       6     138      38      53

     EOS file :  Prof_BSk26_1.8.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.564828E-01   1.254700E+15    2.81945E+35   0.000000000E+00  -6.776054E-01   0.000000000E+00
     1     100.000001   6.564411E-01   1.254600E+15    2.81890E+35   2.642163188E-06  -6.775663E-01   2.315295758E-06
     2     116.664782   6.564279E-01   1.254568E+15    2.81872E+35   4.195431770E-06  -6.775539E-01   3.676443412E-06
     3     136.106296   6.564099E-01   1.254525E+15    2.81848E+35   6.661710459E-06  -6.775370E-01   5.837721922E-06
     4     158.786803   6.563854E-01   1.254467E+15    2.81816E+35   1.057752014E-05  -6.775141E-01   9.269377080E-06
     5     185.245321   6.563522E-01   1.254387E+15    2.81772E+35   1.679449336E-05  -6.774829E-01   1.471790783E-05
     6     216.110245   6.563069E-01   1.254279E+15    2.81712E+35   2.666425065E-05  -6.774404E-01   2.336822138E-05
     7     252.113971   6.562452E-01   1.254131E+15    2.81631E+35   4.233151587E-05  -6.773826E-01   3.710081438E-05
     8     294.109792   6.561613E-01   1.253930E+15    2.81520E+35   6.719857687E-05  -6.773039E-01   5.889948702E-05
     9     343.091359   6.560472E-01   1.253657E+15    2.81369E+35   1.066606831E-04  -6.771969E-01   9.349730940E-05
    10     400.214989   6.558919E-01   1.253285E+15    2.81164E+35   1.692691961E-04  -6.770514E-01   1.483992240E-04
    11     466.825046   6.556808E-01   1.252780E+15    2.80885E+35   2.685686458E-04  -6.768534E-01   2.354990695E-04
    12     544.482553   6.553936E-01   1.252092E+15    2.80506E+35   4.259924190E-04  -6.765842E-01   3.736326376E-04
    13     634.996975   6.550031E-01   1.251158E+15    2.79991E+35   6.754148278E-04  -6.762183E-01   5.926001656E-04
    14     740.460814   6.544725E-01   1.249889E+15    2.79293E+35   1.070280593E-03  -6.757213E-01   9.394858742E-04
    15     863.286024   6.537520E-01   1.248165E+15    2.78346E+35   1.694714425E-03  -6.750467E-01   1.488547326E-03
    16    1006.240365   6.527743E-01   1.245827E+15    2.77065E+35   2.680711631E-03  -6.741317E-01   2.356607692E-03
    17    1172.480182   6.514499E-01   1.242684E+15    2.75335E+35   4.234495302E-03  -6.728925E-01   3.726835097E-03
    18    1365.571127   6.496574E-01   1.238432E+15    2.73005E+35   6.676309447E-03  -6.712172E-01   5.885061331E-03
    19    1589.497676   6.472360E-01   1.232693E+15    2.69879E+35   1.049949029E-02  -6.689575E-01   9.274575105E-03
    20    1848.632630   6.439739E-01   1.224969E+15    2.65706E+35   1.645562000E-02  -6.659197E-01   1.457692586E-02
    21    2147.654166   6.395956E-01   1.214632E+15    2.60173E+35   2.567242222E-02  -6.618534E-01   2.282766490E-02
    22    2491.373326   6.337502E-01   1.200932E+15    2.52903E+35   3.980731753E-02  -6.564424E-01   3.557470184E-02
    23    2884.426079   6.259932E-01   1.182836E+15    2.43467E+35   6.122493743E-02  -6.492986E-01   5.507940829E-02
    24    3330.820604   6.157897E-01   1.159232E+15    2.31414E+35   9.316652559E-02  -6.399646E-01   8.454403160E-02
    25    3833.211257   6.025195E-01   1.128885E+15    2.16336E+35   1.398203632E-01  -6.279361E-01   1.283025395E-01
    26    4391.929160   5.855089E-01   1.090506E+15    1.97979E+35   2.061448818E-01  -6.127122E-01   1.918463078E-01
    27    5003.813736   5.641044E-01   1.043037E+15    1.76384E+35   2.972403663E-01  -5.938868E-01   2.814645449E-01
    28    5660.941978   5.377859E-01   9.858756E+14    1.52040E+35   4.170697206E-01  -5.712853E-01   4.032011532E-01
    29    6349.633435   5.063241E-01   9.192134E+14    1.25984E+35   5.665901658E-01  -5.451292E-01   5.609206395E-01
    30    7050.229832   4.699441E-01   8.442372E+14    9.97481E+34   7.417998433E-01  -5.161804E-01   7.536713530E-01
    31    7738.261053   4.294428E-01   7.632189E+14    7.50983E+34   9.328066456E-01  -4.857764E-01   9.733423210E-01
    32    8387.251787   3.861783E-01   6.792660E+14    5.36207E+34   1.125030882E+00  -4.556778E-01   1.204324030E+00
    33    8972.818117   3.418747E-01   5.957410E+14    3.63135E+34   1.302724054E+00  -4.277181E-01   1.426567474E+00
    34    9476.937348   2.983058E-01   5.157068E+14    2.33981E+34   1.453387929E+00  -4.033716E-01   1.621426546E+00
    35    9890.804800   2.569473E-01   4.413717E+14    1.44257E+34   1.570815092E+00  -3.834439E-01   1.777233283E+00
    36   10215.437767   2.187565E-01   3.739170E+14    8.57461E+33   1.655425956E+00  -3.680119E-01   1.891509340E+00
    37   10459.923030   1.841250E-01   3.135560E+14    4.95603E+33   1.712281013E+00  -3.565961E-01   1.969166198E+00
    38   10638.192065   1.529803E-01   2.598017E+14    2.81015E+33   1.748309941E+00  -3.484296E-01   2.018698181E+00
    39   10765.542527   1.250580E-01   2.119469E+14    1.57635E+33   1.770116399E+00  -3.426988E-01   2.048780370E+00
    40   10855.941298   1.008066E-01   1.705862E+14    8.79968E+32   1.782912755E+00  -3.386930E-01   2.066461671E+00
    41   10920.116721   7.587075E-02   1.282092E+14    4.93645E+32   1.790220575E+00  -3.358851E-01   2.076565965E+00
    42   10968.822954   5.018995E-02   8.466964E+13    3.00658E+32   1.793950829E+00  -3.337767E-01   2.081727210E+00
    43   11014.300921   3.538876E-02   5.963260E+13    1.74106E+32   1.796445143E+00  -3.318279E-01   2.085178979E+00
    44   11052.150663   2.486891E-02   4.186259E+13    1.00884E+32   1.797914206E+00  -3.302213E-01   2.087211516E+00
    45   11083.713218   1.743372E-02   2.931862E+13    5.84182E+31   1.798779219E+00  -3.288927E-01   2.088408138E+00
    46   11110.034470   1.219370E-02   2.048880E+13    3.38427E+31   1.799286258E+00  -3.277925E-01   2.089109445E+00
    47   11132.011567   8.512341E-03   1.429188E+13    1.96001E+31   1.799583297E+00  -3.268794E-01   2.089520266E+00
    48   11150.368525   5.882803E-03   9.874473E+12    1.13894E+31   1.799756093E+00  -3.261206E-01   2.089759191E+00
    49   11165.885036   3.949218E-03   6.625266E+12    6.68223E+30   1.799855911E+00  -3.254820E-01   2.089897170E+00
    50   11179.510322   2.426326E-03   4.068425E+12    4.02624E+30   1.799912596E+00  -3.249233E-01   2.089975523E+00
    51   11192.927091   1.441897E-03   2.416415E+12    2.45159E+30   1.799946402E+00  -3.243751E-01   2.090022248E+00
    52   11206.729415   7.809344E-04   1.307463E+12    1.54659E+30   1.799965943E+00  -3.238131E-01   2.090049264E+00
    53   11222.876671   4.466650E-04   7.473111E+11    9.65690E+29   1.799978567E+00  -3.231582E-01   2.090066722E+00
    54   11240.588088   2.018951E-04   3.373738E+11    6.00356E+29   1.799986563E+00  -3.224430E-01   2.090077779E+00
    55   11265.077044   1.309989E-04   2.187562E+11    3.57150E+29   1.799991933E+00  -3.214594E-01   2.090085210E+00
    56   11287.691017   8.592644E-05   1.433757E+11    2.10863E+29   1.799995197E+00  -3.205567E-01   2.090089725E+00
    57   11308.184462   5.575346E-05   9.292430E+10    1.25351E+29   1.799997124E+00  -3.197431E-01   2.090092390E+00
    58   11327.083147   3.714170E-05   6.188544E+10    7.39829E+28   1.799998291E+00  -3.189966E-01   2.090094004E+00
    59   11343.915583   2.400644E-05   3.996836E+10    4.37060E+28   1.799998985E+00  -3.183347E-01   2.090094963E+00
    60   11359.380313   1.610480E-05   2.680213E+10    2.56557E+28   1.799999401E+00  -3.177292E-01   2.090095539E+00
    61   11372.973036   1.052792E-05   1.751167E+10    1.52456E+28   1.799999643E+00  -3.171988E-01   2.090095873E+00
    62   11385.379608   6.862259E-06   1.141549E+10    9.05936E+27   1.799999787E+00  -3.167164E-01   2.090096073E+00
    63   11396.725533   4.604389E-06   7.654937E+09    5.31581E+27   1.799999875E+00  -3.162765E-01   2.090096194E+00
    64   11406.683253   3.058314E-06   5.082866E+09    3.12449E+27   1.799999927E+00  -3.158915E-01   2.090096266E+00
    65   11415.520844   2.039623E-06   3.388655E+09    1.84143E+27   1.799999957E+00  -3.155506E-01   2.090096308E+00
    66   11423.351439   1.369194E-06   2.274400E+09    1.07991E+27   1.799999975E+00  -3.152492E-01   2.090096333E+00
    67   11430.207564   9.195150E-07   1.527173E+09    6.33166E+26   1.799999986E+00  -3.149858E-01   2.090096347E+00
    68   11436.204992   5.851029E-07   9.714324E+08    3.74268E+26   1.799999992E+00  -3.147558E-01   2.090096356E+00
    69   11441.786815   3.934258E-07   6.531050E+08    2.19310E+26   1.799999996E+00  -3.145420E-01   2.090096361E+00
    70   11446.658888   2.646925E-07   4.394044E+08    1.28486E+26   1.799999998E+00  -3.143556E-01   2.090096364E+00
    71   11450.906861   1.753872E-07   2.911386E+08    7.53769E+25   1.799999999E+00  -3.141933E-01   2.090096366E+00
    72   11454.672247   1.172395E-07   1.945736E+08    4.44143E+25   1.800000000E+00  -3.140495E-01   2.090096367E+00
    73   11457.995287   7.911796E-08   1.312974E+08    2.59848E+25   1.800000000E+00  -3.139228E-01   2.090096367E+00
    74   11460.878894   5.356348E-08   8.886958E+07    1.51855E+25   1.800000001E+00  -3.138129E-01   2.090096368E+00
    75   11463.370478   3.630349E-08   6.022454E+07    8.87286E+24   1.800000001E+00  -3.137180E-01   2.090096368E+00
    76   11465.520153   2.467917E-08   4.094672E+07    5.17662E+24   1.800000001E+00  -3.136362E-01   2.090096368E+00
