       6     138      38      53

     EOS file :  Prof_BSk25_1.8.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.341818E-01   9.998210E+14    1.90470E+35   0.000000000E+00  -5.978943E-01   0.000000000E+00
     1     100.000001   5.341496E-01   9.997481E+14    1.90438E+35   2.105446539E-06  -5.978648E-01   1.883957436E-06
     2     116.665036   5.341395E-01   9.997252E+14    1.90428E+35   3.343216849E-06  -5.978556E-01   2.991540303E-06
     3     136.106983   5.341258E-01   9.996941E+14    1.90414E+35   5.308576942E-06  -5.978431E-01   4.750217586E-06
     4     158.788215   5.341071E-01   9.996518E+14    1.90395E+35   8.429121426E-06  -5.978260E-01   7.542665529E-06
     5     185.247932   5.340817E-01   9.995942E+14    1.90370E+35   1.338362108E-05  -5.978027E-01   1.197639363E-05
     6     216.114816   5.340471E-01   9.995158E+14    1.90336E+35   2.124943401E-05  -5.977711E-01   1.901574533E-05
     7     252.121719   5.340000E-01   9.994092E+14    1.90289E+35   3.373627456E-05  -5.977280E-01   3.019128637E-05
     8     294.122661   5.339359E-01   9.992640E+14    1.90225E+35   5.355675061E-05  -5.976694E-01   4.793182233E-05
     9     343.112452   5.338487E-01   9.990665E+14    1.90138E+35   8.501329734E-05  -5.975897E-01   7.609058636E-05
    10     400.249244   5.337301E-01   9.987978E+14    1.90020E+35   1.349270445E-04  -5.974812E-01   1.207785534E-04
    11     466.880312   5.335688E-01   9.984323E+14    1.89859E+35   2.141060072E-04  -5.973337E-01   1.916828537E-04
    12     544.571296   5.333493E-01   9.979353E+14    1.89641E+35   3.396618397E-04  -5.971330E-01   3.041498941E-04
    13     635.138978   5.330510E-01   9.972596E+14    1.89344E+35   5.386571834E-04  -5.968603E-01   4.824707314E-04
    14     740.687432   5.326455E-01   9.963413E+14    1.88942E+35   8.538297353E-04  -5.964896E-01   7.650496511E-04
    15     863.646893   5.320946E-01   9.950941E+14    1.88396E+35   1.352536677E-03  -5.959863E-01   1.212507658E-03
    16    1006.813939   5.313469E-01   9.934016E+14    1.87656E+35   2.140648174E-03  -5.953033E-01   1.920327867E-03
    17    1173.390297   5.303329E-01   9.911071E+14    1.86656E+35   3.383951095E-03  -5.943775E-01   3.038461050E-03
    18    1367.015611   5.289633E-01   9.880176E+14    1.85307E+35   5.340752664E-03  -5.931246E-01   4.801453046E-03
    19    1591.782956   5.271172E-01   9.838673E+14    1.83493E+35   8.410774524E-03  -5.914324E-01   7.574145615E-03
    20    1852.232671   5.246273E-01   9.782742E+14    1.81066E+35   1.320661222E-02  -5.891531E-01   1.191975254E-02
    21    2153.304595   5.212798E-01   9.707633E+14    1.77834E+35   2.065514703E-02  -5.860945E-01   1.869892199E-02
    22    2500.210204   5.168129E-01   9.607846E+14    1.73567E+35   3.213409560E-02  -5.820106E-01   2.920835444E-02
    23    2898.175300   5.108834E-01   9.475974E+14    1.67991E+35   4.964193369E-02  -5.765943E-01   4.536362872E-02
    24    3352.060578   5.030867E-01   9.303718E+14    1.60804E+35   7.597899250E-02  -5.694752E-01   6.991880266E-02
    25    3865.706577   4.929419E-01   9.081310E+14    1.51710E+35   1.148839290E-01  -5.602291E-01   1.066837328E-01
    26    4441.057602   4.799336E-01   8.798967E+14    1.40472E+35   1.710105205E-01  -5.484076E-01   1.606480877E-01
    27    5076.968045   4.635853E-01   8.448973E+14    1.27000E+35   2.495567683E-01  -5.335994E-01   2.378300524E-01
    28    5767.733532   4.434921E-01   8.025536E+14    1.11454E+35   3.553262411E-01  -5.155322E-01   3.445742291E-01
    29    6501.810082   4.195182E-01   7.530162E+14    9.43359E+34   4.911407335E-01  -4.942088E-01   4.860526972E-01
    30    7260.792638   3.918506E-01   6.971064E+14    7.65150E+34   6.557949967E-01  -4.700559E-01   6.638742266E-01
    31    8019.717098   3.611270E-01   6.365455E+14    5.91253E+34   8.424116529E-01  -4.440174E-01   8.734327171E-01
    32    8748.940432   3.283698E-01   5.736349E+14    4.33372E+34   1.038342045E+00  -4.175179E-01   1.102341516E+00
    33    9418.092154   2.948592E-01   5.109295E+14    3.00669E+34   1.227479169E+00  -3.922353E-01   1.331730605E+00
    34   10001.276870   2.618470E-01   4.506280E+14    1.97594E+34   1.394514423E+00  -3.697257E-01   1.540990957E+00
    35   10482.243399   2.303513E-01   3.942924E+14    1.23469E+34   1.529262566E+00  -3.510436E-01   1.714189043E+00
    36   10857.310983   2.010174E-01   3.427163E+14    7.38465E+33   1.628809560E+00  -3.365416E-01   1.844520237E+00
    37   11134.787796   1.741010E-01   2.959977E+14    4.26464E+33   1.696646583E+00  -3.259300E-01   1.934406018E+00
    38   11331.099663   1.496224E-01   2.538965E+14    2.40081E+33   1.739796024E+00  -3.185221E-01   1.991986157E+00
    39   11465.442433   1.276427E-01   2.163182E+14    1.32889E+33   1.765804536E+00  -3.135183E-01   2.026825184E+00
    40   11555.356269   1.084746E-01   1.836660E+14    7.27339E+32   1.780904696E+00  -3.102067E-01   2.047090144E+00
    41   11614.521765   8.991119E-02   1.521139E+14    3.96767E+32   1.789403330E+00  -3.080470E-01   2.058505772E+00
    42   11654.034040   4.353929E-02   7.341142E+13    2.39913E+32   1.793500331E+00  -3.066147E-01   2.064014425E+00
    43   11703.931774   3.062220E-02   5.157873E+13    1.39196E+32   1.796172529E+00  -3.048209E-01   2.067615323E+00
    44   11745.636938   2.152018E-02   3.621021E+13    8.06614E+31   1.797753649E+00  -3.033357E-01   2.069745696E+00
    45   11780.414610   1.506567E-02   2.532735E+13    4.67445E+31   1.798683930E+00  -3.021074E-01   2.070999019E+00
    46   11809.476526   1.053758E-02   1.769985E+13    2.70806E+31   1.799230313E+00  -3.010882E-01   2.071735064E+00
    47   11833.742126   7.316994E-03   1.228366E+13    1.56930E+31   1.799550205E+00  -3.002424E-01   2.072165986E+00
    48   11854.126067   4.993483E-03   8.379904E+12    9.13221E+30   1.799736209E+00  -2.995355E-01   2.072416450E+00
    49   11871.601397   3.242454E-03   5.438417E+12    5.38254E+30   1.799843343E+00  -2.989321E-01   2.072560693E+00
    50   11887.539779   1.970524E-03   3.303481E+12    3.26900E+30   1.799904138E+00  -2.983839E-01   2.072642543E+00
    51   11903.535666   1.103493E-03   1.848566E+12    2.00829E+30   1.799940634E+00  -2.978358E-01   2.072691677E+00
    52   11921.161537   6.019032E-04   1.007186E+12    1.26462E+30   1.799962304E+00  -2.972342E-01   2.072720863E+00
    53   11941.613315   3.573541E-04   5.977666E+11    7.76925E+29   1.799976622E+00  -2.965393E-01   2.072740150E+00
    54   11962.884892   1.809097E-04   3.022098E+11    5.26605E+29   1.799984029E+00  -2.958201E-01   2.072750130E+00
    55   11991.532285   1.179188E-04   1.968702E+11    3.12992E+29   1.799990414E+00  -2.948572E-01   2.072758734E+00
    56   12017.849999   7.700786E-05   1.284485E+11    1.84917E+29   1.799994285E+00  -2.939782E-01   2.072763949E+00
    57   12041.831916   4.997747E-05   8.328910E+10    1.09893E+29   1.799996577E+00  -2.931819E-01   2.072767036E+00
    58   12063.937274   3.353029E-05   5.586131E+10    6.45399E+28   1.799997975E+00  -2.924519E-01   2.072768919E+00
    59   12083.397106   2.180631E-05   3.631012E+10    3.84523E+28   1.799998786E+00  -2.918122E-01   2.072770012E+00
    60   12101.316284   1.449705E-05   2.412456E+10    2.25988E+28   1.799999282E+00  -2.912258E-01   2.072770680E+00
    61   12117.234905   9.468592E-06   1.574823E+10    1.34070E+28   1.799999572E+00  -2.907069E-01   2.072771071E+00
    62   12131.756460   6.235899E-06   1.037418E+10    7.97216E+27   1.799999745E+00  -2.902352E-01   2.072771303E+00
    63   12144.909473   4.184791E-06   6.957405E+09    4.67862E+27   1.799999850E+00  -2.898093E-01   2.072771444E+00
    64   12156.455439   2.772121E-06   4.606624E+09    2.75589E+27   1.799999911E+00  -2.894364E-01   2.072771527E+00
    65   12166.755150   1.854076E-06   3.080300E+09    1.62077E+27   1.799999948E+00  -2.891047E-01   2.072771577E+00
    66   12175.836138   1.244876E-06   2.067741E+09    9.50516E+26   1.799999970E+00  -2.888128E-01   2.072771606E+00
    67   12183.786752   8.360953E-07   1.388834E+09    5.57297E+26   1.799999982E+00  -2.885578E-01   2.072771623E+00
    68   12190.740037   5.377738E-07   8.928310E+08    3.34098E+26   1.799999990E+00  -2.883352E-01   2.072771633E+00
    69   12197.234760   3.616236E-07   6.002924E+08    1.95770E+26   1.799999994E+00  -2.881275E-01   2.072771639E+00
    70   12202.903746   2.433458E-07   4.039852E+08    1.14683E+26   1.799999997E+00  -2.879465E-01   2.072771642E+00
    71   12207.844990   1.590540E-07   2.639837E+08    6.73097E+25   1.799999998E+00  -2.877890E-01   2.072771644E+00
    72   12212.288297   1.073394E-07   1.781406E+08    3.93823E+25   1.799999999E+00  -2.876474E-01   2.072771646E+00
    73   12216.144852   7.249891E-08   1.203070E+08    2.30392E+25   1.800000000E+00  -2.875247E-01   2.072771646E+00
    74   12219.488591   4.908271E-08   8.143127E+07    1.34642E+25   1.800000000E+00  -2.874183E-01   2.072771647E+00
    75   12222.377863   3.330352E-08   5.524964E+07    7.86623E+24   1.800000000E+00  -2.873265E-01   2.072771647E+00
    76   12224.867480   2.263991E-08   3.756449E+07    4.58937E+24   1.800000000E+00  -2.872475E-01   2.072771647E+00
