       6     121      52      68

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.424274E-01   1.208924E+15    2.55287E+35   0.000000000E+00  -6.335327E-01   0.000000000E+00
     1      10.000000   6.424271E-01   1.208923E+15    2.55287E+35   2.545965367E-09  -6.335323E-01   2.265815837E-09
     2      11.666665   6.424269E-01   1.208923E+15    2.55287E+35   4.042896582E-09  -6.335322E-01   3.598030081E-09
     3      13.611106   6.424268E-01   1.208923E+15    2.55287E+35   6.419965506E-09  -6.335321E-01   5.713535268E-09
     4      15.879620   6.424266E-01   1.208922E+15    2.55286E+35   1.019465772E-08  -6.335319E-01   9.072875496E-09
     5      18.526217   6.424263E-01   1.208921E+15    2.55286E+35   1.618871794E-08  -6.335316E-01   1.440737546E-08
     6      21.613910   6.424259E-01   1.208920E+15    2.55285E+35   2.570703929E-08  -6.335312E-01   2.287834674E-08
     7      25.216214   6.424253E-01   1.208919E+15    2.55285E+35   4.082172862E-08  -6.335306E-01   3.632989847E-08
     8      29.418892   6.424246E-01   1.208917E+15    2.55284E+35   6.482318214E-08  -6.335299E-01   5.769038461E-08
     9      34.322004   6.424236E-01   1.208915E+15    2.55282E+35   1.029363564E-07  -6.335289E-01   9.160987300E-08
    10      40.042278   6.424222E-01   1.208912E+15    2.55280E+35   1.634581360E-07  -6.335275E-01   1.454723915E-07
    11      46.715896   6.424204E-01   1.208908E+15    2.55278E+35   2.595633359E-07  -6.335256E-01   2.310032702E-07
    12      54.501729   6.424179E-01   1.208902E+15    2.55275E+35   4.121723604E-07  -6.335231E-01   3.668213964E-07
    13      63.585112   6.424144E-01   1.208894E+15    2.55270E+35   6.545044927E-07  -6.335197E-01   5.824917864E-07
    14      74.182253   6.424097E-01   1.208883E+15    2.55264E+35   1.039307388E-06  -6.335150E-01   9.249602428E-07
    15      86.545360   6.424034E-01   1.208868E+15    2.55255E+35   1.650335161E-06  -6.335086E-01   1.468769885E-06
    16     100.968633   6.423947E-01   1.208848E+15    2.55243E+35   2.620570657E-06  -6.334998E-01   2.332281453E-06
    17     117.795223   6.423829E-01   1.208821E+15    2.55227E+35   4.161152038E-06  -6.334880E-01   3.703423712E-06
    18     137.425354   6.423668E-01   1.208783E+15    2.55206E+35   6.607286107E-06  -6.334719E-01   5.880569334E-06
    19     160.325760   6.423449E-01   1.208733E+15    2.55176E+35   1.049111160E-05  -6.334499E-01   9.337412342E-06
    20     187.040654   6.423152E-01   1.208664E+15    2.55136E+35   1.665730533E-05  -6.334201E-01   1.482592202E-05
    21     218.204464   6.422746E-01   1.208570E+15    2.55082E+35   2.644644870E-05  -6.333794E-01   2.353968076E-05
    22     254.556583   6.422195E-01   1.208442E+15    2.55007E+35   4.198574960E-05  -6.333241E-01   3.737293623E-05
    23     296.958400   6.421445E-01   1.208268E+15    2.54906E+35   6.664971067E-05  -6.332488E-01   5.933127101E-05
    24     346.412923   6.420424E-01   1.208032E+15    2.54769E+35   1.057895232E-04  -6.331464E-01   9.418222872E-05
    25     404.087225   6.419035E-01   1.207710E+15    2.54582E+35   1.678867229E-04  -6.330071E-01   1.494852438E-04
    26     471.337986   6.417146E-01   1.207272E+15    2.54328E+35   2.663752532E-04  -6.328177E-01   2.372201446E-04
    27     549.740212   6.414577E-01   1.206677E+15    2.53983E+35   4.225135238E-04  -6.325601E-01   3.763581018E-04
    28     641.119092   6.411083E-01   1.205867E+15    2.53514E+35   6.698993359E-04  -6.322100E-01   5.969118062E-04
    29     747.584519   6.406336E-01   1.204767E+15    2.52877E+35   1.061541185E-03  -6.317345E-01   9.462974018E-04
    30     871.567240   6.399888E-01   1.203274E+15    2.52015E+35   1.680877133E-03  -6.310890E-01   1.499287801E-03
    31    1015.854566   6.391148E-01   1.201252E+15    2.50848E+35   2.658826518E-03  -6.302137E-01   2.373500143E-03
    32    1183.621499   6.379299E-01   1.198511E+15    2.49271E+35   4.199912487E-03  -6.290282E-01   3.753305308E-03
    33    1378.452860   6.363254E-01   1.194802E+15    2.47148E+35   6.621754748E-03  -6.274257E-01   5.926366007E-03
    34    1604.344105   6.341567E-01   1.189792E+15    2.44298E+35   1.041361468E-02  -6.252647E-01   9.338630882E-03
    35    1865.667038   6.312330E-01   1.183044E+15    2.40492E+35   1.632080175E-02  -6.223602E-01   1.467538184E-02
    36    2167.077204   6.273045E-01   1.174046E+15    2.35445E+35   2.546157909E-02  -6.184737E-01   2.297705197E-02
    37    2513.315544   6.220493E-01   1.162066E+15    2.28811E+35   3.947856158E-02  -6.133045E-01   3.579659514E-02
    38    2908.906337   6.150696E-01   1.146248E+15    2.20195E+35   6.071459976E-02  -6.064841E-01   5.539956228E-02
    39    3357.630314   6.058661E-01   1.125531E+15    2.09183E+35   9.237574363E-02  -5.975812E-01   8.498432274E-02
    40    3861.788267   5.938605E-01   1.098823E+15    1.95397E+35   1.385953017E-01  -5.861232E-01   1.288608723E-01
    41    4421.133421   5.784074E-01   1.064840E+15    1.78598E+35   2.042441596E-01  -5.716489E-01   1.924470326E-01
    42    5031.689726   5.588486E-01   1.022544E+15    1.58819E+35   2.942671278E-01  -5.537981E-01   2.818593227E-01
    43    5684.357017   5.346368E-01   9.712506E+14    1.36514E+35   4.123664388E-01  -5.324496E-01   4.027813106E-01
    44    6363.914633   5.054264E-01   9.107255E+14    1.12649E+35   5.590514707E-01  -5.078830E-01   5.584100751E-01
    45    7049.062643   4.712287E-01   8.416623E+14    8.86621E+34   7.296941475E-01  -4.809093E-01   7.467738410E-01
    46    7713.938433   4.325450E-01   7.656757E+14    6.62189E+34   9.136830729E-01  -4.528874E-01   9.585005334E-01
    47    8331.622844   3.903342E-01   6.850211E+14    4.68095E+34   1.095938809E+00  -4.255389E-01   1.176954143E+00
    48    8879.134058   3.458422E-01   6.022044E+14    3.13474E+34   1.260906624E+00  -4.005583E-01   1.382083869E+00
    49    9342.138323   2.925877E-01   5.052556E+14    2.00322E+34   1.396618840E+00  -3.791749E-01   1.556048324E+00
    50    9728.457788   2.500722E-01   4.293377E+14    1.22588E+34   1.500453971E+00  -3.614116E-01   1.692345120E+00
    51   10030.271996   2.102857E-01   3.593991E+14    7.26576E+33   1.573869604E+00  -3.477361E-01   1.790194592E+00
    52   10258.826561   1.574597E-01   2.675038E+14    4.47638E+33   1.618249619E+00  -3.375941E-01   1.849999019E+00
    53   10458.052039   1.297791E-01   2.198915E+14    2.55066E+33   1.651223962E+00  -3.289758E-01   1.894644835E+00
    54   10603.120618   1.059816E-01   1.791869E+14    1.43460E+33   1.671556195E+00  -3.228491E-01   1.922235152E+00
    55   10707.011585   8.296385E-02   1.399863E+14    8.05345E+32   1.683567495E+00  -3.185475E-01   1.938551190E+00
    56   10783.693773   6.050367E-02   1.017985E+14    4.64381E+32   1.690307378E+00  -3.154236E-01   1.947717886E+00
    57   10845.713896   4.405025E-02   7.390351E+13    2.66993E+32   1.694320344E+00  -3.129320E-01   1.953183567E+00
    58   10895.639998   3.203362E-02   5.358891E+13    1.53193E+32   1.696688947E+00  -3.109504E-01   1.956414253E+00
    59   10935.674754   2.327563E-02   3.882570E+13    8.77696E+31   1.698077243E+00  -3.093775E-01   1.958310807E+00
    60   10967.676387   1.621055E-02   2.702368E+13    5.06647E+31   1.698877072E+00  -3.081309E-01   1.959404652E+00
    61   10994.444675   1.094966E-02   1.824625E+13    2.96920E+31   1.699335002E+00  -3.070956E-01   1.960030352E+00
    62   11017.844279   7.296612E-03   1.216102E+13    1.74687E+31   1.699604856E+00  -3.061961E-01   1.960398797E+00
    63   11038.627920   4.673212E-03   7.788255E+12    1.03953E+31   1.699762538E+00  -3.054016E-01   1.960613911E+00
    64   11058.045193   2.755321E-03   4.592872E+12    6.22573E+30   1.699856308E+00  -3.046631E-01   1.960741738E+00
    65   11077.862409   1.589661E-03   2.650101E+12    3.84425E+30   1.699910315E+00  -3.039131E-01   1.960815312E+00
    66   11099.175242   7.644383E-04   1.274064E+12    2.42705E+30   1.699942732E+00  -3.031108E-01   1.960859434E+00
    67   11127.302255   4.226815E-04   7.044692E+11    1.55681E+30   1.699962839E+00  -3.020585E-01   1.960886779E+00
    68   11160.155147   2.677424E-04   4.462374E+11    9.39485E+29   1.699977292E+00  -3.008389E-01   1.960906413E+00
    69   11191.719112   1.725312E-04   2.875520E+11    5.60061E+29   1.699986302E+00  -2.996766E-01   1.960918637E+00
    70   11221.158179   1.122634E-04   1.871056E+11    3.33112E+29   1.699991764E+00  -2.986009E-01   1.960926039E+00
    71   11248.272847   7.328683E-05   1.221447E+11    1.97607E+29   1.699995065E+00  -2.976171E-01   1.960930509E+00
    72   11273.084631   4.783589E-05   7.972649E+10    1.17204E+29   1.699997047E+00  -2.967227E-01   1.960933189E+00
    73   11295.774458   3.159335E-05   5.265559E+10    6.92264E+28   1.699998241E+00  -2.959097E-01   1.960934803E+00
    74   11316.184626   2.087070E-05   3.478449E+10    4.08709E+28   1.699998954E+00  -2.951822E-01   1.960935766E+00
    75   11334.521076   1.378563E-05   2.297604E+10    2.41264E+28   1.699999378E+00  -2.945317E-01   1.960936338E+00
    76   11350.985031   9.104782E-06   1.517464E+10    1.42400E+28   1.699999631E+00  -2.939502E-01   1.960936679E+00
