       6     138      39      53

     EOS file :  Prof_BSk25_2.0.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.315952E-01   1.230463E+15    3.01295E+35   0.000000000E+00  -7.404650E-01   0.000000000E+00
     1     100.000001   6.315515E-01   1.230355E+15    3.01239E+35   2.591107334E-06  -7.404253E-01   2.227510401E-06
     2     116.664894   6.315377E-01   1.230321E+15    3.01222E+35   4.114369399E-06  -7.404127E-01   3.537056776E-06
     3     136.106629   6.315188E-01   1.230275E+15    3.01197E+35   6.533013625E-06  -7.403955E-01   5.616410651E-06
     4     158.787531   6.314932E-01   1.230211E+15    3.01164E+35   1.037321347E-05  -7.403722E-01   8.918007714E-06
     5     185.246723   6.314582E-01   1.230125E+15    3.01120E+35   1.647019006E-05  -7.403404E-01   1.416008708E-05
     6     216.112768   6.314107E-01   1.230008E+15    3.01059E+35   2.614954620E-05  -7.402971E-01   2.248272779E-05
     7     252.118330   6.313460E-01   1.229848E+15    3.00976E+35   4.151478346E-05  -7.402382E-01   3.569534351E-05
     8     294.117129   6.312580E-01   1.229631E+15    3.00863E+35   6.590293075E-05  -7.401581E-01   5.666907849E-05
     9     343.103498   6.311383E-01   1.229335E+15    3.00710E+35   1.046060416E-04  -7.400492E-01   8.995858705E-05
    10     400.234836   6.309753E-01   1.228933E+15    3.00501E+35   1.660125402E-04  -7.399009E-01   1.427865251E-04
    11     466.857224   6.307537E-01   1.228387E+15    3.00218E+35   2.634102310E-04  -7.396993E-01   2.266006946E-04
    12     544.534412   6.304524E-01   1.227643E+15    2.99832E+35   4.178291663E-04  -7.394251E-01   3.595333924E-04
    13     635.080190   6.300428E-01   1.226633E+15    2.99309E+35   6.625125043E-04  -7.390524E-01   5.702780578E-04
    14     740.593913   6.294862E-01   1.225260E+15    2.98599E+35   1.049922745E-03  -7.385460E-01   9.041835674E-04
    15     863.498381   6.287305E-01   1.223397E+15    2.97636E+35   1.662667770E-03  -7.378585E-01   1.432799509E-03
    16    1006.578499   6.277052E-01   1.220870E+15    2.96334E+35   2.630425706E-03  -7.369259E-01   2.268751025E-03
    17    1173.017741   6.263157E-01   1.217447E+15    2.94574E+35   4.155919484E-03  -7.356624E-01   3.588757586E-03
    18    1366.427371   6.244356E-01   1.212819E+15    2.92204E+35   6.554266104E-03  -7.339533E-01   5.668911233E-03
    19    1590.860167   6.218972E-01   1.206576E+15    2.89022E+35   1.031150689E-02  -7.316468E-01   8.938017590E-03
    20    1850.795800   6.184893E-01   1.198238E+15    2.84773E+35   1.616950351E-02  -7.285432E-01   1.405674944E-02
    21    2151.066345   6.139256E-01   1.187113E+15    2.79136E+35   2.524427409E-02  -7.243843E-01   2.203163719E-02
    22    2496.729387   6.078387E-01   1.172319E+15    2.71725E+35   3.918118486E-02  -7.188416E-01   3.437319123E-02
    23    2892.816245   5.998037E-01   1.152948E+15    2.62094E+35   6.034234405E-02  -7.115080E-01   5.330235611E-02
    24    3343.869871   5.892823E-01   1.127783E+15    2.49774E+35   9.198815897E-02  -7.018992E-01   8.198877737E-02
    25    3853.350586   5.756832E-01   1.095600E+15    2.34329E+35   1.383866838E-01  -6.894691E-01   1.247792241E-01
    26    4422.728542   5.584036E-01   1.055285E+15    2.15470E+35   2.047013608E-01  -6.736559E-01   1.872973855E-01
    27    5050.324699   5.368950E-01   1.005972E+15    1.93188E+35   2.964535607E-01  -6.539675E-01   2.762107968E-01
    28    5730.054150   5.108080E-01   9.474300E+14    1.67921E+35   4.183773076E-01  -6.301150E-01   3.983894534E-01
    29    6450.242804   4.801399E-01   8.803428E+14    1.40646E+35   5.726300152E-01  -6.021836E-01   5.591861868E-01
    30    7192.978482   4.453715E-01   8.064881E+14    1.12858E+35   7.567688510E-01  -5.708008E-01   7.598762776E-01
    31    7934.502337   4.074865E-01   7.285392E+14    8.63332E+34   9.623874838E-01  -5.372260E-01   9.949267302E-01
    32    8647.174662   3.679079E-01   6.497792E+14    6.27469E+34   1.175561271E+00  -5.032669E-01   1.250605703E+00
    33    9302.866725   3.282219E-01   5.733549E+14    4.32721E+34   1.379532735E+00  -4.709899E-01   1.506512460E+00
    34    9877.471721   2.898974E-01   5.017765E+14    2.83454E+34   1.558981096E+00  -4.422730E-01   1.740574069E+00
    35   10355.186977   2.539995E-01   4.364874E+14    1.76987E+34   1.703934703E+00  -4.183830E-01   1.935532161E+00
    36   10731.339499   2.211279E-01   3.779913E+14    1.05952E+34   1.811626678E+00  -3.997522E-01   2.083600067E+00
    37   11012.322626   1.914239E-01   3.260061E+14    6.12795E+33   1.885618166E+00  -3.860456E-01   2.186801632E+00
    38   11212.665978   1.647286E-01   2.798406E+14    3.45385E+33   1.933087846E+00  -3.764354E-01   2.253573688E+00
    39   11350.400272   1.408111E-01   2.388104E+14    1.91293E+33   1.961899520E+00  -3.699312E-01   2.294284317E+00
    40   11442.785827   1.197030E-01   2.027821E+14    1.04787E+33   1.978693246E+00  -3.656255E-01   2.318065207E+00
    41   11503.763078   1.014058E-01   1.716446E+14    5.69736E+32   1.988224038E+00  -3.628128E-01   2.331573941E+00
    42   11543.544705   7.656848E-02   1.294650E+14    3.15189E+32   1.993390339E+00  -3.609919E-01   2.338900023E+00
    43   11573.018249   4.039425E-02   6.809362E+13    2.13641E+32   1.995475692E+00  -3.596514E-01   2.341863480E+00
    44   11611.245979   2.838831E-02   4.780544E+13    1.23806E+32   1.997346027E+00  -3.579257E-01   2.344522486E+00
    45   11643.121771   1.993371E-02   3.353368E+13    7.16837E+31   1.998447285E+00  -3.564982E-01   2.346087862E+00
    46   11669.658221   1.394257E-02   2.343491E+13    4.15290E+31   1.999092419E+00  -3.553181E-01   2.347004757E+00
    47   11691.814330   9.748935E-03   1.637212E+13    2.40474E+31   1.999470388E+00  -3.543387E-01   2.347541894E+00
    48   11710.288664   6.753643E-03   1.133728E+13    1.39504E+31   1.999690638E+00  -3.535261E-01   2.347854857E+00
    49   11725.842930   4.575334E-03   7.677237E+12    8.12850E+30   1.999818581E+00  -3.528448E-01   2.348036588E+00
    50   11739.282647   2.889319E-03   4.845581E+12    4.79561E+30   1.999892288E+00  -3.522584E-01   2.348141273E+00
    51   11751.889665   1.755660E-03   2.942945E+12    2.91212E+30   1.999934172E+00  -3.517101E-01   2.348200758E+00
    52   11764.535424   9.637302E-04   1.614112E+12    1.81540E+30   1.999958689E+00  -3.511618E-01   2.348235581E+00
    53   11778.953192   5.363540E-04   8.974496E+11    1.13943E+30   1.999973885E+00  -3.505389E-01   2.348257172E+00
    54   11795.286316   2.404712E-04   4.018067E+11    7.15056E+29   1.999983484E+00  -3.498361E-01   2.348270812E+00
    55   11818.262810   1.529501E-04   2.554034E+11    4.30731E+29   1.999989967E+00  -3.488522E-01   2.348280028E+00
    56   11840.167094   1.010977E-04   1.687539E+11    2.55509E+29   1.999994001E+00  -3.479197E-01   2.348285761E+00
    57   11859.946028   6.547668E-05   1.091504E+11    1.52090E+29   1.999996404E+00  -3.470820E-01   2.348289175E+00
    58   11878.242208   4.310225E-05   7.182572E+10    9.02255E+28   1.999997853E+00  -3.463109E-01   2.348291234E+00
    59   11894.815544   2.841506E-05   4.732211E+10    5.30798E+28   1.999998729E+00  -3.456154E-01   2.348292480E+00
    60   11909.678528   1.877655E-05   3.126344E+10    3.14966E+28   1.999999242E+00  -3.449942E-01   2.348293208E+00
    61   11923.079826   1.229419E-05   2.045656E+10    1.85531E+28   1.999999551E+00  -3.444361E-01   2.348293648E+00
    62   11935.186215   7.962854E-06   1.324513E+10    1.09725E+28   1.999999734E+00  -3.439335E-01   2.348293907E+00
    63   11946.278843   5.323727E-06   8.853370E+09    6.45370E+27   1.999999843E+00  -3.434743E-01   2.348294061E+00
    64   11956.067868   3.556093E-06   5.911338E+09    3.78837E+27   1.999999907E+00  -3.430702E-01   2.348294153E+00
    65   11964.695889   2.355908E-06   3.914299E+09    2.23327E+27   1.999999945E+00  -3.427148E-01   2.348294207E+00
    66   11972.394284   1.581145E-06   2.626740E+09    1.30971E+27   1.999999968E+00  -3.423983E-01   2.348294239E+00
    67   11979.135526   1.061772E-06   1.763390E+09    7.67918E+26   1.999999981E+00  -3.421217E-01   2.348294258E+00
    68   11985.033565   6.917064E-07   1.148755E+09    4.51744E+26   1.999999989E+00  -3.418801E-01   2.348294269E+00
    69   11990.367696   4.568103E-07   7.583701E+08    2.68193E+26   1.999999994E+00  -3.416618E-01   2.348294275E+00
    70   11995.171227   3.071969E-07   5.099247E+08    1.57133E+26   1.999999996E+00  -3.414656E-01   2.348294279E+00
    71   11999.362011   2.067608E-07   3.432785E+08    9.20171E+25   1.999999998E+00  -3.412945E-01   2.348294282E+00
    72   12003.011463   1.362653E-07   2.261550E+08    5.45181E+25   1.999999999E+00  -3.411457E-01   2.348294283E+00
    73   12006.296550   9.195632E-08   1.526068E+08    3.18963E+25   1.999999999E+00  -3.410119E-01   2.348294284E+00
    74   12009.147225   6.219189E-08   1.031942E+08    1.86533E+25   2.000000000E+00  -3.408958E-01   2.348294284E+00
    75   12011.614411   4.210340E-08   6.984605E+07    1.09006E+25   2.000000000E+00  -3.407955E-01   2.348294285E+00
    76   12013.745923   2.860762E-08   4.746199E+07    6.36224E+24   2.000000000E+00  -3.407088E-01   2.348294285E+00
