       6     152      51      67
 
     EOS file :  /Users/dany/Work/NStar/EOS/v14/APR_EOS_Cat.dat              
 
  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   
 
     0       0.000000   5.171923E-01   9.349219E+14    1.21871E+35   0.000000000E+00  -4.267832E-01   0.000000000E+00
     1      10.000000   5.171920E-01   9.349213E+14    1.21871E+35   1.968923549E-09  -4.267829E-01   1.824116300E-09
     2      11.666665   5.171919E-01   9.349211E+14    1.21871E+35   3.126576069E-09  -4.267829E-01   2.896627842E-09
     3      13.611106   5.171918E-01   9.349209E+14    1.21871E+35   4.964883584E-09  -4.267828E-01   4.599735035E-09
     4      15.879620   5.171916E-01   9.349205E+14    1.21871E+35   7.884043922E-09  -4.267826E-01   7.304203124E-09
     5      18.526217   5.171914E-01   9.349201E+14    1.21871E+35   1.251955397E-08  -4.267824E-01   1.159879168E-08
     6      21.613910   5.171911E-01   9.349194E+14    1.21870E+35   1.988055396E-08  -4.267822E-01   1.841842498E-08
     7      25.216214   5.171906E-01   9.349186E+14    1.21870E+35   3.156950984E-08  -4.267818E-01   2.924771924E-08
     8      29.418892   5.171901E-01   9.349174E+14    1.21870E+35   5.013105348E-08  -4.267813E-01   4.644417076E-08
     9      34.322003   5.171893E-01   9.349158E+14    1.21869E+35   7.960591284E-08  -4.267807E-01   7.375135477E-08
    10      40.042278   5.171882E-01   9.349136E+14    1.21868E+35   1.264104991E-07  -4.267798E-01   1.171138402E-07
    11      46.715896   5.171868E-01   9.349106E+14    1.21867E+35   2.007335867E-07  -4.267786E-01   1.859711878E-07
    12      54.501729   5.171848E-01   9.349065E+14    1.21865E+35   3.187540345E-07  -4.267769E-01   2.953126505E-07
    13      63.585112   5.171821E-01   9.349009E+14    1.21863E+35   5.061621083E-07  -4.267747E-01   4.689396991E-07
    14      74.182252   5.171784E-01   9.348934E+14    1.21860E+35   8.037504871E-07  -4.267716E-01   7.446462249E-07
    15      86.545360   5.171735E-01   9.348831E+14    1.21856E+35   1.276291004E-06  -4.267674E-01   1.182443287E-06
    16     100.968632   5.171667E-01   9.348691E+14    1.21851E+35   2.026627198E-06  -4.267618E-01   1.877617057E-06
    17     117.795222   5.171575E-01   9.348501E+14    1.21843E+35   3.218045437E-06  -4.267541E-01   2.981458640E-06
    18     137.425353   5.171449E-01   9.348242E+14    1.21833E+35   5.109783627E-06  -4.267436E-01   4.734169893E-06
    19     160.325758   5.171279E-01   9.347890E+14    1.21820E+35   8.113383531E-06  -4.267293E-01   7.517089958E-06
    20     187.040652   5.171046E-01   9.347410E+14    1.21801E+35   1.288210234E-05  -4.267098E-01   1.193557136E-05
    21     218.204461   5.170730E-01   9.346757E+14    1.21775E+35   2.045273542E-05  -4.266834E-01   1.895045953E-05
    22     254.556578   5.170299E-01   9.345869E+14    1.21741E+35   3.247048114E-05  -4.266473E-01   3.008660829E-05
    23     296.958392   5.169714E-01   9.344660E+14    1.21693E+35   5.154527421E-05  -4.265983E-01   4.776341325E-05
    24     346.412909   5.168917E-01   9.343014E+14    1.21629E+35   8.181602500E-05  -4.265317E-01   7.581843197E-05
    25     404.087200   5.167832E-01   9.340776E+14    1.21542E+35   1.298431491E-04  -4.264410E-01   1.203361655E-04
    26     471.337937   5.166357E-01   9.337731E+14    1.21423E+35   2.060184111E-04  -4.263176E-01   1.909582946E-04
    27     549.740116   5.164351E-01   9.333590E+14    1.21262E+35   3.267876426E-04  -4.261499E-01   3.029517067E-04
    28     641.118899   5.161622E-01   9.327960E+14    1.21043E+35   5.181458040E-04  -4.259220E-01   4.804653753E-04
    29     747.584123   5.157914E-01   9.320308E+14    1.20746E+35   8.211129142E-04  -4.256123E-01   7.616439976E-04
    30     871.566417   5.152876E-01   9.309913E+14    1.20343E+35   1.300271037E-03  -4.251920E-01   1.206623548E-03
    31    1015.852846   5.146036E-01   9.295802E+14    1.19797E+35   2.056982507E-03  -4.246221E-01   1.909961312E-03
    32    1183.618381   5.136758E-01   9.276667E+14    1.19060E+35   3.249662285E-03  -4.238501E-01   3.019806622E-03
    33    1378.446958   5.124190E-01   9.250751E+14    1.18066E+35   5.124456821E-03  -4.228066E-01   4.767141096E-03
    34    1604.332060   5.107191E-01   9.215715E+14    1.16731E+35   8.060800940E-03  -4.213993E-01   7.509684202E-03
    35    1865.641151   5.084231E-01   9.168600E+14    1.14947E+35   1.263726687E-02  -4.195077E-01   1.179635061E-02
    36    2167.016537   5.053331E-01   9.105347E+14    1.12578E+35   1.972289019E-02  -4.169765E-01   1.845870505E-02
    37    2513.190490   5.011933E-01   9.020687E+14    1.09458E+35   3.059599967E-02  -4.136097E-01   2.873467290E-02
    38    2908.658149   4.956831E-01   8.908602E+14    1.05397E+35   4.708353340E-02  -4.091676E-01   4.442255112E-02
    39    3357.129966   4.883956E-01   8.760953E+14    1.00191E+35   7.169016405E-02  -4.033699E-01   6.804426718E-02
    40    3860.783806   4.788423E-01   8.568743E+14    9.36513E+34   1.076508441E-01  -3.959111E-01   1.029639359E-01
    41    4419.181382   4.664831E-01   8.322306E+14    8.56506E+34   1.587795596E-01  -3.864958E-01   1.533418694E-01
    42    5027.948912   4.507481E-01   8.011706E+14    7.61902E+34   2.289359002E-01  -3.749017E-01   2.237312842E-01
    43    5677.447595   4.311109E-01   7.628941E+14    6.54757E+34   3.209542582E-01  -3.610713E-01   3.180907184E-01
    44    6351.791171   4.071975E-01   7.169830E+14    5.39708E+34   4.350683488E-01  -3.452195E-01   4.380984181E-01
    45    7028.943671   3.789131E-01   6.635581E+14    4.23838E+34   5.673185621E-01  -3.279158E-01   5.810932489E-01
    46    7682.680686   3.465148E-01   6.034409E+14    3.15470E+34   7.089610166E-01  -3.100764E-01   7.387014390E-01
    47    8286.611530   3.023226E-01   5.228383E+14    2.22472E+34   8.472165411E-01  -2.928143E-01   8.968648967E-01
    48    8835.418214   2.660625E-01   4.577384E+14    1.48470E+34   9.718980658E-01  -2.767421E-01   1.043156852E+00
    49    9298.723954   2.294191E-01   3.929201E+14    9.44135E+33   1.074352815E+00  -2.630799E-01   1.165727484E+00
    50    9673.976714   1.721956E-01   2.930220E+14    5.82908E+33   1.150234620E+00  -2.520765E-01   1.257837938E+00
    51   10008.203510   1.441446E-01   2.445567E+14    3.45579E+33   1.205262012E+00  -2.424717E-01   1.325386498E+00
    52   10262.993703   1.192524E-01   2.018610E+14    1.99916E+33   1.242225805E+00  -2.353350E-01   1.370990459E+00
    53   10451.792064   9.725534E-02   1.643173E+14    1.13706E+33   1.265719765E+00  -2.301714E-01   1.400059619E+00
    54   10589.424288   7.910023E-02   1.337352E+14    6.39560E+32   1.280045815E+00  -2.264848E-01   1.417801361E+00
    55   10687.598372   5.704129E-02   9.628843E+13    3.71451E+32   1.288090144E+00  -2.239000E-01   1.427755789E+00
    56   10768.587320   4.059993E-02   6.844135E+13    2.15326E+32   1.292930955E+00  -2.217996E-01   1.433749773E+00
    57   10835.891132   2.859037E-02   4.814671E+13    1.25171E+32   1.295806712E+00  -2.200781E-01   1.437310727E+00
    58   10892.391053   2.010752E-02   3.382677E+13    7.26403E+31   1.297523771E+00  -2.186506E-01   1.439436767E+00
    59   10939.686025   1.408000E-02   2.366647E+13    4.21557E+31   1.298541240E+00  -2.174685E-01   1.440696486E+00
    60   10979.357634   9.853583E-03   1.654828E+13    2.44427E+31   1.299143019E+00  -2.164862E-01   1.441441497E+00
    61   11012.565050   6.832866E-03   1.147037E+13    1.41915E+31   1.299496549E+00  -2.156705E-01   1.441879136E+00
    62   11040.600097   4.635350E-03   7.778083E+12    8.27076E+30   1.299703331E+00  -2.149865E-01   1.442135017E+00
    63   11064.854439   2.944555E-03   4.938305E+12    4.88741E+30   1.299822771E+00  -2.143981E-01   1.442282805E+00
    64   11087.556162   1.790144E-03   3.000805E+12    2.96939E+30   1.299891130E+00  -2.138504E-01   1.442367386E+00
    65   11110.372036   9.865810E-04   1.652441E+12    1.84740E+30   1.299931484E+00  -2.133027E-01   1.442417320E+00
    66   11136.280219   5.474523E-04   9.160290E+11    1.16072E+30   1.299956422E+00  -2.126842E-01   1.442448190E+00
    67   11165.813179   3.296347E-04   5.513414E+11    7.14099E+29   1.299972823E+00  -2.119836E-01   1.442468492E+00
    68   11196.202467   1.685427E-04   2.814926E+11    4.83904E+29   1.299981375E+00  -2.112676E-01   1.442479082E+00
    69   11236.795545   1.106566E-04   1.846788E+11    2.87497E+29   1.299988778E+00  -2.103187E-01   1.442488249E+00
    70   11273.899557   7.201483E-05   1.200909E+11    1.70570E+29   1.299993256E+00  -2.094590E-01   1.442493793E+00
    71   11308.040220   4.703609E-05   7.838468E+10    1.01361E+29   1.299995945E+00  -2.086741E-01   1.442497122E+00
    72   11339.365020   3.158473E-05   5.261638E+10    5.95718E+28   1.299997590E+00  -2.079592E-01   1.442499159E+00
    73   11366.987989   2.061926E-05   3.433615E+10    3.56890E+28   1.299998541E+00  -2.073330E-01   1.442500337E+00
    74   11392.505329   1.362119E-05   2.266669E+10    2.09985E+28   1.299999133E+00  -2.067578E-01   1.442501069E+00
    75   11415.380011   8.878105E-06   1.476665E+10    1.24445E+28   1.299999481E+00  -2.062450E-01   1.442501500E+00
    76   11436.295907   5.881700E-06   9.784149E+09    7.37306E+27   1.299999689E+00  -2.057783E-01   1.442501757E+00
