       6     137      37      52

     EOS file :  Prof_BSk24_1.4.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.095486E-01   7.353493E+14    9.03736E+34   0.000000000E+00  -4.082637E-01   0.000000000E+00
     1     100.000001   4.095274E-01   7.353059E+14    9.03592E+34   1.548532768E-06  -4.082446E-01   1.444401608E-06
     2     116.665113   4.095208E-01   7.352926E+14    9.03548E+34   2.458909019E-06  -4.082388E-01   2.293572315E-06
     3     136.107163   4.095120E-01   7.352745E+14    9.03488E+34   3.904436318E-06  -4.082308E-01   3.641932056E-06
     4     158.788545   4.094999E-01   7.352498E+14    9.03407E+34   6.199628422E-06  -4.082200E-01   5.782878794E-06
     5     185.248487   4.094835E-01   7.352162E+14    9.03296E+34   9.843764519E-06  -4.082053E-01   9.182193737E-06
     6     216.115723   4.094611E-01   7.351706E+14    9.03145E+34   1.562934222E-05  -4.081852E-01   1.457925251E-05
     7     252.123178   4.094307E-01   7.351084E+14    9.02940E+34   2.481408549E-05  -4.081579E-01   2.314757782E-05
     8     294.124994   4.093892E-01   7.350238E+14    9.02660E+34   3.939363023E-05  -4.081207E-01   3.674943081E-05
     9     343.116168   4.093329E-01   7.349088E+14    9.02280E+34   6.253355340E-05  -4.080702E-01   5.833931447E-05
    10     400.255151   4.092562E-01   7.347522E+14    9.01763E+34   9.925329270E-05  -4.080014E-01   9.260304247E-05
    11     466.889693   4.091518E-01   7.345391E+14    9.01060E+34   1.575075999E-04  -4.079078E-01   1.469689336E-04
    12     544.586181   4.090099E-01   7.342494E+14    9.00105E+34   2.498939691E-04  -4.077805E-01   2.332057403E-04
    13     635.162575   4.088168E-01   7.338553E+14    8.98806E+34   3.963427066E-04  -4.076075E-01   3.699432771E-04
    14     740.724802   4.085544E-01   7.333197E+14    8.97043E+34   6.283429763E-04  -4.073724E-01   5.866389017E-04
    15     863.706005   4.081978E-01   7.325919E+14    8.94650E+34   9.955556454E-04  -4.070531E-01   9.297984470E-04
    16    1006.907296   4.077136E-01   7.316036E+14    8.91408E+34   1.576104815E-03  -4.066198E-01   1.472688410E-03
    17    1173.537433   4.070564E-01   7.302627E+14    8.87021E+34   2.492474441E-03  -4.060323E-01   2.330403238E-03
    18    1367.246856   4.061686E-01   7.284576E+14    8.81097E+34   3.935816744E-03  -4.052369E-01   3.683040505E-03
    19    1592.145339   4.049681E-01   7.260200E+14    8.73121E+34   6.202548224E-03  -4.041623E-01   5.810879733E-03
    20    1852.800972   4.033463E-01   7.227285E+14    8.62423E+34   9.748335472E-03  -4.027142E-01   9.146929903E-03
    21    2154.190680   4.011613E-01   7.182965E+14    8.48151E+34   1.526537372E-02  -4.007696E-01   1.435344533E-02
    22    2501.578013   3.982327E-01   7.123702E+14    8.29241E+34   2.378806037E-02  -3.981710E-01   2.242930858E-02
    23    2900.270735   3.943310E-01   7.045043E+14    8.04423E+34   3.682775848E-02  -3.947205E-01   3.485238605E-02
    24    3355.218539   3.891638E-01   6.941244E+14    7.72259E+34   5.652245610E-02  -3.901789E-01   5.375042715E-02
    25    3870.387420   3.823866E-01   6.805796E+14    7.31262E+34   8.576526773E-02  -3.842697E-01   8.207308820E-02
    26    4447.831841   3.736086E-01   6.631545E+14    6.80138E+34   1.282199706E-01  -3.766983E-01   1.236880227E-01
    27    5086.442194   3.624155E-01   6.411189E+14    6.18167E+34   1.880807625E-01  -3.671911E-01   1.832588254E-01
    28    5780.465641   3.484354E-01   6.138885E+14    5.45721E+34   2.693821809E-01  -3.555614E-01   2.656854652E-01
    29    6517.969033   3.314024E-01   5.811236E+14    4.64781E+34   3.747243386E-01  -3.418027E-01   3.748744893E-01
    30    7279.865665   3.112795E-01   5.429837E+14    3.79211E+34   5.035477731E-01  -3.261899E-01   5.118129673E-01
    31    8040.093671   2.883230E-01   5.001715E+14    2.94465E+34   6.505757320E-01  -3.093481E-01   6.724227472E-01
    32    8767.902267   2.631368E-01   4.539954E+14    2.16541E+34   8.055434492E-01  -2.922255E-01   8.464463254E-01
    33    9432.292169   2.366018E-01   4.061621E+14    1.50443E+34   9.550866547E-01  -2.759333E-01   1.018787808E+00
    34   10007.875599   2.097193E-01   3.584575E+14    9.88569E+33   1.086518216E+00  -2.614818E-01   1.173671303E+00
    35   10480.110870   1.834057E-01   3.123884E+14    6.17363E+33   1.191652823E+00  -2.495251E-01   1.299746344E+00
    36   10847.674376   1.583511E-01   2.689974E+14    3.69380E+33   1.268554104E+00  -2.402444E-01   1.393114528E+00
    37   11120.803593   1.349961E-01   2.288767E+14    2.13873E+33   1.320508144E+00  -2.334135E-01   1.456699215E+00
    38   11316.588905   1.137173E-01   1.925291E+14    1.21041E+33   1.353402758E+00  -2.285773E-01   1.497147035E+00
    39   11453.506152   9.490428E-02   1.605113E+14    6.74720E+32   1.373257667E+00  -2.252373E-01   1.521622855E+00
    40   11547.642039   7.368435E-02   1.244894E+14    3.77302E+32   1.384653354E+00  -2.229665E-01   1.535689567E+00
    41   11616.847998   4.396244E-02   7.412699E+13    2.43529E+32   1.389904722E+00  -2.213142E-01   1.542181997E+00
    42   11692.900368   3.097732E-02   5.217864E+13    1.41701E+32   1.394002851E+00  -2.195197E-01   1.547250808E+00
    43   11756.799228   2.179875E-02   3.668033E+13    8.22822E+31   1.396454559E+00  -2.180303E-01   1.550283300E+00
    44   11810.316515   1.527748E-02   2.568428E+13    4.77517E+31   1.397910315E+00  -2.167965E-01   1.552083893E+00
    45   11855.191220   1.069362E-02   1.796259E+13    2.76953E+31   1.398771527E+00  -2.157717E-01   1.553149056E+00
    46   11892.772574   7.432601E-03   1.247787E+13    1.60587E+31   1.399279037E+00  -2.149206E-01   1.553776766E+00
    47   11924.400320   5.082546E-03   8.529580E+12    9.34970E+30   1.399575507E+00  -2.142093E-01   1.554143315E+00
    48   11951.524613   3.319506E-03   5.567778E+12    5.51062E+30   1.399747058E+00  -2.136029E-01   1.554355387E+00
    49   11976.159053   2.018137E-03   3.383379E+12    3.34809E+30   1.399844635E+00  -2.130552E-01   1.554476007E+00
    50   12000.917711   1.135218E-03   1.901791E+12    2.05119E+30   1.399903694E+00  -2.125075E-01   1.554549013E+00
    51   12028.041144   6.168228E-04   1.032164E+12    1.29292E+30   1.399938553E+00  -2.119107E-01   1.554592121E+00
    52   12059.716199   3.652551E-04   6.110002E+11    7.94873E+29   1.399961701E+00  -2.112181E-01   1.554620751E+00
    53   12092.830131   1.844703E-04   3.081752E+11    5.39007E+29   1.399973731E+00  -2.104989E-01   1.554635634E+00
    54   12137.636535   1.200799E-04   2.005013E+11    3.20687E+29   1.399984147E+00  -2.095337E-01   1.554648522E+00
    55   12179.001183   7.855218E-05   1.310338E+11    1.89394E+29   1.399990514E+00  -2.086505E-01   1.554656396E+00
    56   12216.710213   5.100876E-05   8.500935E+10    1.12636E+29   1.399994292E+00  -2.078519E-01   1.554661070E+00
    57   12251.552732   3.419356E-05   5.696764E+10    6.62498E+28   1.399996606E+00  -2.071195E-01   1.554663932E+00
    58   12282.359199   2.222004E-05   3.699807E+10    3.94273E+28   1.399997961E+00  -2.064763E-01   1.554665608E+00
    59   12310.770464   1.481123E-05   2.464751E+10    2.31771E+28   1.399998791E+00  -2.058867E-01   1.554666634E+00
    60   12335.990075   9.685107E-06   1.610815E+10    1.37624E+28   1.399999276E+00  -2.053661E-01   1.554667234E+00
    61   12359.024124   6.367603E-06   1.059314E+10    8.19785E+27   1.399999566E+00  -2.048930E-01   1.554667592E+00
    62   12379.987835   4.274172E-06   7.105991E+09    4.81262E+27   1.399999744E+00  -2.044644E-01   1.554667812E+00
    63   12398.414256   2.833710E-06   4.709107E+09    2.83436E+27   1.399999848E+00  -2.040891E-01   1.554667941E+00
    64   12414.852478   1.894448E-06   3.147393E+09    1.66818E+27   1.399999910E+00  -2.037555E-01   1.554668017E+00
    65   12429.377082   1.272174E-06   2.113119E+09    9.78568E+26   1.399999947E+00  -2.034617E-01   1.554668063E+00
    66   12442.105763   8.545527E-07   1.419445E+09    5.73869E+26   1.399999969E+00  -2.032048E-01   1.554668090E+00
    67   12453.247464   5.483838E-07   9.104513E+08    3.43001E+26   1.399999981E+00  -2.029806E-01   1.554668105E+00
    68   12463.653390   3.688020E-07   6.122132E+08    2.01023E+26   1.399999989E+00  -2.027716E-01   1.554668115E+00
    69   12472.742378   2.481954E-07   4.120320E+08    1.17783E+26   1.399999994E+00  -2.025894E-01   1.554668120E+00
    70   12480.669854   1.629712E-07   2.704975E+08    6.91726E+25   1.399999996E+00  -2.024308E-01   1.554668124E+00
    71   12487.773147   1.096878E-07   1.820386E+08    4.05613E+25   1.399999998E+00  -2.022888E-01   1.554668126E+00
    72   12493.971419   7.407530E-08   1.229244E+08    2.37319E+25   1.399999999E+00  -2.021652E-01   1.554668127E+00
    73   12499.348773   5.015326E-08   8.320840E+07    1.38703E+25   1.399999999E+00  -2.020580E-01   1.554668128E+00
    74   12503.996841   3.402256E-08   5.644204E+07    8.10436E+24   1.400000000E+00  -2.019654E-01   1.554668128E+00
    75   12508.004445   2.312985E-08   3.837709E+07    4.72862E+24   1.400000000E+00  -2.018857E-01   1.554668128E+00
    76   12511.446268   1.578624E-08   2.619239E+07    2.75704E+24   1.400000000E+00  -2.018173E-01   1.554668128E+00
