       6     562     314     394

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Pd.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.169585E-01   9.344395E+14    1.21683E+35   0.000000000E+00  -4.265539E-01   0.000000000E+00
     1       1.000000   5.169585E-01   9.344395E+14    1.21683E+35   1.967909006E-12  -4.265539E-01   1.823292886E-12
     2       1.033333   5.169585E-01   9.344395E+14    1.21683E+35   2.171332487E-12  -4.265539E-01   2.011767345E-12
     3       1.067778   5.169585E-01   9.344395E+14    1.21683E+35   2.395783928E-12  -4.265539E-01   2.219724479E-12
     4       1.103370   5.169585E-01   9.344395E+14    1.21683E+35   2.643436996E-12  -4.265539E-01   2.449178217E-12
     5       1.140149   5.169585E-01   9.344395E+14    1.21683E+35   2.916690054E-12  -4.265539E-01   2.702350674E-12
     6       1.178154   5.169585E-01   9.344395E+14    1.21683E+35   3.218189380E-12  -4.265539E-01   2.981693660E-12
     7       1.217426   5.169585E-01   9.344395E+14    1.21683E+35   3.550854803E-12  -4.265539E-01   3.289912434E-12
     8       1.258007   5.169585E-01   9.344395E+14    1.21683E+35   3.917907973E-12  -4.265539E-01   3.629991895E-12
     9       1.299941   5.169585E-01   9.344395E+14    1.21683E+35   4.322903564E-12  -4.265539E-01   4.005225496E-12
    10       1.343272   5.169585E-01   9.344395E+14    1.21683E+35   4.769763697E-12  -4.265539E-01   4.419247132E-12
    11       1.388048   5.169585E-01   9.344395E+14    1.21683E+35   5.262815927E-12  -4.265539E-01   4.876066337E-12
    12       1.434316   5.169585E-01   9.344395E+14    1.21683E+35   5.806835147E-12  -4.265539E-01   5.380107110E-12
    13       1.482126   5.169585E-01   9.344395E+14    1.21683E+35   6.407089832E-12  -4.265539E-01   5.936250763E-12
    14       1.531531   5.169585E-01   9.344395E+14    1.21683E+35   7.069393064E-12  -4.265539E-01   6.549883190E-12
    15       1.582582   5.169585E-01   9.344395E+14    1.21683E+35   7.800158824E-12  -4.265539E-01   7.226947025E-12
    16       1.635334   5.169585E-01   9.344395E+14    1.21683E+35   8.606464107E-12  -4.265539E-01   7.973999197E-12
    17       1.689846   5.169585E-01   9.344395E+14    1.21683E+35   9.496117462E-12  -4.265539E-01   8.798274425E-12
    18       1.746174   5.169585E-01   9.344395E+14    1.21683E+35   1.047773461E-11  -4.265539E-01   9.707755286E-12
    19       1.804380   5.169585E-01   9.344395E+14    1.21683E+35   1.156082188E-11  -4.265539E-01   1.071124951E-11
    20       1.864526   5.169585E-01   9.344395E+14    1.21683E+35   1.275586827E-11  -4.265539E-01   1.181847531E-11
    21       1.926676   5.169585E-01   9.344395E+14    1.21683E+35   1.407444705E-11  -4.265539E-01   1.304015544E-11
    22       1.990899   5.169585E-01   9.344395E+14    1.21683E+35   1.552932779E-11  -4.265539E-01   1.438812108E-11
    23       2.057262   5.169585E-01   9.344395E+14    1.21683E+35   1.713460008E-11  -4.265539E-01   1.587542643E-11
    24       2.125838   5.169585E-01   9.344395E+14    1.21683E+35   1.890580995E-11  -4.265539E-01   1.751647507E-11
    25       2.196699   5.169585E-01   9.344395E+14    1.21683E+35   2.086011043E-11  -4.265539E-01   1.932715950E-11
    26       2.269922   5.169585E-01   9.344395E+14    1.21683E+35   2.301642765E-11  -4.265539E-01   2.132501504E-11
    27       2.345586   5.169585E-01   9.344395E+14    1.21683E+35   2.539564416E-11  -4.265538E-01   2.352938963E-11
    28       2.423772   5.169585E-01   9.344395E+14    1.21683E+35   2.802080113E-11  -4.265538E-01   2.596163122E-11
    29       2.504565   5.169585E-01   9.344395E+14    1.21683E+35   3.091732153E-11  -4.265538E-01   2.864529450E-11
    30       2.588050   5.169585E-01   9.344395E+14    1.21683E+35   3.411325627E-11  -4.265538E-01   3.160636902E-11
    31       2.674319   5.169585E-01   9.344395E+14    1.21683E+35   3.763955594E-11  -4.265538E-01   3.487353087E-11
    32       2.763463   5.169585E-01   9.344395E+14    1.21683E+35   4.153037045E-11  -4.265538E-01   3.847842041E-11
    33       2.855578   5.169585E-01   9.344395E+14    1.21683E+35   4.582337985E-11  -4.265538E-01   4.245594868E-11
    34       2.950764   5.169585E-01   9.344395E+14    1.21683E+35   5.056015915E-11  -4.265538E-01   4.684463546E-11
    35       3.049123   5.169585E-01   9.344394E+14    1.21683E+35   5.578658101E-11  -4.265538E-01   5.168698236E-11
    36       3.150760   5.169585E-01   9.344394E+14    1.21683E+35   6.155325993E-11  -4.265538E-01   5.702988438E-11
    37       3.255786   5.169585E-01   9.344394E+14    1.21683E+35   6.791604248E-11  -4.265538E-01   6.292508406E-11
    38       3.364312   5.169585E-01   9.344394E+14    1.21683E+35   7.493654808E-11  -4.265538E-01   6.942967262E-11
    39       3.476455   5.169585E-01   9.344394E+14    1.21683E+35   8.268276580E-11  -4.265538E-01   7.660664279E-11
    40       3.592337   5.169585E-01   9.344394E+14    1.21683E+35   9.122971274E-11  -4.265538E-01   8.452549887E-11
    41       3.712082   5.169585E-01   9.344394E+14    1.21683E+35   1.006601605E-10  -4.265538E-01   9.326292987E-11
    42       3.835818   5.169585E-01   9.344394E+14    1.21683E+35   1.110654370E-10  -4.265538E-01   1.029035522E-10
    43       3.963678   5.169585E-01   9.344394E+14    1.21683E+35   1.225463104E-10  -4.265538E-01   1.135407289E-10
    44       4.095801   5.169585E-01   9.344394E+14    1.21683E+35   1.352139656E-10  -4.265538E-01   1.252774743E-10
    45       4.232328   5.169585E-01   9.344394E+14    1.21683E+35   1.491910806E-10  -4.265538E-01   1.382274510E-10
    46       4.373405   5.169585E-01   9.344394E+14    1.21683E+35   1.646130146E-10  -4.265538E-01   1.525160713E-10
    47       4.519185   5.169585E-01   9.344394E+14    1.21683E+35   1.816291192E-10  -4.265538E-01   1.682817110E-10
    48       4.669825   5.169585E-01   9.344394E+14    1.21683E+35   2.004041841E-10  -4.265538E-01   1.856770503E-10
    49       4.825486   5.169585E-01   9.344394E+14    1.21683E+35   2.211200336E-10  -4.265538E-01   2.048705516E-10
    50       4.986335   5.169585E-01   9.344394E+14    1.21683E+35   2.439772872E-10  -4.265538E-01   2.260480915E-10
    51       5.152546   5.169585E-01   9.344394E+14    1.21683E+35   2.691973025E-10  -4.265538E-01   2.494147606E-10
    52       5.324298   5.169585E-01   9.344394E+14    1.21683E+35   2.970243189E-10  -4.265538E-01   2.751968500E-10
    53       5.501774   5.169585E-01   9.344393E+14    1.21683E+35   3.277278227E-10  -4.265538E-01   3.036440423E-10
    54       5.685167   5.169585E-01   9.344393E+14    1.21683E+35   3.616051573E-10  -4.265538E-01   3.350318299E-10
    55       5.874672   5.169585E-01   9.344393E+14    1.21683E+35   3.989844024E-10  -4.265538E-01   3.696641831E-10
    56       6.070495   5.169585E-01   9.344393E+14    1.21683E+35   4.402275515E-10  -4.265538E-01   4.078764935E-10
    57       6.272844   5.169585E-01   9.344393E+14    1.21683E+35   4.857340172E-10  -4.265538E-01   4.500388222E-10
    58       6.481939   5.169584E-01   9.344393E+14    1.21683E+35   5.359444997E-10  -4.265538E-01   4.965594837E-10
    59       6.698004   5.169584E-01   9.344393E+14    1.21683E+35   5.913452543E-10  -4.265538E-01   5.478890000E-10
    60       6.921270   5.169584E-01   9.344392E+14    1.21683E+35   6.524728006E-10  -4.265538E-01   6.045244635E-10
    61       7.151979   5.169584E-01   9.344392E+14    1.21683E+35   7.199191184E-10  -4.265538E-01   6.670143514E-10
    62       7.390379   5.169584E-01   9.344392E+14    1.21683E+35   7.943373805E-10  -4.265537E-01   7.359638369E-10
    63       7.636724   5.169584E-01   9.344392E+14    1.21683E+35   8.764482780E-10  -4.265537E-01   8.120406499E-10
    64       7.891282   5.169584E-01   9.344392E+14    1.21683E+35   9.670470002E-10  -4.265537E-01   8.959815439E-10
    65       8.154324   5.169584E-01   9.344392E+14    1.21683E+35   1.067010935E-09  -4.265537E-01   9.885994305E-10
    66       8.426135   5.169584E-01   9.344391E+14    1.21683E+35   1.177308166E-09  -4.265537E-01   1.090791252E-09
    67       8.707006   5.169584E-01   9.344391E+14    1.21683E+35   1.299006848E-09  -4.265537E-01   1.203546668E-09
    68       8.997239   5.169583E-01   9.344391E+14    1.21683E+35   1.433285549E-09  -4.265537E-01   1.327957639E-09
    69       9.297147   5.169583E-01   9.344391E+14    1.21683E+35   1.581444669E-09  -4.265537E-01   1.465229001E-09
    70       9.607052   5.169583E-01   9.344390E+14    1.21683E+35   1.744919028E-09  -4.265537E-01   1.616690135E-09
    71       9.927287   5.169583E-01   9.344390E+14    1.21683E+35   1.925291762E-09  -4.265537E-01   1.783807840E-09
    72      10.258196   5.169583E-01   9.344390E+14    1.21683E+35   2.124309658E-09  -4.265536E-01   1.968200536E-09
    73      10.600135   5.169583E-01   9.344389E+14    1.21683E+35   2.343900068E-09  -4.265536E-01   2.171653941E-09
    74      10.953473   5.169582E-01   9.344389E+14    1.21683E+35   2.586189573E-09  -4.265536E-01   2.396138362E-09
    75      11.318588   5.169582E-01   9.344388E+14    1.21683E+35   2.853524577E-09  -4.265536E-01   2.643827776E-09
    76      11.695874   5.169582E-01   9.344388E+14    1.21683E+35   3.148494034E-09  -4.265536E-01   2.917120884E-09
