       6     119      50      66

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.646898E-01   8.286739E+14    8.45318E+34   0.000000000E+00  -3.469194E-01   0.000000000E+00
     1      10.000000   4.646895E-01   8.286733E+14    8.45317E+34   1.745167574E-09  -3.469192E-01   1.638941969E-09
     2      11.666664   4.646894E-01   8.286732E+14    8.45316E+34   2.771260008E-09  -3.469191E-01   2.602577931E-09
     3      13.611106   4.646893E-01   8.286729E+14    8.45316E+34   4.400655142E-09  -3.469190E-01   4.132794807E-09
     4      15.879619   4.646891E-01   8.286726E+14    8.45315E+34   6.988070705E-09  -3.469189E-01   6.562719631E-09
     5      18.526216   4.646889E-01   8.286722E+14    8.45313E+34   1.109678309E-08  -3.469187E-01   1.042134399E-08
     6      21.613909   4.646886E-01   8.286716E+14    8.45311E+34   1.762124953E-08  -3.469185E-01   1.654868300E-08
     7      25.216212   4.646882E-01   8.286709E+14    8.45309E+34   2.798182463E-08  -3.469182E-01   2.627864114E-08
     8      29.418889   4.646877E-01   8.286698E+14    8.45306E+34   4.443395640E-08  -3.469178E-01   4.172939099E-08
     9      34.321999   4.646870E-01   8.286684E+14    8.45301E+34   7.055916426E-08  -3.469173E-01   6.626447272E-08
    10      40.042270   4.646860E-01   8.286664E+14    8.45295E+34   1.120446635E-07  -3.469166E-01   1.052249781E-07
    11      46.715884   4.646847E-01   8.286637E+14    8.45287E+34   1.779213148E-07  -3.469156E-01   1.670921786E-07
    12      54.501709   4.646828E-01   8.286601E+14    8.45275E+34   2.825293004E-07  -3.469142E-01   2.653336204E-07
    13      63.585081   4.646803E-01   8.286552E+14    8.45260E+34   4.486392398E-07  -3.469123E-01   4.213344061E-07
    14      74.182202   4.646769E-01   8.286485E+14    8.45239E+34   7.124077451E-07  -3.469098E-01   6.690514236E-07
    15      86.545281   4.646723E-01   8.286393E+14    8.45210E+34   1.131245231E-06  -3.469063E-01   1.062402927E-06
    16     100.968506   4.646661E-01   8.286269E+14    8.45171E+34   1.796306622E-06  -3.469016E-01   1.687000405E-06
    17     117.795022   4.646575E-01   8.286099E+14    8.45118E+34   2.852319459E-06  -3.468953E-01   2.678772927E-06
    18     137.425035   4.646459E-01   8.285869E+14    8.45046E+34   4.529055799E-06  -3.468866E-01   4.253530176E-06
    19     160.325253   4.646301E-01   8.285555E+14    8.44948E+34   7.191277284E-06  -3.468747E-01   6.753882114E-06
    20     187.039849   4.646085E-01   8.285128E+14    8.44814E+34   1.141797880E-05  -3.468586E-01   1.072369090E-05
    21     218.203186   4.645792E-01   8.284547E+14    8.44632E+34   1.812807920E-05  -3.468367E-01   1.702617944E-05
    22     254.554553   4.645393E-01   8.283756E+14    8.44385E+34   2.877969976E-05  -3.468069E-01   2.703122794E-05
    23     296.955177   4.644851E-01   8.282680E+14    8.44048E+34   4.568593358E-05  -3.467663E-01   4.291224199E-05
    24     346.407803   4.644112E-01   8.281216E+14    8.43590E+34   7.251481410E-05  -3.467111E-01   6.811637717E-05
    25     404.079094   4.643107E-01   8.279223E+14    8.42967E+34   1.150800938E-04  -3.466360E-01   1.081086686E-04
    26     471.325068   4.641740E-01   8.276513E+14    8.42120E+34   1.825901773E-04  -3.465339E-01   1.715481406E-04
    27     549.719690   4.639881E-01   8.272828E+14    8.40970E+34   2.896167543E-04  -3.463951E-01   2.721434899E-04
    28     641.086483   4.637353E-01   8.267816E+14    8.39407E+34   4.591894719E-04  -3.462064E-01   4.315741623E-04
    29     747.532691   4.633917E-01   8.261005E+14    8.37285E+34   7.276426974E-04  -3.459501E-01   6.840737510E-04
    30     871.484842   4.629250E-01   8.251753E+14    8.34410E+34   1.152167640E-03  -3.456023E-01   1.083590038E-03
    31    1015.723520   4.622912E-01   8.239193E+14    8.30517E+34   1.822497079E-03  -3.451306E-01   1.714902261E-03
    32    1183.413476   4.614317E-01   8.222161E+14    8.25258E+34   2.878807380E-03  -3.444920E-01   2.710737425E-03
    33    1378.122569   4.602672E-01   8.199093E+14    8.18170E+34   4.538770655E-03  -3.436289E-01   4.277813246E-03
    34    1603.819086   4.586909E-01   8.168010E+14    8.08654E+34   7.137655746E-03  -3.424653E-01   6.735802718E-03
    35    1864.828419   4.565635E-01   8.126118E+14    7.95939E+34   1.118605401E-02  -3.409022E-01   1.057420207E-02
    36    2165.733805   4.537019E-01   8.069801E+14    7.79060E+34   1.744960036E-02  -3.388120E-01   1.653258268E-02
    37    2511.175504   4.498689E-01   7.994433E+14    7.56848E+34   2.705193549E-02  -3.360346E-01   2.570763968E-02
    38    2905.506611   4.447571E-01   7.894447E+14    7.27964E+34   4.159338328E-02  -3.323747E-01   3.968351922E-02
    39    3352.237318   4.379960E-01   7.762568E+14    6.90985E+34   6.325678754E-02  -3.276065E-01   6.066434089E-02
    40    3853.253552   4.291336E-01   7.590688E+14    6.44615E+34   9.484009021E-02  -3.214865E-01   9.155572218E-02
    41    4407.718005   4.176580E-01   7.369816E+14    5.88022E+34   1.395999639E-01  -3.137854E-01   1.358848013E-01
    42    5010.762864   4.030353E-01   7.090622E+14    5.21325E+34   2.007526985E-01  -3.043414E-01   1.973899555E-01
    43    5652.205840   3.847668E-01   6.745473E+14    4.46124E+34   2.805097499E-01  -2.931354E-01   2.790973625E-01
    44    6315.687127   3.624929E-01   6.329588E+14    3.65853E+34   3.787011354E-01  -2.803762E-01   3.818361069E-01
    45    6979.040178   3.360931E-01   5.843209E+14    2.85615E+34   4.914767487E-01  -2.665564E-01   5.025744908E-01
    46    7616.532503   2.976331E-01   5.143577E+14    2.11581E+34   6.103893584E-01  -2.524289E-01   6.329213441E-01
    47    8220.408840   2.658741E-01   4.574031E+14    1.48143E+34   7.266873015E-01  -2.385100E-01   7.633910840E-01
    48    8751.716592   2.325843E-01   3.984864E+14    9.83898E+33   8.302129295E-01  -2.260116E-01   8.817674146E-01
    49    9199.134268   1.767306E-01   3.008989E+14    6.29514E+33   9.127936517E-01  -2.154347E-01   9.776602762E-01
    50    9611.460711   1.495077E-01   2.537829E+14    3.84418E+33   9.767472241E-01  -2.058290E-01   1.052865074E+00
    51    9935.651632   1.247216E-01   2.112262E+14    2.27449E+33   1.022290722E+00  -1.984529E-01   1.106770226E+00
    52   10182.100425   1.026491E-01   1.735053E+14    1.31406E+33   1.052660501E+00  -1.929794E-01   1.142859598E+00
    53   10364.783903   7.979423E-02   1.345908E+14    7.52452E+32   1.071662538E+00  -1.890125E-01   1.165493900E+00
    54   10505.081664   5.854856E-02   9.847985E+13    4.38526E+32   1.082868858E+00  -1.860287E-01   1.178872207E+00
    55   10620.319262   4.280838E-02   7.180148E+13    2.54004E+32   1.089760043E+00  -1.836253E-01   1.187115123E+00
    56   10714.250468   3.122344E-02   5.222149E+13    1.46499E+32   1.093933079E+00  -1.817009E-01   1.192115592E+00
    57   10790.331529   2.273493E-02   3.791573E+13    8.42447E+31   1.096429211E+00  -1.801664E-01   1.195111986E+00
    58   10851.636743   1.579196E-02   2.632554E+13    4.88744E+31   1.097885681E+00  -1.789463E-01   1.196862163E+00
    59   10903.574397   1.067244E-02   1.778471E+13    2.87034E+31   1.098734954E+00  -1.779243E-01   1.197881878E+00
    60   10949.254772   7.113534E-03   1.185589E+13    1.69162E+31   1.099240948E+00  -1.770345E-01   1.198488982E+00
    61   10990.054294   4.558078E-03   7.596302E+12    1.00962E+31   1.099538794E+00  -1.762471E-01   1.198846065E+00
    62   11028.404977   2.630638E-03   4.385071E+12    6.05076E+30   1.099718258E+00  -1.755131E-01   1.199061061E+00
    63   11068.553902   1.527840E-03   2.547069E+12    3.72069E+30   1.099823229E+00  -1.747512E-01   1.199186730E+00
    64   11111.427773   7.279487E-04   1.213248E+12    2.35401E+30   1.099885791E+00  -1.739448E-01   1.199261571E+00
    65   11168.877666   4.072186E-04   6.786977E+11    1.50269E+30   1.099925514E+00  -1.728760E-01   1.199309047E+00
    66   11235.235870   2.594691E-04   4.324486E+11    9.05407E+29   1.099954076E+00  -1.716577E-01   1.199343144E+00
    67   11298.896380   1.674159E-04   2.790266E+11    5.40567E+29   1.099971978E+00  -1.705052E-01   1.199364489E+00
    68   11358.620061   1.091431E-04   1.819052E+11    3.21810E+29   1.099982975E+00  -1.694380E-01   1.199377588E+00
    69   11413.863911   7.132737E-05   1.188789E+11    1.91157E+29   1.099989694E+00  -1.684628E-01   1.199385581E+00
    70   11464.674369   4.661856E-05   7.769761E+10    1.13508E+29   1.099993770E+00  -1.675758E-01   1.199390427E+00
    71   11511.338691   3.082805E-05   5.138009E+10    6.71021E+28   1.099996252E+00  -1.667695E-01   1.199393375E+00
    72   11553.470524   2.038157E-05   3.396928E+10    3.96574E+28   1.099997746E+00  -1.660481E-01   1.199395148E+00
    73   11591.469617   1.347233E-05   2.245388E+10    2.34316E+28   1.099998643E+00  -1.654029E-01   1.199396212E+00
    74   11625.708404   8.903686E-06   1.483948E+10    1.38414E+28   1.099999180E+00  -1.648259E-01   1.199396849E+00
    75   11656.532241   5.891341E-06   9.818901E+09    8.17348E+27   1.099999502E+00  -1.643099E-01   1.199397230E+00
    76   11684.218512   3.907338E-06   6.512230E+09    4.81979E+27   1.099999695E+00  -1.638492E-01   1.199397458E+00
