       6     154      54      69
 
     EOS file :  /Users/dany/Work/NStar/EOS/v14/APR_EOS_Cat.dat              
 
  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   
 
     0       0.000000   8.879760E-01   1.861055E+15    7.55474E+35   0.000000000E+00  -1.045867E+00   0.000000000E+00
     1      10.000000   8.879754E-01   1.861053E+15    7.55473E+35   3.919337035E-09  -1.045866E+00   3.131856051E-09
     2      11.666664   8.879752E-01   1.861052E+15    7.55472E+35   6.223757762E-09  -1.045866E+00   4.973268816E-09
     3      13.611105   8.879749E-01   1.861052E+15    7.55471E+35   9.883087667E-09  -1.045866E+00   7.897361302E-09
     4      15.879618   8.879745E-01   1.861050E+15    7.55470E+35   1.569395751E-08  -1.045865E+00   1.254070585E-08
     5      18.526213   8.879740E-01   1.861049E+15    7.55469E+35   2.492138090E-08  -1.045865E+00   1.991415202E-08
     6      21.613904   8.879732E-01   1.861047E+15    7.55466E+35   3.957413839E-08  -1.045864E+00   3.162288333E-08
     7      25.216203   8.879722E-01   1.861043E+15    7.55464E+35   6.284206847E-08  -1.045863E+00   5.021585424E-08
     8      29.418874   8.879709E-01   1.861039E+15    7.55460E+35   9.979045031E-08  -1.045861E+00   7.974067209E-08
     9      34.321974   8.879690E-01   1.861034E+15    7.55455E+35   1.584626165E-07  -1.045859E+00   1.266247055E-07
    10      40.042230   8.879665E-01   1.861026E+15    7.55448E+35   2.516307720E-07  -1.045856E+00   2.010742006E-07
    11      46.715819   8.879631E-01   1.861016E+15    7.55438E+35   3.995760365E-07  -1.045852E+00   3.192959156E-07
    12      54.501605   8.879584E-01   1.861002E+15    7.55425E+35   6.345026321E-07  -1.045847E+00   5.070247545E-07
    13      63.584914   8.879521E-01   1.860982E+15    7.55407E+35   1.007546548E-06  -1.045839E+00   8.051250038E-07
    14      74.181936   8.879434E-01   1.860956E+15    7.55383E+35   1.599903089E-06  -1.045829E+00   1.278483772E-06
    15      86.544856   8.879317E-01   1.860920E+15    7.55350E+35   2.540492810E-06  -1.045816E+00   2.030131030E-06
    16     100.967830   8.879157E-01   1.860872E+15    7.55305E+35   4.034005245E-06  -1.045797E+00   3.223656506E-06
    17     117.793946   8.878939E-01   1.860806E+15    7.55244E+35   6.405411673E-06  -1.045772E+00   5.118795611E-06
    18     137.423323   8.878643E-01   1.860716E+15    7.55160E+35   1.017060724E-05  -1.045738E+00   8.127914254E-06
    19     160.322531   8.878239E-01   1.860594E+15    7.55047E+35   1.614849624E-05  -1.045691E+00   1.290565205E-05
    20     187.035523   8.877691E-01   1.860427E+15    7.54893E+35   2.563878123E-05  -1.045628E+00   2.049115884E-05
    21     218.196315   8.876944E-01   1.860200E+15    7.54683E+35   4.070385740E-05  -1.045541E+00   3.253371574E-05
    22     254.543640   8.875927E-01   1.859892E+15    7.54397E+35   6.461552643E-05  -1.045424E+00   5.165048328E-05
    23     296.937850   8.874544E-01   1.859472E+15    7.54009E+35   1.025623679E-04  -1.045264E+00   8.199344890E-05
    24     346.380302   8.872663E-01   1.858902E+15    7.53481E+35   1.627687197E-04  -1.045046E+00   1.301472519E-04
    25     404.035458   8.870104E-01   1.858126E+15    7.52763E+35   2.582623160E-04  -1.044750E+00   2.065495773E-04
    26     471.255864   8.866625E-01   1.857070E+15    7.51788E+35   4.096612987E-04  -1.044348E+00   3.277352317E-04
    27     549.609996   8.861895E-01   1.855636E+15    7.50463E+35   6.495570659E-04  -1.043801E+00   5.198750004E-04
    28     640.912736   8.855469E-01   1.853688E+15    7.48666E+35   1.029382263E-03  -1.043058E+00   8.243422656E-04
    29     747.257754   8.846743E-01   1.851044E+15    7.46231E+35   1.630120640E-03  -1.042049E+00   1.306439089E-03
    30     871.050348   8.834905E-01   1.847459E+15    7.42936E+35   2.578896061E-03  -1.040682E+00   2.069010372E-03
    31    1015.038076   8.818863E-01   1.842604E+15    7.38487E+35   4.074430407E-03  -1.038829E+00   3.273546483E-03
    32    1182.334708   8.797162E-01   1.836047E+15    7.32498E+35   6.425611343E-03  -1.036324E+00   5.172601317E-03
    33    1376.429720   8.767894E-01   1.827252E+15    7.24466E+35   1.010891371E-02  -1.032945E+00   8.158974220E-03
    34    1601.169405   8.728492E-01   1.815432E+15    7.13750E+35   1.585147947E-02  -1.028401E+00   1.283894341E-02
    35    1860.706575   8.675680E-01   1.799688E+15    6.99552E+35   2.474735270E-02  -1.022316E+00   2.013897830E-02
    36    2159.364319   8.605255E-01   1.778852E+15    6.80917E+35   3.841093154E-02  -1.014216E+00   3.145494401E-02
    37    2501.420132   8.511989E-01   1.751593E+15    6.56752E+35   5.916102720E-02  -1.003512E+00   4.885049766E-02
    38    2890.727652   8.389566E-01   1.716209E+15    6.25918E+35   9.020600475E-02  -9.895074E-01   7.529678754E-02
    39    3330.211676   8.230795E-01   1.671001E+15    5.87382E+35   1.357618198E-01  -9.714213E-01   1.149224332E-01
    40    3821.111155   8.027740E-01   1.614343E+15    5.40474E+35   2.009695238E-01  -9.484500E-01   1.731797357E-01
    41    4362.059853   7.772710E-01   1.545002E+15    4.85225E+35   2.914289199E-01  -9.198858E-01   2.567593853E-01
    42    4948.067930   7.459385E-01   1.462508E+15    4.22723E+35   4.121423512E-01  -8.852941E-01   3.729931161E-01
    43    5569.575052   7.084027E-01   1.367332E+15    3.55331E+35   5.658307863E-01  -8.447409E-01   5.284414510E-01
    44    6211.993243   6.647330E-01   1.261253E+15    2.86600E+35   7.509363884E-01  -7.990143E-01   7.265498268E-01
    45    6856.003426   6.155262E-01   1.147280E+15    2.20752E+35   9.600834622E-01  -7.497588E-01   9.647076016E-01
    46    7479.025199   5.619334E-01   1.029171E+15    1.61833E+35   1.180068661E+00  -6.994090E-01   1.231887197E+00
    47    8058.029157   5.055845E-01   9.110492E+14    1.12769E+35   1.394178573E+00  -6.508415E-01   1.508754790E+00
    48    8573.095620   4.482964E-01   7.963663E+14    7.47878E+34   1.586273265E+00  -6.067947E-01   1.771588712E+00
    49    9010.998013   3.917667E-01   6.877264E+14    4.73893E+34   1.745035959E+00  -5.692385E-01   1.999198817E+00
    50    9367.154457   3.372250E-01   5.863918E+14    2.88742E+34   1.866207751E+00  -5.390075E-01   2.179133879E+00
    51    9645.565642   2.794239E-01   4.815993E+14    1.73087E+34   1.950236889E+00  -5.158416E-01   2.307066674E+00
    52    9864.465082   2.338220E-01   4.006644E+14    9.99777E+33   2.008406819E+00  -4.980859E-01   2.396957683E+00
    53   10026.380226   1.714454E-01   2.917195E+14    5.75427E+33   2.044755171E+00  -4.852866E-01   2.453621479E+00
    54   10160.526991   1.409188E-01   2.390097E+14    3.23512E+33   2.067713768E+00  -4.749608E-01   2.489621687E+00
    55   10256.688763   1.150047E-01   1.945961E+14    1.80328E+33   2.081471607E+00  -4.677362E-01   2.511212764E+00
    56   10324.675737   9.264247E-02   1.564662E+14    1.00124E+33   2.089484972E+00  -4.627242E-01   2.523788811E+00
    57   10372.724127   7.270379E-02   1.228742E+14    5.54641E+32   2.094075808E+00  -4.592327E-01   2.530983562E+00
    58   10407.183675   5.207614E-02   8.786759E+13    3.19557E+32   2.096542148E+00  -4.567561E-01   2.534843976E+00
    59   10435.272024   3.674497E-02   6.192473E+13    1.84534E+32   2.097981274E+00  -4.547551E-01   2.537096438E+00
    60   10458.509102   2.580312E-02   4.343987E+13    1.06806E+32   2.098820776E+00  -4.531124E-01   2.538409925E+00
    61   10477.835623   1.808679E-02   3.041958E+13    6.17928E+31   2.099312413E+00  -4.517550E-01   2.539178952E+00
    62   10493.910211   1.264520E-02   2.124930E+13    3.57749E+31   2.099599261E+00  -4.506322E-01   2.539627554E+00
    63   10507.307541   8.836386E-03   1.483632E+13    2.07061E+31   2.099766710E+00  -4.497008E-01   2.539889401E+00
    64   10518.465543   6.105132E-03   1.024792E+13    1.20274E+31   2.099863787E+00  -4.489281E-01   2.540041168E+00
    65   10527.885216   4.107616E-03   6.891377E+12    7.04140E+30   2.099919866E+00  -4.482779E-01   2.540128812E+00
    66   10536.112566   2.541916E-03   4.262435E+12    4.21830E+30   2.099951766E+00  -4.477117E-01   2.540178665E+00
    67   10544.102952   1.531830E-03   2.567360E+12    2.56472E+30   2.099970529E+00  -4.471632E-01   2.540207986E+00
    68   10552.189606   8.277136E-04   1.385945E+12    1.61788E+30   2.099981316E+00  -4.466096E-01   2.540224845E+00
    69   10561.662431   4.710159E-04   7.880729E+11    1.01317E+30   2.099988235E+00  -4.459629E-01   2.540235664E+00
    70   10572.125910   2.130258E-04   3.559466E+11    6.31486E+29   2.099992624E+00  -4.452509E-01   2.540242525E+00
    71   10586.606416   1.371140E-04   2.289653E+11    3.77406E+29   2.099995563E+00  -4.442696E-01   2.540247123E+00
    72   10600.125436   9.011445E-05   1.503803E+11    2.23055E+29   2.099997361E+00  -4.433575E-01   2.540249936E+00
    73   10612.346423   5.842351E-05   9.737867E+10    1.32605E+29   2.099998423E+00  -4.425364E-01   2.540251596E+00
    74   10623.612040   3.879278E-05   6.463981E+10    7.84055E+28   2.099999063E+00  -4.417824E-01   2.540252596E+00
    75   10633.684912   2.500165E-05   4.162299E+10    4.61365E+28   2.099999446E+00  -4.411106E-01   2.540253195E+00
    76   10642.920720   1.676684E-05   2.790741E+10    2.70747E+28   2.099999673E+00  -4.404964E-01   2.540253550E+00
