       6     123      55      70

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.138185E+00   2.743930E+15    1.69835E+36   0.000000000E+00  -1.422388E+00   0.000000000E+00
     1      10.000000   1.138184E+00   2.743925E+15    1.69835E+36   5.778647880E-09  -1.422386E+00   4.014332004E-09
     2      11.666663   1.138183E+00   2.743924E+15    1.69835E+36   9.176269454E-09  -1.422386E+00   6.374605879E-09
     3      13.611103   1.138183E+00   2.743922E+15    1.69834E+36   1.457155605E-08  -1.422385E+00   1.012262846E-08
     4      15.879613   1.138182E+00   2.743918E+15    1.69834E+36   2.313904837E-08  -1.422384E+00   1.607433890E-08
     5      18.526206   1.138181E+00   2.743914E+15    1.69833E+36   3.674385921E-08  -1.422383E+00   2.552541170E-08
     6      21.613891   1.138179E+00   2.743908E+15    1.69833E+36   5.834768766E-08  -1.422381E+00   4.053331568E-08
     7      25.216181   1.138177E+00   2.743901E+15    1.69832E+36   9.265353519E-08  -1.422379E+00   6.436520418E-08
     8      29.418838   1.138175E+00   2.743890E+15    1.69831E+36   1.471294492E-07  -1.422376E+00   1.022091288E-07
     9      34.321915   1.138171E+00   2.743876E+15    1.69829E+36   2.336340998E-07  -1.422372E+00   1.623033789E-07
    10      40.042135   1.138166E+00   2.743856E+15    1.69827E+36   3.709979395E-07  -1.422366E+00   2.577297404E-07
    11      46.715666   1.138160E+00   2.743829E+15    1.69823E+36   5.891215688E-07  -1.422359E+00   4.092609293E-07
    12      54.501359   1.138151E+00   2.743793E+15    1.69819E+36   9.354828757E-07  -1.422348E+00   6.498817905E-07
    13      63.584521   1.138139E+00   2.743743E+15    1.69813E+36   1.485468164E-06  -1.422334E+00   1.031967882E-06
    14      74.181309   1.138122E+00   2.743676E+15    1.69805E+36   2.358773341E-06  -1.422315E+00   1.638682832E-06
    15      86.543857   1.138099E+00   2.743584E+15    1.69794E+36   3.745439203E-06  -1.422289E+00   2.602072675E-06
    16     100.966239   1.138069E+00   2.743459E+15    1.69780E+36   5.947174619E-06  -1.422254E+00   4.131789783E-06
    17     117.791414   1.138027E+00   2.743289E+15    1.69759E+36   9.442933271E-06  -1.422205E+00   6.560685571E-06
    18     137.419298   1.137970E+00   2.743058E+15    1.69732E+36   1.499295432E-05  -1.422139E+00   1.041716711E-05
    19     160.316133   1.137892E+00   2.742743E+15    1.69695E+36   2.380377479E-05  -1.422050E+00   1.654000412E-05
    20     187.025359   1.137787E+00   2.742315E+15    1.69644E+36   3.778983053E-05  -1.421928E+00   2.626043812E-05
    21     218.180170   1.137643E+00   2.741732E+15    1.69575E+36   5.998793538E-05  -1.421762E+00   4.169093303E-05
    22     254.518003   1.137448E+00   2.740940E+15    1.69481E+36   9.521344509E-05  -1.421537E+00   6.618276822E-05
    23     296.897154   1.137182E+00   2.739862E+15    1.69353E+36   1.510978812E-04  -1.421230E+00   1.050506687E-04
    24     346.315719   1.136820E+00   2.738396E+15    1.69180E+36   2.397272942E-04  -1.420813E+00   1.667191576E-04
    25     403.933006   1.136329E+00   2.736404E+15    1.68944E+36   3.802238278E-04  -1.420246E+00   2.645335917E-04
    26     471.093412   1.135661E+00   2.733699E+15    1.68625E+36   6.028020179E-04  -1.419475E+00   4.196159616E-04
    27     549.352560   1.134755E+00   2.730025E+15    1.68191E+36   9.551177065E-04  -1.418428E+00   6.653567543E-04
    28     640.505105   1.133524E+00   2.725044E+15    1.67604E+36   1.512152878E-03  -1.417008E+00   1.054455747E-03
    29     746.612989   1.131856E+00   2.718298E+15    1.66810E+36   2.391494058E-03  -1.415082E+00   1.669906065E-03
    30     870.031956   1.129598E+00   2.709188E+15    1.65740E+36   3.776712256E-03  -1.412475E+00   2.642019515E-03
    31    1013.432084   1.126550E+00   2.696973E+15    1.64301E+36   5.952671613E-03  -1.408952E+00   4.174577485E-03
    32    1179.804998   1.122443E+00   2.680550E+15    1.62377E+36   9.357680084E-03  -1.404205E+00   6.584473456E-03
    33    1372.458316   1.116930E+00   2.658619E+15    1.59818E+36   1.465870819E-02  -1.397829E+00   1.036096475E-02
    34    1594.965151   1.109566E+00   2.629496E+15    1.56442E+36   2.285535905E-02  -1.389305E+00   1.625181748E-02
    35    1851.071629   1.099809E+00   2.591259E+15    1.52035E+36   3.541538774E-02  -1.377980E+00   2.538487014E-02
    36    2144.513449   1.086942E+00   2.541596E+15    1.46360E+36   5.443419190E-02  -1.363053E+00   3.943007003E-02
    37    2478.746690   1.070198E+00   2.478048E+15    1.39184E+36   8.279392470E-02  -1.343584E+00   6.080137932E-02
    38    2856.549333   1.048714E+00   2.398293E+15    1.30311E+36   1.242573658E-01  -1.318529E+00   9.287611604E-02
    39    3279.473265   1.021545E+00   2.300203E+15    1.19648E+36   1.833968603E-01  -1.286826E+00   1.401740129E-01
    40    3747.250780   9.879185E-01   2.183108E+15    1.07269E+36   2.652256952E-01  -1.247539E+00   2.083981233E-01
    41    4257.028995   9.472764E-01   2.047631E+15    9.34737E+35   3.743798871E-01  -1.200070E+00   3.041424187E-01
    42    4802.768929   8.994183E-01   1.896016E+15    7.88105E+35   5.138727161E-01  -1.144405E+00   4.340890397E-01
    43    5374.897972   8.446884E-01   1.732732E+15    6.40229E+35   6.836214226E-01  -1.081341E+00   6.035350734E-01
    44    5960.171181   7.839776E-01   1.563064E+15    4.99366E+35   8.791847808E-01  -1.012648E+00   8.142309184E-01
    45    6542.307388   7.186823E-01   1.393000E+15    3.73002E+35   1.091390942E+00  -9.410240E-01   1.062064184E+00
    46    7103.093576   6.505755E-01   1.227838E+15    2.66439E+35   1.307277186E+00  -8.698593E-01   1.335445482E+00
    47    7624.338270   5.816156E-01   1.071849E+15    1.81998E+35   1.512410178E+00  -8.027358E-01   1.615849213E+00
    48    8090.210979   5.136840E-01   9.276835E+14    1.19066E+35   1.693965536E+00  -7.427952E-01   1.881298097E+00
    49    8489.641871   4.483897E-01   7.965488E+14    7.48408E+34   1.843457928E+00  -6.921393E-01   2.112162315E+00
    50    8817.908548   3.868116E-01   6.783921E+14    4.54106E+34   1.958058431E+00  -6.515225E-01   2.296501310E+00
    51    9076.939889   3.294069E-01   5.720992E+14    2.67630E+34   2.040082855E+00  -6.204394E-01   2.432139820E+00
    52    9274.289025   2.707002E-01   4.660011E+14    1.56679E+34   2.094037033E+00  -5.975240E-01   2.522980320E+00
    53    9426.273893   2.248935E-01   3.849757E+14    8.89608E+33   2.129836192E+00  -5.804378E-01   2.583821844E+00
    54    9536.859481   1.657592E-01   2.818625E+14    5.20847E+33   2.150635267E+00  -5.683616E-01   2.619364586E+00
    55    9628.985677   1.357708E-01   2.301708E+14    2.90527E+33   2.164351184E+00  -5.585664E-01   2.642855384E+00
    56    9694.343603   1.105334E-01   1.869516E+14    1.61100E+33   2.172410764E+00  -5.517732E-01   2.656650807E+00
    57    9740.203844   8.804023E-02   1.486313E+14    8.93228E+32   2.177027419E+00  -5.470873E-01   2.664547144E+00
    58    9772.814359   6.401449E-02   1.077604E+14    5.12383E+32   2.179533763E+00  -5.437975E-01   2.668833853E+00
    59    9798.965158   4.651025E-02   7.806893E+13    2.93533E+32   2.180999388E+00  -5.411859E-01   2.671342599E+00
    60    9819.872435   3.377352E-02   5.652654E+13    1.67995E+32   2.181852227E+00  -5.391155E-01   2.672803955E+00
    61    9836.545669   2.451441E-02   4.091121E+13    9.60766E+31   2.182346508E+00  -5.374758E-01   2.673652035E+00
    62    9849.815048   1.720519E-02   2.868093E+13    5.50847E+31   2.182630875E+00  -5.361781E-01   2.674140622E+00
    63    9860.728466   1.163393E-02   1.938792E+13    3.22226E+31   2.182790660E+00  -5.351158E-01   2.674414879E+00
    64    9870.215499   7.767747E-03   1.294624E+13    1.89283E+31   2.182884159E+00  -5.341960E-01   2.674575245E+00
    65    9878.594312   4.981274E-03   8.301870E+12    1.12020E+31   2.182938798E+00  -5.333864E-01   2.674668876E+00
    66    9886.353501   3.091667E-03   5.153452E+12    6.69012E+30   2.182970861E+00  -5.326391E-01   2.674723778E+00
    67    9893.841797   1.755091E-03   2.925435E+12    4.19012E+30   2.182988706E+00  -5.319200E-01   2.674754310E+00
    68    9902.126896   8.691824E-04   1.448637E+12    2.62979E+30   2.182999893E+00  -5.311268E-01   2.674773432E+00
    69    9912.657471   4.671007E-04   7.785012E+11    1.71176E+30   2.183006507E+00  -5.301224E-01   2.674784732E+00
    70    9925.459619   2.920563E-04   4.867605E+11    1.04070E+30   2.183011375E+00  -5.289069E-01   2.674793039E+00
    71    9937.971312   1.880657E-04   3.134429E+11    6.19882E+29   2.183014452E+00  -5.277248E-01   2.674798282E+00
    72    9949.603306   1.220364E-04   2.033940E+11    3.68959E+29   2.183016299E+00  -5.266310E-01   2.674801427E+00
    73    9960.323145   7.961988E-05   1.326998E+11    2.18715E+29   2.183017413E+00  -5.256273E-01   2.674803322E+00
    74    9970.105481   5.194164E-05   8.656941E+10    1.29638E+29   2.183018078E+00  -5.247151E-01   2.674804451E+00
    75    9979.028650   3.422286E-05   5.703810E+10    7.66306E+28   2.183018476E+00  -5.238859E-01   2.674805126E+00
    76    9987.063183   2.259803E-05   3.766338E+10    4.52176E+28   2.183018713E+00  -5.231418E-01   2.674805528E+00
