       6     141      40      56

     EOS file :  Prof_BSk22_2.0.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.878874E+00   7.133502E+15    6.26312E+36   0.000000000E+00  -2.025823E+00   0.000000000E+00
     1     100.000001   1.878229E+00   7.128677E+15    6.25721E+36   1.501489538E-05  -2.025357E+00   6.625733482E-06
     2     116.659109   1.878010E+00   7.127041E+15    6.25521E+36   2.383621593E-05  -2.025199E+00   1.051941108E-05
     3     136.091961   1.877713E+00   7.124816E+15    6.25249E+36   3.783635193E-05  -2.024984E+00   1.670040335E-05
     4     158.758777   1.877308E+00   7.121789E+15    6.24879E+36   6.005122022E-05  -2.024692E+00   2.651121980E-05
     5     185.195388   1.876757E+00   7.117673E+15    6.24376E+36   9.529128528E-05  -2.024294E+00   4.208099665E-05
     6     216.025158   1.876008E+00   7.112079E+15    6.23692E+36   1.511728463E-04  -2.023754E+00   6.678485875E-05
     7     251.972531   1.874991E+00   7.104481E+15    6.22764E+36   2.397417788E-04  -2.023019E+00   1.059697403E-04
     8     293.878218   1.873608E+00   7.094166E+15    6.21504E+36   3.800221681E-04  -2.022020E+00   1.680991644E-04
     9     342.715982   1.871732E+00   7.080177E+15    6.19797E+36   6.019997312E-04  -2.020663E+00   2.665543935E-04
    10     399.610741   1.869188E+00   7.061230E+15    6.17487E+36   9.528116948E-04  -2.018823E+00   4.224588549E-04
    11     465.857418   1.865743E+00   7.035615E+15    6.14368E+36   1.506288877E-03  -2.016328E+00   6.690871321E-04
    12     542.939420   1.861087E+00   7.001065E+15    6.10168E+36   2.377504501E-03  -2.012952E+00   1.058705124E-03
    13     632.544909   1.854809E+00   6.954908E+15    6.04534E+36   3.744650391E-03  -2.008391E+00   1.673093070E-03
    14     736.574319   1.846372E+00   6.893124E+15    5.97015E+36   5.881104368E-03  -2.002248E+00   2.639512013E-03
    15     857.147211   1.835085E+00   6.810884E+15    5.87049E+36   9.201286871E-03  -1.994002E+00   4.154679804E-03
    16     996.585097   1.820070E+00   6.702603E+15    5.73957E+36   1.432327032E-02  -1.982988E+00   6.519845321E-03
    17    1157.364831   1.800249E+00   6.561423E+15    5.56963E+36   2.214911962E-02  -1.968366E+00   1.019050313E-02
    18    1342.050597   1.774346E+00   6.380075E+15    5.35241E+36   3.395711043E-02  -1.949115E+00   1.584439908E-02
    19    1553.162762   1.740921E+00   6.151010E+15    5.08019E+36   5.148975691E-02  -1.924034E+00   2.446830517E-02
    20    1793.015104   1.698472E+00   5.868115E+15    4.74741E+36   7.700386159E-02  -1.891788E+00   3.746028660E-02
    21    2063.490340   1.645602E+00   5.528404E+15    4.35285E+36   1.132270001E-01  -1.851004E+00   5.673264582E-02
    22    2365.776755   1.581266E+00   5.133103E+15    3.90177E+36   1.631606943E-01  -1.800432E+00   8.478631129E-02
    23    2700.148207   1.505035E+00   4.690019E+15    3.40738E+36   2.296944814E-01  -1.739151E+00   1.247169106E-01
    24    3065.749182   1.417333E+00   4.212748E+15    2.89045E+36   3.150479788E-01  -1.666811E+00   1.800922117E-01
    25    3460.522915   1.319540E+00   3.720038E+15    2.37660E+36   4.201814980E-01  -1.583830E+00   2.546620079E-01
    26    3881.193636   1.213913E+00   3.232362E+15    1.89178E+36   5.443465350E-01  -1.491504E+00   3.518640589E-01
    27    4323.353721   1.103341E+00   2.768386E+15    1.45754E+36   6.849301942E-01  -1.391984E+00   4.741539200E-01
    28    4781.593487   9.909830E-01   2.342689E+15    1.08758E+36   8.376736674E-01  -1.288115E+00   6.222371698E-01
    29    5249.560208   8.799273E-01   1.963990E+15    7.86843E+35   9.971537451E-01  -1.183181E+00   7.943247272E-01
    30    5720.026358   7.729276E-01   1.635388E+15    5.52724E+35   1.157369208E+00  -1.080589E+00   9.856466380E-01
    31    6184.950692   6.722167E-01   1.355852E+15    3.77491E+35   1.312350809E+00  -9.835376E-01   1.188463197E+00
    32    6635.494281   5.794349E-01   1.121421E+15    2.50944E+35   1.456631630E+00  -8.947367E-01   1.392719241E+00
    33    7062.224434   4.956069E-01   9.267597E+14    1.62507E+35   1.585661014E+00  -8.161866E-01   1.587412455E+00
    34    7455.534359   4.211724E-01   7.660799E+14    1.02572E+35   1.696138280E+00  -7.490590E-01   1.762394252E+00
    35    7806.493359   3.560680E-01   6.338579E+14    6.31318E+34   1.786303087E+00  -6.936788E-01   1.910171824E+00
    36    8108.089702   2.998377E-01   5.251551E+14    3.79193E+34   1.856114546E+00  -6.496009E-01   2.027139325E+00
    37    8356.611769   2.517432E-01   4.356967E+14    2.22592E+34   1.907205483E+00  -6.157596E-01   2.113827298E+00
    38    8552.590075   2.108751E-01   3.618765E+14    1.28008E+34   1.942511327E+00  -5.906675E-01   2.174092496E+00
    39    8700.679964   1.762376E-01   3.006485E+14    7.23640E+33   1.965604075E+00  -5.726468E-01   2.213585118E+00
    40    8808.453392   1.468325E-01   2.494693E+14    4.03761E+33   1.979987103E+00  -5.600461E-01   2.238174564E+00
    41    8884.609733   1.217367E-01   2.062610E+14    2.23307E+33   1.988590541E+00  -5.514068E-01   2.252864286E+00
    42    8937.391417   1.002382E-01   1.695163E+14    1.22908E+33   1.993581239E+00  -5.455500E-01   2.261372661E+00
    43    8973.626800   8.178948E-02   1.381677E+14    6.75173E+32   1.996416358E+00  -5.415925E-01   2.266199159E+00
    44    8998.470439   5.859415E-02   9.892283E+13    3.88308E+32   1.997914143E+00  -5.389097E-01   2.268744328E+00
    45    9018.651731   4.159823E-02   7.012923E+13    2.23571E+32   1.998787013E+00  -5.367491E-01   2.270226930E+00
    46    9035.193108   2.920553E-02   4.918572E+13    1.29362E+32   1.999292289E+00  -5.349912E-01   2.271084768E+00
    47    9048.943040   2.049966E-02   3.448807E+13    7.48147E+31   1.999587827E+00  -5.335389E-01   2.271586327E+00
    48    9060.355845   1.433064E-02   2.408878E+13    4.33070E+31   1.999759993E+00  -5.323397E-01   2.271878434E+00
    49    9069.864004   1.001611E-02   1.682190E+13    2.50610E+31   1.999860403E+00  -5.313451E-01   2.272048765E+00
    50    9077.777697   6.941415E-03   1.165272E+13    1.45240E+31   1.999918734E+00  -5.305202E-01   2.272147703E+00
    51    9084.422653   4.709657E-03   7.902947E+12    8.44774E+30   1.999952537E+00  -5.298297E-01   2.272205014E+00
    52    9090.138754   3.003317E-03   5.036951E+12    4.98507E+30   1.999971881E+00  -5.292373E-01   2.272237805E+00
    53    9095.444511   1.824461E-03   3.058386E+12    3.02639E+30   1.999982862E+00  -5.286887E-01   2.272256420E+00
    54    9100.761395   1.007898E-03   1.688199E+12    1.87708E+30   1.999989327E+00  -5.281402E-01   2.272267379E+00
    55    9106.748373   5.570365E-04   9.320737E+11    1.17908E+30   1.999993267E+00  -5.275240E-01   2.272274061E+00
    56    9113.576034   3.337645E-04   5.582578E+11    7.23445E+29   1.999995849E+00  -5.268232E-01   2.272278440E+00
    57    9120.590510   1.703514E-04   2.845222E+11    4.90112E+29   1.999997176E+00  -5.261054E-01   2.272280692E+00
    58    9129.937876   1.116176E-04   1.862783E+11    2.90817E+29   1.999998316E+00  -5.251521E-01   2.272282626E+00
    59    9138.444607   7.259697E-05   1.210652E+11    1.72232E+29   1.999998999E+00  -5.242878E-01   2.272283784E+00
    60    9146.225449   4.734006E-05   7.889152E+10    1.02234E+29   1.999999404E+00  -5.235000E-01   2.272284471E+00
    61    9153.337313   3.179795E-05   5.297257E+10    6.00107E+28   1.999999649E+00  -5.227822E-01   2.272284887E+00
    62    9159.574242   2.072715E-05   3.451556E+10    3.59380E+28   1.999999790E+00  -5.221545E-01   2.272285125E+00
    63    9165.322198   1.369053E-05   2.278209E+10    2.11245E+28   1.999999877E+00  -5.215774E-01   2.272285273E+00
    64    9170.453993   8.918945E-06   1.483454E+10    1.25107E+28   1.999999927E+00  -5.210633E-01   2.272285359E+00
    65    9175.131956   5.903128E-06   9.819899E+09    7.40898E+27   1.999999957E+00  -5.205957E-01   2.272285410E+00
    66    9179.325603   3.960266E-06   6.584131E+09    4.34694E+27   1.999999976E+00  -5.201772E-01   2.272285440E+00
    67    9183.002080   2.618821E-06   4.351550E+09    2.56269E+27   1.999999986E+00  -5.198110E-01   2.272285458E+00
    68    9186.286811   1.754058E-06   2.914087E+09    1.50485E+27   1.999999992E+00  -5.194843E-01   2.272285469E+00
    69    9189.171284   1.177594E-06   1.955902E+09    8.82276E+26   1.999999996E+00  -5.191977E-01   2.272285475E+00
    70    9191.694107   7.908048E-07   1.313717E+09    5.17162E+26   1.999999998E+00  -5.189474E-01   2.272285479E+00
    71    9193.898239   5.107848E-07   8.480103E+08    3.11727E+26   2.000000000E+00  -5.187289E-01   2.272285481E+00
    72    9195.958379   3.434389E-07   5.700945E+08    1.82625E+26   2.000000000E+00  -5.185248E-01   2.272285482E+00
    73    9197.755315   2.311037E-07   3.836721E+08    1.06955E+26   2.000000001E+00  -5.183470E-01   2.272285483E+00
    74    9199.320275   1.514400E-07   2.513445E+08    6.29565E+25   2.000000001E+00  -5.181922E-01   2.272285484E+00
    75    9200.727389   1.021918E-07   1.695962E+08    3.68308E+25   2.000000001E+00  -5.180531E-01   2.272285484E+00
    76    9201.948128   6.904926E-08   1.145793E+08    2.15432E+25   2.000000001E+00  -5.179325E-01   2.272285484E+00
