       6     152      52      67
 
     EOS file :  /Users/dany/Work/NStar/EOS/v14/APR_EOS_Cat.dat              
 
  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   
 
     0       0.000000   6.066176E-01   1.127215E+15    2.10067E+35   0.000000000E+00  -5.730708E-01   0.000000000E+00
     1      10.000000   6.066173E-01   1.127214E+15    2.10067E+35   2.373888039E-09  -5.730705E-01   2.139515995E-09
     2      11.666665   6.066172E-01   1.127214E+15    2.10067E+35   3.769644337E-09  -5.730704E-01   3.397470702E-09
     3      13.611106   6.066170E-01   1.127214E+15    2.10066E+35   5.986051444E-09  -5.730702E-01   5.395054591E-09
     4      15.879620   6.066168E-01   1.127213E+15    2.10066E+35   9.505619088E-09  -5.730701E-01   8.567140375E-09
     5      18.526217   6.066165E-01   1.127213E+15    2.10066E+35   1.509455188E-08  -5.730698E-01   1.360428767E-08
     6      21.613911   6.066162E-01   1.127212E+15    2.10065E+35   2.396954795E-08  -5.730694E-01   2.160307490E-08
     7      25.216214   6.066157E-01   1.127211E+15    2.10065E+35   3.806266500E-08  -5.730690E-01   3.430481798E-08
     8      29.418893   6.066150E-01   1.127209E+15    2.10064E+35   6.044190918E-08  -5.730683E-01   5.447464032E-08
     9      34.322005   6.066141E-01   1.127207E+15    2.10063E+35   9.597909587E-08  -5.730674E-01   8.650340859E-08
    10      40.042280   6.066128E-01   1.127204E+15    2.10061E+35   1.524103475E-07  -5.730662E-01   1.373635549E-07
    11      46.715900   6.066111E-01   1.127200E+15    2.10059E+35   2.420200377E-07  -5.730645E-01   2.181268241E-07
    12      54.501735   6.066087E-01   1.127195E+15    2.10057E+35   3.843146429E-07  -5.730623E-01   3.463742628E-07
    13      63.585122   6.066056E-01   1.127188E+15    2.10053E+35   6.102683128E-07  -5.730592E-01   5.500228973E-07
    14      74.182267   6.066012E-01   1.127178E+15    2.10048E+35   9.690637967E-07  -5.730551E-01   8.734017178E-07
    15      86.545384   6.065953E-01   1.127165E+15    2.10041E+35   1.538794880E-06  -5.730494E-01   1.386898733E-06
    16     100.968671   6.065873E-01   1.127147E+15    2.10031E+35   2.443457340E-06  -5.730417E-01   2.202277154E-06
    17     117.795283   6.065764E-01   1.127123E+15    2.10019E+35   3.879921059E-06  -5.730312E-01   3.496990466E-06
    18     137.425450   6.065615E-01   1.127089E+15    2.10001E+35   6.160741514E-06  -5.730168E-01   5.552779932E-06
    19     160.325912   6.065413E-01   1.127044E+15    2.09977E+35   9.782101301E-06  -5.729974E-01   8.816935857E-06
    20     187.040896   6.065137E-01   1.126982E+15    2.09945E+35   1.553160902E-05  -5.729709E-01   1.399951313E-05
    21     218.204849   6.064763E-01   1.126898E+15    2.09901E+35   2.465928609E-05  -5.729348E-01   2.222756524E-05
    22     254.557194   6.064253E-01   1.126784E+15    2.09841E+35   3.914866885E-05  -5.728857E-01   3.528975851E-05
    23     296.959371   6.063559E-01   1.126628E+15    2.09759E+35   6.214640501E-05  -5.728190E-01   5.602415448E-05
    24     346.414464   6.062614E-01   1.126417E+15    2.09648E+35   9.864248680E-05  -5.727281E-01   8.893257808E-05
    25     404.089671   6.061329E-01   1.126129E+15    2.09496E+35   1.565462301E-04  -5.726045E-01   1.411531566E-04
    26     471.341864   6.059582E-01   1.125737E+15    2.09291E+35   2.483858262E-04  -5.724365E-01   2.239980877E-04
    27     549.746360   6.057204E-01   1.125204E+15    2.09012E+35   3.939876547E-04  -5.722079E-01   3.553813642E-04
    28     641.128833   6.053972E-01   1.124480E+15    2.08632E+35   6.246889937E-04  -5.718973E-01   5.636433653E-04
    29     747.599936   6.049580E-01   1.123496E+15    2.08118E+35   9.899376678E-04  -5.714754E-01   8.935585302E-04
    30     871.591611   6.043613E-01   1.122160E+15    2.07420E+35   1.567579537E-03  -5.709027E-01   1.415734589E-03
    31    1015.893034   6.035512E-01   1.120346E+15    2.06475E+35   2.479784284E-03  -5.701259E-01   2.241237312E-03
    32    1183.682583   6.024528E-01   1.117887E+15    2.05199E+35   3.917464627E-03  -5.690740E-01   3.544173365E-03
    33    1378.549726   6.009650E-01   1.114558E+15    2.03480E+35   6.177219846E-03  -5.676518E-01   5.596193993E-03
    34    1604.496978   5.989556E-01   1.110089E+15    2.01172E+35   9.716193630E-03  -5.657336E-01   8.818434733E-03
    35    1865.900606   5.962477E-01   1.104099E+15    1.98088E+35   1.523138018E-02  -5.631551E-01   1.385794752E-02
    36    2167.421919   5.926072E-01   1.096055E+15    1.93994E+35   2.376926598E-02  -5.597041E-01   2.169689805E-02
    37    2513.830192   5.877341E-01   1.085309E+15    1.88609E+35   3.686903047E-02  -5.551128E-01   3.380160195E-02
    38    2909.677774   5.812488E-01   1.071043E+15    1.81607E+35   5.672970285E-02  -5.490527E-01   5.231062959E-02
    39    3358.795563   5.726832E-01   1.052416E+15    1.72643E+35   8.636855428E-02  -5.411382E-01   8.024272789E-02
    40    3863.484191   5.614919E-01   1.028218E+15    1.61399E+35   1.296839930E-01  -5.309474E-01   1.216587866E-01
    41    4423.573967   5.470656E-01   9.974754E+14    1.47666E+35   1.912909625E-01  -5.180653E-01   1.816617006E-01
    42    5035.006710   5.287619E-01   9.589504E+14    1.31454E+35   2.758904413E-01  -5.021700E-01   2.659774596E-01
    43    5688.666444   5.060389E-01   9.119790E+14    1.13116E+35   3.870401469E-01  -4.831508E-01   3.798880983E-01
    44    6369.201804   4.785184E-01   8.562267E+14    9.34352E+34   5.252834374E-01  -4.612584E-01   5.262527654E-01
    45    7055.095255   4.461860E-01   7.922384E+14    7.35958E+34   6.862621532E-01  -4.372228E-01   7.029725479E-01
    46    7720.199432   4.094613E-01   7.212938E+14    5.49896E+34   8.598717179E-01  -4.122684E-01   9.009299238E-01
    47    8337.476673   3.691970E-01   6.454169E+14    3.88734E+34   1.031737454E+00  -3.879380E-01   1.104287923E+00
    48    8884.042716   3.265613E-01   5.669150E+14    2.60279E+34   1.187046108E+00  -3.657396E-01   1.294263113E+00
    49    9345.959699   2.767717E-01   4.768551E+14    1.67980E+34   1.312266044E+00  -3.467731E-01   1.451796944E+00
    50    9733.618171   2.360493E-01   4.045843E+14    1.02878E+34   1.410630390E+00  -3.309355E-01   1.578065284E+00
    51   10036.760431   1.755431E-01   2.988359E+14    6.17080E+33   1.478912570E+00  -3.187225E-01   1.666960569E+00
    52   10299.081946   1.458613E-01   2.475095E+14    3.57716E+33   1.525783654E+00  -3.084022E-01   1.728603126E+00
    53   10494.192449   1.200181E-01   2.031710E+14    2.03587E+33   1.555860016E+00  -3.009252E-01   1.768314134E+00
    54   10635.949207   9.751214E-02   1.647544E+14    1.14494E+33   1.574307786E+00  -2.956154E-01   1.792720217E+00
    55   10737.751053   7.908877E-02   1.337160E+14    6.39293E+32   1.585258170E+00  -2.918735E-01   1.807211921E+00
    56   10809.607008   5.688522E-02   9.602368E+13    3.69773E+32   1.591289666E+00  -2.892717E-01   1.815184501E+00
    57   10868.526151   4.040679E-02   6.811481E+13    2.13744E+32   1.594872429E+00  -2.871651E-01   1.819922179E+00
    58   10917.258115   2.841762E-02   4.785494E+13    1.24003E+32   1.596978797E+00  -2.854422E-01   1.822707247E+00
    59   10958.002397   1.996548E-02   3.358725E+13    7.18582E+31   1.598225893E+00  -2.840159E-01   1.824355932E+00
    60   10991.997016   1.397063E-02   2.348219E+13    4.16567E+31   1.598959784E+00  -2.828361E-01   1.825326026E+00
    61   11020.432645   9.771751E-03   1.641053E+13    2.41334E+31   1.599391367E+00  -2.818564E-01   1.825896464E+00
    62   11044.179491   6.771677E-03   1.136758E+13    1.40052E+31   1.599643658E+00  -2.810434E-01   1.826229887E+00
    63   11064.196238   4.589422E-03   7.700908E+12    8.16184E+30   1.599790605E+00  -2.803617E-01   1.826424016E+00
    64   11081.504418   2.900538E-03   4.864413E+12    4.81426E+30   1.599875471E+00  -2.797749E-01   1.826536123E+00
    65   11097.737336   1.762834E-03   2.954982E+12    2.92403E+30   1.599923734E+00  -2.792268E-01   1.826599875E+00
    66   11114.032840   9.685849E-04   1.622255E+12    1.82221E+30   1.599952059E+00  -2.786788E-01   1.826637293E+00
    67   11132.602446   5.387697E-04   9.014936E+11    1.14406E+30   1.599969619E+00  -2.780570E-01   1.826660498E+00
    68   11153.675559   2.415328E-04   4.035805E+11    7.18294E+29   1.599980733E+00  -2.773548E-01   1.826675187E+00
    69   11183.366107   1.536048E-04   2.564964E+11    4.32961E+29   1.599988260E+00  -2.763715E-01   1.826685139E+00
    70   11211.733581   1.015842E-04   1.695678E+11    2.56962E+29   1.599992960E+00  -2.754388E-01   1.826691351E+00
    71   11237.382623   6.580594E-05   1.097012E+11    1.53012E+29   1.599995769E+00  -2.746009E-01   1.826695063E+00
    72   11261.141686   4.330993E-05   7.217197E+10    9.08052E+28   1.599997468E+00  -2.738294E-01   1.826697309E+00
    73   11282.700700   2.858738E-05   4.760989E+10    5.34311E+28   1.599998499E+00  -2.731333E-01   1.826698671E+00
    74   11302.034422   1.888037E-05   3.143685E+10    3.17296E+28   1.599999102E+00  -2.725120E-01   1.826699468E+00
    75   11319.505691   1.236534E-05   2.057522E+10    1.86892E+28   1.599999468E+00  -2.719531E-01   1.826699951E+00
    76   11335.297106   8.013067E-06   1.332860E+10    1.10526E+28   1.599999683E+00  -2.714499E-01   1.826700236E+00
