       6     153      52      68
 
     EOS file :  /Users/dany/Work/NStar/EOS/v14/APR_EOS_Cat.dat              
 
  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   
 
     0       0.000000   6.424476E-01   1.208971E+15    2.55315E+35   0.000000000E+00  -6.335578E-01   0.000000000E+00
     1      10.000000   6.424472E-01   1.208970E+15    2.55314E+35   2.546063786E-09  -6.335574E-01   2.265886948E-09
     2      11.666665   6.424471E-01   1.208970E+15    2.55314E+35   4.043052868E-09  -6.335573E-01   3.598143003E-09
     3      13.611106   6.424469E-01   1.208969E+15    2.55314E+35   6.420213682E-09  -6.335572E-01   5.713714584E-09
     4      15.879620   6.424467E-01   1.208969E+15    2.55313E+35   1.019505182E-08  -6.335569E-01   9.073160244E-09
     5      18.526217   6.424464E-01   1.208968E+15    2.55313E+35   1.618934374E-08  -6.335566E-01   1.440782762E-08
     6      21.613910   6.424460E-01   1.208967E+15    2.55313E+35   2.570803304E-08  -6.335562E-01   2.287906476E-08
     7      25.216214   6.424455E-01   1.208966E+15    2.55312E+35   4.082330666E-08  -6.335557E-01   3.633103866E-08
     8      29.418892   6.424448E-01   1.208964E+15    2.55311E+35   6.482568800E-08  -6.335550E-01   5.769219519E-08
     9      34.322004   6.424438E-01   1.208962E+15    2.55309E+35   1.029403356E-07  -6.335540E-01   9.161274812E-08
    10      40.042278   6.424424E-01   1.208959E+15    2.55308E+35   1.634644547E-07  -6.335526E-01   1.454769571E-07
    11      46.715896   6.424405E-01   1.208954E+15    2.55305E+35   2.595733698E-07  -6.335507E-01   2.310105201E-07
    12      54.501729   6.424380E-01   1.208949E+15    2.55302E+35   4.121882935E-07  -6.335482E-01   3.668329088E-07
    13      63.585112   6.424346E-01   1.208941E+15    2.55297E+35   6.545297934E-07  -6.335447E-01   5.825100674E-07
    14      74.182253   6.424299E-01   1.208930E+15    2.55291E+35   1.039347564E-06  -6.335400E-01   9.249892718E-07
    15      86.545360   6.424235E-01   1.208915E+15    2.55282E+35   1.650398956E-06  -6.335336E-01   1.468815980E-06
    16     100.968633   6.424148E-01   1.208895E+15    2.55270E+35   2.620671956E-06  -6.335249E-01   2.332354649E-06
    17     117.795223   6.424030E-01   1.208867E+15    2.55255E+35   4.161312886E-06  -6.335131E-01   3.703539938E-06
    18     137.425354   6.423870E-01   1.208830E+15    2.55233E+35   6.607541504E-06  -6.334970E-01   5.880753885E-06
    19     160.325760   6.423651E-01   1.208779E+15    2.55203E+35   1.049151711E-05  -6.334750E-01   9.337705375E-06
    20     187.040653   6.423353E-01   1.208710E+15    2.55163E+35   1.665794916E-05  -6.334451E-01   1.482638729E-05
    21     218.204464   6.422948E-01   1.208617E+15    2.55109E+35   2.644747083E-05  -6.334045E-01   2.354041946E-05
    22     254.556582   6.422397E-01   1.208489E+15    2.55034E+35   4.198737219E-05  -6.333492E-01   3.737410899E-05
    23     296.958399   6.421646E-01   1.208315E+15    2.54933E+35   6.665228617E-05  -6.332739E-01   5.933313273E-05
    24     346.412921   6.420625E-01   1.208078E+15    2.54796E+35   1.057936106E-04  -6.331715E-01   9.418518378E-05
    25     404.087223   6.419237E-01   1.207756E+15    2.54609E+35   1.678932084E-04  -6.330322E-01   1.494899336E-04
    26     471.337981   6.417347E-01   1.207319E+15    2.54355E+35   2.663855406E-04  -6.328427E-01   2.372275859E-04
    27     549.740205   6.414778E-01   1.206723E+15    2.54010E+35   4.225298357E-04  -6.325851E-01   3.763699056E-04
    28     641.119082   6.411284E-01   1.205914E+15    2.53541E+35   6.699251864E-04  -6.322350E-01   5.969305227E-04
    29     747.584502   6.406537E-01   1.204814E+15    2.52904E+35   1.061582122E-03  -6.317595E-01   9.463270637E-04
    30     871.567213   6.400088E-01   1.203320E+15    2.52042E+35   1.680941890E-03  -6.311139E-01   1.499334771E-03
    31    1015.854530   6.391348E-01   1.201298E+15    2.50874E+35   2.658928807E-03  -6.302385E-01   2.373574462E-03
    32    1183.621448   6.379498E-01   1.198557E+15    2.49298E+35   4.200073821E-03  -6.290530E-01   3.753422780E-03
    33    1378.452778   6.363452E-01   1.194848E+15    2.47174E+35   6.622008587E-03  -6.274504E-01   5.926551335E-03
    34    1604.343972   6.341765E-01   1.189838E+15    2.44324E+35   1.041401275E-02  -6.252893E-01   9.338922540E-03
    35    1865.666819   6.312527E-01   1.183089E+15    2.40518E+35   1.632142326E-02  -6.223846E-01   1.467583934E-02
    36    2167.076848   6.273240E-01   1.174091E+15    2.35470E+35   2.546254093E-02  -6.184978E-01   2.297776651E-02
    37    2513.315062   6.220686E-01   1.162110E+15    2.28835E+35   3.948004354E-02  -6.133282E-01   3.579770852E-02
    38    2908.905610   6.150886E-01   1.146290E+15    2.20218E+35   6.071685498E-02  -6.065074E-01   5.540128129E-02
    39    3357.629260   6.058847E-01   1.125572E+15    2.09205E+35   9.237913717E-02  -5.976039E-01   8.498695581E-02
    40    3861.786751   5.938786E-01   1.098863E+15    1.95417E+35   1.386003147E-01  -5.861452E-01   1.288648590E-01
    41    4421.131347   5.784249E-01   1.064878E+15    1.78616E+35   2.042514213E-01  -5.716699E-01   1.924529907E-01
    42    5031.686955   5.588654E-01   1.022580E+15    1.58835E+35   2.942773802E-01  -5.538180E-01   2.818680722E-01
    43    5684.353430   5.346527E-01   9.712839E+14    1.36527E+35   4.123804945E-01  -5.324681E-01   4.027938843E-01
    44    6363.910018   5.054413E-01   9.107560E+14    1.12660E+35   5.590700774E-01  -5.079000E-01   5.584276383E-01
    45    7049.057039   4.712425E-01   8.416898E+14    8.86710E+34   7.297178810E-01  -4.809246E-01   7.467976370E-01
    46    7713.932022   4.325576E-01   7.657003E+14    6.62255E+34   9.137122375E-01  -4.529010E-01   9.585316450E-01
    47    8331.615981   3.903457E-01   6.850428E+14    4.68142E+34   1.095973353E+00  -4.255507E-01   1.176993254E+00
    48    8879.127111   3.458527E-01   6.022237E+14    3.13505E+34   1.260946137E+00  -4.005686E-01   1.382131027E+00
    49    9342.131464   2.925968E-01   5.052720E+14    2.00342E+34   1.396662561E+00  -3.791838E-01   1.556102743E+00
    50    9728.451170   2.500804E-01   4.293521E+14    1.22600E+34   1.500501020E+00  -3.614194E-01   1.692405539E+00
    51   10030.265513   2.103169E-01   3.594536E+14    7.26638E+33   1.573920713E+00  -3.477430E-01   1.790261651E+00
    52   10258.790687   1.574672E-01   2.675167E+14    4.47700E+33   1.618297494E+00  -3.376016E-01   1.850062516E+00
    53   10458.020141   1.297854E-01   2.199023E+14    2.55102E+33   1.651273876E+00  -3.289826E-01   1.894711717E+00
    54   10603.091888   1.059870E-01   1.791962E+14    1.43480E+33   1.671607451E+00  -3.228553E-01   1.922304246E+00
    55   10706.985073   8.556324E-02   1.445503E+14    8.02218E+32   1.683683111E+00  -3.185534E-01   1.938704796E+00
    56   10780.968130   6.404822E-02   1.081782E+14    4.49829E+32   1.690647027E+00  -3.155378E-01   1.948149099E+00
    57   10837.479296   4.584084E-02   7.730373E+13    2.59811E+32   1.694501302E+00  -3.132636E-01   1.953376969E+00
    58   10883.834671   3.223840E-02   5.430918E+13    1.50723E+32   1.696761818E+00  -3.114187E-01   1.956443178E+00
    59   10922.583871   2.265505E-02   3.812551E+13    8.73353E+31   1.698099424E+00  -3.098913E-01   1.958257166E+00
    60   10954.899889   1.586709E-02   2.667796E+13    5.05944E+31   1.698886830E+00  -3.086282E-01   1.959324855E+00
    61   10981.886825   1.109802E-02   1.864354E+13    2.93105E+31   1.699348977E+00  -3.075809E-01   1.959951423E+00
    62   11004.421350   7.720676E-03   1.296183E+13    1.69814E+31   1.699619651E+00  -3.067118E-01   1.960318378E+00
    63   11023.313897   5.296202E-03   8.888655E+12    9.87658E+30   1.699777078E+00  -3.059869E-01   1.960531728E+00
    64   11039.418563   3.500228E-03   5.871202E+12    5.81103E+30   1.699867865E+00  -3.053717E-01   1.960654743E+00
    65   11053.825042   2.127134E-03   3.566291E+12    3.52916E+30   1.699919163E+00  -3.048235E-01   1.960724247E+00
    66   11068.282431   1.214033E-03   2.034028E+12    2.15647E+30   1.699950215E+00  -3.042753E-01   1.960766318E+00
    67   11083.827591   6.615245E-04   1.107170E+12    1.36004E+30   1.699968345E+00  -3.036882E-01   1.960790890E+00
    68   11101.907404   3.854914E-04   6.448965E+11    8.40920E+29   1.699980248E+00  -3.030083E-01   1.960807026E+00
    69   11121.186578   1.933466E-04   3.230481E+11    5.70124E+29   1.699986504E+00  -3.022867E-01   1.960815510E+00
    70   11147.394765   1.255174E-04   2.096046E+11    3.39159E+29   1.699991893E+00  -3.013114E-01   1.960822818E+00
    71   11171.588268   8.215106E-05   1.370594E+11    1.99897E+29   1.699995179E+00  -3.004168E-01   1.960827272E+00
    72   11193.533064   5.332358E-05   8.887077E+10    1.18811E+29   1.699997111E+00  -2.996101E-01   1.960829893E+00
    73   11213.763011   3.562743E-05   5.935941E+10    6.99841E+28   1.699998286E+00  -2.988704E-01   1.960831485E+00
    74   11231.697688   2.308660E-05   3.843897E+10    4.14891E+28   1.699998977E+00  -2.982177E-01   1.960832422E+00
    75   11248.192562   1.545328E-05   2.571623E+10    2.43658E+28   1.699999396E+00  -2.976200E-01   1.960832989E+00
    76   11262.734309   1.010605E-05   1.680843E+10    1.44764E+28   1.699999639E+00  -2.970952E-01   1.960833319E+00
