       6     121      52      67

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.065972E-01   1.127169E+15    2.10043E+35   0.000000000E+00  -5.730466E-01   0.000000000E+00
     1      10.000000   6.065969E-01   1.127169E+15    2.10043E+35   2.373791932E-09  -5.730462E-01   2.139444180E-09
     2      11.666665   6.065968E-01   1.127168E+15    2.10043E+35   3.769491722E-09  -5.730461E-01   3.397356662E-09
     3      13.611106   6.065966E-01   1.127168E+15    2.10042E+35   5.985809098E-09  -5.730460E-01   5.394873500E-09
     4      15.879620   6.065965E-01   1.127168E+15    2.10042E+35   9.505234253E-09  -5.730458E-01   8.566852810E-09
     5      18.526217   6.065962E-01   1.127167E+15    2.10042E+35   1.509394077E-08  -5.730456E-01   1.360383102E-08
     6      21.613911   6.065958E-01   1.127166E+15    2.10041E+35   2.396857754E-08  -5.730452E-01   2.160234977E-08
     7      25.216214   6.065953E-01   1.127165E+15    2.10041E+35   3.806112403E-08  -5.730447E-01   3.430366650E-08
     8      29.418893   6.065946E-01   1.127163E+15    2.10040E+35   6.043946219E-08  -5.730441E-01   5.447281183E-08
     9      34.322005   6.065937E-01   1.127161E+15    2.10039E+35   9.597521016E-08  -5.730432E-01   8.650050502E-08
    10      40.042280   6.065924E-01   1.127159E+15    2.10037E+35   1.524041772E-07  -5.730420E-01   1.373589442E-07
    11      46.715900   6.065907E-01   1.127155E+15    2.10035E+35   2.420102395E-07  -5.730403E-01   2.181195025E-07
    12      54.501735   6.065884E-01   1.127149E+15    2.10033E+35   3.842990840E-07  -5.730381E-01   3.463626364E-07
    13      63.585122   6.065852E-01   1.127142E+15    2.10029E+35   6.102436063E-07  -5.730350E-01   5.500044353E-07
    14      74.182267   6.065809E-01   1.127133E+15    2.10024E+35   9.690245646E-07  -5.730308E-01   8.733724013E-07
    15      86.545384   6.065750E-01   1.127119E+15    2.10017E+35   1.538732583E-06  -5.730251E-01   1.386852181E-06
    16     100.968671   6.065669E-01   1.127101E+15    2.10007E+35   2.443358419E-06  -5.730174E-01   2.202203233E-06
    17     117.795283   6.065560E-01   1.127077E+15    2.09995E+35   3.879763986E-06  -5.730069E-01   3.496873087E-06
    18     137.425450   6.065412E-01   1.127044E+15    2.09977E+35   6.160492109E-06  -5.729926E-01   5.552593548E-06
    19     160.325912   6.065209E-01   1.126998E+15    2.09953E+35   9.781705299E-06  -5.729731E-01   8.816639911E-06
    20     187.040896   6.064934E-01   1.126937E+15    2.09921E+35   1.553098028E-05  -5.729466E-01   1.399904323E-05
    21     218.204850   6.064559E-01   1.126853E+15    2.09877E+35   2.465828788E-05  -5.729106E-01   2.222681916E-05
    22     254.557194   6.064049E-01   1.126738E+15    2.09817E+35   3.914708418E-05  -5.728615E-01   3.528857401E-05
    23     296.959372   6.063355E-01   1.126583E+15    2.09735E+35   6.214388959E-05  -5.727947E-01   5.602227405E-05
    24     346.414465   6.062411E-01   1.126371E+15    2.09624E+35   9.863849451E-05  -5.727039E-01   8.892959314E-05
    25     404.089672   6.061126E-01   1.126083E+15    2.09473E+35   1.565398951E-04  -5.725803E-01   1.411484190E-04
    26     471.341867   6.059378E-01   1.125692E+15    2.09267E+35   2.483757761E-04  -5.724123E-01   2.239905698E-04
    27     549.746365   6.057001E-01   1.125159E+15    2.08988E+35   3.939717167E-04  -5.721838E-01   3.553694372E-04
    28     641.128840   6.053769E-01   1.124435E+15    2.08609E+35   6.246637303E-04  -5.718732E-01   5.636244497E-04
    29     747.599947   6.049377E-01   1.123451E+15    2.08094E+35   9.898976488E-04  -5.714513E-01   8.935285449E-04
    30     871.591628   6.043410E-01   1.122114E+15    2.07396E+35   1.567516200E-03  -5.708786E-01   1.415687085E-03
    31    1015.893061   6.035310E-01   1.120301E+15    2.06452E+35   2.479684160E-03  -5.701019E-01   2.241162119E-03
    32    1183.682627   6.024326E-01   1.117842E+15    2.05176E+35   3.917306607E-03  -5.690500E-01   3.544054476E-03
    33    1378.549794   6.009449E-01   1.114513E+15    2.03457E+35   6.176970996E-03  -5.676279E-01   5.596006309E-03
    34    1604.497085   5.989356E-01   1.110044E+15    2.01149E+35   9.715803779E-03  -5.657099E-01   8.818139165E-03
    35    1865.900673   5.962278E-01   1.104055E+15    1.98065E+35   1.523077011E-02  -5.631315E-01   1.385748118E-02
    36    2167.421987   5.925874E-01   1.096011E+15    1.93972E+35   2.376831646E-02  -5.596808E-01   2.169616617E-02
    37    2513.830314   5.877145E-01   1.085266E+15    1.88588E+35   3.686756319E-02  -5.550898E-01   3.380046013E-02
    38    2909.678000   5.812295E-01   1.071001E+15    1.81586E+35   5.672745600E-02  -5.490301E-01   5.230885995E-02
    39    3358.795991   5.726643E-01   1.052375E+15    1.72623E+35   8.636516520E-02  -5.411162E-01   8.024001036E-02
    40    3863.484797   5.614734E-01   1.028178E+15    1.61381E+35   1.296789446E-01  -5.309260E-01   1.216546481E-01
    41    4423.574885   5.470476E-01   9.974373E+14    1.47649E+35   1.912836054E-01  -5.180448E-01   1.816554924E-01
    42    5035.007864   5.287447E-01   9.589144E+14    1.31439E+35   2.758799514E-01  -5.021506E-01   2.659682798E-01
    43    5688.667747   5.060224E-01   9.119452E+14    1.13103E+35   3.870255909E-01  -4.831326E-01   3.798747936E-01
    44    6369.203190   4.785028E-01   8.561955E+14    9.34248E+34   5.252638821E-01  -4.612417E-01   5.262339840E-01
    45    7055.096418   4.461714E-01   7.922099E+14    7.35876E+34   6.862367857E-01  -4.372078E-01   7.029468208E-01
    46    7720.200033   4.094478E-01   7.212682E+14    5.49835E+34   8.598400469E-01  -4.122551E-01   9.008959465E-01
    47    8337.476304   3.691846E-01   6.453938E+14    3.88691E+34   1.031699393E+00  -3.879264E-01   1.104244858E+00
    48    8884.041142   3.265499E-01   5.668943E+14    2.60250E+34   1.187002070E+00  -3.657295E-01   1.294210929E+00
    49    9345.956955   2.767618E-01   4.768374E+14    1.67962E+34   1.312217048E+00  -3.467644E-01   1.451736767E+00
    50    9733.614195   2.360405E-01   4.045688E+14    1.02866E+34   1.410577310E+00  -3.309279E-01   1.577998291E+00
    51   10036.755481   1.755364E-01   2.988243E+14    6.17011E+33   1.478856561E+00  -3.187157E-01   1.666888569E+00
    52   10299.076054   1.458556E-01   2.474997E+14    3.57676E+33   1.525725601E+00  -3.083962E-01   1.728527579E+00
    53   10494.185650   1.200133E-01   2.031628E+14    2.03564E+33   1.555800590E+00  -3.009197E-01   1.768236209E+00
    54   10635.941723   9.750794E-02   1.647473E+14    1.14481E+33   1.574247478E+00  -2.956104E-01   1.792640774E+00
    55   10737.743380   7.332021E-02   1.235766E+14    6.49221E+32   1.584977017E+00  -2.918689E-01   1.806850940E+00
    56   10816.671085   5.346656E-02   8.985820E+13    3.74304E+32   1.591137129E+00  -2.890141E-01   1.815022384E+00
    57   10880.501704   3.892459E-02   6.523131E+13    2.15183E+32   1.594805562E+00  -2.867377E-01   1.819895797E+00
    58   10931.879063   2.830500E-02   4.729850E+13    1.23456E+32   1.596971022E+00  -2.849275E-01   1.822776927E+00
    59   10973.072370   2.048915E-02   3.414647E+13    7.07663E+31   1.598239399E+00  -2.834909E-01   1.824467228E+00
    60   11006.129821   1.397394E-02   2.329350E+13    4.13087E+31   1.598959772E+00  -2.823478E-01   1.825427371E+00
    61   11034.657382   9.392321E-03   1.565332E+13    2.42472E+31   1.599382531E+00  -2.813685E-01   1.825990424E+00
    62   11059.757355   6.207208E-03   1.034535E+13    1.42963E+31   1.599631957E+00  -2.805123E-01   1.826322331E+00
    63   11082.292811   3.985936E-03   6.643029E+12    8.56151E+30   1.599777178E+00  -2.797480E-01   1.826515429E+00
    64   11103.429356   2.254432E-03   3.757424E+12    5.24374E+30   1.599861972E+00  -2.790350E-01   1.826628089E+00
    65   11126.433942   1.290726E-03   2.151948E+12    3.23726E+30   1.599913727E+00  -2.782631E-01   1.826696799E+00
    66   11151.369535   6.197241E-04   1.032873E+12    2.13618E+30   1.599942402E+00  -2.774313E-01   1.826734839E+00
    67   11185.840661   3.602284E-04   6.003807E+11    1.33222E+30   1.599963595E+00  -2.762898E-01   1.826762929E+00
    68   11223.132348   2.321895E-04   3.869825E+11    7.94430E+29   1.599977991E+00  -2.750657E-01   1.826781987E+00
    69   11257.954830   1.496445E-04   2.494075E+11    4.73622E+29   1.599986711E+00  -2.739326E-01   1.826793518E+00
    70   11290.446053   9.771331E-05   1.628555E+11    2.81043E+29   1.599992022E+00  -2.728840E-01   1.826800533E+00
    71   11320.211440   6.379370E-05   1.063228E+11    1.66736E+29   1.599995217E+00  -2.719305E-01   1.826804748E+00
    72   11347.459477   4.181608E-05   6.969347E+10    9.88587E+28   1.599997137E+00  -2.710637E-01   1.826807279E+00
    73   11372.271785   2.762923E-05   4.604871E+10    5.83801E+28   1.599998294E+00  -2.702792E-01   1.826808804E+00
    74   11394.583992   1.825299E-05   3.042165E+10    3.44697E+28   1.599998985E+00  -2.695777E-01   1.826809713E+00
    75   11414.634583   1.205716E-05   2.009527E+10    2.03490E+28   1.599999396E+00  -2.689505E-01   1.826810254E+00
    76   11432.641958   7.963565E-06   1.327261E+10    1.20112E+28   1.599999641E+00  -2.683898E-01   1.826810576E+00
