       6     120      51      66

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.171622E-01   9.348598E+14    1.21847E+35   0.000000000E+00  -4.267523E-01   0.000000000E+00
     1      10.000000   5.171619E-01   9.348592E+14    1.21847E+35   1.968792770E-09  -4.267521E-01   1.824010197E-09
     2      11.666665   5.171618E-01   9.348590E+14    1.21847E+35   3.126368395E-09  -4.267520E-01   2.896459354E-09
     3      13.611106   5.171617E-01   9.348588E+14    1.21847E+35   4.964553807E-09  -4.267519E-01   4.599467483E-09
     4      15.879620   5.171615E-01   9.348584E+14    1.21847E+35   7.883520248E-09  -4.267518E-01   7.303778262E-09
     5      18.526217   5.171613E-01   9.348580E+14    1.21846E+35   1.251872239E-08  -4.267516E-01   1.159811702E-08
     6      21.613910   5.171610E-01   9.348573E+14    1.21846E+35   1.987923346E-08  -4.267513E-01   1.841735364E-08
     7      25.216214   5.171605E-01   9.348565E+14    1.21846E+35   3.156741292E-08  -4.267510E-01   2.924601799E-08
     8      29.418892   5.171600E-01   9.348553E+14    1.21845E+35   5.012772367E-08  -4.267505E-01   4.644146924E-08
     9      34.322003   5.171592E-01   9.348537E+14    1.21845E+35   7.960062524E-08  -4.267498E-01   7.374706487E-08
    10      40.042278   5.171581E-01   9.348515E+14    1.21844E+35   1.264021026E-07  -4.267490E-01   1.171070280E-07
    11      46.715896   5.171567E-01   9.348485E+14    1.21843E+35   2.007202535E-07  -4.267477E-01   1.859603703E-07
    12      54.501729   5.171547E-01   9.348444E+14    1.21841E+35   3.187328621E-07  -4.267461E-01   2.952954729E-07
    13      63.585112   5.171520E-01   9.348388E+14    1.21839E+35   5.061284878E-07  -4.267438E-01   4.689124219E-07
    14      74.182252   5.171484E-01   9.348313E+14    1.21836E+35   8.036970998E-07  -4.267408E-01   7.446029102E-07
    15      86.545360   5.171434E-01   9.348210E+14    1.21832E+35   1.276206229E-06  -4.267366E-01   1.182374506E-06
    16     100.968632   5.171366E-01   9.348071E+14    1.21827E+35   2.026492582E-06  -4.267309E-01   1.877507837E-06
    17     117.795222   5.171274E-01   9.347880E+14    1.21819E+35   3.217831683E-06  -4.267232E-01   2.981285208E-06
    18     137.425353   5.171148E-01   9.347621E+14    1.21809E+35   5.109444213E-06  -4.267127E-01   4.733894500E-06
    19     160.325758   5.170978E-01   9.347269E+14    1.21795E+35   8.112844597E-06  -4.266984E-01   7.516652667E-06
    20     187.040651   5.170745E-01   9.346789E+14    1.21777E+35   1.288124663E-05  -4.266790E-01   1.193487700E-05
    21     218.204461   5.170429E-01   9.346136E+14    1.21751E+35   2.045137678E-05  -4.266525E-01   1.894935703E-05
    22     254.556577   5.169999E-01   9.345248E+14    1.21716E+35   3.246832411E-05  -4.266165E-01   3.008485778E-05
    23     296.958392   5.169413E-01   9.344039E+14    1.21669E+35   5.154184989E-05  -4.265675E-01   4.776063400E-05
    24     346.412908   5.168616E-01   9.342394E+14    1.21605E+35   8.181058936E-05  -4.265009E-01   7.581401967E-05
    25     404.087198   5.167532E-01   9.340156E+14    1.21518E+35   1.298345219E-04  -4.264102E-01   1.203291612E-04
    26     471.337934   5.166056E-01   9.337111E+14    1.21399E+35   2.060047211E-04  -4.262868E-01   1.909471770E-04
    27     549.740111   5.164050E-01   9.332970E+14    1.21238E+35   3.267659241E-04  -4.261191E-01   3.029340629E-04
    28     641.118891   5.161322E-01   9.327340E+14    1.21019E+35   5.181113605E-04  -4.258912E-01   4.804373806E-04
    29     747.584109   5.157614E-01   9.319688E+14    1.20722E+35   8.210583155E-04  -4.255816E-01   7.615995928E-04
    30     871.566395   5.152576E-01   9.309294E+14    1.20319E+35   1.300184544E-03  -4.251614E-01   1.206553142E-03
    31    1015.852812   5.145737E-01   9.295184E+14    1.19773E+35   2.056845606E-03  -4.245915E-01   1.909849741E-03
    32    1183.618328   5.136459E-01   9.276050E+14    1.19036E+35   3.249445852E-03  -4.238196E-01   3.019629948E-03
    33    1378.446873   5.123891E-01   9.250136E+14    1.18042E+35   5.124115191E-03  -4.227762E-01   4.766861615E-03
    34    1604.331925   5.106893E-01   9.215102E+14    1.16708E+35   8.060262848E-03  -4.213690E-01   7.509242699E-03
    35    1865.640937   5.083934E-01   9.167992E+14    1.14924E+35   1.263642286E-02  -4.194776E-01   1.179565416E-02
    36    2167.016140   5.053035E-01   9.104742E+14    1.12555E+35   1.972156954E-02  -4.169467E-01   1.845760783E-02
    37    2513.189844   5.011640E-01   9.020087E+14    1.09436E+35   3.059394396E-02  -4.135803E-01   2.873295127E-02
    38    2908.657146   4.956541E-01   8.908012E+14    1.05376E+35   4.708036159E-02  -4.091386E-01   4.441986423E-02
    39    3357.128295   4.883669E-01   8.760374E+14    1.00171E+35   7.168530530E-02  -4.033416E-01   6.804009204E-02
    40    3860.781084   4.788140E-01   8.568178E+14    9.36325E+34   1.076434887E-01  -3.958836E-01   1.029574952E-01
    41    4419.177055   4.664555E-01   8.321757E+14    8.56333E+34   1.587685929E-01  -3.864694E-01   1.533320379E-01
    42    5027.942261   4.507211E-01   8.011176E+14    7.61747E+34   2.289198763E-01  -3.748766E-01   2.237164947E-01
    43    5677.437708   4.310848E-01   7.628436E+14    6.54622E+34   3.209314048E-01  -3.610478E-01   3.180689138E-01
    44    6351.776789   4.071725E-01   7.169353E+14    5.39596E+34   4.350367125E-01  -3.451978E-01   4.380670491E-01
    45    7028.923359   3.788893E-01   6.635135E+14    4.23749E+34   5.672762469E-01  -3.278962E-01   5.810495501E-01
    46    7682.653210   3.464923E-01   6.033994E+14    3.15403E+34   7.089066150E-01  -3.100591E-01   7.386429442E-01
    47    8286.576189   3.023024E-01   5.228017E+14    2.22424E+34   8.471496177E-01  -2.927992E-01   8.967902209E-01
    48    8835.374453   2.660438E-01   4.577052E+14    1.48437E+34   9.718192123E-01  -2.767292E-01   1.043066047E+00
    49    9298.672442   2.294023E-01   3.928904E+14    9.43927E+33   1.074263596E+00  -2.630688E-01   1.165622169E+00
    50    9673.918731   1.721827E-01   2.929996E+14    5.82779E+33   1.150137436E+00  -2.520669E-01   1.257721192E+00
    51   10008.139064   1.441335E-01   2.445377E+14    3.45502E+33   1.205158847E+00  -2.424634E-01   1.325261026E+00
    52   10262.923700   1.192429E-01   2.018449E+14    1.99871E+33   1.242118437E+00  -2.353277E-01   1.370858834E+00
    53   10451.717794   9.724703E-02   1.643031E+14    1.13681E+33   1.265609598E+00  -2.301649E-01   1.399923903E+00
    54   10589.347665   7.334042E-02   1.236109E+14    6.49533E+32   1.279637108E+00  -2.264790E-01   1.417309248E+00
    55   10697.182501   5.361693E-02   9.011320E+13    3.76142E+32   1.287855236E+00  -2.236441E-01   1.427514583E+00
    56   10784.993260   3.910295E-02   6.553292E+13    2.16905E+32   1.292819290E+00  -2.213742E-01   1.433689478E+00
    57   10856.065313   2.846999E-02   4.757669E+13    1.24714E+32   1.295782736E+00  -2.195642E-01   1.437381875E+00
    58   10913.303307   2.065459E-02   3.442178E+13    7.15871E+31   1.297534402E+00  -2.181251E-01   1.439568143E+00
    59   10959.334701   1.410186E-02   2.350683E+13    4.18296E+31   1.298536039E+00  -2.169800E-01   1.440818606E+00
    60   10999.148351   9.486855E-03   1.581073E+13    2.45700E+31   1.299127173E+00  -2.159987E-01   1.441556049E+00
    61   11034.243364   6.286126E-03   1.047688E+13    1.44916E+31   1.299477663E+00  -2.151407E-01   1.441992915E+00
    62   11065.737979   4.030885E-03   6.717858E+12    8.68779E+30   1.299682258E+00  -2.143764E-01   1.442247742E+00
    63   11095.399440   2.281118E-03   3.801943E+12    5.30129E+30   1.299803118E+00  -2.136615E-01   1.442398156E+00
    64   11127.593502   1.308695E-03   2.182017E+12    3.27280E+30   1.299876412E+00  -2.128910E-01   1.442489304E+00
    65   11162.474501   6.304937E-04   1.050823E+12    2.15788E+30   1.299917220E+00  -2.120625E-01   1.442540014E+00
    66   11210.579691   3.643519E-04   6.072533E+11    1.35019E+30   1.299947271E+00  -2.109304E-01   1.442577324E+00
    67   11263.224167   2.349940E-04   3.916566E+11    8.05737E+29   1.299967947E+00  -2.097055E-01   1.442602964E+00
    68   11312.521915   1.514718E-04   2.524530E+11    4.80713E+29   1.299980547E+00  -2.085715E-01   1.442618571E+00
    69   11358.663839   9.895921E-05   1.649320E+11    2.85437E+29   1.299988265E+00  -2.075213E-01   1.442628121E+00
    70   11401.040516   6.463870E-05   1.077312E+11    1.69445E+29   1.299992932E+00  -2.065661E-01   1.442633889E+00
    71   11439.922401   4.236938E-05   7.061564E+10    1.00524E+29   1.299995751E+00  -2.056976E-01   1.442637370E+00
    72   11475.421209   2.800605E-05   4.667676E+10    5.93940E+28   1.299997458E+00  -2.049110E-01   1.442639477E+00
    73   11507.405173   1.850863E-05   3.084771E+10    3.50845E+28   1.299998481E+00  -2.042076E-01   1.442640738E+00
    74   11536.197479   1.223001E-05   2.038334E+10    2.07205E+28   1.299999093E+00  -2.035785E-01   1.442641491E+00
    75   11562.096494   8.080092E-06   1.346682E+10    1.22350E+28   1.299999458E+00  -2.030160E-01   1.442641941E+00
    76   11585.376674   5.350450E-06   8.917418E+09    7.22124E+27   1.299999676E+00  -2.025130E-01   1.442642209E+00
