       6     135      35      50

     EOS file :  Prof_BSk24_1.0.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.311425E-01   5.806264E+14    4.63609E+34   0.000000000E+00  -2.769507E-01   0.000000000E+00
     1     100.000001   3.311251E-01   5.805931E+14    4.63531E+34   1.222709430E-06  -2.769370E-01   1.167871468E-06
     2     116.665007   3.311199E-01   5.805831E+14    4.63507E+34   1.941532076E-06  -2.769328E-01   1.854463185E-06
     3     136.106891   3.311128E-01   5.805694E+14    4.63475E+34   3.082900119E-06  -2.769272E-01   2.944664324E-06
     4     158.788003   3.311030E-01   5.805509E+14    4.63432E+34   4.895143490E-06  -2.769195E-01   4.675688134E-06
     5     185.247511   3.310898E-01   5.805256E+14    4.63372E+34   7.772471919E-06  -2.769090E-01   7.424111162E-06
     6     216.114045   3.310719E-01   5.804913E+14    4.63291E+34   1.234059724E-05  -2.768948E-01   1.178768689E-05
     7     252.120366   3.310475E-01   5.804448E+14    4.63181E+34   1.959252640E-05  -2.768754E-01   1.871511604E-05
     8     294.120342   3.310144E-01   5.803816E+14    4.63031E+34   3.110381465E-05  -2.768491E-01   2.971179445E-05
     9     343.108555   3.309693E-01   5.802956E+14    4.62827E+34   4.937357884E-05  -2.768132E-01   4.716585457E-05
    10     400.242790   3.309079E-01   5.801786E+14    4.62550E+34   7.836426223E-05  -2.767644E-01   7.486441879E-05
    11     466.869744   3.308244E-01   5.800193E+14    4.62173E+34   1.243549967E-04  -2.766981E-01   1.188101952E-04
    12     544.554130   3.307108E-01   5.798028E+14    4.61660E+34   1.972885980E-04  -2.766079E-01   1.885113107E-04
    13     635.111255   3.305563E-01   5.795083E+14    4.60964E+34   3.128930870E-04  -2.764852E-01   2.990146801E-04
    14     740.642835   3.303463E-01   5.791079E+14    4.60018E+34   4.960130817E-04  -2.763185E-01   4.741030188E-04
    15     863.575344   3.300609E-01   5.785638E+14    4.58735E+34   7.858195209E-04  -2.760922E-01   7.513031087E-04
    16    1006.699344   3.296733E-01   5.778249E+14    4.56997E+34   1.243910657E-03  -2.757851E-01   1.189692167E-03
    17    1173.206920   3.291472E-01   5.768223E+14    4.54644E+34   1.966810296E-03  -2.753690E-01   1.881981405E-03
    18    1366.722213   3.284341E-01   5.754633E+14    4.51469E+34   3.105040074E-03  -2.748058E-01   2.973040487E-03
    19    1591.316789   3.274687E-01   5.736240E+14    4.47195E+34   4.891778417E-03  -2.740452E-01   4.687913715E-03
    20    1851.496663   3.261642E-01   5.711395E+14    4.41464E+34   7.684986963E-03  -2.730211E-01   7.373382543E-03
    21    2152.140768   3.244088E-01   5.678005E+14    4.33822E+34   1.202738443E-02  -2.716473E-01   1.155793106E-02
    22    2498.356728   3.220589E-01   5.633430E+14    4.23704E+34   1.872789066E-02  -2.698140E-01   1.803474231E-02
    23    2895.214189   3.189181E-01   5.573895E+14    4.10437E+34   2.896320652E-02  -2.673844E-01   2.796884246E-02
    24    3347.327208   3.147656E-01   5.495494E+14    3.93266E+34   4.438960025E-02  -2.641946E-01   4.302187307E-02
    25    3858.125368   3.093127E-01   5.392877E+14    3.71420E+34   6.722701236E-02  -2.600586E-01   6.546265638E-02
    26    4428.915418   3.022416E-01   5.260409E+14    3.44245E+34   1.002492439E-01  -2.547840E-01   9.820226806E-02
    27    5057.560524   2.932205E-01   5.092452E+14    3.11422E+34   1.465561272E-01  -2.482018E-01   1.446286173E-01
    28    5736.939200   2.819330E-01   4.883804E+14    2.73237E+34   2.089819626E-01  -2.402165E-01   2.080725684E-01
    29    6453.530326   2.681573E-01   4.631369E+14    2.30860E+34   2.890605392E-01  -2.308707E-01   2.907672897E-01
    30    7186.607659   2.518402E-01   4.335355E+14    1.86463E+34   3.856944632E-01  -2.204110E-01   3.923601996E-01
    31    7908.934790   2.331647E-01   4.000236E+14    1.43015E+34   4.940947911E-01  -2.093196E-01   5.085017672E-01
    32    8589.701547   2.125841E-01   3.635086E+14    1.03665E+34   6.058819750E-01  -1.982715E-01   6.305316815E-01
    33    9199.676528   1.907690E-01   3.252238E+14    7.08960E+33   7.109436169E-01  -1.879996E-01   7.471866358E-01
    34    9717.320941   1.684914E-01   2.865094E+14    4.58549E+33   8.005280655E-01  -1.791068E-01   8.480726637E-01
    35   10133.369683   1.464845E-01   2.485781E+14    2.82336E+33   8.699184389E-01  -1.719162E-01   9.270554907E-01
    36   10451.608963   1.253996E-01   2.124638E+14    1.67094E+33   9.191248678E-01  -1.664368E-01   9.834752150E-01
    37   10685.421963   1.059395E-01   1.792807E+14    9.60468E+32   9.515212254E-01  -1.624487E-01   1.020790740E+00
    38   10852.019231   8.808796E-02   1.489312E+14    5.41364E+32   9.716409611E-01  -1.596396E-01   1.044026793E+00
    39   10968.839115   5.181621E-02   8.742685E+13    3.16925E+32   9.828358364E-01  -1.576922E-01   1.056977208E+00
    40   11087.985713   3.682231E-02   6.205545E+13    1.85135E+32   9.896540072E-01  -1.557353E-01   1.064878476E+00
    41   11188.465962   2.599173E-02   4.375832E+13    1.08016E+32   9.937959966E-01  -1.541125E-01   1.069679668E+00
    42   11273.351890   1.829014E-02   3.076241E+13    6.28568E+31   9.963024794E-01  -1.527629E-01   1.072585419E+00
    43   11344.869940   1.282347E-02   2.154959E+13    3.65479E+31   9.978047926E-01  -1.516417E-01   1.074327075E+00
    44   11405.124436   8.985524E-03   1.508689E+13    2.12215E+31   9.987015471E-01  -1.507085E-01   1.075366731E+00
    45   11455.731073   6.218736E-03   1.043875E+13    1.23576E+31   9.992310230E-01  -1.499331E-01   1.075980496E+00
    46   11498.773306   4.195223E-03   7.038566E+12    7.24205E+30   9.995420100E-01  -1.492795E-01   1.076340883E+00
    47   11536.518023   2.610216E-03   4.377078E+12    4.33180E+30   9.997216169E-01  -1.487109E-01   1.076549013E+00
    48   11573.103281   1.588453E-03   2.662404E+12    2.63509E+30   9.998277874E-01  -1.481638E-01   1.076672039E+00
    49   11609.963610   8.584334E-04   1.437489E+12    1.66420E+30   9.998893629E-01  -1.476167E-01   1.076743402E+00
    50   11653.393588   4.877210E-04   8.160368E+11    1.04560E+30   9.999291773E-01  -1.469772E-01   1.076789566E+00
    51   11701.875449   2.203681E-04   3.682153E+11    6.53817E+29   9.999548160E-01  -1.462699E-01   1.076819290E+00
    52   11769.680048   1.416365E-04   2.365157E+11    3.92510E+29   9.999722840E-01  -1.452920E-01   1.076839553E+00
    53   11833.921697   9.341933E-05   1.559084E+11    2.32749E+29   9.999832297E-01  -1.443776E-01   1.076852245E+00
    54   11892.460710   6.064594E-05   1.010864E+11    1.38694E+29   9.999898215E-01  -1.435544E-01   1.076859889E+00
    55   11946.892477   4.023069E-05   6.703811E+10    8.23063E+28   9.999938565E-01  -1.427973E-01   1.076864568E+00
    56   11996.129442   2.618910E-05   4.360510E+10    4.85597E+28   9.999963177E-01  -1.421194E-01   1.076867421E+00
    57   12041.225049   1.749305E-05   2.911997E+10    2.86531E+28   9.999977948E-01  -1.415042E-01   1.076869133E+00
    58   12081.425574   1.145395E-05   1.905551E+10    1.69627E+28   9.999986757E-01  -1.409603E-01   1.076870154E+00
    59   12118.081110   7.425613E-06   1.235201E+10    1.00662E+28   9.999992027E-01  -1.404679E-01   1.076870765E+00
    60   12151.878767   4.985660E-06   8.289565E+09    5.91203E+27   9.999995242E-01  -1.400171E-01   1.076871137E+00
    61   12181.651894   3.323161E-06   5.523640E+09    3.47426E+27   9.999997151E-01  -1.396223E-01   1.076871359E+00
    62   12208.061708   2.209208E-06   3.670490E+09    2.04915E+27   9.999998278E-01  -1.392740E-01   1.076871489E+00
    63   12231.622856   1.483607E-06   2.464608E+09    1.20260E+27   9.999998953E-01  -1.389647E-01   1.076871567E+00
    64   12252.309860   9.967797E-07   1.655369E+09    7.05557E+26   9.999999353E-01  -1.386943E-01   1.076871614E+00
    65   12270.452188   6.329821E-07   1.050949E+09    4.16066E+26   9.999999587E-01  -1.384580E-01   1.076871641E+00
    66   12287.362101   4.257600E-07   7.068030E+08    2.43930E+26   9.999999727E-01  -1.382385E-01   1.076871657E+00
    67   12302.151114   2.864735E-07   4.755426E+08    1.42978E+26   9.999999810E-01  -1.380471E-01   1.076871667E+00
    68   12315.071805   1.920374E-07   3.188223E+08    8.38141E+25   9.999999859E-01  -1.378804E-01   1.076871672E+00
    69   12326.397053   1.273280E-07   2.113198E+08    4.97034E+25   9.999999887E-01  -1.377345E-01   1.076871676E+00
    70   12336.551672   8.594498E-08   1.426290E+08    2.90885E+25   9.999999904E-01  -1.376040E-01   1.076871678E+00
    71   12345.373834   5.816464E-08   9.650810E+07    1.70104E+25   9.999999914E-01  -1.374908E-01   1.076871679E+00
    72   12353.011239   3.938758E-08   6.533877E+07    9.94265E+24   9.999999920E-01  -1.373930E-01   1.076871679E+00
    73   12359.614509   2.677964E-08   4.443036E+07    5.80194E+24   9.999999924E-01  -1.373085E-01   1.076871680E+00
    74   12365.288242   1.823496E-08   3.025647E+07    3.38491E+24   9.999999926E-01  -1.372360E-01   1.076871680E+00
    75   12370.154272   1.246949E-08   2.068792E+07    1.97110E+24   9.999999927E-01  -1.371739E-01   1.076871680E+00
    76   12374.302299   8.552791E-09   1.418820E+07    1.14738E+24   9.999999928E-01  -1.371210E-01   1.076871680E+00
