       6     122      53      69

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   7.943439E-01   1.591244E+15    5.21764E+35   0.000000000E+00  -8.917064E-01   0.000000000E+00
     1      10.000000   7.943434E-01   1.591242E+15    5.21763E+35   3.351120879E-09  -8.917058E-01   2.801619170E-09
     2      11.666664   7.943432E-01   1.591242E+15    5.21763E+35   5.321452606E-09  -8.917056E-01   4.448865375E-09
     3      13.611105   7.943430E-01   1.591241E+15    5.21762E+35   8.450262749E-09  -8.917054E-01   7.064629071E-09
     4      15.879619   7.943427E-01   1.591240E+15    5.21761E+35   1.341868946E-08  -8.917050E-01   1.121836003E-08
     5      18.526215   7.943422E-01   1.591239E+15    5.21761E+35   2.130834993E-08  -8.917045E-01   1.781432036E-08
     6      21.613907   7.943417E-01   1.591237E+15    5.21759E+35   3.383680157E-08  -8.917039E-01   2.828843814E-08
     7      25.216208   7.943409E-01   1.591235E+15    5.21758E+35   5.373143878E-08  -8.917030E-01   4.492089973E-08
     8      29.418883   7.943398E-01   1.591232E+15    5.21755E+35   8.532321302E-08  -8.917018E-01   7.133252566E-08
     9      34.321989   7.943384E-01   1.591228E+15    5.21752E+35   1.354894069E-07  -8.917002E-01   1.132729780E-07
    10      40.042254   7.943364E-01   1.591223E+15    5.21748E+35   2.151506574E-07  -8.916980E-01   1.798723630E-07
    11      46.715858   7.943337E-01   1.591216E+15    5.21742E+35   3.416480279E-07  -8.916950E-01   2.856286387E-07
    12      54.501668   7.943301E-01   1.591206E+15    5.21734E+35   5.425173956E-07  -8.916909E-01   4.535633514E-07
    13      63.585015   7.943251E-01   1.591192E+15    5.21723E+35   8.614823603E-07  -8.916853E-01   7.202324061E-07
    14      74.182097   7.943183E-01   1.591174E+15    5.21708E+35   1.367969293E-06  -8.916777E-01   1.143682075E-06
    15      86.545112   7.943091E-01   1.591149E+15    5.21688E+35   2.172213706E-06  -8.916673E-01   1.816080879E-06
    16     100.968237   7.942965E-01   1.591114E+15    5.21660E+35   3.449241755E-06  -8.916533E-01   2.883774298E-06
    17     117.794594   7.942795E-01   1.591068E+15    5.21623E+35   5.476937148E-06  -8.916341E-01   4.579121728E-06
    18     137.424353   7.942562E-01   1.591004E+15    5.21572E+35   8.696457982E-06  -8.916080E-01   7.271032552E-06
    19     160.324169   7.942246E-01   1.590918E+15    5.21503E+35   1.380810725E-05  -8.915725E-01   1.154517267E-05
    20     187.038125   7.941816E-01   1.590801E+15    5.21408E+35   2.192342222E-05  -8.915243E-01   1.833123692E-05
    21     218.200448   7.941230E-01   1.590641E+15    5.21280E+35   3.480636405E-05  -8.914585E-01   2.910485287E-05
    22     254.550203   7.940433E-01   1.590423E+15    5.21105E+35   5.525562111E-05  -8.913691E-01   4.620776459E-05
    23     296.948271   7.939349E-01   1.590127E+15    5.20868E+35   8.771018876E-05  -8.912475E-01   7.335533987E-05
    24     346.396843   7.937874E-01   1.589725E+15    5.20545E+35   1.392077639E-04  -8.910819E-01   1.164404601E-04
    25     404.061708   7.935867E-01   1.589177E+15    5.20106E+35   2.208996480E-04  -8.908568E-01   1.848057258E-04
    26     471.297503   7.933137E-01   1.588433E+15    5.19509E+35   3.504413013E-04  -8.905506E-01   2.932543153E-04
    27     549.676017   7.929426E-01   1.587420E+15    5.18698E+35   5.557560775E-04  -8.901345E-01   4.652230073E-04
    28     641.017353   7.924382E-01   1.586045E+15    5.17597E+35   8.809423975E-04  -8.895689E-01   7.377775073E-04
    29     747.423398   7.917531E-01   1.584177E+15    5.16105E+35   1.395505319E-03  -8.888010E-01   1.169451890E-03
    30     871.312334   7.908230E-01   1.581642E+15    5.14084E+35   2.208698404E-03  -8.877590E-01   1.852498387E-03
    31    1015.451837   7.895621E-01   1.578211E+15    5.11352E+35   3.491624368E-03  -8.863468E-01   2.931915371E-03
    32    1182.986448   7.878554E-01   1.573578E+15    5.07668E+35   5.510913793E-03  -8.844359E-01   4.634759307E-03
    33    1377.452904   7.855481E-01   1.567320E+15    5.02717E+35   8.679200135E-03  -8.818553E-01   7.314781368E-03
    34    1602.774451   7.824360E-01   1.558890E+15    4.96092E+35   1.362915424E-02  -8.783801E-01   1.151936233E-02
    35    1863.214338   7.782544E-01   1.547631E+15    4.87283E+35   2.131854954E-02  -8.737179E-01   1.808757701E-02
    36    2163.258353   7.726610E-01   1.532693E+15    4.75660E+35   3.317255184E-02  -8.674948E-01   2.828893770E-02
    37    2507.412540   7.652177E-01   1.512960E+15    4.60491E+35   5.126033967E-02  -8.592444E-01   4.401038923E-02
    38    2899.867120   7.553919E-01   1.487113E+15    4.40971E+35   7.848897469E-02  -8.484039E-01   6.798929636E-02
    39    3343.978013   7.425497E-01   1.453768E+15    4.16310E+35   1.187560989E-01  -8.343274E-01   1.040650910E-01
    40    3841.492241   7.259714E-01   1.411395E+15    3.85887E+35   1.769498047E-01  -8.163288E-01   1.573669316E-01
    41    4391.610336   7.049180E-01   1.358684E+15    3.49473E+35   2.586066085E-01  -7.937675E-01   2.342868086E-01
    42    4989.817001   6.787025E-01   1.294681E+15    3.07497E+35   3.690109835E-01  -7.661918E-01   3.419646455E-01
    43    5626.799361   6.468332E-01   1.219144E+15    2.61275E+35   5.116113900E-01  -7.335324E-01   4.869823916E-01
    44    6287.739284   6.091528E-01   1.132899E+15    2.13070E+35   6.859281705E-01  -6.963144E-01   6.730712209E-01
    45    6952.430692   5.659791E-01   1.037907E+15    1.65844E+35   8.856954268E-01  -6.558122E-01   8.981144711E-01
    46    7596.780644   5.182139E-01   9.370311E+14    1.22697E+35   1.098411978E+00  -6.140361E-01   1.151645472E+00
    47    8195.927861   4.672295E-01   8.337113E+14    8.61193E+34   1.307376041E+00  -5.734530E-01   1.414848315E+00
    48    8728.390020   4.146966E-01   7.313090E+14    5.74036E+34   1.495917767E+00  -5.364677E-01   1.664503088E+00
    49    9180.045107   3.622052E-01   6.324245E+14    3.64893E+34   1.652027227E+00  -5.048447E-01   1.879957209E+00
    50    9546.446904   3.026950E-01   5.235132E+14    2.23356E+34   1.770468860E+00  -4.793468E-01   2.048643247E+00
    51    9841.202138   2.562434E-01   4.402832E+14    1.32144E+34   1.854936975E+00  -4.591909E-01   2.171674179E+00
    52   10064.459065   2.136120E-01   3.652153E+14    7.63552E+33   1.911320862E+00  -4.442696E-01   2.254887623E+00
    53   10229.488413   1.592786E-01   2.706443E+14    4.63009E+33   1.943858833E+00  -4.335065E-01   2.303345465E+00
    54   10370.645207   1.307242E-01   2.215121E+14    2.60460E+33   1.967191508E+00  -4.245331E-01   2.338204246E+00
    55   10471.802232   1.064570E-01   1.799977E+14    1.45234E+33   1.981163956E+00  -4.182472E-01   2.359100022E+00
    56   10543.384356   8.327718E-02   1.405197E+14    8.10657E+32   1.989245523E+00  -4.138781E-01   2.371189162E+00
    57   10595.702080   6.062137E-02   1.019984E+14    4.65957E+32   1.993708779E+00  -4.107295E-01   2.377870752E+00
    58   10637.797512   4.408015E-02   7.395413E+13    2.67309E+32   1.996337812E+00  -4.082255E-01   2.381811031E+00
    59   10671.543381   3.202688E-02   5.357753E+13    1.53136E+32   1.997876447E+00  -4.062379E-01   2.384120017E+00
    60   10698.513465   2.325596E-02   3.879259E+13    8.76403E+31   1.998772251E+00  -4.046626E-01   2.385466307E+00
    61   10720.014658   1.618526E-02   2.698149E+13    5.05560E+31   1.999285540E+00  -4.034152E-01   2.386238521E+00
    62   10737.968396   1.092736E-02   1.820912E+13    2.96122E+31   1.999578248E+00  -4.023794E-01   2.386678472E+00
    63   10753.638107   7.278641E-03   1.213107E+13    1.74143E+31   1.999750142E+00  -4.014798E-01   2.386936638E+00
    64   10767.537704   4.660046E-03   7.766305E+12    1.03611E+31   1.999850261E+00  -4.006853E-01   2.387086880E+00
    65   10780.510476   2.702435E-03   4.504862E+12    6.20379E+30   1.999909659E+00  -3.999467E-01   2.387175946E+00
    66   10793.952878   1.571058E-03   2.619097E+12    3.80716E+30   1.999944115E+00  -3.991844E-01   2.387227578E+00
    67   10808.197604   7.528210E-04   1.254702E+12    2.40394E+30   1.999964418E+00  -3.983798E-01   2.387257976E+00
    68   10827.043063   4.174715E-04   6.957859E+11    1.53859E+30   1.999977030E+00  -3.973206E-01   2.387276843E+00
    69   10848.908551   2.647328E-04   4.412213E+11    9.27066E+29   1.999986031E+00  -3.960991E-01   2.387290291E+00
    70   10869.822298   1.705214E-04   2.842023E+11    5.52389E+29   1.999991604E+00  -3.949382E-01   2.387298608E+00
    71   10889.291642   1.109458E-04   1.849097E+11    3.28331E+29   1.999994969E+00  -3.938638E-01   2.387303625E+00
    72   10907.183439   7.240162E-05   1.206694E+11    1.94689E+29   1.999996995E+00  -3.928818E-01   2.387306642E+00
    73   10923.529079   4.723659E-05   7.872764E+10    1.15424E+29   1.999998207E+00  -3.919892E-01   2.387308445E+00
    74   10938.456142   3.119994E-05   5.199990E+10    6.81326E+28   1.999998935E+00  -3.911778E-01   2.387309528E+00
    75   10951.856732   2.060554E-05   3.434256E+10    4.02121E+28   1.999999368E+00  -3.904524E-01   2.387310171E+00
    76   10963.880927   1.360736E-05   2.267893E+10    2.37305E+28   1.999999625E+00  -3.898038E-01   2.387310553E+00
