       6     152      51      67
 
     EOS file :  /Users/dany/Work/NStar/EOS/v14/APR_EOS_Cat.dat              
 
  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   
 
     0       0.000000   5.447307E-01   9.925265E+14    1.45523E+35   0.000000000E+00  -4.709204E-01   0.000000000E+00
     1      10.000000   5.447304E-01   9.925259E+14    1.45523E+35   2.090237440E-09  -4.709201E-01   1.921243342E-09
     2      11.666665   5.447303E-01   9.925257E+14    1.45523E+35   3.319217942E-09  -4.709200E-01   3.050861941E-09
     3      13.611106   5.447302E-01   9.925254E+14    1.45523E+35   5.270791549E-09  -4.709199E-01   4.844652980E-09
     4      15.879620   5.447300E-01   9.925250E+14    1.45523E+35   8.369814021E-09  -4.709198E-01   7.693123556E-09
     5      18.526217   5.447298E-01   9.925245E+14    1.45523E+35   1.329093799E-08  -4.709196E-01   1.221638251E-08
     6      21.613911   5.447294E-01   9.925238E+14    1.45522E+35   2.110548127E-08  -4.709193E-01   1.939913546E-08
     7      25.216214   5.447290E-01   9.925229E+14    1.45522E+35   3.351464482E-08  -4.709189E-01   3.080504925E-08
     8      29.418893   5.447284E-01   9.925216E+14    1.45521E+35   5.321984668E-08  -4.709184E-01   4.891714904E-08
     9      34.322005   5.447276E-01   9.925199E+14    1.45521E+35   8.451078236E-08  -4.709176E-01   7.767834381E-08
    10      40.042280   5.447265E-01   9.925175E+14    1.45519E+35   1.341992077E-07  -4.709167E-01   1.233497341E-07
    11      46.715900   5.447249E-01   9.925143E+14    1.45518E+35   2.131016755E-07  -4.709153E-01   1.958735150E-07
    12      54.501734   5.447229E-01   9.925099E+14    1.45516E+35   3.383939027E-07  -4.709135E-01   3.110370899E-07
    13      63.585121   5.447200E-01   9.925039E+14    1.45514E+35   5.373490621E-07  -4.709110E-01   4.939093328E-07
    14      74.182266   5.447162E-01   9.924958E+14    1.45510E+35   8.532732863E-07  -4.709076E-01   7.842966600E-07
    15      86.545382   5.447110E-01   9.924847E+14    1.45505E+35   1.354929369E-06  -4.709031E-01   1.245405805E-06
    16     100.968668   5.447039E-01   9.924697E+14    1.45499E+35   2.151497671E-06  -4.708968E-01   1.977597250E-06
    17     117.795279   5.446942E-01   9.924492E+14    1.45490E+35   3.416325752E-06  -4.708883E-01   3.140219259E-06
    18     137.425443   5.446810E-01   9.924213E+14    1.45478E+35   5.424625168E-06  -4.708767E-01   4.986266748E-06
    19     160.325901   5.446631E-01   9.923833E+14    1.45462E+35   8.613296462E-06  -4.708610E-01   7.917390697E-06
    20     187.040878   5.446387E-01   9.923316E+14    1.45439E+35   1.367585096E-05  -4.708396E-01   1.257119146E-05
    21     218.204821   5.446056E-01   9.922613E+14    1.45409E+35   2.171297441E-05  -4.708104E-01   1.995970857E-05
    22     254.557149   5.445604E-01   9.921656E+14    1.45368E+35   3.447125229E-05  -4.707707E-01   3.168905924E-05
    23     296.959299   5.444989E-01   9.920354E+14    1.45312E+35   5.472147043E-05  -4.707167E-01   5.030761569E-05
    24     346.414349   5.444153E-01   9.918582E+14    1.45236E+35   8.685764561E-05  -4.706433E-01   7.985760138E-05
    25     404.089487   5.443015E-01   9.916172E+14    1.45132E+35   1.378446040E-04  -4.705434E-01   1.267482081E-04
    26     471.341568   5.441467E-01   9.912893E+14    1.44991E+35   2.187148132E-04  -4.704075E-01   2.011360411E-04
    27     549.745882   5.439362E-01   9.908433E+14    1.44799E+35   3.469283137E-04  -4.702227E-01   3.191042189E-04
    28     641.128055   5.436500E-01   9.902369E+14    1.44539E+35   5.500836941E-04  -4.699715E-01   5.060947302E-04
    29     747.598660   5.432609E-01   9.894129E+14    1.44186E+35   8.717326391E-04  -4.696304E-01   8.022987872E-04
    30     871.589496   5.427323E-01   9.882935E+14    1.43707E+35   1.380445555E-03  -4.691673E-01   1.271087627E-03
    31    1015.889484   5.420147E-01   9.867740E+14    1.43059E+35   2.183849911E-03  -4.685392E-01   2.012124760E-03
    32    1183.676536   5.410413E-01   9.847137E+14    1.42183E+35   3.450163889E-03  -4.676886E-01   3.181600917E-03
    33    1378.539248   5.397228E-01   9.819276E+14    1.41002E+35   5.440793447E-03  -4.665386E-01   5.023123400E-03
    34    1604.477606   5.379396E-01   9.781823E+14    1.39417E+35   8.558787686E-03  -4.649875E-01   7.914140917E-03
    35    1865.865932   5.355335E-01   9.731318E+14    1.37297E+35   1.341877734E-02  -4.629025E-01   1.243416202E-02
    36    2167.365987   5.322970E-01   9.663438E+14    1.34483E+35   2.094424114E-02  -4.601119E-01   1.946206031E-02
    37    2513.738271   5.279640E-01   9.572883E+14    1.30777E+35   3.249430475E-02  -4.563992E-01   3.030795697E-02
    38    2909.508998   5.221952E-01   9.452832E+14    1.25952E+35   5.001264023E-02  -4.514991E-01   4.687823215E-02
    39    3358.458161   5.145672E-01   9.295050E+14    1.19768E+35   7.616678465E-02  -4.451006E-01   7.185432156E-02
    40    3862.841963   5.045711E-01   9.089758E+14    1.11999E+35   1.144076369E-01  -4.368635E-01   1.088269464E-01
    41    4422.352847   4.916506E-01   8.826770E+14    1.02492E+35   1.688165465E-01  -4.264564E-01   1.622655433E-01
    42    5032.797810   4.752096E-01   8.496126E+14    9.12467E+34   2.435517353E-01  -4.136250E-01   2.371190938E-01
    43    5684.738584   4.547169E-01   8.089772E+14    7.85017E+34   3.417191187E-01  -3.982930E-01   3.377936619E-01
    44    6362.488711   4.298000E-01   7.603542E+14    6.48017E+34   4.637037718E-01  -3.806821E-01   4.663761464E-01
    45    7044.165560   4.003730E-01   7.039992E+14    5.09800E+34   6.054636612E-01  -3.614058E-01   6.204068449E-01
    46    7703.456416   3.667367E-01   6.408433E+14    3.80225E+34   7.578212705E-01  -3.414710E-01   7.912558572E-01
    47    8313.577669   3.296249E-01   5.724965E+14    2.68199E+34   9.078882618E-01  -3.221205E-01   9.647398252E-01
    48    8852.518158   2.835006E-01   4.889141E+14    1.81209E+34   1.039591891E+00  -3.045617E-01   1.121296920E+00
    49    9323.451636   2.452354E-01   4.207883E+14    1.15508E+34   1.151475895E+00  -2.891009E-01   1.257220038E+00
    50    9705.410853   2.016970E-01   3.444019E+14    7.09411E+33   1.235807927E+00  -2.766235E-01   1.361354489E+00
    51   10014.785954   1.565292E-01   2.658974E+14    4.39906E+33   1.291785590E+00  -2.666887E-01   1.431338510E+00
    52   10279.707019   1.297938E-01   2.199167E+14    2.55150E+33   1.333713638E+00  -2.583909E-01   1.484075422E+00
    53   10476.696037   1.064690E-01   1.800181E+14    1.45279E+33   1.360578785E+00  -2.523718E-01   1.517979787E+00
    54   10620.009674   8.617475E-02   1.455732E+14    8.18871E+32   1.376999109E+00  -2.480865E-01   1.538736695E+00
    55   10723.298493   6.492533E-02   1.096670E+14    4.60053E+32   1.386706638E+00  -2.450531E-01   1.550996086E+00
    56   10802.218782   4.659901E-02   7.858605E+13    2.66488E+32   1.392120745E+00  -2.427702E-01   1.557836309E+00
    57   10867.215244   3.281517E-02   5.528368E+13    1.54914E+32   1.395328849E+00  -2.409152E-01   1.561890324E+00
    58   10921.764797   2.308259E-02   3.884713E+13    8.98979E+31   1.397243131E+00  -2.393769E-01   1.564309102E+00
    59   10967.410078   1.618088E-02   2.720681E+13    5.21302E+31   1.398377972E+00  -2.381032E-01   1.565742913E+00
    60   11005.623456   1.132367E-02   1.902352E+13    3.02255E+31   1.399047635E+00  -2.370467E-01   1.566588907E+00
    61   11037.605871   7.886951E-03   1.324117E+13    1.75214E+31   1.399441731E+00  -2.361693E-01   1.567086759E+00
    62   11064.449536   5.423362E-03   9.102371E+12    1.01935E+31   1.399671863E+00  -2.354377E-01   1.567377386E+00
    63   11087.315494   3.611180E-03   6.057494E+12    5.99547E+30   1.399805079E+00  -2.348181E-01   1.567545587E+00
    64   11107.635803   2.195184E-03   3.680494E+12    3.64221E+30   1.399880422E+00  -2.342702E-01   1.567640713E+00
    65   11128.049330   1.265538E-03   2.120452E+12    2.22433E+30   1.399926197E+00  -2.337224E-01   1.567698506E+00
    66   11149.789670   6.892195E-04   1.153618E+12    1.40394E+30   1.399952907E+00  -2.331418E-01   1.567732237E+00
    67   11175.135119   3.985384E-04   6.667516E+11    8.70665E+29   1.399970435E+00  -2.324686E-01   1.567754380E+00
    68   11202.488553   1.994978E-04   3.333420E+11    5.90393E+29   1.399979742E+00  -2.317465E-01   1.567766141E+00
    69   11239.805120   1.293729E-04   2.160416E+11    3.51796E+29   1.399987771E+00  -2.307687E-01   1.567776287E+00
    70   11274.415790   8.484887E-05   1.415736E+11    2.07743E+29   1.399992691E+00  -2.298692E-01   1.567782503E+00
    71   11305.859158   5.508589E-05   9.181063E+10    1.23549E+29   1.399995606E+00  -2.290583E-01   1.567786186E+00
    72   11334.906881   3.673944E-05   6.121440E+10    7.29152E+28   1.399997381E+00  -2.283142E-01   1.567788428E+00
    73   11360.793822   2.376987E-05   3.957504E+10    4.31331E+28   1.399998437E+00  -2.276553E-01   1.567789762E+00
    74   11384.622939   1.597105E-05   2.657808E+10    2.53308E+28   1.399999075E+00  -2.270522E-01   1.567790567E+00
    75   11405.576273   1.043172E-05   1.735129E+10    1.50695E+28   1.399999446E+00  -2.265245E-01   1.567791035E+00
    76   11424.762557   6.805776E-06   1.132159E+10    8.95990E+27   1.399999668E+00  -2.260435E-01   1.567791316E+00
