       6     556     307     388

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Pd.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.388004E-01   7.778194E+14    6.95308E+34   0.000000000E+00  -3.101772E-01   0.000000000E+00
     1       1.000000   4.388004E-01   7.778194E+14    6.95308E+34   1.638070562E-12  -3.101772E-01   1.547632241E-12
     2       1.033333   4.388004E-01   7.778194E+14    6.95308E+34   1.807398521E-12  -3.101772E-01   1.707611557E-12
     3       1.067778   4.388004E-01   7.778194E+14    6.95308E+34   1.994229973E-12  -3.101772E-01   1.884127995E-12
     4       1.103370   4.388004E-01   7.778194E+14    6.95308E+34   2.200374261E-12  -3.101772E-01   2.078891001E-12
     5       1.140149   4.388004E-01   7.778194E+14    6.95308E+34   2.427827760E-12  -3.101772E-01   2.293786731E-12
     6       1.178154   4.388004E-01   7.778194E+14    6.95308E+34   2.678793211E-12  -3.101772E-01   2.530896311E-12
     7       1.217426   4.388004E-01   7.778194E+14    6.95308E+34   2.955701052E-12  -3.101772E-01   2.792515996E-12
     8       1.258007   4.388004E-01   7.778194E+14    6.95308E+34   3.261232959E-12  -3.101772E-01   3.081179404E-12
     9       1.299941   4.388004E-01   7.778194E+14    6.95308E+34   3.598347812E-12  -3.101772E-01   3.399682055E-12
    10       1.343272   4.388004E-01   7.778194E+14    6.95308E+34   3.970310350E-12  -3.101772E-01   3.751108442E-12
    11       1.388048   4.388004E-01   7.778194E+14    6.95308E+34   4.380722793E-12  -3.101772E-01   4.138861903E-12
    12       1.434316   4.388004E-01   7.778194E+14    6.95308E+34   4.833559719E-12  -3.101772E-01   4.566697582E-12
    13       1.482126   4.388004E-01   7.778194E+14    6.95308E+34   5.333206565E-12  -3.101772E-01   5.038758791E-12
    14       1.531531   4.388004E-01   7.778194E+14    6.95308E+34   5.884502089E-12  -3.101772E-01   5.559617141E-12
    15       1.582582   4.388004E-01   7.778194E+14    6.95308E+34   6.492785232E-12  -3.101772E-01   6.134316810E-12
    16       1.635334   4.388004E-01   7.778194E+14    6.95308E+34   7.163946825E-12  -3.101772E-01   6.768423393E-12
    17       1.689846   4.388004E-01   7.778194E+14    6.95308E+34   7.904486638E-12  -3.101772E-01   7.468077805E-12
    18       1.746174   4.388004E-01   7.778194E+14    6.95308E+34   8.721576321E-12  -3.101772E-01   8.240055750E-12
    19       1.804380   4.388004E-01   7.778194E+14    6.95308E+34   9.623128862E-12  -3.101772E-01   9.091833337E-12
    20       1.864526   4.388004E-01   7.778194E+14    6.95308E+34   1.061787522E-11  -3.101772E-01   1.003165948E-11
    21       1.926676   4.388004E-01   7.778194E+14    6.95308E+34   1.171544886E-11  -3.101772E-01   1.106863580E-11
    22       1.990899   4.388004E-01   7.778194E+14    6.95308E+34   1.292647910E-11  -3.101772E-01   1.221280474E-11
    23       2.057262   4.388004E-01   7.778194E+14    6.95308E+34   1.426269397E-11  -3.101772E-01   1.347524683E-11
    24       2.125838   4.388004E-01   7.778194E+14    6.95308E+34   1.573703385E-11  -3.101772E-01   1.486818802E-11
    25       2.196699   4.388004E-01   7.778194E+14    6.95308E+34   1.736377678E-11  -3.101772E-01   1.640511805E-11
    26       2.269922   4.388004E-01   7.778194E+14    6.95308E+34   1.915867671E-11  -3.101772E-01   1.810092109E-11
    27       2.345586   4.388004E-01   7.778194E+14    6.95308E+34   2.113911609E-11  -3.101772E-01   1.997201990E-11
    28       2.423772   4.388004E-01   7.778194E+14    6.95308E+34   2.332427420E-11  -3.101772E-01   2.203653487E-11
    29       2.504565   4.388004E-01   7.778194E+14    6.95308E+34   2.573531289E-11  -3.101772E-01   2.431445950E-11
    30       2.588050   4.388004E-01   7.778194E+14    6.95308E+34   2.839558152E-11  -3.101772E-01   2.682785401E-11
    31       2.674319   4.388004E-01   7.778194E+14    6.95308E+34   3.133084306E-11  -3.101772E-01   2.960105901E-11
    32       2.763463   4.388004E-01   7.778194E+14    6.95308E+34   3.456952363E-11  -3.101772E-01   3.266093121E-11
    33       2.855578   4.388004E-01   7.778194E+14    6.95308E+34   3.814298776E-11  -3.101772E-01   3.603710348E-11
    34       2.950764   4.388004E-01   7.778194E+14    6.95308E+34   4.208584214E-11  -3.101772E-01   3.976227189E-11
    35       3.049123   4.388004E-01   7.778194E+14    6.95308E+34   4.643627077E-11  -3.101772E-01   4.387251227E-11
    36       3.150760   4.388004E-01   7.778194E+14    6.95308E+34   5.123640473E-11  -3.101772E-01   4.840762965E-11
    37       3.255786   4.388004E-01   7.778194E+14    6.95308E+34   5.653273023E-11  -3.101772E-01   5.341154372E-11
    38       3.364312   4.388004E-01   7.778194E+14    6.95308E+34   6.237653874E-11  -3.101772E-01   5.893271414E-11
    39       3.476455   4.388004E-01   7.778194E+14    6.95308E+34   6.882442376E-11  -3.101772E-01   6.502460987E-11
    40       3.592337   4.388004E-01   7.778194E+14    6.95308E+34   7.593882889E-11  -3.101772E-01   7.174622700E-11
    41       3.712082   4.388004E-01   7.778194E+14    6.95308E+34   8.378865253E-11  -3.101772E-01   7.916266001E-11
    42       3.835818   4.388004E-01   7.778194E+14    6.95308E+34   9.244991513E-11  -3.101772E-01   8.734573227E-11
    43       3.963678   4.388004E-01   7.778193E+14    6.95308E+34   1.020064954E-10  -3.101772E-01   9.637469152E-11
    44       4.095801   4.388004E-01   7.778193E+14    6.95308E+34   1.125509426E-10  -3.101772E-01   1.063369774E-10
    45       4.232328   4.388004E-01   7.778193E+14    6.95308E+34   1.241853728E-10  -3.101772E-01   1.173290681E-10
    46       4.373405   4.388004E-01   7.778193E+14    6.95308E+34   1.370224580E-10  -3.101772E-01   1.294574150E-10
    47       4.519185   4.388004E-01   7.778193E+14    6.95308E+34   1.511865170E-10  -3.101772E-01   1.428394731E-10
    48       4.669825   4.388004E-01   7.778193E+14    6.95308E+34   1.668147194E-10  -3.101772E-01   1.576048391E-10
    49       4.825486   4.388004E-01   7.778193E+14    6.95308E+34   1.840584141E-10  -3.101772E-01   1.738965058E-10
    50       4.986335   4.388004E-01   7.778193E+14    6.95308E+34   2.030845952E-10  -3.101772E-01   1.918722475E-10
    51       5.152546   4.388004E-01   7.778193E+14    6.95308E+34   2.240775186E-10  -3.101772E-01   2.117061474E-10
    52       5.324298   4.388004E-01   7.778193E+14    6.95308E+34   2.472404873E-10  -3.101772E-01   2.335902839E-10
    53       5.501774   4.388004E-01   7.778193E+14    6.95308E+34   2.727978192E-10  -3.101772E-01   2.577365907E-10
    54       5.685167   4.388004E-01   7.778193E+14    6.95308E+34   3.009970205E-10  -3.101772E-01   2.843789087E-10
    55       5.874672   4.388004E-01   7.778193E+14    6.95308E+34   3.321111817E-10  -3.101772E-01   3.137752515E-10
    56       6.070495   4.388004E-01   7.778193E+14    6.95308E+34   3.664416232E-10  -3.101772E-01   3.462103033E-10
    57       6.272844   4.388004E-01   7.778192E+14    6.95308E+34   4.043208126E-10  -3.101771E-01   3.819981763E-10
    58       6.481939   4.388003E-01   7.778192E+14    6.95308E+34   4.461155848E-10  -3.101771E-01   4.214854523E-10
    59       6.698004   4.388003E-01   7.778192E+14    6.95308E+34   4.922306944E-10  -3.101771E-01   4.650545397E-10
    60       6.921270   4.388003E-01   7.778192E+14    6.95308E+34   5.431127359E-10  -3.101771E-01   5.131273763E-10
    61       7.151979   4.388003E-01   7.778192E+14    6.95308E+34   5.992544679E-10  -3.101771E-01   5.661695156E-10
    62       7.390379   4.388003E-01   7.778192E+14    6.95307E+34   6.611995858E-10  -3.101771E-01   6.246946356E-10
    63       7.636724   4.388003E-01   7.778192E+14    6.95307E+34   7.295479865E-10  -3.101771E-01   6.892695131E-10
    64       7.891282   4.388003E-01   7.778191E+14    6.95307E+34   8.049615787E-10  -3.101771E-01   7.605195127E-10
    65       8.154324   4.388003E-01   7.778191E+14    6.95307E+34   8.881706923E-10  -3.101771E-01   8.391346432E-10
    66       8.426135   4.388003E-01   7.778191E+14    6.95307E+34   9.799811516E-10  -3.101771E-01   9.258762394E-10
    67       8.707006   4.388003E-01   7.778191E+14    6.95307E+34   1.081282079E-09  -3.101771E-01   1.021584335E-09
    68       8.997239   4.388003E-01   7.778191E+14    6.95307E+34   1.193054505E-09  -3.101771E-01   1.127185799E-09
    69       9.297147   4.388002E-01   7.778190E+14    6.95307E+34   1.316380870E-09  -3.101771E-01   1.243703310E-09
    70       9.607052   4.388002E-01   7.778190E+14    6.95307E+34   1.452455505E-09  -3.101771E-01   1.372265261E-09
    71       9.927286   4.388002E-01   7.778190E+14    6.95307E+34   1.602596200E-09  -3.101771E-01   1.514116687E-09
    72      10.258196   4.388002E-01   7.778190E+14    6.95307E+34   1.768256965E-09  -3.101770E-01   1.670631322E-09
    73      10.600135   4.388002E-01   7.778189E+14    6.95307E+34   1.951042109E-09  -3.101770E-01   1.843324903E-09
    74      10.953473   4.388002E-01   7.778189E+14    6.95307E+34   2.152721779E-09  -3.101770E-01   2.033869848E-09
    75      11.318588   4.388002E-01   7.778189E+14    6.95307E+34   2.375249102E-09  -3.101770E-01   2.244111454E-09
    76      11.695874   4.388001E-01   7.778188E+14    6.95306E+34   2.620779100E-09  -3.101770E-01   2.476085763E-09
