       6     123      54      69

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   8.879559E-01   1.860994E+15    7.55418E+35   0.000000000E+00  -1.045838E+00   0.000000000E+00
     1      10.000000   8.879552E-01   1.860992E+15    7.55416E+35   3.919208102E-09  -1.045837E+00   3.131784894E-09
     2      11.666664   8.879550E-01   1.860991E+15    7.55415E+35   6.223553023E-09  -1.045837E+00   4.973155822E-09
     3      13.611105   8.879547E-01   1.860990E+15    7.55414E+35   9.882762548E-09  -1.045837E+00   7.897181873E-09
     4      15.879618   8.879543E-01   1.860989E+15    7.55413E+35   1.569344124E-08  -1.045836E+00   1.254042093E-08
     5      18.526213   8.879538E-01   1.860988E+15    7.55412E+35   2.492056108E-08  -1.045836E+00   1.991369957E-08
     6      21.613904   8.879530E-01   1.860985E+15    7.55410E+35   3.957283655E-08  -1.045835E+00   3.162216486E-08
     7      25.216203   8.879520E-01   1.860982E+15    7.55407E+35   6.284000120E-08  -1.045834E+00   5.021471333E-08
     8      29.418874   8.879507E-01   1.860978E+15    7.55403E+35   9.978716760E-08  -1.045832E+00   7.973886038E-08
     9      34.321974   8.879488E-01   1.860973E+15    7.55398E+35   1.584574037E-07  -1.045830E+00   1.266218286E-07
    10      40.042230   8.879463E-01   1.860965E+15    7.55391E+35   2.516224944E-07  -1.045827E+00   2.010696323E-07
    11      46.715819   8.879429E-01   1.860955E+15    7.55381E+35   3.995628923E-07  -1.045823E+00   3.192886613E-07
    12      54.501605   8.879382E-01   1.860940E+15    7.55368E+35   6.344817602E-07  -1.045818E+00   5.070132353E-07
    13      63.584914   8.879319E-01   1.860921E+15    7.55350E+35   1.007513405E-06  -1.045810E+00   8.051067123E-07
    14      74.181936   8.879233E-01   1.860895E+15    7.55326E+35   1.599850463E-06  -1.045800E+00   1.278454727E-06
    15      86.544856   8.879115E-01   1.860859E+15    7.55293E+35   2.540409246E-06  -1.045787E+00   2.030084911E-06
    16     100.967830   8.878955E-01   1.860811E+15    7.55248E+35   4.033872562E-06  -1.045768E+00   3.223583275E-06
    17     117.793946   8.878737E-01   1.860745E+15    7.55187E+35   6.405201003E-06  -1.045743E+00   5.118679336E-06
    18     137.423324   8.878441E-01   1.860655E+15    7.55104E+35   1.017027276E-05  -1.045709E+00   8.127729641E-06
    19     160.322532   8.878038E-01   1.860532E+15    7.54990E+35   1.614796523E-05  -1.045662E+00   1.290535895E-05
    20     187.035524   8.877489E-01   1.860366E+15    7.54836E+35   2.563793828E-05  -1.045599E+00   2.049069354E-05
    21     218.196316   8.876742E-01   1.860139E+15    7.54626E+35   4.070251940E-05  -1.045512E+00   3.253297712E-05
    22     254.543642   8.875726E-01   1.859831E+15    7.54341E+35   6.461340299E-05  -1.045395E+00   5.164931096E-05
    23     296.937853   8.874343E-01   1.859411E+15    7.53952E+35   1.025589987E-04  -1.045235E+00   8.199158857E-05
    24     346.380307   8.872462E-01   1.858841E+15    7.53424E+35   1.627633754E-04  -1.045017E+00   1.301443005E-04
    25     404.035466   8.869903E-01   1.858065E+15    7.52706E+35   2.582538421E-04  -1.044721E+00   2.065448965E-04
    26     471.255877   8.866424E-01   1.857009E+15    7.51731E+35   4.096478698E-04  -1.044319E+00   3.277278115E-04
    27     549.610016   8.861694E-01   1.855575E+15    7.50407E+35   6.495358001E-04  -1.043772E+00   5.198632448E-04
    28     640.912767   8.855268E-01   1.853627E+15    7.48610E+35   1.029348620E-03  -1.043029E+00   8.243236572E-04
    29     747.257804   8.846543E-01   1.850983E+15    7.46175E+35   1.630067489E-03  -1.042021E+00   1.306409667E-03
    30     871.050427   8.834705E-01   1.847398E+15    7.42881E+35   2.578812243E-03  -1.040653E+00   2.068963923E-03
    31    1015.038201   8.818664E-01   1.842544E+15    7.38432E+35   4.074298552E-03  -1.038800E+00   3.273473307E-03
    32    1182.334905   8.796965E-01   1.835987E+15    7.32444E+35   6.425404706E-03  -1.036295E+00   5.172486370E-03
    33    1376.429994   8.767698E-01   1.827193E+15    7.24412E+35   1.010859109E-02  -1.032916E+00   8.158793775E-03
    34    1601.169824   8.728298E-01   1.815374E+15    7.13697E+35   1.585097886E-02  -1.028373E+00   1.283866191E-02
    35    1860.707237   8.675488E-01   1.799631E+15    6.99501E+35   2.474658270E-02  -1.022289E+00   2.013854247E-02
    36    2159.365286   8.605067E-01   1.778796E+15    6.80867E+35   3.840975854E-02  -1.014189E+00   3.145427222E-02
    37    2501.421630   8.511805E-01   1.751540E+15    6.56705E+35   5.915927075E-02  -1.003485E+00   4.884947685E-02
    38    2890.729917   8.389388E-01   1.716159E+15    6.25874E+35   9.020342038E-02  -9.894815E-01   7.529525671E-02
    39    3330.215016   8.230624E-01   1.670952E+15    5.87342E+35   1.357580965E-01  -9.713963E-01   1.149201738E-01
    40    3821.116100   8.027578E-01   1.614299E+15    5.40437E+35   2.009643264E-01  -9.484262E-01   1.731764839E-01
    41    4362.066971   7.772559E-01   1.544961E+15    4.85193E+35   2.914219207E-01  -9.198634E-01   2.567548264E-01
    42    4948.077880   7.459245E-01   1.462472E+15    4.22696E+35   4.121333142E-01  -8.852732E-01   3.729869195E-01
    43    5569.588588   7.083900E-01   1.367301E+15    3.55310E+35   5.658196763E-01  -8.447218E-01   5.284333358E-01
    44    6212.011080   6.647217E-01   1.261226E+15    2.86583E+35   7.509234226E-01  -7.989971E-01   7.265396154E-01
    45    6856.026089   6.155163E-01   1.147257E+15    2.20740E+35   9.600690816E-01  -7.497434E-01   9.646952512E-01
    46    7479.052786   5.619246E-01   1.029152E+15    1.61824E+35   1.180053396E+00  -6.993955E-01   1.231872745E+00
    47    8058.061440   5.055769E-01   9.110336E+14    1.12764E+35   1.394162913E+00  -6.508296E-01   1.508738357E+00
    48    8573.131921   4.482898E-01   7.963534E+14    7.47841E+34   1.586257490E+00  -6.067843E-01   1.771570391E+00
    49    9011.037482   3.917609E-01   6.877155E+14    4.73870E+34   1.745020156E+00  -5.692294E-01   1.999178728E+00
    50    9367.196271   3.372199E-01   5.863824E+14    2.88728E+34   1.866191894E+00  -5.389994E-01   2.179112220E+00
    51    9645.609161   2.794196E-01   4.815915E+14    1.73079E+34   1.950220957E+00  -5.158342E-01   2.307043784E+00
    52    9864.509844   2.338182E-01   4.006577E+14    9.99728E+33   2.008390789E+00  -4.980791E-01   2.396933831E+00
    53   10026.425872   1.714426E-01   2.917146E+14    5.75398E+33   2.044739059E+00  -4.852802E-01   2.453596978E+00
    54   10160.573331   1.409165E-01   2.390056E+14    3.23496E+33   2.067697596E+00  -4.749547E-01   2.489596761E+00
    55   10256.735550   1.150027E-01   1.945927E+14    1.80319E+33   2.081455389E+00  -4.677303E-01   2.511187566E+00
    56   10324.722835   9.264075E-02   1.564632E+14    1.00119E+33   2.089468720E+00  -4.627184E-01   2.523763445E+00
    57   10372.771508   6.811704E-02   1.147308E+14    5.71008E+32   2.093889436E+00  -4.592273E-01   2.530702355E+00
    58   10410.750235   4.952600E-02   8.317807E+13    3.27522E+32   2.096445510E+00  -4.564997E-01   2.534718423E+00
    59   10441.189223   3.598154E-02   6.025649E+13    1.87612E+32   2.097940160E+00  -4.543348E-01   2.537069473E+00
    60   10465.512729   2.612664E-02   4.362685E+13    1.07364E+32   2.098809792E+00  -4.526190E-01   2.538439232E+00
    61   10484.901951   1.858613E-02   3.097942E+13    6.15339E+31   2.099312217E+00  -4.512604E-01   2.539231728E+00
    62   10500.657506   1.261193E-02   2.102030E+13    3.59417E+31   2.099595391E+00  -4.501624E-01   2.539678164E+00
    63   10514.293873   8.443918E-03   1.407320E+13    2.10973E+31   2.099760919E+00  -4.492165E-01   2.539938941E+00
    64   10526.305417   5.458728E-03   9.097927E+12    1.24689E+31   2.099857787E+00  -4.483867E-01   2.540091408E+00
    65   10537.331206   3.570578E-03   5.951516E+12    7.41571E+30   2.099914861E+00  -4.476279E-01   2.540181174E+00
    66   10547.392838   2.003089E-03   3.338148E+12    4.69918E+30   2.099945707E+00  -4.469378E-01   2.540229649E+00
    67   10558.795480   1.129394E-03   1.882049E+12    2.91329E+30   2.099966095E+00  -4.461584E-01   2.540261664E+00
    68   10571.378566   5.319537E-04   8.865895E+11    1.93666E+30   2.099977306E+00  -4.453017E-01   2.540279259E+00
    69   10589.195547   3.252677E-04   5.421129E+11    1.18137E+30   2.099986042E+00  -4.440946E-01   2.540292953E+00
    70   10607.073262   2.094951E-04   3.491586E+11    7.03841E+29   2.099991617E+00  -4.428903E-01   2.540301682E+00
    71   10623.709588   1.354244E-04   2.257073E+11    4.19116E+29   2.099994971E+00  -4.417759E-01   2.540306927E+00
    72   10639.119457   8.837033E-05   1.472839E+11    2.48501E+29   2.099996998E+00  -4.407490E-01   2.540310094E+00
    73   10653.193416   5.765956E-05   9.609927E+10    1.47322E+29   2.099998209E+00  -4.398155E-01   2.540311984E+00
    74   10666.041086   3.790329E-05   6.317215E+10    8.72540E+28   2.099998933E+00  -4.389670E-01   2.540313113E+00
    75   10677.666080   2.503166E-05   4.171944E+10    5.14950E+28   2.099999367E+00  -4.382023E-01   2.540313789E+00
    76   10688.095029   1.652966E-05   2.754943E+10    3.03875E+28   2.099999624E+00  -4.375186E-01   2.540314190E+00
