       6     137      38      52

     EOS file :  Prof_BSk25_1.6.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.693756E-01   8.572324E+14    1.31689E+35   0.000000000E+00  -4.957720E-01   0.000000000E+00
     1     100.000001   4.693496E-01   8.571770E+14    1.31668E+35   1.805192031E-06  -4.957484E-01   1.655400072E-06
     2     116.665089   4.693416E-01   8.571598E+14    1.31661E+35   2.866453039E-06  -4.957411E-01   2.628616705E-06
     3     136.107110   4.693306E-01   8.571364E+14    1.31652E+35   4.551555727E-06  -4.957311E-01   4.173942831E-06
     4     158.788450   4.693157E-01   8.571045E+14    1.31640E+35   7.227132777E-06  -4.957176E-01   6.627634742E-06
     5     185.248334   4.692953E-01   8.570612E+14    1.31623E+35   1.147519393E-05  -4.956992E-01   1.052351228E-05
     6     216.115478   4.692677E-01   8.570022E+14    1.31600E+35   1.821953993E-05  -4.956741E-01   1.670895326E-05
     7     252.122795   4.692301E-01   8.569220E+14    1.31570E+35   2.892624815E-05  -4.956399E-01   2.652889609E-05
     8     294.124392   4.691788E-01   8.568127E+14    1.31528E+35   4.592148582E-05  -4.955935E-01   4.211761404E-05
     9     343.115224   4.691091E-01   8.566641E+14    1.31471E+35   7.289499701E-05  -4.955302E-01   6.686114576E-05
    10     400.253666   4.690143E-01   8.564619E+14    1.31393E+35   1.156970572E-04  -4.954442E-01   1.061296834E-04
    11     466.887355   4.688853E-01   8.561869E+14    1.31287E+35   1.835984789E-04  -4.953272E-01   1.684364054E-04
    12     544.582496   4.687098E-01   8.558127E+14    1.31144E+35   2.912795436E-04  -4.951681E-01   2.672686655E-04
    13     635.156766   4.684712E-01   8.553041E+14    1.30949E+35   4.619627276E-04  -4.949518E-01   4.239764838E-04
    14     740.715646   4.681469E-01   8.546127E+14    1.30684E+35   7.323323094E-04  -4.946578E-01   6.723177069E-04
    15     863.691583   4.677062E-01   8.536734E+14    1.30325E+35   1.160228552E-03  -4.942586E-01   1.065586126E-03
    16    1006.884619   4.671078E-01   8.523983E+14    1.29839E+35   1.836613706E-03  -4.937168E-01   1.687739159E-03
    17    1173.501865   4.662961E-01   8.506688E+14    1.29181E+35   2.904037232E-03  -4.929823E-01   2.670659453E-03
    18    1367.191280   4.651960E-01   8.483261E+14    1.28293E+35   4.584823140E-03  -4.919881E-01   4.220697299E-03
    19    1592.062130   4.637078E-01   8.451581E+14    1.27098E+35   7.223448367E-03  -4.906449E-01   6.658985618E-03
    20    1852.680030   4.616988E-01   8.408840E+14    1.25496E+35   1.134889085E-02  -4.888350E-01   1.048162108E-02
    21    2154.017944   4.590077E-01   8.351841E+14    1.23361E+35   1.776365472E-02  -4.864051E-01   1.644735774E-02
    22    2501.318356   4.554059E-01   8.275735E+14    1.20536E+35   2.766457889E-02  -4.831585E-01   2.570032039E-02
    23    2899.881562   4.506103E-01   8.174690E+14    1.16834E+35   4.279513591E-02  -4.788492E-01   3.993309071E-02
    24    3354.657216   4.442887E-01   8.042209E+14    1.12047E+35   6.561523314E-02  -4.731788E-01   6.158407864E-02
    25    3869.598937   4.360383E-01   7.870430E+14    1.05963E+35   9.943632199E-02  -4.658041E-01   9.403376300E-02
    26    4446.758486   4.254112E-01   7.650927E+14    9.84013E+34   1.484278548E-01  -4.563595E-01   1.417200235E-01
    27    5085.071683   4.119773E-01   7.376472E+14    8.92737E+34   2.173255203E-01  -4.445058E-01   2.100099079E-01
    28    5778.831461   3.953495E-01   7.041047E+14    7.86545E+34   3.106295634E-01  -4.300125E-01   3.045755413E-01
    29    6516.277344   3.753329E-01   6.643551E+14    6.68528E+34   4.311704988E-01  -4.128710E-01   4.300301710E-01
    30    7278.501842   3.520006E-01   6.188517E+14    5.44424E+34   5.782017852E-01  -3.934200E-01   5.877531275E-01
    31    8039.640306   3.257889E-01   5.687511E+14    4.22108E+34   7.457229589E-01  -3.724303E-01   7.734351716E-01
    32    8768.915818   2.974899E-01   5.157929E+14    3.10061E+34   9.222015393E-01  -3.510775E-01   9.756586285E-01
    33    9434.928368   2.681572E-01   4.620491E+14    2.15236E+34   1.092659441E+00  -3.307512E-01   1.177195479E+00
    34   10011.404758   2.388723E-01   4.094290E+14    1.41294E+34   1.242760918E+00  -3.127328E-01   1.359532440E+00
    35   10482.767141   2.105664E-01   3.594231E+14    8.80818E+33   1.363087203E+00  -2.978690E-01   1.508843756E+00
    36   10846.920576   1.838633E-01   3.128843E+14    5.25322E+33   1.451195996E+00  -2.864108E-01   1.619848035E+00
    37   11114.046197   1.590902E-01   2.701440E+14    3.02624E+33   1.510655433E+00  -2.780785E-01   1.695496136E+00
    38   11301.885040   1.364347E-01   2.313290E+14    1.70090E+33   1.548144813E+00  -2.722860E-01   1.743468027E+00
    39   11430.010432   1.162578E-01   1.969138E+14    9.40379E+32   1.570604523E+00  -2.683797E-01   1.772297038E+00
    40   11515.520860   9.842958E-02   1.665856E+14    5.14320E+32   1.583584927E+00  -2.657985E-01   1.788984561E+00
    41   11571.845186   6.932821E-02   1.171833E+14    2.89289E+32   1.590590354E+00  -2.641118E-01   1.797999002E+00
    42   11617.431435   3.789609E-02   6.387045E+13    1.93553E+32   1.593617804E+00  -2.627571E-01   1.801903960E+00
    43   11673.907570   2.666077E-02   4.488803E+13    1.12347E+32   1.596234411E+00  -2.610946E-01   1.805280622E+00
    44   11721.160686   1.872097E-02   3.148880E+13    6.51318E+31   1.597786064E+00  -2.597176E-01   1.807282883E+00
    45   11760.641619   1.310194E-02   2.201867E+13    3.77667E+31   1.598700609E+00  -2.585774E-01   1.808462914E+00
    46   11793.682910   9.165221E-03   1.538956E+13    2.18837E+31   1.599239040E+00  -2.576304E-01   1.809157622E+00
    47   11821.287453   6.341071E-03   1.064424E+13    1.27165E+31   1.599553562E+00  -2.568444E-01   1.809563368E+00
    48   11844.628978   4.279351E-03   7.179913E+12    7.43603E+30   1.599736571E+00  -2.561834E-01   1.809799378E+00
    49   11864.973454   2.670035E-03   4.477487E+12    4.43120E+30   1.599841612E+00  -2.556101E-01   1.809934834E+00
    50   11884.503895   1.634405E-03   2.739539E+12    2.69172E+30   1.599902895E+00  -2.550621E-01   1.810013856E+00
    51   11903.979000   8.816224E-04   1.476401E+12    1.69892E+30   1.599938134E+00  -2.545181E-01   1.810059302E+00
    52   11926.882668   4.974194E-04   8.322717E+11    1.06438E+30   1.599960838E+00  -2.538812E-01   1.810088595E+00
    53   11952.464213   2.242468E-04   3.746964E+11    6.65622E+29   1.599975238E+00  -2.531738E-01   1.810107172E+00
    54   11988.181530   1.437004E-04   2.399612E+11    3.99436E+29   1.599984962E+00  -2.521927E-01   1.810119724E+00
    55   12021.920617   9.473211E-05   1.581044E+11    2.36617E+29   1.599990992E+00  -2.512731E-01   1.810127505E+00
    56   12052.487333   6.142264E-05   1.023822E+11    1.40833E+29   1.599994584E+00  -2.504458E-01   1.810132140E+00
    57   12080.775831   4.067533E-05   6.777942E+10    8.35206E+28   1.599996759E+00  -2.496852E-01   1.810134946E+00
    58   12106.278836   2.651090E-05   4.414239E+10    4.92110E+28   1.599998074E+00  -2.490034E-01   1.810136644E+00
    59   12129.483883   1.766866E-05   2.941322E+10    2.90381E+28   1.599998855E+00  -2.483864E-01   1.810137651E+00
    60   12150.140646   1.156231E-05   1.923618E+10    1.71661E+28   1.599999319E+00  -2.478398E-01   1.810138249E+00
    61   12168.898751   7.486099E-06   1.245256E+10    1.01758E+28   1.599999594E+00  -2.473455E-01   1.810138603E+00
    62   12186.147303   5.023286E-06   8.352309E+09    5.97173E+27   1.599999760E+00  -2.468928E-01   1.810138818E+00
    63   12201.297092   3.347552E-06   5.564236E+09    3.50687E+27   1.599999859E+00  -2.464965E-01   1.810138945E+00
    64   12214.696702   2.223743E-06   3.694647E+09    2.06722E+27   1.599999916E+00  -2.461472E-01   1.810139019E+00
    65   12226.627828   1.492747E-06   2.479803E+09    1.21255E+27   1.599999951E+00  -2.458369E-01   1.810139064E+00
    66   12237.082283   1.002565E-06   1.664984E+09    7.11053E+26   1.599999971E+00  -2.455657E-01   1.810139090E+00
    67   12246.234362   6.364523E-07   1.056713E+09    4.19139E+26   1.599999983E+00  -2.453288E-01   1.810139105E+00
    68   12254.751608   4.279687E-07   7.104710E+08    2.45636E+26   1.599999990E+00  -2.451087E-01   1.810139114E+00
    69   12262.189733   2.878825E-07   4.778803E+08    1.43930E+26   1.599999994E+00  -2.449169E-01   1.810139119E+00
    70   12268.680018   1.930685E-07   3.205369E+08    8.43408E+25   1.599999997E+00  -2.447497E-01   1.810139123E+00
    71   12274.358279   1.279242E-07   2.123093E+08    5.00208E+25   1.599999998E+00  -2.446037E-01   1.810139124E+00
    72   12279.449000   8.633250E-08   1.432722E+08    2.92674E+25   1.599999999E+00  -2.444729E-01   1.810139125E+00
    73   12283.867845   5.841642E-08   9.692610E+07    1.71119E+25   1.599999999E+00  -2.443595E-01   1.810139126E+00
    74   12287.690533   3.955089E-08   6.560957E+07    1.00003E+25   1.600000000E+00  -2.442615E-01   1.810139127E+00
    75   12290.993632   2.688770E-08   4.460958E+07    5.83465E+24   1.600000000E+00  -2.441768E-01   1.810139127E+00
    76   12293.830125   1.830554E-08   3.037362E+07    3.40356E+24   1.600000000E+00  -2.441042E-01   1.810139127E+00
