       6     154      53      69
 
     EOS file :  /Users/dany/Work/NStar/EOS/v14/APR_EOS_Cat.dat              
 
  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   
 
     0       0.000000   7.943620E-01   1.591293E+15    5.21804E+35   0.000000000E+00  -8.917317E-01   0.000000000E+00
     1      10.000000   7.943615E-01   1.591291E+15    5.21803E+35   3.351224855E-09  -8.917311E-01   2.801682973E-09
     2      11.666664   7.943613E-01   1.591291E+15    5.21802E+35   5.321617716E-09  -8.917309E-01   4.448966693E-09
     3      13.611105   7.943611E-01   1.591290E+15    5.21802E+35   8.450524937E-09  -8.917306E-01   7.064789959E-09
     4      15.879619   7.943607E-01   1.591290E+15    5.21801E+35   1.341910580E-08  -8.917303E-01   1.121861552E-08
     5      18.526215   7.943603E-01   1.591288E+15    5.21800E+35   2.130901107E-08  -8.917298E-01   1.781472606E-08
     6      21.613907   7.943598E-01   1.591287E+15    5.21799E+35   3.383785142E-08  -8.917292E-01   2.828908238E-08
     7      25.216208   7.943590E-01   1.591285E+15    5.21797E+35   5.373310591E-08  -8.917283E-01   4.492192274E-08
     8      29.418883   7.943579E-01   1.591282E+15    5.21795E+35   8.532586033E-08  -8.917271E-01   7.133415015E-08
     9      34.321989   7.943565E-01   1.591278E+15    5.21792E+35   1.354936107E-07  -8.917255E-01   1.132755577E-07
    10      40.042254   7.943545E-01   1.591272E+15    5.21787E+35   2.151573328E-07  -8.917233E-01   1.798764593E-07
    11      46.715858   7.943518E-01   1.591265E+15    5.21782E+35   3.416586280E-07  -8.917202E-01   2.856351434E-07
    12      54.501668   7.943481E-01   1.591255E+15    5.21773E+35   5.425342278E-07  -8.917161E-01   4.535736805E-07
    13      63.585015   7.943432E-01   1.591242E+15    5.21763E+35   8.615090884E-07  -8.917106E-01   7.202488079E-07
    14      74.182097   7.943364E-01   1.591223E+15    5.21748E+35   1.368011735E-06  -8.917030E-01   1.143708119E-06
    15      86.545112   7.943272E-01   1.591198E+15    5.21728E+35   2.172281098E-06  -8.916926E-01   1.816122235E-06
    16     100.968237   7.943146E-01   1.591164E+15    5.21700E+35   3.449348762E-06  -8.916785E-01   2.883839965E-06
    17     117.794594   7.942976E-01   1.591117E+15    5.21663E+35   5.477107055E-06  -8.916594E-01   4.579225997E-06
    18     137.424353   7.942743E-01   1.591054E+15    5.21612E+35   8.696727750E-06  -8.916333E-01   7.271198109E-06
    19     160.324168   7.942427E-01   1.590967E+15    5.21542E+35   1.380853555E-05  -8.915978E-01   1.154543553E-05
    20     187.038125   7.941997E-01   1.590850E+15    5.21448E+35   2.192410217E-05  -8.915495E-01   1.833165424E-05
    21     218.200447   7.941411E-01   1.590690E+15    5.21320E+35   3.480744341E-05  -8.914838E-01   2.910551538E-05
    22     254.550202   7.940614E-01   1.590473E+15    5.21145E+35   5.525733427E-05  -8.913944E-01   4.620881622E-05
    23     296.948269   7.939530E-01   1.590177E+15    5.20907E+35   8.771290743E-05  -8.912727E-01   7.335700894E-05
    24     346.396840   7.938054E-01   1.589774E+15    5.20584E+35   1.392120772E-04  -8.911072E-01   1.164431086E-04
    25     404.061702   7.936047E-01   1.589227E+15    5.20145E+35   2.209064891E-04  -8.908820E-01   1.848099275E-04
    26     471.297495   7.933318E-01   1.588482E+15    5.19548E+35   3.504521470E-04  -8.905759E-01   2.932609786E-04
    27     549.676004   7.929606E-01   1.587470E+15    5.18737E+35   5.557732617E-04  -8.901597E-01   4.652335694E-04
    28     641.017331   7.924562E-01   1.586094E+15    5.17637E+35   8.809696029E-04  -8.895941E-01   7.377942385E-04
    29     747.423363   7.917710E-01   1.584226E+15    5.16144E+35   1.395548343E-03  -8.888261E-01   1.169478371E-03
    30     871.312279   7.908409E-01   1.581691E+15    5.14123E+35   2.208766343E-03  -8.877841E-01   1.852540248E-03
    31    1015.451750   7.895799E-01   1.578259E+15    5.11390E+35   3.491731408E-03  -8.863718E-01   2.931981434E-03
    32    1182.986329   7.878732E-01   1.573626E+15    5.07706E+35   5.511082062E-03  -8.844608E-01   4.634863522E-03
    33    1377.452722   7.855658E-01   1.567368E+15    5.02754E+35   8.679463676E-03  -8.818800E-01   7.314945185E-03
    34    1602.774161   7.824535E-01   1.558938E+15    4.96129E+35   1.362956496E-02  -8.784047E-01   1.151961872E-02
    35    1863.213871   7.782717E-01   1.547677E+15    4.87319E+35   2.131918491E-02  -8.737422E-01   1.808797603E-02
    36    2163.257705   7.726781E-01   1.532739E+15    4.75696E+35   3.317352757E-02  -8.675188E-01   2.828955786E-02
    37    2507.411546   7.652345E-01   1.513005E+15    4.60525E+35   5.126181726E-02  -8.592680E-01   4.401134197E-02
    38    2899.865608   7.554083E-01   1.487156E+15    4.41003E+35   7.849118373E-02  -8.484269E-01   6.799074464E-02
    39    3343.975709   7.425656E-01   1.453809E+15    4.16340E+35   1.187593282E-01  -8.343497E-01   1.040672586E-01
    40    3841.488811   7.259866E-01   1.411434E+15    3.85914E+35   1.769544211E-01  -8.163502E-01   1.573701208E-01
    41    4391.605352   7.049324E-01   1.358720E+15    3.49497E+35   2.586130092E-01  -7.937878E-01   2.342914014E-01
    42    4989.809893   6.787160E-01   1.294713E+15    3.07517E+35   3.690195440E-01  -7.662108E-01   3.419710828E-01
    43    5626.789622   6.468457E-01   1.219173E+15    2.61292E+35   5.116223986E-01  -7.335500E-01   4.869911695E-01
    44    6287.726399   6.091641E-01   1.132925E+15    2.13083E+35   6.859417096E-01  -6.963303E-01   6.730828148E-01
    45    6952.414226   5.659893E-01   1.037929E+15    1.65854E+35   8.857113642E-01  -6.558265E-01   8.981292589E-01
    46    7596.760434   5.182230E-01   9.370498E+14    1.22704E+35   1.098429996E+00  -6.140486E-01   1.151663705E+00
    47    8195.904166   4.672375E-01   8.337272E+14    8.61244E+34   1.307395766E+00  -5.734640E-01   1.414870118E+00
    48    8728.363316   4.147036E-01   7.313225E+14    5.74069E+34   1.495938846E+00  -5.364773E-01   1.664528375E+00
    49    9180.016015   3.622115E-01   6.324361E+14    3.64914E+34   1.652049381E+00  -5.048532E-01   1.879985689E+00
    50    9546.416020   3.027003E-01   5.235229E+14    2.23369E+34   1.770491861E+00  -4.793543E-01   2.048674418E+00
    51    9841.169903   2.562481E-01   4.402915E+14    1.32152E+34   1.854960619E+00  -4.591977E-01   2.171707438E+00
    52   10064.425822   2.136161E-01   3.652224E+14    7.63595E+33   1.911344964E+00  -4.442758E-01   2.254922366E+00
    53   10229.454426   1.592817E-01   2.706496E+14    4.63035E+33   1.943883205E+00  -4.335123E-01   2.303381090E+00
    54   10370.610660   1.307267E-01   2.215165E+14    2.60474E+33   1.967216090E+00  -4.245385E-01   2.338240532E+00
    55   10471.767314   1.064592E-01   1.800014E+14    1.45242E+33   1.981188675E+00  -4.182525E-01   2.359136721E+00
    56   10543.349136   8.575946E-02   1.448785E+14    8.07537E+32   1.989311106E+00  -4.138832E-01   2.371284865E+00
    57   10593.905760   6.414113E-02   1.083359E+14    4.50907E+32   1.993928665E+00  -4.108394E-01   2.378177725E+00
    58   10632.251290   4.585133E-02   7.732147E+13    2.59903E+32   1.996452581E+00  -4.085555E-01   2.381944817E+00
    59   10663.587441   3.221641E-02   5.427201E+13    1.50564E+32   1.997921345E+00  -4.067060E-01   2.384136755E+00
    60   10689.703675   2.262448E-02   3.807391E+13    8.71531E+31   1.998785044E+00  -4.051765E-01   2.385425331E+00
    61   10711.429929   1.583748E-02   2.662806E+13    5.04503E+31   1.999290867E+00  -4.039127E-01   2.386179837E+00
    62   10729.536391   1.107302E-02   1.860144E+13    2.92098E+31   1.999586500E+00  -4.028655E-01   2.386620741E+00
    63   10744.629629   7.700229E-03   1.292748E+13    1.69154E+31   1.999759042E+00  -4.019967E-01   2.386878052E+00
    64   10757.266685   5.279404E-03   8.860422E+12    9.83489E+30   1.999859102E+00  -4.012722E-01   2.387027215E+00
    65   10768.029502   3.484841E-03   5.845368E+12    5.78545E+30   1.999916662E+00  -4.006574E-01   2.387113006E+00
    66   10777.658669   2.117324E-03   3.549829E+12    3.51286E+30   1.999949126E+00  -4.001089E-01   2.387161390E+00
    67   10787.313970   1.199617E-03   2.009841E+12    2.13735E+30   1.999968866E+00  -3.995606E-01   2.387190809E+00
    68   10797.718938   6.536668E-04   1.093993E+12    1.34751E+30   1.999980254E+00  -3.989714E-01   2.387207786E+00
    69   10809.805794   3.817129E-04   6.385672E+11    8.32314E+29   1.999987721E+00  -3.982892E-01   2.387218921E+00
    70   10822.641019   1.916500E-04   3.202052E+11    5.64155E+29   1.999991629E+00  -3.975676E-01   2.387224751E+00
    71   10840.048216   1.243813E-04   2.077079E+11    3.35450E+29   1.999994987E+00  -3.965932E-01   2.387229760E+00
    72   10856.089790   8.138540E-05   1.357774E+11    1.97655E+29   1.999997026E+00  -3.956997E-01   2.387232801E+00
    73   10870.620566   5.281097E-05   8.801565E+10    1.17439E+29   1.999998223E+00  -3.948940E-01   2.387234585E+00
    74   10883.998244   3.529832E-05   5.881043E+10    6.91225E+28   1.999998948E+00  -3.941553E-01   2.387235667E+00
    75   10895.830837   2.288126E-05   3.809755E+10    4.09982E+28   1.999999373E+00  -3.935043E-01   2.387236301E+00
    76   10906.703596   1.529604E-05   2.545449E+10    2.40738E+28   1.999999630E+00  -3.929081E-01   2.387236684E+00
