       6     560     312     392

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Pd.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.902891E-01   8.799162E+14    1.01525E+35   0.000000000E+00  -3.852969E-01   0.000000000E+00
     1       1.000000   4.902891E-01   8.799162E+14    1.01525E+35   1.853084159E-12  -3.852969E-01   1.729230878E-12
     2       1.033333   4.902891E-01   8.799162E+14    1.01525E+35   2.044638152E-12  -3.852969E-01   1.907982112E-12
     3       1.067778   4.902891E-01   8.799162E+14    1.01525E+35   2.255993152E-12  -3.852969E-01   2.105210928E-12
     4       1.103370   4.902891E-01   8.799162E+14    1.01525E+35   2.489195997E-12  -3.852969E-01   2.322827359E-12
     5       1.140149   4.902891E-01   8.799162E+14    1.01525E+35   2.746505106E-12  -3.852969E-01   2.562938880E-12
     6       1.178154   4.902891E-01   8.799162E+14    1.01525E+35   3.030412351E-12  -3.852969E-01   2.827870818E-12
     7       1.217426   4.902891E-01   8.799162E+14    1.01525E+35   3.343667193E-12  -3.852969E-01   3.120188867E-12
     8       1.258007   4.902891E-01   8.799162E+14    1.01525E+35   3.689303303E-12  -3.852969E-01   3.442723941E-12
     9       1.299941   4.902891E-01   8.799162E+14    1.01525E+35   4.070667945E-12  -3.852969E-01   3.798599584E-12
    10       1.343272   4.902891E-01   8.799162E+14    1.01525E+35   4.491454390E-12  -3.852969E-01   4.191262223E-12
    11       1.388048   4.902891E-01   8.799162E+14    1.01525E+35   4.955737684E-12  -3.852969E-01   4.624514544E-12
    12       1.434316   4.902891E-01   8.799162E+14    1.01525E+35   5.468014113E-12  -3.852969E-01   5.102552316E-12
    13       1.482126   4.902891E-01   8.799162E+14    1.01525E+35   6.033244743E-12  -3.852969E-01   5.630005027E-12
    14       1.531531   4.902891E-01   8.799162E+14    1.01525E+35   6.656903471E-12  -3.852969E-01   6.211980719E-12
    15       1.582582   4.902891E-01   8.799162E+14    1.01525E+35   7.345030029E-12  -3.852969E-01   6.854115451E-12
    16       1.635334   4.902891E-01   8.799162E+14    1.01525E+35   8.104288481E-12  -3.852969E-01   7.562627886E-12
    17       1.689846   4.902891E-01   8.799162E+14    1.01525E+35   8.942031757E-12  -3.852969E-01   8.344379510E-12
    18       1.746174   4.902891E-01   8.799162E+14    1.01525E+35   9.866372861E-12  -3.852969E-01   9.206941085E-12
    19       1.804380   4.902891E-01   8.799162E+14    1.01525E+35   1.088626344E-11  -3.852969E-01   1.015866597E-11
    20       1.864526   4.902891E-01   8.799162E+14    1.01525E+35   1.201158048E-11  -3.852969E-01   1.120877099E-11
    21       1.926676   4.902891E-01   8.799162E+14    1.01525E+35   1.325322196E-11  -3.852969E-01   1.236742576E-11
    22       1.990899   4.902891E-01   8.799162E+14    1.01525E+35   1.462321236E-11  -3.852969E-01   1.364585110E-11
    23       2.057262   4.902891E-01   8.799162E+14    1.01525E+35   1.613481917E-11  -3.852969E-01   1.505642772E-11
    24       2.125838   4.902891E-01   8.799162E+14    1.01525E+35   1.780268132E-11  -3.852969E-01   1.661281616E-11
    25       2.196699   4.902891E-01   8.799162E+14    1.01525E+35   1.964295098E-11  -3.852969E-01   1.833008904E-11
    26       2.269922   4.902891E-01   8.799162E+14    1.01525E+35   2.167344999E-11  -3.852969E-01   2.022487704E-11
    27       2.345586   4.902891E-01   8.799162E+14    1.01525E+35   2.391384240E-11  -3.852969E-01   2.231552996E-11
    28       2.423772   4.902891E-01   8.799162E+14    1.01525E+35   2.638582499E-11  -3.852969E-01   2.462229443E-11
    29       2.504565   4.902891E-01   8.799162E+14    1.01525E+35   2.911333731E-11  -3.852969E-01   2.716750998E-11
    30       2.588050   4.902891E-01   8.799162E+14    1.01525E+35   3.212279355E-11  -3.852969E-01   2.997582536E-11
    31       2.674319   4.902891E-01   8.799162E+14    1.01525E+35   3.544333835E-11  -3.852969E-01   3.307443732E-11
    32       2.763463   4.902891E-01   8.799162E+14    1.01525E+35   3.910712906E-11  -3.852969E-01   3.649335391E-11
    33       2.855578   4.902891E-01   8.799162E+14    1.01525E+35   4.314964712E-11  -3.852969E-01   4.026568513E-11
    34       2.950764   4.902891E-01   8.799162E+14    1.01525E+35   4.761004170E-11  -3.852969E-01   4.442796356E-11
    35       3.049123   4.902891E-01   8.799162E+14    1.01525E+35   5.253150884E-11  -3.852969E-01   4.902049821E-11
    36       3.150760   4.902891E-01   8.799162E+14    1.01525E+35   5.796170978E-11  -3.852969E-01   5.408776478E-11
    37       3.255786   4.902891E-01   8.799162E+14    1.01525E+35   6.395323249E-11  -3.852969E-01   5.967883649E-11
    38       3.364312   4.902891E-01   8.799162E+14    1.01525E+35   7.056410100E-11  -3.852969E-01   6.584785926E-11
    39       3.476455   4.902891E-01   8.799161E+14    1.01525E+35   7.785833729E-11  -3.852969E-01   7.265457607E-11
    40       3.592337   4.902891E-01   8.799161E+14    1.01525E+35   8.590658132E-11  -3.852969E-01   8.016490559E-11
    41       3.712082   4.902891E-01   8.799161E+14    1.01525E+35   9.478677512E-11  -3.852969E-01   8.845158048E-11
    42       3.835818   4.902891E-01   8.799161E+14    1.01525E+35   1.045849176E-10  -3.852969E-01   9.759485183E-11
    43       3.963678   4.902891E-01   8.799161E+14    1.01525E+35   1.153958974E-10  -3.852969E-01   1.076832663E-10
    44       4.095801   4.902891E-01   8.799161E+14    1.01525E+35   1.273244119E-10  -3.852969E-01   1.188145236E-10
    45       4.232328   4.902891E-01   8.799161E+14    1.01525E+35   1.404859809E-10  -3.852969E-01   1.310964229E-10
    46       4.373405   4.902891E-01   8.799161E+14    1.01525E+35   1.550080658E-10  -3.852969E-01   1.446479062E-10
    47       4.519185   4.902891E-01   8.799161E+14    1.01525E+35   1.710313034E-10  -3.852969E-01   1.596002109E-10
    48       4.669825   4.902891E-01   8.799161E+14    1.01525E+35   1.887108683E-10  -3.852969E-01   1.760981404E-10
    49       4.825486   4.902891E-01   8.799161E+14    1.01525E+35   2.082179757E-10  -3.852969E-01   1.943014663E-10
    50       4.986335   4.902891E-01   8.799161E+14    1.01525E+35   2.297415392E-10  -3.852969E-01   2.143864761E-10
    51       5.152546   4.902891E-01   8.799161E+14    1.01525E+35   2.534900003E-10  -3.852969E-01   2.365476799E-10
    52       5.324298   4.902891E-01   8.799161E+14    1.01525E+35   2.796933474E-10  -3.852969E-01   2.609996946E-10
    53       5.501774   4.902891E-01   8.799161E+14    1.01525E+35   3.086053427E-10  -3.852969E-01   2.879793219E-10
    54       5.685167   4.902891E-01   8.799160E+14    1.01525E+35   3.405059800E-10  -3.852969E-01   3.177478419E-10
    55       5.874672   4.902890E-01   8.799160E+14    1.01525E+35   3.757041961E-10  -3.852969E-01   3.505935432E-10
    56       6.070495   4.902890E-01   8.799160E+14    1.01525E+35   4.145408623E-10  -3.852969E-01   3.868345148E-10
    57       6.272844   4.902890E-01   8.799160E+14    1.01525E+35   4.573920864E-10  -3.852969E-01   4.268217269E-10
    58       6.481939   4.902890E-01   8.799160E+14    1.01525E+35   5.046728541E-10  -3.852969E-01   4.709424292E-10
    59       6.698004   4.902890E-01   8.799160E+14    1.01525E+35   5.568410484E-10  -3.852968E-01   5.196239017E-10
    60       6.921270   4.902890E-01   8.799160E+14    1.01525E+35   6.144018837E-10  -3.852968E-01   5.733375924E-10
    61       7.151979   4.902890E-01   8.799160E+14    1.01525E+35   6.779127985E-10  -3.852968E-01   6.326036827E-10
    62       7.390379   4.902890E-01   8.799159E+14    1.01525E+35   7.479888538E-10  -3.852968E-01   6.979961256E-10
    63       7.636724   4.902890E-01   8.799159E+14    1.01525E+35   8.253086895E-10  -3.852968E-01   7.701482035E-10
    64       7.891282   4.902890E-01   8.799159E+14    1.01525E+35   9.106210964E-10  -3.852968E-01   8.497586613E-10
    65       8.154324   4.902890E-01   8.799159E+14    1.01525E+35   1.004752268E-09  -3.852968E-01   9.375984731E-10
    66       8.426135   4.902890E-01   8.799159E+14    1.01525E+35   1.108613802E-09  -3.852968E-01   1.034518309E-09
    67       8.707006   4.902889E-01   8.799158E+14    1.01525E+35   1.223211526E-09  -3.852968E-01   1.141456772E-09
    68       8.997239   4.902889E-01   8.799158E+14    1.01525E+35   1.349655243E-09  -3.852968E-01   1.259449491E-09
    69       9.297147   4.902889E-01   8.799158E+14    1.01525E+35   1.489169474E-09  -3.852968E-01   1.389639144E-09
    70       9.607052   4.902889E-01   8.799158E+14    1.01525E+35   1.643105319E-09  -3.852968E-01   1.533286530E-09
    71       9.927287   4.902889E-01   8.799157E+14    1.01524E+35   1.812953541E-09  -3.852967E-01   1.691782778E-09
    72      10.258196   4.902889E-01   8.799157E+14    1.01524E+35   2.000359005E-09  -3.852967E-01   1.866662814E-09
    73      10.600135   4.902889E-01   8.799157E+14    1.01524E+35   2.207136603E-09  -3.852967E-01   2.059620234E-09
    74      10.953473   4.902888E-01   8.799156E+14    1.01524E+35   2.435288832E-09  -3.852967E-01   2.272523697E-09
    75      11.318588   4.902888E-01   8.799156E+14    1.01524E+35   2.687025189E-09  -3.852967E-01   2.507435026E-09
    76      11.695874   4.902888E-01   8.799155E+14    1.01524E+35   2.964783563E-09  -3.852967E-01   2.766629175E-09
