 5 1000

       EOS file : /Users/dany/Work/NStar/eos/quark/strange_eos_03_145_150.dat 

    rhoc        rad    grav. mass   b. mass  red shift  % binding 
  8.044E-01  1.061E+01  1.786E+00  2.185E+00  7.074E-01  2.236E-01
  8.072E-01  1.061E+01  1.787E+00  2.187E+00  7.071E-01  2.238E-01
  8.099E-01  1.060E+01  1.788E+00  2.189E+00  7.067E-01  2.239E-01
  8.127E-01  1.060E+01  1.790E+00  2.191E+00  7.064E-01  2.241E-01
  8.154E-01  1.060E+01  1.791E+00  2.192E+00  7.061E-01  2.242E-01
  8.182E-01  1.060E+01  1.792E+00  2.194E+00  7.057E-01  2.244E-01
  8.210E-01  1.059E+01  1.793E+00  2.196E+00  7.054E-01  2.246E-01
  8.238E-01  1.059E+01  1.794E+00  2.197E+00  7.051E-01  2.247E-01
  8.266E-01  1.059E+01  1.795E+00  2.199E+00  7.048E-01  2.248E-01
  8.294E-01  1.058E+01  1.796E+00  2.201E+00  7.044E-01  2.250E-01
  8.322E-01  1.058E+01  1.798E+00  2.202E+00  7.041E-01  2.251E-01
  8.351E-01  1.058E+01  1.799E+00  2.204E+00  7.038E-01  2.253E-01
  8.379E-01  1.057E+01  1.800E+00  2.205E+00  7.035E-01  2.254E-01
  8.408E-01  1.057E+01  1.801E+00  2.207E+00  7.032E-01  2.256E-01
  8.436E-01  1.057E+01  1.802E+00  2.208E+00  7.029E-01  2.257E-01
  8.465E-01  1.057E+01  1.803E+00  2.210E+00  7.025E-01  2.258E-01
  8.494E-01  1.056E+01  1.804E+00  2.211E+00  7.022E-01  2.260E-01
  8.523E-01  1.056E+01  1.805E+00  2.213E+00  7.019E-01  2.261E-01
  8.552E-01  1.056E+01  1.806E+00  2.214E+00  7.016E-01  2.262E-01
  8.581E-01  1.055E+01  1.807E+00  2.216E+00  7.013E-01  2.263E-01
  8.610E-01  1.055E+01  1.808E+00  2.217E+00  7.010E-01  2.265E-01
  8.640E-01  1.055E+01  1.809E+00  2.218E+00  7.007E-01  2.266E-01
  8.669E-01  1.054E+01  1.809E+00  2.220E+00  7.004E-01  2.267E-01
  8.699E-01  1.054E+01  1.810E+00  2.221E+00  7.001E-01  2.268E-01
  8.728E-01  1.054E+01  1.811E+00  2.222E+00  6.998E-01  2.269E-01
  8.758E-01  1.053E+01  1.812E+00  2.224E+00  6.995E-01  2.271E-01
  8.788E-01  1.053E+01  1.813E+00  2.225E+00  6.993E-01  2.272E-01
  8.818E-01  1.053E+01  1.814E+00  2.226E+00  6.990E-01  2.273E-01
  8.848E-01  1.052E+01  1.815E+00  2.227E+00  6.987E-01  2.274E-01
  8.878E-01  1.052E+01  1.815E+00  2.228E+00  6.984E-01  2.275E-01
  8.908E-01  1.051E+01  1.816E+00  2.229E+00  6.981E-01  2.276E-01
  8.939E-01  1.051E+01  1.817E+00  2.231E+00  6.978E-01  2.277E-01
  8.969E-01  1.051E+01  1.818E+00  2.232E+00  6.976E-01  2.278E-01
  9.000E-01  1.050E+01  1.818E+00  2.233E+00  6.973E-01  2.279E-01
  9.030E-01  1.050E+01  1.819E+00  2.234E+00  6.970E-01  2.280E-01
  9.061E-01  1.050E+01  1.820E+00  2.235E+00  6.967E-01  2.281E-01
  9.092E-01  1.049E+01  1.821E+00  2.236E+00  6.965E-01  2.282E-01
  9.123E-01  1.049E+01  1.821E+00  2.237E+00  6.962E-01  2.283E-01
  9.154E-01  1.049E+01  1.822E+00  2.238E+00  6.959E-01  2.284E-01
  9.185E-01  1.048E+01  1.823E+00  2.239E+00  6.956E-01  2.285E-01
  9.216E-01  1.048E+01  1.823E+00  2.240E+00  6.954E-01  2.286E-01
  9.248E-01  1.047E+01  1.824E+00  2.241E+00  6.951E-01  2.287E-01
  9.279E-01  1.047E+01  1.824E+00  2.242E+00  6.949E-01  2.287E-01
  9.311E-01  1.047E+01  1.825E+00  2.243E+00  6.946E-01  2.288E-01
  9.343E-01  1.046E+01  1.826E+00  2.244E+00  6.943E-01  2.289E-01
  9.375E-01  1.046E+01  1.826E+00  2.244E+00  6.941E-01  2.290E-01
  9.406E-01  1.045E+01  1.827E+00  2.245E+00  6.938E-01  2.291E-01
  9.439E-01  1.045E+01  1.827E+00  2.246E+00  6.936E-01  2.291E-01
  9.471E-01  1.045E+01  1.828E+00  2.247E+00  6.933E-01  2.292E-01
  9.503E-01  1.044E+01  1.828E+00  2.248E+00  6.931E-01  2.293E-01
  9.535E-01  1.044E+01  1.829E+00  2.248E+00  6.928E-01  2.294E-01
  9.568E-01  1.043E+01  1.829E+00  2.249E+00  6.926E-01  2.294E-01
  9.600E-01  1.043E+01  1.830E+00  2.250E+00  6.923E-01  2.295E-01
  9.633E-01  1.043E+01  1.830E+00  2.250E+00  6.921E-01  2.296E-01
  9.666E-01  1.042E+01  1.831E+00  2.251E+00  6.918E-01  2.296E-01
  9.699E-01  1.042E+01  1.831E+00  2.252E+00  6.916E-01  2.297E-01
  9.732E-01  1.041E+01  1.832E+00  2.252E+00  6.914E-01  2.297E-01
  9.765E-01  1.041E+01  1.832E+00  2.253E+00  6.911E-01  2.298E-01
  9.798E-01  1.041E+01  1.833E+00  2.254E+00  6.909E-01  2.299E-01
  9.832E-01  1.040E+01  1.833E+00  2.254E+00  6.906E-01  2.299E-01
  9.865E-01  1.040E+01  1.833E+00  2.255E+00  6.904E-01  2.300E-01
  9.899E-01  1.039E+01  1.834E+00  2.256E+00  6.902E-01  2.300E-01
  9.933E-01  1.039E+01  1.834E+00  2.256E+00  6.899E-01  2.301E-01
  9.966E-01  1.038E+01  1.834E+00  2.257E+00  6.897E-01  2.301E-01
  1.000E+00  1.038E+01  1.835E+00  2.257E+00  6.895E-01  2.302E-01
  1.003E+00  1.038E+01  1.835E+00  2.258E+00  6.893E-01  2.302E-01
  1.007E+00  1.037E+01  1.835E+00  2.258E+00  6.890E-01  2.303E-01
  1.010E+00  1.037E+01  1.836E+00  2.259E+00  6.888E-01  2.303E-01
  1.014E+00  1.036E+01  1.836E+00  2.259E+00  6.886E-01  2.304E-01
  1.017E+00  1.036E+01  1.836E+00  2.259E+00  6.884E-01  2.304E-01
  1.021E+00  1.035E+01  1.837E+00  2.260E+00  6.882E-01  2.304E-01
  1.024E+00  1.035E+01  1.837E+00  2.260E+00  6.879E-01  2.305E-01
  1.028E+00  1.035E+01  1.837E+00  2.260E+00  6.877E-01  2.305E-01
  1.031E+00  1.034E+01  1.837E+00  2.261E+00  6.875E-01  2.305E-01
  1.035E+00  1.034E+01  1.837E+00  2.261E+00  6.873E-01  2.306E-01
  1.038E+00  1.033E+01  1.838E+00  2.262E+00  6.871E-01  2.306E-01
  1.042E+00  1.033E+01  1.838E+00  2.262E+00  6.869E-01  2.306E-01
  1.045E+00  1.032E+01  1.838E+00  2.262E+00  6.867E-01  2.307E-01
  1.049E+00  1.032E+01  1.838E+00  2.262E+00  6.865E-01  2.307E-01
  1.052E+00  1.031E+01  1.838E+00  2.263E+00  6.863E-01  2.307E-01
  1.056E+00  1.031E+01  1.839E+00  2.263E+00  6.861E-01  2.307E-01
  1.060E+00  1.030E+01  1.839E+00  2.263E+00  6.858E-01  2.308E-01
  1.063E+00  1.030E+01  1.839E+00  2.263E+00  6.856E-01  2.308E-01
  1.067E+00  1.030E+01  1.839E+00  2.263E+00  6.854E-01  2.308E-01
  1.070E+00  1.029E+01  1.839E+00  2.264E+00  6.853E-01  2.308E-01
  1.074E+00  1.029E+01  1.839E+00  2.264E+00  6.851E-01  2.308E-01
  1.078E+00  1.028E+01  1.839E+00  2.264E+00  6.849E-01  2.308E-01
  1.081E+00  1.028E+01  1.839E+00  2.264E+00  6.847E-01  2.309E-01
  1.085E+00  1.027E+01  1.840E+00  2.264E+00  6.845E-01  2.309E-01
  1.089E+00  1.027E+01  1.840E+00  2.264E+00  6.843E-01  2.309E-01
  1.092E+00  1.026E+01  1.840E+00  2.264E+00  6.841E-01  2.309E-01
  1.096E+00  1.026E+01  1.840E+00  2.265E+00  6.839E-01  2.309E-01
  1.100E+00  1.025E+01  1.840E+00  2.265E+00  6.837E-01  2.309E-01
  1.104E+00  1.025E+01  1.840E+00  2.265E+00  6.835E-01  2.309E-01
  1.107E+00  1.024E+01  1.840E+00  2.265E+00  6.833E-01  2.309E-01
  1.111E+00  1.024E+01  1.840E+00  2.265E+00  6.832E-01  2.309E-01
  1.115E+00  1.023E+01  1.840E+00  2.265E+00  6.830E-01  2.309E-01
  1.119E+00  1.023E+01  1.840E+00  2.265E+00  6.828E-01  2.309E-01
  1.123E+00  1.023E+01  1.840E+00  2.265E+00  6.826E-01  2.309E-01
  1.126E+00  1.022E+01  1.840E+00  2.265E+00  6.824E-01  2.309E-01
  1.130E+00  1.022E+01  1.840E+00  2.264E+00  6.823E-01  2.309E-01
  1.134E+00  1.021E+01  1.840E+00  2.264E+00  6.821E-01  2.309E-01
  1.138E+00  1.021E+01  1.840E+00  2.264E+00  6.819E-01  2.309E-01
  1.142E+00  1.020E+01  1.840E+00  2.264E+00  6.817E-01  2.309E-01
  1.146E+00  1.020E+01  1.839E+00  2.264E+00  6.816E-01  2.309E-01
  1.150E+00  1.019E+01  1.839E+00  2.264E+00  6.814E-01  2.308E-01
  1.154E+00  1.019E+01  1.839E+00  2.264E+00  6.812E-01  2.308E-01
  1.158E+00  1.018E+01  1.839E+00  2.264E+00  6.811E-01  2.308E-01
  1.161E+00  1.018E+01  1.839E+00  2.264E+00  6.809E-01  2.308E-01
  1.165E+00  1.017E+01  1.839E+00  2.263E+00  6.807E-01  2.308E-01
  1.169E+00  1.017E+01  1.839E+00  2.263E+00  6.806E-01  2.308E-01
  1.173E+00  1.016E+01  1.839E+00  2.263E+00  6.804E-01  2.307E-01
  1.177E+00  1.016E+01  1.839E+00  2.263E+00  6.803E-01  2.307E-01
  1.181E+00  1.015E+01  1.838E+00  2.263E+00  6.801E-01  2.307E-01
  1.185E+00  1.015E+01  1.838E+00  2.262E+00  6.799E-01  2.307E-01
  1.189E+00  1.014E+01  1.838E+00  2.262E+00  6.798E-01  2.307E-01
  1.194E+00  1.014E+01  1.838E+00  2.262E+00  6.796E-01  2.306E-01
  1.198E+00  1.013E+01  1.838E+00  2.261E+00  6.795E-01  2.306E-01
  1.202E+00  1.013E+01  1.837E+00  2.261E+00  6.793E-01  2.306E-01
  1.206E+00  1.012E+01  1.837E+00  2.261E+00  6.792E-01  2.305E-01
  1.210E+00  1.012E+01  1.837E+00  2.260E+00  6.790E-01  2.305E-01
  1.214E+00  1.011E+01  1.837E+00  2.260E+00  6.789E-01  2.305E-01
  1.218E+00  1.011E+01  1.837E+00  2.260E+00  6.787E-01  2.304E-01
  1.222E+00  1.010E+01  1.836E+00  2.259E+00  6.786E-01  2.304E-01
  1.226E+00  1.010E+01  1.836E+00  2.259E+00  6.784E-01  2.304E-01
  1.231E+00  1.009E+01  1.836E+00  2.259E+00  6.783E-01  2.303E-01
  1.235E+00  1.009E+01  1.836E+00  2.258E+00  6.781E-01  2.303E-01
  1.239E+00  1.008E+01  1.835E+00  2.258E+00  6.780E-01  2.302E-01
  1.243E+00  1.008E+01  1.835E+00  2.258E+00  6.778E-01  2.302E-01
  1.247E+00  1.007E+01  1.835E+00  2.257E+00  6.777E-01  2.301E-01
  1.252E+00  1.007E+01  1.835E+00  2.257E+00  6.776E-01  2.301E-01
  1.256E+00  1.006E+01  1.834E+00  2.256E+00  6.774E-01  2.301E-01
  1.260E+00  1.006E+01  1.834E+00  2.256E+00  6.773E-01  2.300E-01
  1.265E+00  1.005E+01  1.834E+00  2.255E+00  6.772E-01  2.300E-01
  1.269E+00  1.005E+01  1.833E+00  2.255E+00  6.770E-01  2.299E-01
  1.273E+00  1.004E+01  1.833E+00  2.254E+00  6.769E-01  2.299E-01
  1.278E+00  1.004E+01  1.833E+00  2.254E+00  6.768E-01  2.298E-01
  1.282E+00  1.003E+01  1.832E+00  2.253E+00  6.766E-01  2.297E-01
  1.286E+00  1.002E+01  1.832E+00  2.253E+00  6.765E-01  2.297E-01
  1.291E+00  1.002E+01  1.832E+00  2.252E+00  6.764E-01  2.296E-01
  1.295E+00  1.001E+01  1.831E+00  2.252E+00  6.762E-01  2.296E-01
  1.299E+00  1.001E+01  1.831E+00  2.251E+00  6.761E-01  2.295E-01
  1.304E+00  1.000E+01  1.830E+00  2.250E+00  6.760E-01  2.294E-01
  1.308E+00  9.999E+00  1.830E+00  2.250E+00  6.759E-01  2.294E-01
  1.313E+00  9.993E+00  1.830E+00  2.249E+00  6.757E-01  2.293E-01
  1.317E+00  9.988E+00  1.829E+00  2.249E+00  6.756E-01  2.293E-01
  1.322E+00  9.983E+00  1.829E+00  2.248E+00  6.755E-01  2.292E-01
  1.326E+00  9.978E+00  1.828E+00  2.247E+00  6.754E-01  2.291E-01
  1.331E+00  9.972E+00  1.828E+00  2.247E+00  6.752E-01  2.291E-01
  1.335E+00  9.967E+00  1.828E+00  2.246E+00  6.751E-01  2.290E-01
  1.340E+00  9.962E+00  1.827E+00  2.245E+00  6.750E-01  2.289E-01
  1.344E+00  9.956E+00  1.827E+00  2.245E+00  6.749E-01  2.288E-01
  1.349E+00  9.951E+00  1.826E+00  2.244E+00  6.748E-01  2.288E-01
  1.354E+00  9.946E+00  1.826E+00  2.243E+00  6.747E-01  2.287E-01
  1.358E+00  9.940E+00  1.825E+00  2.242E+00  6.745E-01  2.286E-01
  1.363E+00  9.935E+00  1.825E+00  2.242E+00  6.744E-01  2.285E-01
  1.367E+00  9.929E+00  1.824E+00  2.241E+00  6.743E-01  2.285E-01
  1.372E+00  9.924E+00  1.824E+00  2.240E+00  6.742E-01  2.284E-01
  1.377E+00  9.919E+00  1.823E+00  2.240E+00  6.741E-01  2.283E-01
  1.381E+00  9.913E+00  1.823E+00  2.239E+00  6.740E-01  2.282E-01
  1.386E+00  9.908E+00  1.822E+00  2.238E+00  6.739E-01  2.281E-01
  1.391E+00  9.902E+00  1.822E+00  2.237E+00  6.738E-01  2.281E-01
  1.396E+00  9.897E+00  1.821E+00  2.236E+00  6.737E-01  2.280E-01
  1.400E+00  9.892E+00  1.821E+00  2.236E+00  6.736E-01  2.279E-01
  1.405E+00  9.886E+00  1.820E+00  2.235E+00  6.735E-01  2.278E-01
  1.410E+00  9.881E+00  1.820E+00  2.234E+00  6.734E-01  2.277E-01
  1.415E+00  9.875E+00  1.819E+00  2.233E+00  6.733E-01  2.276E-01
  1.420E+00  9.870E+00  1.819E+00  2.232E+00  6.731E-01  2.275E-01
  1.424E+00  9.864E+00  1.818E+00  2.231E+00  6.730E-01  2.274E-01
  1.429E+00  9.859E+00  1.817E+00  2.231E+00  6.729E-01  2.273E-01
  1.434E+00  9.853E+00  1.817E+00  2.230E+00  6.729E-01  2.272E-01
  1.439E+00  9.848E+00  1.816E+00  2.229E+00  6.728E-01  2.271E-01
  1.444E+00  9.842E+00  1.816E+00  2.228E+00  6.727E-01  2.270E-01
  1.449E+00  9.837E+00  1.815E+00  2.227E+00  6.726E-01  2.269E-01
  1.454E+00  9.831E+00  1.814E+00  2.226E+00  6.725E-01  2.268E-01
  1.459E+00  9.826E+00  1.814E+00  2.225E+00  6.724E-01  2.267E-01
  1.464E+00  9.820E+00  1.813E+00  2.224E+00  6.723E-01  2.266E-01
  1.469E+00  9.814E+00  1.813E+00  2.223E+00  6.722E-01  2.265E-01
  1.474E+00  9.809E+00  1.812E+00  2.222E+00  6.721E-01  2.264E-01
  1.479E+00  9.803E+00  1.811E+00  2.221E+00  6.720E-01  2.263E-01
  1.484E+00  9.798E+00  1.811E+00  2.220E+00  6.719E-01  2.262E-01
  1.489E+00  9.792E+00  1.810E+00  2.219E+00  6.718E-01  2.261E-01
  1.494E+00  9.787E+00  1.809E+00  2.218E+00  6.717E-01  2.260E-01
  1.499E+00  9.781E+00  1.809E+00  2.217E+00  6.717E-01  2.259E-01
  1.504E+00  9.775E+00  1.808E+00  2.216E+00  6.716E-01  2.258E-01
  1.509E+00  9.770E+00  1.808E+00  2.215E+00  6.715E-01  2.257E-01
  1.514E+00  9.764E+00  1.807E+00  2.214E+00  6.714E-01  2.256E-01
  1.520E+00  9.759E+00  1.806E+00  2.213E+00  6.713E-01  2.255E-01
  1.525E+00  9.753E+00  1.806E+00  2.212E+00  6.712E-01  2.253E-01
  1.530E+00  9.747E+00  1.805E+00  2.211E+00  6.712E-01  2.252E-01
  1.535E+00  9.742E+00  1.804E+00  2.210E+00  6.711E-01  2.251E-01
  1.540E+00  9.736E+00  1.803E+00  2.209E+00  6.710E-01  2.250E-01
  1.546E+00  9.730E+00  1.803E+00  2.208E+00  6.709E-01  2.249E-01
  1.551E+00  9.725E+00  1.802E+00  2.207E+00  6.708E-01  2.248E-01
  1.556E+00  9.719E+00  1.801E+00  2.206E+00  6.708E-01  2.246E-01
  1.561E+00  9.713E+00  1.801E+00  2.205E+00  6.707E-01  2.245E-01
  1.567E+00  9.708E+00  1.800E+00  2.204E+00  6.706E-01  2.244E-01
  1.572E+00  9.702E+00  1.799E+00  2.203E+00  6.705E-01  2.243E-01
  1.577E+00  9.696E+00  1.798E+00  2.202E+00  6.705E-01  2.241E-01
  1.583E+00  9.691E+00  1.798E+00  2.200E+00  6.704E-01  2.240E-01
  1.588E+00  9.685E+00  1.797E+00  2.199E+00  6.703E-01  2.239E-01
  1.594E+00  9.679E+00  1.796E+00  2.198E+00  6.702E-01  2.238E-01
  1.599E+00  9.674E+00  1.795E+00  2.197E+00  6.702E-01  2.236E-01
  1.604E+00  9.668E+00  1.795E+00  2.196E+00  6.701E-01  2.235E-01
  1.610E+00  9.662E+00  1.794E+00  2.195E+00  6.700E-01  2.234E-01
  1.615E+00  9.657E+00  1.793E+00  2.193E+00  6.700E-01  2.232E-01
  1.621E+00  9.651E+00  1.792E+00  2.192E+00  6.699E-01  2.231E-01
  1.626E+00  9.645E+00  1.792E+00  2.191E+00  6.698E-01  2.230E-01
  1.632E+00  9.639E+00  1.791E+00  2.190E+00  6.698E-01  2.228E-01
  1.638E+00  9.634E+00  1.790E+00  2.189E+00  6.697E-01  2.227E-01
  1.643E+00  9.628E+00  1.789E+00  2.188E+00  6.696E-01  2.226E-01
  1.649E+00  9.622E+00  1.788E+00  2.186E+00  6.696E-01  2.224E-01
  1.654E+00  9.617E+00  1.788E+00  2.185E+00  6.695E-01  2.223E-01
  1.660E+00  9.611E+00  1.787E+00  2.184E+00  6.695E-01  2.222E-01
  1.666E+00  9.605E+00  1.786E+00  2.183E+00  6.694E-01  2.220E-01
  1.671E+00  9.599E+00  1.785E+00  2.181E+00  6.693E-01  2.219E-01
  1.677E+00  9.593E+00  1.784E+00  2.180E+00  6.693E-01  2.217E-01
  1.683E+00  9.588E+00  1.784E+00  2.179E+00  6.692E-01  2.216E-01
  1.688E+00  9.582E+00  1.783E+00  2.178E+00  6.692E-01  2.214E-01
  1.694E+00  9.576E+00  1.782E+00  2.176E+00  6.691E-01  2.213E-01
  1.700E+00  9.570E+00  1.781E+00  2.175E+00  6.691E-01  2.212E-01
  1.706E+00  9.565E+00  1.780E+00  2.174E+00  6.690E-01  2.210E-01
  1.712E+00  9.559E+00  1.779E+00  2.172E+00  6.689E-01  2.209E-01
  1.717E+00  9.553E+00  1.779E+00  2.171E+00  6.689E-01  2.207E-01
  1.723E+00  9.547E+00  1.778E+00  2.170E+00  6.688E-01  2.206E-01
  1.729E+00  9.541E+00  1.777E+00  2.169E+00  6.688E-01  2.204E-01
  1.735E+00  9.536E+00  1.776E+00  2.167E+00  6.687E-01  2.203E-01
  1.741E+00  9.530E+00  1.775E+00  2.166E+00  6.687E-01  2.201E-01
  1.747E+00  9.524E+00  1.774E+00  2.165E+00  6.686E-01  2.200E-01
  1.753E+00  9.518E+00  1.773E+00  2.163E+00  6.686E-01  2.198E-01
  1.759E+00  9.512E+00  1.773E+00  2.162E+00  6.685E-01  2.196E-01
  1.765E+00  9.506E+00  1.772E+00  2.160E+00  6.685E-01  2.195E-01
  1.771E+00  9.501E+00  1.771E+00  2.159E+00  6.685E-01  2.193E-01
  1.777E+00  9.495E+00  1.770E+00  2.158E+00  6.684E-01  2.192E-01
  1.783E+00  9.489E+00  1.769E+00  2.156E+00  6.684E-01  2.190E-01
  1.789E+00  9.483E+00  1.768E+00  2.155E+00  6.683E-01  2.189E-01
  1.795E+00  9.477E+00  1.767E+00  2.154E+00  6.683E-01  2.187E-01
  1.801E+00  9.472E+00  1.766E+00  2.152E+00  6.682E-01  2.185E-01
  1.807E+00  9.466E+00  1.765E+00  2.151E+00  6.682E-01  2.184E-01
  1.813E+00  9.460E+00  1.764E+00  2.149E+00  6.682E-01  2.182E-01
  1.820E+00  9.454E+00  1.763E+00  2.148E+00  6.681E-01  2.180E-01
  1.826E+00  9.448E+00  1.763E+00  2.147E+00  6.681E-01  2.179E-01
  1.832E+00  9.442E+00  1.762E+00  2.145E+00  6.680E-01  2.177E-01
  1.838E+00  9.437E+00  1.761E+00  2.144E+00  6.680E-01  2.175E-01
  1.845E+00  9.431E+00  1.760E+00  2.142E+00  6.680E-01  2.174E-01
  1.851E+00  9.425E+00  1.759E+00  2.141E+00  6.679E-01  2.172E-01
  1.857E+00  9.419E+00  1.758E+00  2.139E+00  6.679E-01  2.170E-01
  1.863E+00  9.413E+00  1.757E+00  2.138E+00  6.679E-01  2.169E-01
  1.870E+00  9.407E+00  1.756E+00  2.137E+00  6.678E-01  2.167E-01
  1.876E+00  9.401E+00  1.755E+00  2.135E+00  6.678E-01  2.165E-01
  1.883E+00  9.396E+00  1.754E+00  2.134E+00  6.678E-01  2.164E-01
  1.889E+00  9.390E+00  1.753E+00  2.132E+00  6.677E-01  2.162E-01
  1.895E+00  9.384E+00  1.752E+00  2.131E+00  6.677E-01  2.160E-01
  1.902E+00  9.378E+00  1.751E+00  2.129E+00  6.677E-01  2.158E-01
  1.908E+00  9.372E+00  1.750E+00  2.128E+00  6.676E-01  2.157E-01
  1.915E+00  9.366E+00  1.749E+00  2.126E+00  6.676E-01  2.155E-01
  1.921E+00  9.361E+00  1.748E+00  2.125E+00  6.676E-01  2.153E-01
  1.928E+00  9.355E+00  1.747E+00  2.123E+00  6.675E-01  2.151E-01
  1.935E+00  9.349E+00  1.746E+00  2.122E+00  6.675E-01  2.150E-01
  1.941E+00  9.343E+00  1.745E+00  2.120E+00  6.675E-01  2.148E-01
  1.948E+00  9.337E+00  1.744E+00  2.119E+00  6.675E-01  2.146E-01
  1.954E+00  9.331E+00  1.743E+00  2.117E+00  6.674E-01  2.144E-01
  1.961E+00  9.325E+00  1.742E+00  2.116E+00  6.674E-01  2.142E-01
  1.968E+00  9.320E+00  1.741E+00  2.114E+00  6.674E-01  2.141E-01
  1.974E+00  9.314E+00  1.740E+00  2.113E+00  6.674E-01  2.139E-01
  1.981E+00  9.308E+00  1.739E+00  2.111E+00  6.673E-01  2.137E-01
  1.988E+00  9.302E+00  1.738E+00  2.110E+00  6.673E-01  2.135E-01
  1.995E+00  9.296E+00  1.737E+00  2.108E+00  6.673E-01  2.133E-01
  2.001E+00  9.290E+00  1.736E+00  2.107E+00  6.673E-01  2.132E-01
  2.008E+00  9.284E+00  1.735E+00  2.105E+00  6.673E-01  2.130E-01
  2.015E+00  9.279E+00  1.734E+00  2.103E+00  6.672E-01  2.128E-01
  2.022E+00  9.273E+00  1.733E+00  2.102E+00  6.672E-01  2.126E-01
  2.029E+00  9.267E+00  1.732E+00  2.100E+00  6.672E-01  2.124E-01
  2.036E+00  9.261E+00  1.731E+00  2.099E+00  6.672E-01  2.122E-01
  2.043E+00  9.255E+00  1.730E+00  2.097E+00  6.672E-01  2.120E-01
  2.050E+00  9.249E+00  1.729E+00  2.096E+00  6.672E-01  2.118E-01
  2.057E+00  9.243E+00  1.728E+00  2.094E+00  6.671E-01  2.116E-01
  2.064E+00  9.237E+00  1.727E+00  2.092E+00  6.671E-01  2.114E-01
  2.071E+00  9.231E+00  1.726E+00  2.091E+00  6.671E-01  2.113E-01
  2.078E+00  9.226E+00  1.725E+00  2.089E+00  6.671E-01  2.111E-01
  2.085E+00  9.220E+00  1.724E+00  2.088E+00  6.671E-01  2.109E-01
  2.092E+00  9.214E+00  1.723E+00  2.086E+00  6.671E-01  2.107E-01
  2.099E+00  9.208E+00  1.722E+00  2.084E+00  6.671E-01  2.105E-01
  2.106E+00  9.202E+00  1.721E+00  2.083E+00  6.671E-01  2.103E-01
  2.113E+00  9.196E+00  1.720E+00  2.081E+00  6.671E-01  2.101E-01
  2.121E+00  9.190E+00  1.719E+00  2.079E+00  6.670E-01  2.099E-01
  2.128E+00  9.185E+00  1.718E+00  2.078E+00  6.670E-01  2.097E-01
  2.135E+00  9.179E+00  1.717E+00  2.076E+00  6.670E-01  2.095E-01
  2.142E+00  9.173E+00  1.716E+00  2.075E+00  6.670E-01  2.093E-01
  2.150E+00  9.167E+00  1.714E+00  2.073E+00  6.670E-01  2.091E-01
  2.157E+00  9.161E+00  1.713E+00  2.071E+00  6.670E-01  2.089E-01
  2.164E+00  9.155E+00  1.712E+00  2.070E+00  6.670E-01  2.087E-01
  2.172E+00  9.149E+00  1.711E+00  2.068E+00  6.670E-01  2.085E-01
  2.179E+00  9.144E+00  1.710E+00  2.066E+00  6.670E-01  2.083E-01
  2.187E+00  9.138E+00  1.709E+00  2.065E+00  6.670E-01  2.081E-01
  2.194E+00  9.132E+00  1.708E+00  2.063E+00  6.670E-01  2.079E-01
  2.201E+00  9.126E+00  1.707E+00  2.061E+00  6.670E-01  2.077E-01
  2.209E+00  9.120E+00  1.706E+00  2.060E+00  6.670E-01  2.075E-01
  2.216E+00  9.114E+00  1.705E+00  2.058E+00  6.670E-01  2.073E-01
  2.224E+00  9.109E+00  1.704E+00  2.056E+00  6.670E-01  2.071E-01
  2.232E+00  9.103E+00  1.703E+00  2.055E+00  6.670E-01  2.069E-01
  2.239E+00  9.097E+00  1.701E+00  2.053E+00  6.670E-01  2.066E-01
  2.247E+00  9.091E+00  1.700E+00  2.051E+00  6.670E-01  2.064E-01
  2.254E+00  9.085E+00  1.699E+00  2.050E+00  6.670E-01  2.062E-01
  2.262E+00  9.079E+00  1.698E+00  2.048E+00  6.670E-01  2.060E-01
  2.270E+00  9.074E+00  1.697E+00  2.046E+00  6.670E-01  2.058E-01
  2.278E+00  9.068E+00  1.696E+00  2.045E+00  6.670E-01  2.056E-01
  2.285E+00  9.062E+00  1.695E+00  2.043E+00  6.670E-01  2.054E-01
  2.293E+00  9.056E+00  1.694E+00  2.041E+00  6.670E-01  2.052E-01
  2.301E+00  9.050E+00  1.693E+00  2.040E+00  6.670E-01  2.050E-01
  2.309E+00  9.044E+00  1.692E+00  2.038E+00  6.670E-01  2.048E-01
  2.317E+00  9.039E+00  1.690E+00  2.036E+00  6.670E-01  2.045E-01
  2.325E+00  9.033E+00  1.689E+00  2.034E+00  6.670E-01  2.043E-01
  2.332E+00  9.027E+00  1.688E+00  2.033E+00  6.670E-01  2.041E-01
  2.340E+00  9.021E+00  1.687E+00  2.031E+00  6.671E-01  2.039E-01
  2.348E+00  9.015E+00  1.686E+00  2.029E+00  6.671E-01  2.037E-01
  2.356E+00  9.010E+00  1.685E+00  2.028E+00  6.671E-01  2.035E-01
  2.364E+00  9.004E+00  1.684E+00  2.026E+00  6.671E-01  2.032E-01
  2.372E+00  8.998E+00  1.683E+00  2.024E+00  6.671E-01  2.030E-01
  2.381E+00  8.992E+00  1.681E+00  2.022E+00  6.671E-01  2.028E-01
  2.389E+00  8.986E+00  1.680E+00  2.021E+00  6.671E-01  2.026E-01
  2.397E+00  8.980E+00  1.679E+00  2.019E+00  6.671E-01  2.024E-01
  2.405E+00  8.975E+00  1.678E+00  2.017E+00  6.671E-01  2.022E-01
