-4.417495037E-0001  -4.885353723E-0001  -5.391802700E-0001  -5.947845181E-0001  -6.563420514E-0001  -7.247543763E-0001  -8.008147125E-0001  -8.851890731E-0001  -9.784152006E-0001  -1.080921679E+0000  -1.193053725E+0000  -1.315115482E+0000  -1.447477701E+0000  -1.590797737E+0000  -1.746338879E+0000  -1.916318601E+0000  -2.104247515E+0000  -2.315248900E+0000  -2.556249346E+0000  -2.835881449E+0000  -3.164099574E+0000  -3.551709813E+0000  -4.010038103E+0000  -4.550830572E+0000  -5.186352970E+0000  -5.929609662E+0000  -6.794615756E+0000  -7.796685578E+0000  -8.952724028E+0000  -1.028152043E+0001  -1.180405030E+0001  -1.354379221E+0001  -1.552706740E+0001  -1.778340919E+0001  -1.000000000E+0002  
-5.384879226E-0001  -5.866031470E-0001  -6.386472744E-0001  -6.958155541E-0001  -7.591972835E-0001  -8.298004267E-0001  -9.085315994E-0001  -9.961555701E-0001  -1.093258583E+0000  -1.200234749E+0000  -1.317287405E+0000  -1.444433385E+0000  -1.581553080E+0000  -1.728586376E+0000  -1.885953099E+0000  -2.055138241E+0000  -2.239266372E+0000  -2.443532095E+0000  -2.675364867E+0000  -2.944191516E+0000  -3.260844074E+0000  -3.636898513E+0000  -4.084237666E+0000  -4.614939326E+0000  -5.241418733E+0000  -5.976705705E+0000  -6.834767332E+0000  -7.830832578E+0000  -8.981706501E+0000  -1.030607729E+0001  -1.182482491E+0001  -1.356134107E+0001  -1.554186982E+0001  -1.779587682E+0001  -1.000000000E+0002  
-6.519829600E-0001  -7.007877893E-0001  -7.535506019E-0001  -8.115480005E-0001  -8.759566560E-0001  -9.478944813E-0001  -1.028407623E+0000  -1.118422778E+0000  -1.218680480E+0000  -1.329675117E+0000  -1.451615310E+0000  -1.584382784E+0000  -1.727490869E+0000  -1.880148713E+0000  -2.041641037E+0000  -2.212161127E+0000  -2.393877154E+0000  -2.591752390E+0000  -2.813757005E+0000  -3.070373956E+0000  -3.373638733E+0000  -3.736177683E+0000  -4.170622383E+0000  -4.689488222E+0000  -5.305382952E+0000  -6.031366749E+0000  -6.881344129E+0000  -7.870436319E+0000  -9.015324682E+0000  -1.033457395E+0001  -1.184894888E+0001  -1.358173764E+0001  -1.555909307E+0001  -1.781040151E+0001  -1.000000000E+0002  
-7.857482954E-0001  -8.345009138E-0001  -8.871814483E-0001  -9.451228426E-0001  -1.009566416E+0000  -1.081721636E+0000  -1.162768243E+0000  -1.253818916E+0000  -1.355846390E+0000  -1.469588154E+0000  -1.595455043E+0000  -1.733442066E+0000  -1.883002070E+0000  -2.042911265E+0000  -2.211358754E+0000  -2.386712629E+0000  -2.569159020E+0000  -2.762500260E+0000  -2.974928745E+0000  -3.218250516E+0000  -3.506205838E+0000  -3.852937262E+0000  -4.272154746E+0000  -4.777002261E+0000  -5.380367152E+0000  -6.095362401E+0000  -6.935818188E+0000  -7.916721400E+0000  -9.054599033E+0000  -1.036786287E+0001  -1.187713632E+0001  -1.360558171E+0001  -1.557924213E+0001  -1.782740931E+0001  -1.000000000E+0002  
-9.437884228E-0001  -9.916965969E-0001  -1.043431118E+0000  -1.100348005E+0000  -1.163719623E+0000  -1.234811178E+0000  -1.314900164E+0000  -1.405259723E+0000  -1.507104523E+0000  -1.621495579E+0000  -1.749216896E+0000  -1.890645053E+0000  -2.045576418E+0000  -2.212946197E+0000  -2.390508248E+0000  -2.574970837E+0000  -2.763539290E+0000  -2.956976574E+0000  -3.162231401E+0000  -3.392262590E+0000  -3.663214953E+0000  -3.991563455E+0000  -4.392703612E+0000  -4.880772221E+0000  -5.469114370E+0000  -6.170956331E+0000  -7.000050873E+0000  -7.971218848E+0000  -9.100792054E+0000  -1.040698891E+0001  -1.191025545E+0001  -1.363359760E+0001  -1.560292346E+0001  -1.784740956E+0001  -1.000000000E+0002  
-1.130662837E+0000  -1.176942045E+0000  -1.226870648E+0000  -1.281790676E+0000  -1.342966698E+0000  -1.411674668E+0000  -1.489236273E+0000  -1.577023829E+0000  -1.676435731E+0000  -1.788832712E+0000  -1.915427306E+0000  -2.057141350E+0000  -2.214436499E+0000  -2.387018187E+0000  -2.573292952E+0000  -2.769685651E+0000  -2.970841956E+0000  -3.172605023E+0000  -3.377302344E+0000  -3.596897957E+0000  -3.850294538E+0000  -4.157688743E+0000  -4.537345576E+0000  -5.005126937E+0000  -5.575208078E+0000  -6.261072554E+0000  -7.076415759E+0000  -8.035855973E+0000  -9.155473961E+0000  -1.045323763E+0001  -1.194936451E+0001  -1.366666114E+0001  -1.563086556E+0001  -1.787101087E+0001  -1.000000000E+0002  
-1.351587255E+0000  -1.395521089E+0000  -1.442858386E+0000  -1.494891391E+0000  -1.552838971E+0000  -1.617942580E+0000  -1.691511031E+0000  -1.774942335E+0000  -1.869725947E+0000  -1.977418407E+0000  -2.099579103E+0000  -2.237658189E+0000  -2.392857759E+0000  -2.565940440E+0000  -2.756777132E+0000  -2.963391516E+0000  -3.180602566E+0000  -3.400250503E+0000  -3.616574428E+0000  -3.834686746E+0000  -4.073463232E+0000  -4.358325879E+0000  -4.712728374E+0000  -5.155811171E+0000  -5.703388840E+0000  -6.369537866E+0000  -7.167976693E+0000  -8.113084969E+0000  -9.220615294E+0000  -1.050820232E+0001  -1.199576082E+0001  -1.370583606E+0001  -1.566394633E+0001  -1.789894202E+0001  -1.000000000E+0002  
-1.612539951E+0000  -1.653534810E+0000  -1.697634460E+0000  -1.746051521E+0000  -1.799927852E+0000  -1.860432612E+0000  -1.928812874E+0000  -2.006426593E+0000  -2.094763743E+0000  -2.195452627E+0000  -2.310242560E+0000  -2.440950478E+0000  -2.589368484E+0000  -2.757166539E+0000  -2.945719368E+0000  -3.155488735E+0000  -3.384477535E+0000  -3.625718331E+0000  -3.867259917E+0000  -4.101215306E+0000  -4.336715305E+0000  -4.601405312E+0000  -4.927392983E+0000  -5.340494996E+0000  -5.860022888E+0000  -6.501449389E+0000  -7.278757623E+0000  -8.206075752E+0000  -9.298723784E+0000  -1.057388154E+0001  -1.205105090E+0001  -1.375242512E+0001  -1.570323098E+0001  -1.793208048E+0001  -1.000000000E+0002  
-1.920348904E+0000  -1.957973213E+0000  -1.998373471E+0000  -2.042661863E+0000  -2.091882129E+0000  -2.147105551E+0000  -2.209483583E+0000  -2.280286893E+0000  -2.360937971E+0000  -2.453036764E+0000  -2.558374554E+0000  -2.678928869E+0000  -2.816832967E+0000  -2.974328601E+0000  -3.153756486E+0000  -3.357460788E+0000  -3.587036148E+0000  -3.841047011E+0000  -4.110755225E+0000  -4.379136526E+0000  -4.635105258E+0000  -4.893070825E+0000  -5.191554169E+0000  -5.569357754E+0000  -6.053788094E+0000  -6.663744481E+0000  -7.414164632E+0000  -8.319014805E+0000  -9.393053054E+0000  -1.065282510E+0001  -1.211725369E+0001  -1.380804406E+0001  -1.575002581E+0001  -1.797149218E+0001  -1.000000000E+0002  
-2.282753309E+0000  -2.316754411E+0000  -2.353196048E+0000  -2.393078923E+0000  -2.437338408E+0000  -2.486935372E+0000  -2.542907959E+0000  -2.606412837E+0000  -2.678763580E+0000  -2.761467027E+0000  -2.856254826E+0000  -2.965105666E+0000  -3.090255397E+0000  -3.234199901E+0000  -3.399718055E+0000  -3.589994498E+0000  -3.808669033E+0000  -4.059026832E+0000  -4.340958969E+0000  -4.644323778E+0000  -4.945516497E+0000  -5.228428296E+0000  -5.514323706E+0000  -5.855273268E+0000  -6.296590207E+0000  -6.866084719E+0000  -7.581660634E+0000  -8.457580593E+0000  -9.507928907E+0000  -1.074835743E+0001  -1.219695475E+0001  -1.387472965E+0001  -1.580595522E+0001  -1.801848744E+0001  -1.000000000E+0002  
-2.708448279E+0000  -2.738746197E+0000  -2.771162486E+0000  -2.806583816E+0000  -2.845836023E+0000  -2.889767761E+0000  -2.939299439E+0000  -2.995463890E+0000  -3.059446351E+0000  -3.132625413E+0000  -3.216613424E+0000  -3.313292950E+0000  -3.424846405E+0000  -3.553782461E+0000  -3.702979891E+0000  -3.875801365E+0000  -4.076384893E+0000  -4.309904130E+0000  -4.581825713E+0000  -4.894271841E+0000  -5.236593196E+0000  -5.577076360E+0000  -5.891838453E+0000  -6.211275497E+0000  -6.604327304E+0000  -7.122162709E+0000  -7.791856883E+0000  -8.629719443E+0000  -9.649273147E+0000  -1.086492742E+0001  -1.229354157E+0001  -1.395510028E+0001  -1.587307342E+0001  -1.807470011E+0001  -1.000000000E+0002  
-3.207128771E+0000  -3.233791836E+0000  -3.262277751E+0000  -3.293362821E+0000  -3.327768392E+0000  -3.366236198E+0000  -3.409573237E+0000  -3.458689983E+0000  -3.514639068E+0000  -3.578656470E+0000  -3.652204711E+0000  -3.737015801E+0000  -3.835130866E+0000  -3.948935924E+0000  -4.081204771E+0000  -4.235188212E+0000  -4.414833661E+0000  -4.625272747E+0000  -4.873351317E+0000  -5.167108129E+0000  -5.511892964E+0000  -5.898095621E+0000  -6.284657566E+0000  -6.636018981E+0000  -6.995011541E+0000  -7.451222856E+0000  -8.060252225E+0000  -8.846943574E+0000  -9.825472530E+0000  -1.100867397E+0001  -1.241157248E+0001  -1.405260031E+0001  -1.595402946E+0001  -1.814220158E+0001  -1.000000000E+0002  
-3.789548473E+0000  -3.812758804E+0000  -3.837529844E+0000  -3.864535050E+0000  -3.894399782E+0000  -3.927767907E+0000  -3.965341977E+0000  -4.007917907E+0000  -4.056420555E+0000  -4.111942344E+0000  -4.175785111E+0000  -4.249504065E+0000  -4.334951703E+0000  -4.434319546E+0000  -4.550179567E+0000  -4.685543452E+0000  -4.843998812E+0000  -5.030043885E+0000  -5.249791076E+0000  -5.511813366E+0000  -5.827006367E+0000  -6.204963918E+0000  -6.639320493E+0000  -7.079146549E+0000  -7.471878972E+0000  -7.877348868E+0000  -8.409678082E+0000  -9.126527349E+0000  -1.004887510E+0001  -1.118837837E+0001  -1.255737760E+0001  -1.417188433E+0001  -1.605231833E+0001  -1.822366889E+0001  -1.000000000E+0002  
-4.467604757E+0000  -4.487621456E+0000  -4.508971515E+0000  -4.532235033E+0000  -4.557951298E+0000  -4.586676745E+0000  -4.619020251E+0000  -4.655673796E+0000  -4.697444064E+0000  -4.745286990E+0000  -4.800345821E+0000  -4.863992425E+0000  -4.937870882E+0000  -5.023941837E+0000  -5.124526401E+0000  -5.242353519E+0000  -5.380635280E+0000  -5.543249331E+0000  -5.735192604E+0000  -5.963512980E+0000  -6.238502143E+0000  -6.574089229E+0000  -6.985049855E+0000  -7.470999627E+0000  -7.971839523E+0000  -8.411021646E+0000  -8.871341219E+0000  -9.495021518E+0000  -1.033845122E+0001  -1.141714626E+0001  -1.274008498E+0001  -1.431944809E+0001  -1.617267791E+0001  -1.832264134E+0001  -1.000000000E+0002  
-5.254455256E+0000  -5.271580996E+0000  -5.289845544E+0000  -5.309745791E+0000  -5.331745016E+0000  -5.356322656E+0000  -5.384004843E+0000  -5.415391009E+0000  -5.451181265E+0000  -5.492206349E+0000  -5.539460829E+0000  -5.594139794E+0000  -5.657678964E+0000  -5.731797821E+0000  -5.818544860E+0000  -5.920344456E+0000  -6.040050710E+0000  -6.181038155E+0000  -6.347427711E+0000  -6.544658155E+0000  -6.780649683E+0000  -7.067354370E+0000  -7.421800395E+0000  -7.864701676E+0000  -8.404674868E+0000  -8.974923011E+0000  -9.466201218E+0000  -9.991685474E+0000  -1.072448583E+0001  -1.171552578E+0001  -1.297347300E+0001  -1.450471959E+0001  -1.632174556E+0001  -1.844392802E+0001  -1.000000000E+0002  
-6.164667407E+0000  -6.179221443E+0000  -6.194748822E+0000  -6.211673252E+0000  -6.230391545E+0000  -6.251315886E+0000  -6.274899956E+0000  -6.301661688E+0000  -6.332206613E+0000  -6.367253283E+0000  -6.407661473E+0000  -6.454463591E+0000  -6.508899747E+0000  -6.572456893E+0000  -6.646912163E+0000  -6.734379962E+0000  -6.837362720E+0000  -6.958811588E+0000  -7.102231429E+0000  -7.271946149E+0000  -7.473781743E+0000  -7.716456899E+0000  -8.013484636E+0000  -8.384948949E+0000  -8.858001456E+0000  -9.453247903E+0000  -1.010187218E+0001  -1.065167690E+0001  -1.125502718E+0001  -1.211744068E+0001  -1.327952433E+0001  -1.474206473E+0001  -1.650920570E+0001  -1.859428648E+0001  -1.000000000E+0002  
-7.214400130E+0000  -7.226698510E+0000  -7.239829663E+0000  -7.254153556E+0000  -7.270009248E+0000  -7.287750480E+0000  -7.307767805E+0000  -7.330507882E+0000  -7.356493160E+0000  -7.386343197E+0000  -7.420798216E+0000  -7.460745395E+0000  -7.507248530E+0000  -7.561581910E+0000  -7.625269246E+0000  -7.700128160E+0000  -7.788320011E+0000  -7.892405138E+0000  -8.015410364E+0000  -8.160946592E+0000  -8.333508204E+0000  -8.539257588E+0000  -8.787630509E+0000  -9.093569143E+0000  -9.480073747E+0000  -9.980944522E+0000  -1.063141835E+0001  -1.136774299E+0001  -1.198349255E+0001  -1.268021645E+0001  -1.369561424E+0001  -1.505474565E+0001  -1.674993087E+0001  -1.878361872E+0001  -1.000000000E+0002  
-8.421616360E+0000  -8.431958766E+0000  -8.443014281E+0000  -8.455087769E+0000  -8.468468340E+0000  -8.483459093E+0000  -8.500395747E+0000  -8.519662890E+0000  -8.541710471E+0000  -8.567071555E+0000  -8.596381819E+0000  -8.630401277E+0000  -8.670038886E+0000  -8.716380985E+0000  -8.770724753E+0000  -8.834617807E+0000  -8.909904624E+0000  -8.998779642E+0000  -9.103847101E+0000  -9.228194730E+0000  -9.375521794E+0000  -9.550466643E+0000  -9.759480333E+0000  -1.001262938E+0001  -1.032613198E+0001  -1.072568995E+0001  -1.125168690E+0001  -1.195603516E+0001  -1.278940825E+0001  -1.347973561E+0001  -1.428855610E+0001  -1.548333408E+0001  -1.706830648E+0001  -1.902723013E+0001  -1.000000000E+0002  
-9.806325827E+0000  -9.814987795E+0000  -9.824260652E+0000  -9.834401903E+0000  -9.845657604E+0000  -9.858287065E+0000  -9.872578468E+0000  -9.888862489E+0000  -9.907526081E+0000  -9.929027202E+0000  -9.953910903E+0000  -9.982827173E+0000  -1.001655114E+0001  -1.005600653E+0001  -1.010229366E+0001  -1.015672324E+0001  -1.022085732E+0001  -1.029655807E+0001  -1.038604420E+0001  -1.049195499E+0001  -1.061742902E+0001  -1.076624036E+0001  -1.094314850E+0001  -1.115484817E+0001  -1.141194915E+0001  -1.173178319E+0001  -1.214248885E+0001  -1.269073560E+0001  -1.344640529E+0001  -1.438578617E+0001  -1.516081002E+0001  -1.610406337E+0001  -1.750780335E+0001  -1.935047972E+0001  -1.000000000E+0002  
-1.139085855E+0001  -1.139808771E+0001  -1.140584012E+0001  -1.141433276E+0001  -1.142377469E+0001  -1.143438742E+0001  -1.144641796E+0001  -1.146015026E+0001  -1.147591667E+0001  -1.149411017E+0001  -1.151519767E+0001  -1.153973458E+0001  -1.156838143E+0001  -1.160192301E+0001  -1.164129142E+0001  -1.168759423E+0001  -1.174214924E+0001  -1.180652713E+0001  -1.188260256E+0001  -1.197261352E+0001  -1.207922866E+0001  -1.220562991E+0001  -1.235565457E+0001  -1.253416292E+0001  -1.274805157E+0001  -1.300838923E+0001  -1.333345998E+0001  -1.375354849E+0001  -1.432113921E+0001  -1.512458391E+0001  -1.617808840E+0001  -1.704973769E+0001  -1.815375542E+0001  -1.979942135E+0001  -1.000000000E+0002  
-1.320017074E+0001  -1.320618584E+0001  -1.321264880E+0001  -1.321974210E+0001  -1.322764304E+0001  -1.323654053E+0001  -1.324664603E+0001  -1.325820299E+0001  -1.327149652E+0001  -1.328686353E+0001  -1.330470367E+0001  -1.332549142E+0001  -1.334978957E+0001  -1.337826496E+0001  -1.341170730E+0001  -1.345105226E+0001  -1.349741039E+0001  -1.355210303E+0001  -1.361670661E+0001  -1.369310578E+0001  -1.378355494E+0001  -1.389074799E+0001  -1.401790363E+0001  -1.416891201E+0001  -1.434871587E+0001  -1.456437635E+0001  -1.482734311E+0001  -1.515670049E+0001  -1.558458328E+0001  -1.616870880E+0001  -1.701565722E+0001  -1.819010069E+0001  -1.917249390E+0001  -2.046796640E+0001  -1.000000000E+0002  
-1.526218577E+0001  -1.526717750E+0001  -1.527255210E+0001  -1.527846274E+0001  -1.528505955E+0001  -1.529250339E+0001  -1.530097495E+0001  -1.531068271E+0001  -1.532187094E+0001  -1.533482816E+0001  -1.534989630E+0001  -1.536748056E+0001  -1.538806061E+0001  -1.541220338E+0001  -1.544057851E+0001  -1.547397720E+0001  -1.551333587E+0001  -1.555976592E+0001  -1.561459085E+0001  -1.567939186E+0001  -1.575606242E+0001  -1.584687131E+0001  -1.595453395E+0001  -1.608229978E+0001  -1.623410228E+0001  -1.641495079E+0001  -1.663203861E+0001  -1.689712686E+0001  -1.722996185E+0001  -1.766424302E+0001  -1.826228353E+0001  -1.914802835E+0001  -2.044850562E+0001  -2.155837958E+0001  -1.000000000E+0002  
-1.760817401E+0001  -1.761230686E+0001  -1.761676650E+0001  -1.762168128E+0001  -1.762717808E+0001  -1.763339368E+0001  -1.764048223E+0001  -1.764862195E+0001  -1.765802185E+0001  -1.766892879E+0001  -1.768163505E+0001  -1.769648666E+0001  -1.771389250E+0001  -1.773433495E+0001  -1.775838246E+0001  -1.778670501E+0001  -1.782009343E+0001  -1.785948369E+0001  -1.790598750E+0001  -1.796093037E+0001  -1.802589811E+0001  -1.810279226E+0001  -1.819389403E+0001  -1.830193682E+0001  -1.843019519E+0001  -1.858263764E+0001  -1.876432679E+0001  -1.898256086E+0001  -1.924935217E+0001  -1.958498689E+0001  -2.002446491E+0001  -2.063404946E+0001  -2.155372098E+0001  -2.298325796E+0001  -1.000000000E+0002  
-2.027317583E+0001  -2.027659053E+0001  -2.028028361E+0001  -2.028436246E+0001  -2.028893415E+0001  -2.029411475E+0001  -2.030003554E+0001  -2.030684865E+0001  -2.031473263E+0001  -2.032389844E+0001  -2.033459578E+0001  -2.034711997E+0001  -2.036181964E+0001  -2.037910546E+0001  -2.039946055E+0001  -2.042345311E+0001  -2.045175223E+0001  -2.048514771E+0001  -2.052457500E+0001  -2.057114642E+0001  -2.062618981E+0001  -2.069129553E+0001  -2.076837232E+0001  -2.085971190E+0001  -2.096806231E+0001  -2.109671829E+0001  -2.124967640E+0001  -2.143204155E+0001  -2.165119451E+0001  -2.191934777E+0001  -2.225722193E+0001  -2.270088081E+0001  -2.331991747E+0001  -2.426871748E+0001  -1.000000000E+0002  
-2.329647310E+0001  -2.329928924E+0001  -2.330234203E+0001  -2.330572116E+0001  -2.330951683E+0001  -2.331382737E+0001  -2.331876439E+0001  -2.332445750E+0001  -2.333105901E+0001  -2.333874895E+0001  -2.334774042E+0001  -2.335828536E+0001  -2.337068098E+0001  -2.338527704E+0001  -2.340248451E+0001  -2.342278595E+0001  -2.344674851E+0001  -2.347504007E+0001  -2.350844954E+0001  -2.354791230E+0001  -2.359454184E+0001  -2.364966857E+0001  -2.371488716E+0001  -2.379211259E+0001  -2.388364518E+0001  -2.399224472E+0001  -2.412122196E+0001  -2.427459578E+0001  -2.445750459E+0001  -2.467739363E+0001  -2.494663306E+0001  -2.528628880E+0001  -2.573328246E+0001  -2.635996504E+0001  -1.000000000E+0002  
-2.672211536E+0001  -2.672443401E+0001  -2.672695337E+0001  -2.672974825E+0001  -2.673289451E+0001  -2.673647529E+0001  -2.674058529E+0001  -2.674533473E+0001  -2.675085333E+0001  -2.675729450E+0001  -2.676483989E+0001  -2.677370426E+0001  -2.678414090E+0001  -2.679644773E+0001  -2.681097455E+0001  -2.682813167E+0001  -2.684840056E+0001  -2.687234715E+0001  -2.690063834E+0001  -2.693406269E+0001  -2.697355610E+0001  -2.702023354E+0001  -2.707542810E+0001  -2.714073827E+0001  -2.721808426E+0001  -2.730977336E+0001  -2.741857464E+0001  -2.754781151E+0001  -2.770152051E+0001  -2.788486655E+0001  -2.810534498E+0001  -2.837544882E+0001  -2.871651536E+0001  -2.916614830E+0001  -1.000000000E+0002  
