 5 1000    <---- Wrong number !

       EOS file : /Users/dany/Work/NStar/eos/quark/strange_eos_00_155_150.dat 

    rhoc        rad    grav. mass   b. mass  red shift  % binding 
  1.017E+00  9.352E+00  1.572E+00  1.893E+00  7.078E-01  2.041E-01
  1.021E+00  9.350E+00  1.574E+00  1.895E+00  7.074E-01  2.043E-01
  1.024E+00  9.347E+00  1.575E+00  1.897E+00  7.071E-01  2.044E-01
  1.028E+00  9.345E+00  1.576E+00  1.898E+00  7.068E-01  2.046E-01
  1.031E+00  9.342E+00  1.577E+00  1.900E+00  7.065E-01  2.047E-01
  1.035E+00  9.340E+00  1.578E+00  1.901E+00  7.061E-01  2.049E-01
  1.038E+00  9.337E+00  1.579E+00  1.903E+00  7.058E-01  2.050E-01
  1.042E+00  9.335E+00  1.580E+00  1.904E+00  7.055E-01  2.052E-01
  1.045E+00  9.332E+00  1.581E+00  1.905E+00  7.052E-01  2.053E-01
  1.049E+00  9.329E+00  1.582E+00  1.907E+00  7.048E-01  2.055E-01
  1.052E+00  9.327E+00  1.583E+00  1.908E+00  7.045E-01  2.056E-01
  1.056E+00  9.324E+00  1.584E+00  1.910E+00  7.042E-01  2.058E-01
  1.060E+00  9.322E+00  1.585E+00  1.911E+00  7.039E-01  2.059E-01
  1.063E+00  9.319E+00  1.586E+00  1.912E+00  7.036E-01  2.060E-01
  1.067E+00  9.316E+00  1.586E+00  1.914E+00  7.033E-01  2.062E-01
  1.070E+00  9.313E+00  1.587E+00  1.915E+00  7.029E-01  2.063E-01
  1.074E+00  9.311E+00  1.588E+00  1.916E+00  7.026E-01  2.064E-01
  1.078E+00  9.308E+00  1.589E+00  1.917E+00  7.023E-01  2.066E-01
  1.081E+00  9.305E+00  1.590E+00  1.919E+00  7.020E-01  2.067E-01
  1.085E+00  9.302E+00  1.591E+00  1.920E+00  7.017E-01  2.068E-01
  1.089E+00  9.299E+00  1.592E+00  1.921E+00  7.014E-01  2.069E-01
  1.092E+00  9.296E+00  1.592E+00  1.922E+00  7.011E-01  2.070E-01
  1.096E+00  9.293E+00  1.593E+00  1.923E+00  7.008E-01  2.072E-01
  1.100E+00  9.290E+00  1.594E+00  1.924E+00  7.005E-01  2.073E-01
  1.104E+00  9.287E+00  1.595E+00  1.926E+00  7.002E-01  2.074E-01
  1.107E+00  9.284E+00  1.596E+00  1.927E+00  7.000E-01  2.075E-01
  1.111E+00  9.281E+00  1.596E+00  1.928E+00  6.997E-01  2.076E-01
  1.115E+00  9.278E+00  1.597E+00  1.929E+00  6.994E-01  2.077E-01
  1.119E+00  9.275E+00  1.598E+00  1.930E+00  6.991E-01  2.078E-01
  1.123E+00  9.272E+00  1.598E+00  1.931E+00  6.988E-01  2.080E-01
  1.126E+00  9.269E+00  1.599E+00  1.932E+00  6.985E-01  2.081E-01
  1.130E+00  9.266E+00  1.600E+00  1.933E+00  6.982E-01  2.082E-01
  1.134E+00  9.263E+00  1.601E+00  1.934E+00  6.980E-01  2.083E-01
  1.138E+00  9.260E+00  1.601E+00  1.935E+00  6.977E-01  2.084E-01
  1.142E+00  9.256E+00  1.602E+00  1.936E+00  6.974E-01  2.085E-01
  1.146E+00  9.253E+00  1.602E+00  1.937E+00  6.971E-01  2.086E-01
  1.150E+00  9.250E+00  1.603E+00  1.938E+00  6.969E-01  2.086E-01
  1.154E+00  9.247E+00  1.604E+00  1.938E+00  6.966E-01  2.087E-01
  1.158E+00  9.243E+00  1.604E+00  1.939E+00  6.963E-01  2.088E-01
  1.161E+00  9.240E+00  1.605E+00  1.940E+00  6.961E-01  2.089E-01
  1.165E+00  9.237E+00  1.605E+00  1.941E+00  6.958E-01  2.090E-01
  1.169E+00  9.233E+00  1.606E+00  1.942E+00  6.955E-01  2.091E-01
  1.173E+00  9.230E+00  1.607E+00  1.943E+00  6.953E-01  2.092E-01
  1.177E+00  9.227E+00  1.607E+00  1.943E+00  6.950E-01  2.093E-01
  1.181E+00  9.223E+00  1.608E+00  1.944E+00  6.947E-01  2.093E-01
  1.185E+00  9.220E+00  1.608E+00  1.945E+00  6.945E-01  2.094E-01
  1.189E+00  9.216E+00  1.609E+00  1.946E+00  6.942E-01  2.095E-01
  1.194E+00  9.213E+00  1.609E+00  1.946E+00  6.940E-01  2.096E-01
  1.198E+00  9.209E+00  1.610E+00  1.947E+00  6.937E-01  2.096E-01
  1.202E+00  9.206E+00  1.610E+00  1.948E+00  6.935E-01  2.097E-01
  1.206E+00  9.202E+00  1.611E+00  1.948E+00  6.932E-01  2.098E-01
  1.210E+00  9.199E+00  1.611E+00  1.949E+00  6.930E-01  2.099E-01
  1.214E+00  9.195E+00  1.611E+00  1.950E+00  6.927E-01  2.099E-01
  1.218E+00  9.192E+00  1.612E+00  1.950E+00  6.925E-01  2.100E-01
  1.222E+00  9.188E+00  1.612E+00  1.951E+00  6.922E-01  2.101E-01
  1.226E+00  9.184E+00  1.613E+00  1.951E+00  6.920E-01  2.101E-01
  1.231E+00  9.181E+00  1.613E+00  1.952E+00  6.918E-01  2.102E-01
  1.235E+00  9.177E+00  1.613E+00  1.953E+00  6.915E-01  2.102E-01
  1.239E+00  9.173E+00  1.614E+00  1.953E+00  6.913E-01  2.103E-01
  1.243E+00  9.170E+00  1.614E+00  1.954E+00  6.911E-01  2.103E-01
  1.247E+00  9.166E+00  1.614E+00  1.954E+00  6.908E-01  2.104E-01
  1.252E+00  9.162E+00  1.615E+00  1.955E+00  6.906E-01  2.105E-01
  1.256E+00  9.159E+00  1.615E+00  1.955E+00  6.904E-01  2.105E-01
  1.260E+00  9.155E+00  1.615E+00  1.956E+00  6.901E-01  2.106E-01
  1.265E+00  9.151E+00  1.616E+00  1.956E+00  6.899E-01  2.106E-01
  1.269E+00  9.147E+00  1.616E+00  1.956E+00  6.897E-01  2.107E-01
  1.273E+00  9.144E+00  1.616E+00  1.957E+00  6.895E-01  2.107E-01
  1.278E+00  9.140E+00  1.617E+00  1.957E+00  6.892E-01  2.107E-01
  1.282E+00  9.136E+00  1.617E+00  1.958E+00  6.890E-01  2.108E-01
  1.286E+00  9.132E+00  1.617E+00  1.958E+00  6.888E-01  2.108E-01
  1.291E+00  9.128E+00  1.617E+00  1.958E+00  6.886E-01  2.109E-01
  1.295E+00  9.124E+00  1.618E+00  1.959E+00  6.884E-01  2.109E-01
  1.299E+00  9.121E+00  1.618E+00  1.959E+00  6.881E-01  2.109E-01
  1.304E+00  9.117E+00  1.618E+00  1.959E+00  6.879E-01  2.110E-01
  1.308E+00  9.113E+00  1.618E+00  1.960E+00  6.877E-01  2.110E-01
  1.313E+00  9.109E+00  1.618E+00  1.960E+00  6.875E-01  2.110E-01
  1.317E+00  9.105E+00  1.619E+00  1.960E+00  6.873E-01  2.111E-01
  1.322E+00  9.101E+00  1.619E+00  1.960E+00  6.871E-01  2.111E-01
  1.326E+00  9.097E+00  1.619E+00  1.961E+00  6.869E-01  2.111E-01
  1.331E+00  9.093E+00  1.619E+00  1.961E+00  6.867E-01  2.111E-01
  1.335E+00  9.089E+00  1.619E+00  1.961E+00  6.865E-01  2.112E-01
  1.340E+00  9.085E+00  1.619E+00  1.961E+00  6.863E-01  2.112E-01
  1.344E+00  9.081E+00  1.619E+00  1.961E+00  6.861E-01  2.112E-01
  1.349E+00  9.077E+00  1.620E+00  1.962E+00  6.859E-01  2.112E-01
  1.354E+00  9.073E+00  1.620E+00  1.962E+00  6.857E-01  2.112E-01
  1.358E+00  9.069E+00  1.620E+00  1.962E+00  6.855E-01  2.113E-01
  1.363E+00  9.065E+00  1.620E+00  1.962E+00  6.853E-01  2.113E-01
  1.367E+00  9.061E+00  1.620E+00  1.962E+00  6.851E-01  2.113E-01
  1.372E+00  9.057E+00  1.620E+00  1.962E+00  6.849E-01  2.113E-01
  1.377E+00  9.052E+00  1.620E+00  1.962E+00  6.847E-01  2.113E-01
  1.381E+00  9.048E+00  1.620E+00  1.963E+00  6.845E-01  2.113E-01
  1.386E+00  9.044E+00  1.620E+00  1.963E+00  6.843E-01  2.113E-01
  1.391E+00  9.040E+00  1.620E+00  1.963E+00  6.841E-01  2.113E-01
  1.396E+00  9.036E+00  1.620E+00  1.963E+00  6.840E-01  2.113E-01
  1.400E+00  9.032E+00  1.620E+00  1.963E+00  6.838E-01  2.113E-01
  1.405E+00  9.028E+00  1.620E+00  1.963E+00  6.836E-01  2.113E-01
  1.410E+00  9.023E+00  1.620E+00  1.963E+00  6.834E-01  2.113E-01
  1.415E+00  9.019E+00  1.620E+00  1.963E+00  6.832E-01  2.113E-01
  1.420E+00  9.015E+00  1.620E+00  1.963E+00  6.831E-01  2.113E-01
  1.424E+00  9.011E+00  1.620E+00  1.963E+00  6.829E-01  2.113E-01
  1.429E+00  9.006E+00  1.620E+00  1.963E+00  6.827E-01  2.113E-01
  1.434E+00  9.002E+00  1.620E+00  1.963E+00  6.825E-01  2.113E-01
  1.439E+00  8.998E+00  1.620E+00  1.962E+00  6.824E-01  2.113E-01
  1.444E+00  8.994E+00  1.620E+00  1.962E+00  6.822E-01  2.113E-01
  1.449E+00  8.989E+00  1.620E+00  1.962E+00  6.820E-01  2.113E-01
  1.454E+00  8.985E+00  1.620E+00  1.962E+00  6.818E-01  2.113E-01
  1.459E+00  8.981E+00  1.620E+00  1.962E+00  6.817E-01  2.113E-01
  1.464E+00  8.977E+00  1.620E+00  1.962E+00  6.815E-01  2.113E-01
  1.469E+00  8.972E+00  1.620E+00  1.962E+00  6.813E-01  2.112E-01
  1.474E+00  8.968E+00  1.620E+00  1.962E+00  6.812E-01  2.112E-01
  1.479E+00  8.964E+00  1.619E+00  1.961E+00  6.810E-01  2.112E-01
  1.484E+00  8.959E+00  1.619E+00  1.961E+00  6.809E-01  2.112E-01
  1.489E+00  8.955E+00  1.619E+00  1.961E+00  6.807E-01  2.112E-01
  1.494E+00  8.951E+00  1.619E+00  1.961E+00  6.805E-01  2.111E-01
  1.499E+00  8.946E+00  1.619E+00  1.961E+00  6.804E-01  2.111E-01
  1.504E+00  8.942E+00  1.619E+00  1.960E+00  6.802E-01  2.111E-01
  1.509E+00  8.938E+00  1.619E+00  1.960E+00  6.801E-01  2.111E-01
  1.514E+00  8.933E+00  1.618E+00  1.960E+00  6.799E-01  2.110E-01
  1.520E+00  8.929E+00  1.618E+00  1.960E+00  6.798E-01  2.110E-01
  1.525E+00  8.924E+00  1.618E+00  1.959E+00  6.796E-01  2.110E-01
  1.530E+00  8.920E+00  1.618E+00  1.959E+00  6.794E-01  2.109E-01
  1.535E+00  8.916E+00  1.618E+00  1.959E+00  6.793E-01  2.109E-01
  1.540E+00  8.911E+00  1.618E+00  1.959E+00  6.792E-01  2.109E-01
  1.546E+00  8.907E+00  1.617E+00  1.958E+00  6.790E-01  2.108E-01
  1.551E+00  8.902E+00  1.617E+00  1.958E+00  6.789E-01  2.108E-01
  1.556E+00  8.898E+00  1.617E+00  1.958E+00  6.787E-01  2.108E-01
  1.561E+00  8.893E+00  1.617E+00  1.957E+00  6.786E-01  2.107E-01
  1.567E+00  8.889E+00  1.616E+00  1.957E+00  6.784E-01  2.107E-01
  1.572E+00  8.885E+00  1.616E+00  1.957E+00  6.783E-01  2.106E-01
  1.577E+00  8.880E+00  1.616E+00  1.956E+00  6.782E-01  2.106E-01
  1.583E+00  8.876E+00  1.616E+00  1.956E+00  6.780E-01  2.106E-01
  1.588E+00  8.871E+00  1.615E+00  1.956E+00  6.779E-01  2.105E-01
  1.594E+00  8.867E+00  1.615E+00  1.955E+00  6.777E-01  2.105E-01
  1.599E+00  8.862E+00  1.615E+00  1.955E+00  6.776E-01  2.104E-01
  1.604E+00  8.857E+00  1.615E+00  1.954E+00  6.775E-01  2.104E-01
  1.610E+00  8.853E+00  1.614E+00  1.954E+00  6.773E-01  2.103E-01
  1.615E+00  8.848E+00  1.614E+00  1.953E+00  6.772E-01  2.103E-01
  1.621E+00  8.844E+00  1.614E+00  1.953E+00  6.771E-01  2.102E-01
  1.626E+00  8.839E+00  1.613E+00  1.953E+00  6.769E-01  2.102E-01
  1.632E+00  8.835E+00  1.613E+00  1.952E+00  6.768E-01  2.101E-01
  1.638E+00  8.830E+00  1.613E+00  1.952E+00  6.767E-01  2.100E-01
  1.643E+00  8.825E+00  1.612E+00  1.951E+00  6.766E-01  2.100E-01
  1.649E+00  8.821E+00  1.612E+00  1.951E+00  6.764E-01  2.099E-01
  1.654E+00  8.816E+00  1.612E+00  1.950E+00  6.763E-01  2.099E-01
  1.660E+00  8.812E+00  1.611E+00  1.950E+00  6.762E-01  2.098E-01
  1.666E+00  8.807E+00  1.611E+00  1.949E+00  6.761E-01  2.097E-01
  1.671E+00  8.802E+00  1.611E+00  1.948E+00  6.759E-01  2.097E-01
  1.677E+00  8.798E+00  1.610E+00  1.948E+00  6.758E-01  2.096E-01
  1.683E+00  8.793E+00  1.610E+00  1.947E+00  6.757E-01  2.095E-01
  1.688E+00  8.788E+00  1.610E+00  1.947E+00  6.756E-01  2.095E-01
  1.694E+00  8.784E+00  1.609E+00  1.946E+00  6.755E-01  2.094E-01
  1.700E+00  8.779E+00  1.609E+00  1.946E+00  6.753E-01  2.093E-01
  1.706E+00  8.774E+00  1.608E+00  1.945E+00  6.752E-01  2.093E-01
  1.712E+00  8.770E+00  1.608E+00  1.944E+00  6.751E-01  2.092E-01
  1.717E+00  8.765E+00  1.608E+00  1.944E+00  6.750E-01  2.091E-01
  1.723E+00  8.760E+00  1.607E+00  1.943E+00  6.749E-01  2.090E-01
  1.729E+00  8.755E+00  1.607E+00  1.943E+00  6.748E-01  2.090E-01
  1.735E+00  8.751E+00  1.606E+00  1.942E+00  6.747E-01  2.089E-01
  1.741E+00  8.746E+00  1.606E+00  1.941E+00  6.746E-01  2.088E-01
  1.747E+00  8.741E+00  1.605E+00  1.941E+00  6.744E-01  2.087E-01
  1.753E+00  8.736E+00  1.605E+00  1.940E+00  6.743E-01  2.086E-01
  1.759E+00  8.732E+00  1.605E+00  1.939E+00  6.742E-01  2.086E-01
  1.765E+00  8.727E+00  1.604E+00  1.939E+00  6.741E-01  2.085E-01
  1.771E+00  8.722E+00  1.604E+00  1.938E+00  6.740E-01  2.084E-01
  1.777E+00  8.717E+00  1.603E+00  1.937E+00  6.739E-01  2.083E-01
  1.783E+00  8.713E+00  1.603E+00  1.936E+00  6.738E-01  2.082E-01
  1.789E+00  8.708E+00  1.602E+00  1.936E+00  6.737E-01  2.081E-01
  1.795E+00  8.703E+00  1.602E+00  1.935E+00  6.736E-01  2.081E-01
  1.801E+00  8.698E+00  1.601E+00  1.934E+00  6.735E-01  2.080E-01
  1.807E+00  8.694E+00  1.601E+00  1.934E+00  6.734E-01  2.079E-01
  1.813E+00  8.689E+00  1.600E+00  1.933E+00  6.733E-01  2.078E-01
  1.820E+00  8.684E+00  1.600E+00  1.932E+00  6.732E-01  2.077E-01
  1.826E+00  8.679E+00  1.599E+00  1.931E+00  6.731E-01  2.076E-01
  1.832E+00  8.674E+00  1.599E+00  1.930E+00  6.730E-01  2.075E-01
  1.838E+00  8.669E+00  1.598E+00  1.930E+00  6.729E-01  2.074E-01
  1.845E+00  8.664E+00  1.598E+00  1.929E+00  6.728E-01  2.073E-01
  1.851E+00  8.660E+00  1.597E+00  1.928E+00  6.727E-01  2.072E-01
  1.857E+00  8.655E+00  1.597E+00  1.927E+00  6.726E-01  2.071E-01
  1.863E+00  8.650E+00  1.596E+00  1.926E+00  6.726E-01  2.070E-01
  1.870E+00  8.645E+00  1.596E+00  1.926E+00  6.725E-01  2.069E-01
  1.876E+00  8.640E+00  1.595E+00  1.925E+00  6.724E-01  2.068E-01
  1.883E+00  8.635E+00  1.594E+00  1.924E+00  6.723E-01  2.067E-01
  1.889E+00  8.630E+00  1.594E+00  1.923E+00  6.722E-01  2.066E-01
  1.895E+00  8.625E+00  1.593E+00  1.922E+00  6.721E-01  2.065E-01
  1.902E+00  8.620E+00  1.593E+00  1.921E+00  6.720E-01  2.064E-01
  1.908E+00  8.615E+00  1.592E+00  1.921E+00  6.719E-01  2.063E-01
  1.915E+00  8.610E+00  1.592E+00  1.920E+00  6.719E-01  2.062E-01
  1.921E+00  8.606E+00  1.591E+00  1.919E+00  6.718E-01  2.060E-01
  1.928E+00  8.601E+00  1.590E+00  1.918E+00  6.717E-01  2.059E-01
  1.935E+00  8.596E+00  1.590E+00  1.917E+00  6.716E-01  2.058E-01
  1.941E+00  8.591E+00  1.589E+00  1.916E+00  6.715E-01  2.057E-01
  1.948E+00  8.586E+00  1.589E+00  1.915E+00  6.715E-01  2.056E-01
  1.954E+00  8.581E+00  1.588E+00  1.914E+00  6.714E-01  2.055E-01
  1.961E+00  8.576E+00  1.587E+00  1.913E+00  6.713E-01  2.054E-01
  1.968E+00  8.571E+00  1.587E+00  1.912E+00  6.712E-01  2.052E-01
  1.974E+00  8.566E+00  1.586E+00  1.911E+00  6.712E-01  2.051E-01
  1.981E+00  8.561E+00  1.585E+00  1.910E+00  6.711E-01  2.050E-01
  1.988E+00  8.556E+00  1.585E+00  1.909E+00  6.710E-01  2.049E-01
  1.995E+00  8.551E+00  1.584E+00  1.909E+00  6.709E-01  2.048E-01
  2.001E+00  8.546E+00  1.584E+00  1.908E+00  6.709E-01  2.046E-01
  2.008E+00  8.541E+00  1.583E+00  1.907E+00  6.708E-01  2.045E-01
  2.015E+00  8.536E+00  1.582E+00  1.906E+00  6.707E-01  2.044E-01
  2.022E+00  8.531E+00  1.582E+00  1.905E+00  6.706E-01  2.043E-01
  2.029E+00  8.526E+00  1.581E+00  1.904E+00  6.706E-01  2.041E-01
  2.036E+00  8.521E+00  1.580E+00  1.903E+00  6.705E-01  2.040E-01
  2.043E+00  8.516E+00  1.580E+00  1.902E+00  6.704E-01  2.039E-01
  2.050E+00  8.511E+00  1.579E+00  1.901E+00  6.704E-01  2.038E-01
  2.057E+00  8.506E+00  1.578E+00  1.900E+00  6.703E-01  2.036E-01
  2.064E+00  8.501E+00  1.578E+00  1.899E+00  6.702E-01  2.035E-01
  2.071E+00  8.496E+00  1.577E+00  1.897E+00  6.702E-01  2.034E-01
  2.078E+00  8.491E+00  1.576E+00  1.896E+00  6.701E-01  2.032E-01
  2.085E+00  8.486E+00  1.575E+00  1.895E+00  6.701E-01  2.031E-01
  2.092E+00  8.481E+00  1.575E+00  1.894E+00  6.700E-01  2.030E-01
  2.099E+00  8.476E+00  1.574E+00  1.893E+00  6.699E-01  2.028E-01
  2.106E+00  8.471E+00  1.573E+00  1.892E+00  6.699E-01  2.027E-01
  2.113E+00  8.465E+00  1.573E+00  1.891E+00  6.698E-01  2.025E-01
  2.121E+00  8.460E+00  1.572E+00  1.890E+00  6.698E-01  2.024E-01
  2.128E+00  8.455E+00  1.571E+00  1.889E+00  6.697E-01  2.023E-01
  2.135E+00  8.450E+00  1.570E+00  1.888E+00  6.696E-01  2.021E-01
  2.142E+00  8.445E+00  1.570E+00  1.887E+00  6.696E-01  2.020E-01
  2.150E+00  8.440E+00  1.569E+00  1.886E+00  6.695E-01  2.018E-01
  2.157E+00  8.435E+00  1.568E+00  1.884E+00  6.695E-01  2.017E-01
  2.164E+00  8.430E+00  1.567E+00  1.883E+00  6.694E-01  2.015E-01
  2.172E+00  8.425E+00  1.567E+00  1.882E+00  6.694E-01  2.014E-01
  2.179E+00  8.420E+00  1.566E+00  1.881E+00  6.693E-01  2.013E-01
  2.187E+00  8.415E+00  1.565E+00  1.880E+00  6.693E-01  2.011E-01
  2.194E+00  8.410E+00  1.564E+00  1.879E+00  6.692E-01  2.010E-01
  2.201E+00  8.404E+00  1.564E+00  1.878E+00  6.692E-01  2.008E-01
  2.209E+00  8.399E+00  1.563E+00  1.877E+00  6.691E-01  2.007E-01
  2.216E+00  8.394E+00  1.562E+00  1.875E+00  6.691E-01  2.005E-01
  2.224E+00  8.389E+00  1.561E+00  1.874E+00  6.690E-01  2.004E-01
  2.232E+00  8.384E+00  1.561E+00  1.873E+00  6.690E-01  2.002E-01
  2.239E+00  8.379E+00  1.560E+00  1.872E+00  6.689E-01  2.001E-01
  2.247E+00  8.374E+00  1.559E+00  1.871E+00  6.689E-01  1.999E-01
  2.254E+00  8.369E+00  1.558E+00  1.870E+00  6.688E-01  1.998E-01
  2.262E+00  8.364E+00  1.558E+00  1.868E+00  6.688E-01  1.996E-01
  2.270E+00  8.359E+00  1.557E+00  1.867E+00  6.687E-01  1.994E-01
  2.278E+00  8.353E+00  1.556E+00  1.866E+00  6.687E-01  1.993E-01
  2.285E+00  8.348E+00  1.555E+00  1.865E+00  6.687E-01  1.991E-01
  2.293E+00  8.343E+00  1.554E+00  1.864E+00  6.686E-01  1.990E-01
  2.301E+00  8.338E+00  1.554E+00  1.862E+00  6.686E-01  1.988E-01
  2.309E+00  8.333E+00  1.553E+00  1.861E+00  6.685E-01  1.986E-01
  2.317E+00  8.328E+00  1.552E+00  1.860E+00  6.685E-01  1.985E-01
  2.325E+00  8.323E+00  1.551E+00  1.859E+00  6.685E-01  1.983E-01
  2.332E+00  8.318E+00  1.550E+00  1.857E+00  6.684E-01  1.981E-01
  2.340E+00  8.312E+00  1.549E+00  1.856E+00  6.684E-01  1.980E-01
  2.348E+00  8.307E+00  1.549E+00  1.855E+00  6.684E-01  1.978E-01
  2.356E+00  8.302E+00  1.548E+00  1.854E+00  6.683E-01  1.977E-01
  2.364E+00  8.297E+00  1.547E+00  1.852E+00  6.683E-01  1.975E-01
  2.372E+00  8.292E+00  1.546E+00  1.851E+00  6.683E-01  1.973E-01
  2.381E+00  8.287E+00  1.545E+00  1.850E+00  6.682E-01  1.971E-01
  2.389E+00  8.282E+00  1.544E+00  1.849E+00  6.682E-01  1.970E-01
  2.397E+00  8.276E+00  1.544E+00  1.847E+00  6.682E-01  1.968E-01
  2.405E+00  8.271E+00  1.543E+00  1.846E+00  6.681E-01  1.966E-01
  2.413E+00  8.266E+00  1.542E+00  1.845E+00  6.681E-01  1.965E-01
  2.421E+00  8.261E+00  1.541E+00  1.844E+00  6.681E-01  1.963E-01
  2.430E+00  8.256E+00  1.540E+00  1.842E+00  6.680E-01  1.961E-01
  2.438E+00  8.251E+00  1.539E+00  1.841E+00  6.680E-01  1.960E-01
  2.446E+00  8.246E+00  1.538E+00  1.840E+00  6.680E-01  1.958E-01
  2.455E+00  8.240E+00  1.538E+00  1.838E+00  6.680E-01  1.956E-01
  2.463E+00  8.235E+00  1.537E+00  1.837E+00  6.679E-01  1.954E-01
  2.471E+00  8.230E+00  1.536E+00  1.836E+00  6.679E-01  1.953E-01
  2.480E+00  8.225E+00  1.535E+00  1.834E+00  6.679E-01  1.951E-01
  2.488E+00  8.220E+00  1.534E+00  1.833E+00  6.679E-01  1.949E-01
  2.497E+00  8.215E+00  1.533E+00  1.832E+00  6.678E-01  1.947E-01
  2.505E+00  8.210E+00  1.532E+00  1.831E+00  6.678E-01  1.945E-01
  2.514E+00  8.204E+00  1.532E+00  1.829E+00  6.678E-01  1.944E-01
  2.522E+00  8.199E+00  1.531E+00  1.828E+00  6.678E-01  1.942E-01
  2.531E+00  8.194E+00  1.530E+00  1.827E+00  6.678E-01  1.940E-01
  2.539E+00  8.189E+00  1.529E+00  1.825E+00  6.677E-01  1.938E-01
  2.548E+00  8.184E+00  1.528E+00  1.824E+00  6.677E-01  1.936E-01
  2.557E+00  8.179E+00  1.527E+00  1.823E+00  6.677E-01  1.935E-01
  2.566E+00  8.174E+00  1.526E+00  1.821E+00  6.677E-01  1.933E-01
  2.574E+00  8.168E+00  1.525E+00  1.820E+00  6.677E-01  1.931E-01
  2.583E+00  8.163E+00  1.524E+00  1.818E+00  6.677E-01  1.929E-01
  2.592E+00  8.158E+00  1.523E+00  1.817E+00  6.676E-01  1.927E-01
  2.601E+00  8.153E+00  1.523E+00  1.816E+00  6.676E-01  1.925E-01
  2.610E+00  8.148E+00  1.522E+00  1.814E+00  6.676E-01  1.924E-01
  2.618E+00  8.143E+00  1.521E+00  1.813E+00  6.676E-01  1.922E-01
  2.627E+00  8.137E+00  1.520E+00  1.812E+00  6.676E-01  1.920E-01
  2.636E+00  8.132E+00  1.519E+00  1.810E+00  6.676E-01  1.918E-01
  2.645E+00  8.127E+00  1.518E+00  1.809E+00  6.676E-01  1.916E-01
  2.654E+00  8.122E+00  1.517E+00  1.807E+00  6.676E-01  1.914E-01
  2.663E+00  8.117E+00  1.516E+00  1.806E+00  6.675E-01  1.912E-01
  2.672E+00  8.112E+00  1.515E+00  1.805E+00  6.675E-01  1.910E-01
  2.682E+00  8.107E+00  1.514E+00  1.803E+00  6.675E-01  1.908E-01
  2.691E+00  8.101E+00  1.513E+00  1.802E+00  6.675E-01  1.906E-01
  2.700E+00  8.096E+00  1.512E+00  1.800E+00  6.675E-01  1.904E-01
  2.709E+00  8.091E+00  1.511E+00  1.799E+00  6.675E-01  1.902E-01
  2.718E+00  8.086E+00  1.511E+00  1.798E+00  6.675E-01  1.900E-01
  2.728E+00  8.081E+00  1.510E+00  1.796E+00  6.675E-01  1.898E-01
  2.737E+00  8.076E+00  1.509E+00  1.795E+00  6.675E-01  1.896E-01
  2.746E+00  8.070E+00  1.508E+00  1.793E+00  6.675E-01  1.894E-01
  2.755E+00  8.065E+00  1.507E+00  1.792E+00  6.675E-01  1.892E-01
  2.765E+00  8.060E+00  1.506E+00  1.790E+00  6.675E-01  1.890E-01
  2.774E+00  8.055E+00  1.505E+00  1.789E+00  6.675E-01  1.888E-01
  2.784E+00  8.050E+00  1.504E+00  1.788E+00  6.675E-01  1.886E-01
  2.793E+00  8.045E+00  1.503E+00  1.786E+00  6.675E-01  1.884E-01
  2.803E+00  8.040E+00  1.502E+00  1.785E+00  6.675E-01  1.882E-01
  2.812E+00  8.034E+00  1.501E+00  1.783E+00  6.675E-01  1.880E-01
  2.822E+00  8.029E+00  1.500E+00  1.782E+00  6.675E-01  1.878E-01
  2.831E+00  8.024E+00  1.499E+00  1.780E+00  6.675E-01  1.876E-01
  2.841E+00  8.019E+00  1.498E+00  1.779E+00  6.675E-01  1.874E-01
  2.851E+00  8.014E+00  1.497E+00  1.777E+00  6.675E-01  1.872E-01
  2.861E+00  8.009E+00  1.496E+00  1.776E+00  6.675E-01  1.870E-01
  2.870E+00  8.004E+00  1.495E+00  1.775E+00  6.675E-01  1.868E-01
  2.880E+00  7.998E+00  1.494E+00  1.773E+00  6.675E-01  1.866E-01
  2.890E+00  7.993E+00  1.493E+00  1.772E+00  6.675E-01  1.864E-01
  2.900E+00  7.988E+00  1.492E+00  1.770E+00  6.675E-01  1.862E-01
  2.910E+00  7.983E+00  1.491E+00  1.769E+00  6.675E-01  1.860E-01
  2.920E+00  7.978E+00  1.490E+00  1.767E+00  6.675E-01  1.858E-01
  2.929E+00  7.973E+00  1.489E+00  1.766E+00  6.675E-01  1.856E-01
  2.939E+00  7.968E+00  1.488E+00  1.764E+00  6.675E-01  1.854E-01
  2.949E+00  7.963E+00  1.487E+00  1.763E+00  6.675E-01  1.852E-01
  2.960E+00  7.958E+00  1.486E+00  1.761E+00  6.675E-01  1.850E-01
  2.970E+00  7.952E+00  1.485E+00  1.760E+00  6.675E-01  1.847E-01
  2.980E+00  7.947E+00  1.484E+00  1.758E+00  6.676E-01  1.845E-01
  2.990E+00  7.942E+00  1.483E+00  1.757E+00  6.676E-01  1.843E-01
  3.000E+00  7.937E+00  1.482E+00  1.755E+00  6.676E-01  1.841E-01
