       6     575     327     407

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Pd.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   7.943675E-01   1.591308E+15    5.21816E+35   0.000000000E+00  -8.917385E-01   0.000000000E+00
     1       1.000000   7.943675E-01   1.591308E+15    5.21816E+35   3.351259744E-12  -8.917385E-01   2.801703656E-12
     2       1.033333   7.943675E-01   1.591308E+15    5.21816E+35   3.697680700E-12  -8.917385E-01   3.091316798E-12
     3       1.067778   7.943675E-01   1.591308E+15    5.21816E+35   4.079911318E-12  -8.917385E-01   3.410867356E-12
     4       1.103370   7.943675E-01   1.591308E+15    5.21816E+35   4.501653255E-12  -8.917385E-01   3.763449974E-12
     5       1.140149   7.943675E-01   1.591308E+15    5.21816E+35   4.966990812E-12  -8.917385E-01   4.152479186E-12
     6       1.178154   7.943675E-01   1.591308E+15    5.21816E+35   5.480430482E-12  -8.917385E-01   4.581722492E-12
     7       1.217426   7.943675E-01   1.591308E+15    5.21816E+35   6.046944600E-12  -8.917385E-01   5.055336836E-12
     8       1.258007   7.943675E-01   1.591308E+15    5.21816E+35   6.672019491E-12  -8.917385E-01   5.577908868E-12
     9       1.299941   7.943675E-01   1.591308E+15    5.21816E+35   7.361708602E-12  -8.917385E-01   6.154499364E-12
    10       1.343272   7.943675E-01   1.591308E+15    5.21816E+35   8.122691129E-12  -8.917385E-01   6.790692231E-12
    11       1.388048   7.943675E-01   1.591308E+15    5.21816E+35   8.962336699E-12  -8.917385E-01   7.492648589E-12
    12       1.434316   7.943675E-01   1.591308E+15    5.21816E+35   9.888776738E-12  -8.917385E-01   8.267166433E-12
    13       1.482126   7.943675E-01   1.591308E+15    5.21816E+35   1.091098322E-11  -8.917385E-01   9.121746470E-12
    14       1.531531   7.943675E-01   1.591308E+15    5.21816E+35   1.203885557E-11  -8.917385E-01   1.006466476E-11
    15       1.582582   7.943675E-01   1.591308E+15    5.21816E+35   1.328331649E-11  -8.917385E-01   1.110505286E-11
    16       1.635334   7.943675E-01   1.591308E+15    5.21816E+35   1.465641778E-11  -8.917385E-01   1.225298625E-11
    17       1.689846   7.943675E-01   1.591308E+15    5.21816E+35   1.617145706E-11  -8.917385E-01   1.351958195E-11
    18       1.746174   7.943675E-01   1.591308E+15    5.21816E+35   1.784310651E-11  -8.917385E-01   1.491710610E-11
    19       1.804380   7.943675E-01   1.591308E+15    5.21816E+35   1.968755496E-11  -8.917385E-01   1.645909283E-11
    20       1.864526   7.943675E-01   1.591308E+15    5.21816E+35   2.172266471E-11  -8.917385E-01   1.816047529E-11
    21       1.926676   7.943675E-01   1.591308E+15    5.21816E+35   2.396814451E-11  -8.917385E-01   2.003773028E-11
    22       1.990899   7.943675E-01   1.591308E+15    5.21816E+35   2.644574035E-11  -8.917385E-01   2.210903780E-11
    23       2.057262   7.943675E-01   1.591308E+15    5.21816E+35   2.917944618E-11  -8.917385E-01   2.439445713E-11
    24       2.125838   7.943675E-01   1.591308E+15    5.21816E+35   3.219573617E-11  -8.917385E-01   2.691612109E-11
    25       2.196699   7.943675E-01   1.591308E+15    5.21816E+35   3.552382114E-11  -8.917385E-01   2.969845036E-11
    26       2.269922   7.943675E-01   1.591308E+15    5.21816E+35   3.919593144E-11  -8.917385E-01   3.276839002E-11
    27       2.345586   7.943675E-01   1.591308E+15    5.21816E+35   4.324762911E-11  -8.917385E-01   3.615567045E-11
    28       2.423772   7.943675E-01   1.591308E+15    5.21816E+35   4.771815221E-11  -8.917385E-01   3.989309527E-11
    29       2.504565   7.943675E-01   1.591308E+15    5.21816E+35   5.265079489E-11  -8.917385E-01   4.401685905E-11
    30       2.588050   7.943675E-01   1.591308E+15    5.21816E+35   5.809332659E-11  -8.917385E-01   4.856689778E-11
    31       2.674319   7.943675E-01   1.591308E+15    5.21816E+35   6.409845473E-11  -8.917385E-01   5.358727563E-11
    32       2.763463   7.943675E-01   1.591308E+15    5.21816E+35   7.072433509E-11  -8.917385E-01   5.912661175E-11
    33       2.855578   7.943675E-01   1.591308E+15    5.21816E+35   7.803513505E-11  -8.917385E-01   6.523855101E-11
    34       2.950764   7.943675E-01   1.591308E+15    5.21816E+35   8.610165496E-11  -8.917385E-01   7.198228361E-11
    35       3.049123   7.943675E-01   1.591308E+15    5.21816E+35   9.500201388E-11  -8.917384E-01   7.942311825E-11
    36       3.150760   7.943675E-01   1.591308E+15    5.21816E+35   1.048224060E-10  -8.917384E-01   8.763311459E-11
    37       3.255786   7.943675E-01   1.591308E+15    5.21816E+35   1.156579355E-10  -8.917384E-01   9.669178116E-11
    38       3.364312   7.943675E-01   1.591308E+15    5.21816E+35   1.276135374E-10  -8.917384E-01   1.066868453E-10
    39       3.476455   7.943675E-01   1.591308E+15    5.21816E+35   1.408049940E-10  -8.917384E-01   1.177151027E-10
    40       3.592337   7.943675E-01   1.591308E+15    5.21816E+35   1.553600559E-10  -8.917384E-01   1.298833549E-10
    41       3.712082   7.943675E-01   1.591308E+15    5.21816E+35   1.714196797E-10  -8.917384E-01   1.433094436E-10
    42       3.835818   7.943675E-01   1.591308E+15    5.21816E+35   1.891393921E-10  -8.917384E-01   1.581233917E-10
    43       3.963678   7.943675E-01   1.591308E+15    5.21816E+35   2.086907972E-10  -8.917384E-01   1.744686627E-10
    44       4.095801   7.943674E-01   1.591308E+15    5.21816E+35   2.302632376E-10  -8.917384E-01   1.925035500E-10
    45       4.232328   7.943674E-01   1.591308E+15    5.21816E+35   2.540656283E-10  -8.917384E-01   2.124027098E-10
    46       4.373405   7.943674E-01   1.591308E+15    5.21816E+35   2.803284800E-10  -8.917384E-01   2.343588524E-10
    47       4.519185   7.943674E-01   1.591308E+15    5.21816E+35   3.093061313E-10  -8.917384E-01   2.585846089E-10
    48       4.669825   7.943674E-01   1.591308E+15    5.21816E+35   3.412792118E-10  -8.917384E-01   2.853145900E-10
    49       4.825486   7.943674E-01   1.591308E+15    5.21816E+35   3.765573599E-10  -8.917384E-01   3.148076581E-10
    50       4.986335   7.943674E-01   1.591308E+15    5.21816E+35   4.154822213E-10  -8.917384E-01   3.473494343E-10
    51       5.152546   7.943674E-01   1.591308E+15    5.21816E+35   4.584307579E-10  -8.917384E-01   3.832550646E-10
    52       5.324298   7.943674E-01   1.591308E+15    5.21816E+35   5.058188981E-10  -8.917384E-01   4.228722715E-10
    53       5.501774   7.943674E-01   1.591308E+15    5.21816E+35   5.581055647E-10  -8.917383E-01   4.665847218E-10
    54       5.685167   7.943674E-01   1.591308E+15    5.21816E+35   6.157971199E-10  -8.917383E-01   5.148157420E-10
    55       5.874672   7.943674E-01   1.591308E+15    5.21816E+35   6.794522684E-10  -8.917383E-01   5.680324178E-10
    56       6.070495   7.943674E-01   1.591308E+15    5.21816E+35   7.496874681E-10  -8.917383E-01   6.267501179E-10
    57       6.272844   7.943673E-01   1.591308E+15    5.21816E+35   8.271829005E-10  -8.917383E-01   6.915374847E-10
    58       6.481939   7.943673E-01   1.591308E+15    5.21816E+35   9.126890576E-10  -8.917383E-01   7.630219410E-10
    59       6.698004   7.943673E-01   1.591307E+15    5.21816E+35   1.007034010E-09  -8.917383E-01   8.418957668E-10
    60       6.921270   7.943673E-01   1.591307E+15    5.21816E+35   1.111131425E-09  -8.917382E-01   9.289228030E-10
    61       7.151979   7.943673E-01   1.591307E+15    5.21815E+35   1.225989417E-09  -8.917382E-01   1.024945849E-09
    62       7.390378   7.943673E-01   1.591307E+15    5.21815E+35   1.352720309E-09  -8.917382E-01   1.130894824E-09
    63       7.636724   7.943673E-01   1.591307E+15    5.21815E+35   1.492551404E-09  -8.917382E-01   1.247795774E-09
    64       7.891282   7.943672E-01   1.591307E+15    5.21815E+35   1.646836874E-09  -8.917382E-01   1.376780806E-09
    65       8.154324   7.943672E-01   1.591307E+15    5.21815E+35   1.817070867E-09  -8.917382E-01   1.519099055E-09
    66       8.426135   7.943672E-01   1.591307E+15    5.21815E+35   2.004901986E-09  -8.917381E-01   1.676128777E-09
    67       8.707006   7.943672E-01   1.591307E+15    5.21815E+35   2.212149247E-09  -8.917381E-01   1.849390700E-09
    68       8.997239   7.943671E-01   1.591307E+15    5.21815E+35   2.440819698E-09  -8.917381E-01   2.040562749E-09
    69       9.297147   7.943671E-01   1.591307E+15    5.21815E+35   2.693127857E-09  -8.917380E-01   2.251496297E-09
    70       9.607051   7.943671E-01   1.591307E+15    5.21815E+35   2.971517154E-09  -8.917380E-01   2.484234091E-09
    71       9.927286   7.943671E-01   1.591307E+15    5.21815E+35   3.278683598E-09  -8.917380E-01   2.741030040E-09
    72      10.258195   7.943670E-01   1.591307E+15    5.21815E+35   3.617601882E-09  -8.917380E-01   3.024371037E-09
    73      10.600135   7.943670E-01   1.591307E+15    5.21815E+35   3.991554193E-09  -8.917379E-01   3.337001046E-09
    74      10.953472   7.943670E-01   1.591307E+15    5.21815E+35   4.404161999E-09  -8.917379E-01   3.681947673E-09
    75      11.318588   7.943669E-01   1.591306E+15    5.21815E+35   4.859421114E-09  -8.917378E-01   4.062551487E-09
    76      11.695873   7.943669E-01   1.591306E+15    5.21815E+35   5.361740399E-09  -8.917378E-01   4.482498374E-09
