       6     151      51      66
 
     EOS file :  /Users/dany/Work/NStar/EOS/v14/APR_EOS_Cat.dat              
 
  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   
 
     0       0.000000   4.901827E-01   8.797004E+14    1.01449E+35   0.000000000E+00  -3.852028E-01   0.000000000E+00
     1      10.000000   4.901824E-01   8.796999E+14    1.01449E+35   1.852628332E-09  -3.852026E-01   1.728854604E-09
     2      11.666664   4.901823E-01   8.796997E+14    1.01449E+35   2.941903648E-09  -3.852025E-01   2.745355835E-09
     3      13.611106   4.901822E-01   8.796994E+14    1.01449E+35   4.671630785E-09  -3.852025E-01   4.359520770E-09
     4      15.879620   4.901821E-01   8.796991E+14    1.01449E+35   7.418369694E-09  -3.852023E-01   6.922751935E-09
     5      18.526217   4.901818E-01   8.796987E+14    1.01449E+35   1.178008131E-08  -3.852022E-01   1.099306168E-08
     6      21.613910   4.901815E-01   8.796981E+14    1.01448E+35   1.870630043E-08  -3.852019E-01   1.745654895E-08
     7      25.216213   4.901811E-01   8.796972E+14    1.01448E+35   2.970484230E-08  -3.852016E-01   2.772029738E-08
     8      29.418891   4.901806E-01   8.796961E+14    1.01448E+35   4.717003825E-08  -3.852012E-01   4.401868502E-08
     9      34.322001   4.901798E-01   8.796946E+14    1.01447E+35   7.490394708E-08  -3.852006E-01   6.989978103E-08
    10      40.042275   4.901788E-01   8.796925E+14    1.01447E+35   1.189439878E-07  -3.851998E-01   1.109977005E-07
    11      46.715891   4.901774E-01   8.796897E+14    1.01446E+35   1.888771216E-07  -3.851987E-01   1.762590208E-07
    12      54.501721   4.901755E-01   8.796859E+14    1.01444E+35   2.999265761E-07  -3.851972E-01   2.798901676E-07
    13      63.585099   4.901730E-01   8.796807E+14    1.01442E+35   4.762651673E-07  -3.851951E-01   4.444495369E-07
    14      74.182232   4.901694E-01   8.796736E+14    1.01440E+35   7.562760421E-07  -3.851923E-01   7.057571209E-07
    15      86.545328   4.901647E-01   8.796639E+14    1.01437E+35   1.200905051E-06  -3.851885E-01   1.120689622E-06
    16     100.968582   4.901582E-01   8.796507E+14    1.01432E+35   1.906920788E-06  -3.851834E-01   1.779556237E-06
    17     117.795142   4.901493E-01   8.796328E+14    1.01426E+35   3.027964068E-06  -3.851764E-01   2.825745390E-06
    18     137.425225   4.901373E-01   8.796084E+14    1.01417E+35   4.807958692E-06  -3.851669E-01   4.486911018E-06
    19     160.325555   4.901209E-01   8.795752E+14    1.01406E+35   7.634133969E-06  -3.851539E-01   7.124469308E-06
    20     187.040329   4.900987E-01   8.795300E+14    1.01390E+35   1.212115230E-05  -3.851362E-01   1.131214167E-05
    21     218.203948   4.900683E-01   8.794686E+14    1.01368E+35   1.924454893E-05  -3.851122E-01   1.796055702E-05
    22     254.555763   4.900271E-01   8.793849E+14    1.01339E+35   3.055230170E-05  -3.850795E-01   2.851485427E-05
    23     296.957099   4.899709E-01   8.792713E+14    1.01299E+35   4.850008966E-05  -3.850350E-01   4.526790301E-05
    24     346.410842   4.898944E-01   8.791170E+14    1.01245E+35   7.698214923E-05  -3.849745E-01   7.185645710E-05
    25     404.083880   4.897903E-01   8.789071E+14    1.01172E+35   1.221709418E-04  -3.848921E-01   1.140464073E-04
    26     471.332604   4.896487E-01   8.786216E+14    1.01072E+35   1.938434510E-04  -3.847801E-01   1.809740649E-04
    27     549.731565   4.894561E-01   8.782333E+14    1.00936E+35   3.074720007E-04  -3.846278E-01   2.871050325E-04
    28     641.105219   4.891942E-01   8.777053E+14    1.00752E+35   4.875115640E-04  -3.844208E-01   4.553185138E-04
    29     747.562281   4.888383E-01   8.769877E+14    1.00502E+35   7.725494300E-04  -3.841397E-01   7.217485596E-04
    30     871.531606   4.883547E-01   8.760129E+14    1.00162E+35   1.223331897E-03  -3.837581E-01   1.143350614E-03
    31    1015.797451   4.876982E-01   8.746897E+14    9.97029E+34   1.935188829E-03  -3.832407E-01   1.809657925E-03
    32    1183.530352   4.868077E-01   8.728951E+14    9.90822E+34   3.057081125E-03  -3.825399E-01   2.860898993E-03
    33    1378.307257   4.856013E-01   8.704647E+14    9.82456E+34   4.820409395E-03  -3.815928E-01   4.515600455E-03
    34    1604.110671   4.839697E-01   8.671788E+14    9.71222E+34   7.581758142E-03  -3.803156E-01   7.111968032E-03
    35    1865.290878   4.817680E-01   8.627470E+14    9.56208E+34   1.188458020E-02  -3.785993E-01   1.116850235E-02
    36    2166.467353   4.788057E-01   8.568013E+14    9.36269E+34   1.854462365E-02  -3.763034E-01   1.746981435E-02
    37    2512.330649   4.748362E-01   8.488667E+14    9.10021E+34   2.876091857E-02  -3.732508E-01   2.718177377E-02
    38    2907.306566   4.695475E-01   8.383118E+14    8.75866E+34   4.424408746E-02  -3.692255E-01   4.199341965E-02
    39    3355.032760   4.625494E-01   8.244310E+14    8.32102E+34   6.733556732E-02  -3.639758E-01   6.426586581E-02
    40    3857.544285   4.533773E-01   8.063414E+14    7.77161E+34   1.010486578E-01  -3.572288E-01   9.713070116E-02
    41    4414.223719   4.415062E-01   7.830917E+14    7.10004E+34   1.489173326E-01  -3.487238E-01   1.444284569E-01
    42    5020.487639   4.263801E-01   7.537597E+14    6.30692E+34   2.144828992E-01  -3.382695E-01   2.103034327E-01
    43    5666.430424   4.074912E-01   7.175423E+14    5.41023E+34   3.002737569E-01  -3.258282E-01   2.982441908E-01
    44    6335.932462   3.844686E-01   6.739865E+14    4.44968E+34   4.063307817E-01  -3.116108E-01   4.094988973E-01
    45    7006.867246   3.572012E-01   6.231547E+14    3.48528E+34   5.287568979E-01  -2.961463E-01   5.412110907E-01
    46    7653.195759   3.259362E-01   5.657766E+14    2.58683E+34   6.592510496E-01  -2.802657E-01   6.852920176E-01
    47    8249.101973   2.845637E-01   4.908232E+14    1.83372E+34   7.836517225E-01  -2.649847E-01   8.262039048E-01
    48    8791.699482   2.498514E-01   4.289473E+14    1.22258E+34   8.981857187E-01  -2.507652E-01   9.587578206E-01
    49    9249.653919   2.148620E-01   3.674013E+14    7.76836E+33   9.920196114E-01  -2.386862E-01   1.069249577E+00
    50    9620.658763   1.636671E-01   2.782391E+14    5.01673E+33   1.056201027E+00  -2.289884E-01   1.145895615E+00
    51    9960.563612   1.369925E-01   2.322675E+14    2.98130E+33   1.108805853E+00  -2.202998E-01   1.209209008E+00
    52   10220.217127   1.132865E-01   1.916582E+14    1.72773E+33   1.144261598E+00  -2.138248E-01   1.252085967E+00
    53   10413.008857   9.206211E-02   1.554786E+14    9.84902E+32   1.166826893E+00  -2.091280E-01   1.279450311E+00
    54   10554.349386   7.271805E-02   1.228985E+14    5.54821E+32   1.180634762E+00  -2.057546E-01   1.296200451E+00
    55   10658.316944   5.239010E-02   8.839995E+13    3.22746E+32   1.188406562E+00  -2.033165E-01   1.305626980E+00
    56   10744.379844   3.713497E-02   6.258393E+13    1.87573E+32   1.193092279E+00  -2.013297E-01   1.311313603E+00
    57   10816.424048   2.615645E-02   4.403645E+13    1.09077E+32   1.195895929E+00  -1.996905E-01   1.314716190E+00
    58   10876.955644   1.837913E-02   3.091244E+13    6.33244E+31   1.197572879E+00  -1.983309E-01   1.316751329E+00
    59   10927.719355   1.287149E-02   2.163048E+13    3.67571E+31   1.198568406E+00  -1.972035E-01   1.317959411E+00
    60   10970.326160   9.008803E-03   1.512629E+13    2.13160E+31   1.199157989E+00  -1.962666E-01   1.318674859E+00
    61   11006.008297   6.232661E-03   1.046214E+13    1.23983E+31   1.199503933E+00  -1.954884E-01   1.319094585E+00
    62   11036.262897   4.202963E-03   7.051570E+12    7.25984E+30   1.199705958E+00  -1.948333E-01   1.319339620E+00
    63   11062.729559   2.614542E-03   4.384339E+12    4.33899E+30   1.199822117E+00  -1.942638E-01   1.319480500E+00
    64   11088.322802   1.590918E-03   2.666541E+12    2.63814E+30   1.199890466E+00  -1.937162E-01   1.319563393E+00
    65   11114.054383   8.592865E-04   1.438921E+12    1.66548E+30   1.199929949E+00  -1.931688E-01   1.319611285E+00
    66   11144.325202   4.879111E-04   8.163550E+11    1.04597E+30   1.199955376E+00  -1.925288E-01   1.319642141E+00
    67   11178.055222   2.203366E-04   3.681626E+11    6.53722E+29   1.199971676E+00  -1.918207E-01   1.319661919E+00
    68   11225.123845   1.415196E-04   2.363205E+11    3.92118E+29   1.199982721E+00  -1.908412E-01   1.319675328E+00
    69   11269.571513   9.327319E-05   1.556640E+11    2.32319E+29   1.199989593E+00  -1.899256E-01   1.319683668E+00
    70   11309.948802   6.051505E-05   1.008681E+11    1.38334E+29   1.199993704E+00  -1.891015E-01   1.319688658E+00
    71   11347.385546   4.012822E-05   6.686727E+10    8.20271E+28   1.199996206E+00  -1.883438E-01   1.319691694E+00
    72   11381.150275   2.609378E-05   4.344594E+10    4.83669E+28   1.199997723E+00  -1.876657E-01   1.319693534E+00
    73   11412.020678   1.742926E-05   2.901345E+10    2.85135E+28   1.199998629E+00  -1.870500E-01   1.319694633E+00
    74   11439.458234   1.140700E-05   1.897723E+10    1.68748E+28   1.199999166E+00  -1.865063E-01   1.319695285E+00
    75   11464.433032   7.394837E-06   1.230085E+10    1.00105E+28   1.199999486E+00  -1.860141E-01   1.319695674E+00
    76   11487.414399   4.963374E-06   8.252401E+09    5.87675E+27   1.199999681E+00  -1.855635E-01   1.319695910E+00
