       6     569     321     401

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Pd.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.421922E-01   1.208379E+15    2.54970E+35   0.000000000E+00  -6.332520E-01   0.000000000E+00
     1       1.000000   6.421922E-01   1.208379E+15    2.54970E+35   2.544818907E-12  -6.332520E-01   2.264986993E-12
     2       1.033333   6.421922E-01   1.208379E+15    2.54970E+35   2.807877776E-12  -6.332520E-01   2.499119535E-12
     3       1.067778   6.421922E-01   1.208379E+15    2.54970E+35   3.098129138E-12  -6.332520E-01   2.757454445E-12
     4       1.103370   6.421922E-01   1.208379E+15    2.54970E+35   3.418383891E-12  -6.332520E-01   3.042493529E-12
     5       1.140149   6.421922E-01   1.208379E+15    2.54970E+35   3.771743494E-12  -6.332520E-01   3.356997208E-12
     6       1.178154   6.421922E-01   1.208379E+15    2.54970E+35   4.161630010E-12  -6.332520E-01   3.704011248E-12
     7       1.217426   6.421922E-01   1.208379E+15    2.54970E+35   4.591819239E-12  -6.332520E-01   4.086896257E-12
     8       1.258007   6.421922E-01   1.208379E+15    2.54970E+35   5.066477286E-12  -6.332520E-01   4.509360231E-12
     9       1.299941   6.421922E-01   1.208379E+15    2.54970E+35   5.590200910E-12  -6.332520E-01   4.975494461E-12
    10       1.343272   6.421921E-01   1.208379E+15    2.54970E+35   6.168062037E-12  -6.332520E-01   5.489813158E-12
    11       1.388048   6.421921E-01   1.208379E+15    2.54970E+35   6.805656880E-12  -6.332520E-01   6.057297167E-12
    12       1.434316   6.421921E-01   1.208379E+15    2.54970E+35   7.509160136E-12  -6.332520E-01   6.683442207E-12
    13       1.482126   6.421921E-01   1.208379E+15    2.54970E+35   8.285384782E-12  -6.332520E-01   7.374312089E-12
    14       1.531531   6.421921E-01   1.208379E+15    2.54970E+35   9.141848054E-12  -6.332520E-01   8.136597445E-12
    15       1.582582   6.421921E-01   1.208379E+15    2.54970E+35   1.008684425E-11  -6.332520E-01   8.977680517E-12
    16       1.635334   6.421921E-01   1.208379E+15    2.54970E+35   1.112952504E-11  -6.332520E-01   9.905706655E-12
    17       1.689846   6.421921E-01   1.208379E+15    2.54970E+35   1.227998813E-11  -6.332520E-01   1.092966319E-11
    18       1.746174   6.421921E-01   1.208379E+15    2.54970E+35   1.354937501E-11  -6.332520E-01   1.205946650E-11
    19       1.804380   6.421921E-01   1.208379E+15    2.54970E+35   1.494997887E-11  -6.332520E-01   1.330605798E-11
    20       1.864526   6.421921E-01   1.208379E+15    2.54970E+35   1.649536367E-11  -6.332520E-01   1.468151007E-11
    21       1.926676   6.421921E-01   1.208379E+15    2.54970E+35   1.820049545E-11  -6.332520E-01   1.619914316E-11
    22       1.990899   6.421921E-01   1.208379E+15    2.54970E+35   2.008188732E-11  -6.332520E-01   1.787365453E-11
    23       2.057262   6.421921E-01   1.208379E+15    2.54970E+35   2.215775935E-11  -6.332520E-01   1.972126074E-11
    24       2.125838   6.421921E-01   1.208379E+15    2.54970E+35   2.444821503E-11  -6.332520E-01   2.175985469E-11
    25       2.196699   6.421921E-01   1.208379E+15    2.54970E+35   2.697543594E-11  -6.332520E-01   2.400917883E-11
    26       2.269922   6.421921E-01   1.208379E+15    2.54970E+35   2.976389658E-11  -6.332520E-01   2.649101642E-11
    27       2.345586   6.421921E-01   1.208379E+15    2.54970E+35   3.284060141E-11  -6.332520E-01   2.922940246E-11
    28       2.423772   6.421921E-01   1.208379E+15    2.54970E+35   3.623534632E-11  -6.332520E-01   3.225085646E-11
    29       2.504565   6.421921E-01   1.208379E+15    2.54970E+35   3.998100723E-11  -6.332520E-01   3.558463925E-11
    30       2.588050   6.421921E-01   1.208379E+15    2.54970E+35   4.411385845E-11  -6.332520E-01   3.926303636E-11
    31       2.674319   6.421921E-01   1.208379E+15    2.54970E+35   4.867392397E-11  -6.332520E-01   4.332167071E-11
    32       2.763463   6.421921E-01   1.208379E+15    2.54970E+35   5.370536510E-11  -6.332520E-01   4.779984755E-11
    33       2.855578   6.421921E-01   1.208379E+15    2.54970E+35   5.925690808E-11  -6.332520E-01   5.274093513E-11
    34       2.950764   6.421921E-01   1.208379E+15    2.54970E+35   6.538231603E-11  -6.332520E-01   5.819278470E-11
    35       3.049123   6.421921E-01   1.208379E+15    2.54970E+35   7.214090956E-11  -6.332520E-01   6.420819390E-11
    36       3.150760   6.421921E-01   1.208379E+15    2.54970E+35   7.959814128E-11  -6.332520E-01   7.084541809E-11
    37       3.255786   6.421921E-01   1.208379E+15    2.54970E+35   8.782622966E-11  -6.332520E-01   7.816873449E-11
    38       3.364312   6.421921E-01   1.208379E+15    2.54970E+35   9.690485841E-11  -6.332520E-01   8.624906470E-11
    39       3.476455   6.421921E-01   1.208379E+15    2.54970E+35   1.069219482E-10  -6.332520E-01   9.516466149E-11
    40       3.592337   6.421921E-01   1.208379E+15    2.54970E+35   1.179745080E-10  -6.332520E-01   1.050018666E-10
    41       3.712082   6.421921E-01   1.208379E+15    2.54970E+35   1.301695747E-10  -6.332520E-01   1.158559471E-10
    42       3.835818   6.421921E-01   1.208379E+15    2.54970E+35   1.436252497E-10  -6.332519E-01   1.278320177E-10
    43       3.963678   6.421921E-01   1.208379E+15    2.54970E+35   1.584718424E-10  -6.332519E-01   1.410460589E-10
    44       4.095801   6.421921E-01   1.208379E+15    2.54970E+35   1.748531324E-10  -6.332519E-01   1.556260400E-10
    45       4.232328   6.421921E-01   1.208379E+15    2.54970E+35   1.929277618E-10  -6.332519E-01   1.717131588E-10
    46       4.373405   6.421921E-01   1.208379E+15    2.54970E+35   2.128707718E-10  -6.332519E-01   1.894632085E-10
    47       4.519185   6.421921E-01   1.208379E+15    2.54970E+35   2.348752974E-10  -6.332519E-01   2.090480869E-10
    48       4.669825   6.421921E-01   1.208379E+15    2.54970E+35   2.591544380E-10  -6.332519E-01   2.306574609E-10
    49       4.825486   6.421921E-01   1.208379E+15    2.54970E+35   2.859433214E-10  -6.332519E-01   2.545006030E-10
    50       4.986335   6.421921E-01   1.208379E+15    2.54970E+35   3.155013803E-10  -6.332519E-01   2.808084187E-10
    51       5.152546   6.421921E-01   1.208378E+15    2.54970E+35   3.481148653E-10  -6.332519E-01   3.098356820E-10
    52       5.324298   6.421921E-01   1.208378E+15    2.54970E+35   3.840996166E-10  -6.332519E-01   3.418635030E-10
    53       5.501774   6.421921E-01   1.208378E+15    2.54970E+35   4.238041229E-10  -6.332519E-01   3.772020502E-10
    54       5.685167   6.421921E-01   1.208378E+15    2.54970E+35   4.676128964E-10  -6.332519E-01   4.161935545E-10
    55       5.874672   6.421920E-01   1.208378E+15    2.54970E+35   5.159501963E-10  -6.332519E-01   4.592156229E-10
    56       6.070495   6.421920E-01   1.208378E+15    2.54970E+35   5.692841375E-10  -6.332519E-01   5.066848961E-10
    57       6.272844   6.421920E-01   1.208378E+15    2.54970E+35   6.281312241E-10  -6.332519E-01   5.590610829E-10
    58       6.481939   6.421920E-01   1.208378E+15    2.54970E+35   6.930613512E-10  -6.332519E-01   6.168514121E-10
    59       6.698004   6.421920E-01   1.208378E+15    2.54970E+35   7.647033243E-10  -6.332519E-01   6.806155452E-10
    60       6.921270   6.421920E-01   1.208378E+15    2.54970E+35   8.437509483E-10  -6.332518E-01   7.509709957E-10
    61       7.151979   6.421920E-01   1.208378E+15    2.54970E+35   9.309697471E-10  -6.332518E-01   8.285991098E-10
    62       7.390379   6.421920E-01   1.208378E+15    2.54970E+35   1.027204377E-09  -6.332518E-01   9.142516644E-10
    63       7.636724   6.421920E-01   1.208378E+15    2.54970E+35   1.133386805E-09  -6.332518E-01   1.008758148E-09
    64       7.891282   6.421920E-01   1.208378E+15    2.54970E+35   1.250545338E-09  -6.332518E-01   1.113033792E-09
    65       8.154324   6.421919E-01   1.208378E+15    2.54970E+35   1.379814578E-09  -6.332518E-01   1.228088439E-09
    66       8.426135   6.421919E-01   1.208378E+15    2.54970E+35   1.522446410E-09  -6.332518E-01   1.355036314E-09
    67       8.707006   6.421919E-01   1.208378E+15    2.54970E+35   1.679822128E-09  -6.332518E-01   1.495106824E-09
    68       8.997239   6.421919E-01   1.208378E+15    2.54970E+35   1.853465808E-09  -6.332517E-01   1.649656457E-09
    69       9.297147   6.421919E-01   1.208378E+15    2.54970E+35   2.045059072E-09  -6.332517E-01   1.820181922E-09
    70       9.607052   6.421919E-01   1.208378E+15    2.54970E+35   2.256457371E-09  -6.332517E-01   2.008334645E-09
    71       9.927287   6.421918E-01   1.208378E+15    2.54970E+35   2.489707951E-09  -6.332517E-01   2.215936756E-09
    72      10.258196   6.421918E-01   1.208378E+15    2.54970E+35   2.747069685E-09  -6.332517E-01   2.444998741E-09
    73      10.600135   6.421918E-01   1.208378E+15    2.54970E+35   3.031034943E-09  -6.332516E-01   2.697738910E-09
    74      10.953473   6.421918E-01   1.208378E+15    2.54970E+35   3.344353733E-09  -6.332516E-01   2.976604878E-09
    75      11.318588   6.421917E-01   1.208378E+15    2.54970E+35   3.690060328E-09  -6.332516E-01   3.284297271E-09
    76      11.695874   6.421917E-01   1.208378E+15    2.54970E+35   4.071502655E-09  -6.332516E-01   3.623795876E-09
