       6    6281    3221    3221

     EOS file :  StrangeEOS_03_140_250_Acc-Pd.dat                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   8.154134E-01   1.568599E+15    3.07010E+35   0.000000000E+00  -6.895215E-01   0.000000000E+00
     1      10.000000   8.154121E-01   1.568596E+15    3.07010E+35   3.303427746E-09  -6.895210E-01   2.875927909E-09
     2      10.033333   8.154121E-01   1.568596E+15    3.07010E+35   3.336572209E-09  -6.895210E-01   2.904783121E-09
     3      10.066778   8.154121E-01   1.568596E+15    3.07010E+35   3.370049223E-09  -6.895210E-01   2.933927848E-09
     4      10.100334   8.154121E-01   1.568596E+15    3.07010E+35   3.403862123E-09  -6.895210E-01   2.963364994E-09
     5      10.134001   8.154121E-01   1.568596E+15    3.07010E+35   3.438014279E-09  -6.895210E-01   2.993097493E-09
     6      10.167781   8.154121E-01   1.568595E+15    3.07010E+35   3.472509096E-09  -6.895210E-01   3.023128309E-09
     7      10.201674   8.154121E-01   1.568595E+15    3.07010E+35   3.507350011E-09  -6.895210E-01   3.053460434E-09
     8      10.235679   8.154121E-01   1.568595E+15    3.07010E+35   3.542540497E-09  -6.895210E-01   3.084096892E-09
     9      10.269798   8.154121E-01   1.568595E+15    3.07009E+35   3.578084061E-09  -6.895210E-01   3.115040736E-09
    10      10.304031   8.154120E-01   1.568595E+15    3.07009E+35   3.613984246E-09  -6.895210E-01   3.146295051E-09
    11      10.338378   8.154120E-01   1.568595E+15    3.07009E+35   3.650244630E-09  -6.895210E-01   3.177862951E-09
    12      10.372839   8.154120E-01   1.568595E+15    3.07009E+35   3.686868827E-09  -6.895210E-01   3.209747583E-09
    13      10.407415   8.154120E-01   1.568595E+15    3.07009E+35   3.723860486E-09  -6.895210E-01   3.241952125E-09
    14      10.442106   8.154120E-01   1.568595E+15    3.07009E+35   3.761223296E-09  -6.895210E-01   3.274479786E-09
    15      10.476913   8.154120E-01   1.568595E+15    3.07009E+35   3.798960980E-09  -6.895210E-01   3.307333808E-09
    16      10.511836   8.154120E-01   1.568595E+15    3.07009E+35   3.837077299E-09  -6.895210E-01   3.340517467E-09
    17      10.546875   8.154120E-01   1.568595E+15    3.07009E+35   3.875576052E-09  -6.895210E-01   3.374034068E-09
    18      10.582032   8.154120E-01   1.568595E+15    3.07009E+35   3.914461076E-09  -6.895210E-01   3.407886953E-09
    19      10.617305   8.154120E-01   1.568595E+15    3.07009E+35   3.953736247E-09  -6.895210E-01   3.442079496E-09
    20      10.652696   8.154120E-01   1.568595E+15    3.07009E+35   3.993405479E-09  -6.895210E-01   3.476615105E-09
    21      10.688205   8.154120E-01   1.568595E+15    3.07009E+35   4.033472726E-09  -6.895210E-01   3.511497221E-09
    22      10.723832   8.154120E-01   1.568595E+15    3.07009E+35   4.073941981E-09  -6.895210E-01   3.546729322E-09
    23      10.759578   8.154119E-01   1.568595E+15    3.07009E+35   4.114817279E-09  -6.895210E-01   3.582314919E-09
    24      10.795444   8.154119E-01   1.568595E+15    3.07009E+35   4.156102692E-09  -6.895210E-01   3.618257558E-09
    25      10.831428   8.154119E-01   1.568595E+15    3.07009E+35   4.197802335E-09  -6.895210E-01   3.654560822E-09
    26      10.867533   8.154119E-01   1.568595E+15    3.07009E+35   4.239920366E-09  -6.895210E-01   3.691228330E-09
    27      10.903758   8.154119E-01   1.568595E+15    3.07009E+35   4.282460981E-09  -6.895210E-01   3.728263735E-09
    28      10.940104   8.154119E-01   1.568595E+15    3.07009E+35   4.325428420E-09  -6.895210E-01   3.765670730E-09
    29      10.976571   8.154119E-01   1.568595E+15    3.07009E+35   4.368826966E-09  -6.895210E-01   3.803453041E-09
    30      11.013159   8.154119E-01   1.568595E+15    3.07009E+35   4.412660945E-09  -6.895210E-01   3.841614436E-09
    31      11.049870   8.154119E-01   1.568595E+15    3.07009E+35   4.456934725E-09  -6.895210E-01   3.880158717E-09
    32      11.086703   8.154119E-01   1.568595E+15    3.07009E+35   4.501652719E-09  -6.895209E-01   3.919089727E-09
    33      11.123658   8.154119E-01   1.568595E+15    3.07009E+35   4.546819383E-09  -6.895209E-01   3.958411344E-09
    34      11.160737   8.154118E-01   1.568595E+15    3.07009E+35   4.592439220E-09  -6.895209E-01   3.998127489E-09
    35      11.197939   8.154118E-01   1.568595E+15    3.07009E+35   4.638516776E-09  -6.895209E-01   4.038242120E-09
    36      11.235266   8.154118E-01   1.568595E+15    3.07009E+35   4.685056644E-09  -6.895209E-01   4.078759235E-09
    37      11.272717   8.154118E-01   1.568595E+15    3.07009E+35   4.732063463E-09  -6.895209E-01   4.119682872E-09
    38      11.310292   8.154118E-01   1.568595E+15    3.07009E+35   4.779541916E-09  -6.895209E-01   4.161017110E-09
    39      11.347993   8.154118E-01   1.568595E+15    3.07009E+35   4.827496737E-09  -6.895209E-01   4.202766068E-09
    40      11.385820   8.154118E-01   1.568595E+15    3.07009E+35   4.875932705E-09  -6.895209E-01   4.244933908E-09
    41      11.423773   8.154118E-01   1.568595E+15    3.07009E+35   4.924854647E-09  -6.895209E-01   4.287524833E-09
    42      11.461852   8.154118E-01   1.568595E+15    3.07009E+35   4.974267440E-09  -6.895209E-01   4.330543087E-09
    43      11.500058   8.154118E-01   1.568595E+15    3.07009E+35   5.024176008E-09  -6.895209E-01   4.373992958E-09
    44      11.538391   8.154118E-01   1.568595E+15    3.07009E+35   5.074585325E-09  -6.895209E-01   4.417878777E-09
    45      11.576853   8.154117E-01   1.568595E+15    3.07009E+35   5.125500416E-09  -6.895209E-01   4.462204917E-09
    46      11.615442   8.154117E-01   1.568595E+15    3.07009E+35   5.176926355E-09  -6.895209E-01   4.506975796E-09
    47      11.654160   8.154117E-01   1.568595E+15    3.07009E+35   5.228868268E-09  -6.895209E-01   4.552195877E-09
    48      11.693007   8.154117E-01   1.568595E+15    3.07009E+35   5.281331332E-09  -6.895209E-01   4.597869667E-09
    49      11.731984   8.154117E-01   1.568595E+15    3.07009E+35   5.334320775E-09  -6.895209E-01   4.644001717E-09
    50      11.771090   8.154117E-01   1.568595E+15    3.07009E+35   5.387841879E-09  -6.895209E-01   4.690596626E-09
    51      11.810327   8.154117E-01   1.568595E+15    3.07009E+35   5.441899978E-09  -6.895209E-01   4.737659038E-09
    52      11.849695   8.154117E-01   1.568595E+15    3.07009E+35   5.496500460E-09  -6.895209E-01   4.785193643E-09
    53      11.889194   8.154117E-01   1.568595E+15    3.07009E+35   5.551648767E-09  -6.895209E-01   4.833205179E-09
    54      11.928824   8.154117E-01   1.568594E+15    3.07009E+35   5.607350396E-09  -6.895209E-01   4.881698431E-09
    55      11.968587   8.154116E-01   1.568594E+15    3.07009E+35   5.663610897E-09  -6.895209E-01   4.930678233E-09
    56      12.008482   8.154116E-01   1.568594E+15    3.07009E+35   5.720435879E-09  -6.895209E-01   4.980149466E-09
    57      12.048511   8.154116E-01   1.568594E+15    3.07009E+35   5.777831005E-09  -6.895209E-01   5.030117060E-09
    58      12.088672   8.154116E-01   1.568594E+15    3.07009E+35   5.835801995E-09  -6.895209E-01   5.080585996E-09
    59      12.128968   8.154116E-01   1.568594E+15    3.07009E+35   5.894354628E-09  -6.895208E-01   5.131561305E-09
    60      12.169398   8.154116E-01   1.568594E+15    3.07009E+35   5.953494739E-09  -6.895208E-01   5.183048066E-09
    61      12.209962   8.154116E-01   1.568594E+15    3.07009E+35   6.013228222E-09  -6.895208E-01   5.235051411E-09
    62      12.250662   8.154116E-01   1.568594E+15    3.07009E+35   6.073561031E-09  -6.895208E-01   5.287576523E-09
    63      12.291497   8.154116E-01   1.568594E+15    3.07009E+35   6.134499179E-09  -6.895208E-01   5.340628638E-09
    64      12.332469   8.154115E-01   1.568594E+15    3.07009E+35   6.196048740E-09  -6.895208E-01   5.394213043E-09
    65      12.373577   8.154115E-01   1.568594E+15    3.07009E+35   6.258215848E-09  -6.895208E-01   5.448335078E-09
    66      12.414822   8.154115E-01   1.568594E+15    3.07009E+35   6.321006700E-09  -6.895208E-01   5.503000138E-09
    67      12.456205   8.154115E-01   1.568594E+15    3.07009E+35   6.384427552E-09  -6.895208E-01   5.558213672E-09
    68      12.497726   8.154115E-01   1.568594E+15    3.07009E+35   6.448484727E-09  -6.895208E-01   5.613981181E-09
    69      12.539385   8.154115E-01   1.568594E+15    3.07009E+35   6.513184609E-09  -6.895208E-01   5.670308224E-09
    70      12.581183   8.154115E-01   1.568594E+15    3.07009E+35   6.578533647E-09  -6.895208E-01   5.727200416E-09
    71      12.623120   8.154115E-01   1.568594E+15    3.07009E+35   6.644538352E-09  -6.895208E-01   5.784663427E-09
    72      12.665197   8.154115E-01   1.568594E+15    3.07009E+35   6.711205305E-09  -6.895208E-01   5.842702983E-09
    73      12.707414   8.154114E-01   1.568594E+15    3.07009E+35   6.778541149E-09  -6.895208E-01   5.901324870E-09
    74      12.749772   8.154114E-01   1.568594E+15    3.07009E+35   6.846552596E-09  -6.895208E-01   5.960534930E-09
    75      12.792271   8.154114E-01   1.568594E+15    3.07009E+35   6.915246424E-09  -6.895208E-01   6.020339065E-09
    76      12.834912   8.154114E-01   1.568594E+15    3.07009E+35   6.984629480E-09  -6.895208E-01   6.080743234E-09
    77      12.877695   8.154114E-01   1.568594E+15    3.07009E+35   7.054708679E-09  -6.895208E-01   6.141753459E-09
