       6    6212    3324    3324

     EOS file :  StrangeEOS_03_140_200_Acc-Pd.dat                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.552970E-01   7.706442E+14    9.82944E+34   0.000000000E+00  -4.196352E-01   0.000000000E+00
     1      10.000000   4.552967E-01   7.706436E+14    9.82942E+34   1.622958375E-09  -4.196350E-01   1.605813916E-09
     2      10.033333   4.552967E-01   7.706436E+14    9.82942E+34   1.639242102E-09  -4.196350E-01   1.621925628E-09
     3      10.066778   4.552966E-01   7.706436E+14    9.82942E+34   1.655689210E-09  -4.196350E-01   1.638198995E-09
     4      10.100334   4.552966E-01   7.706436E+14    9.82942E+34   1.672301337E-09  -4.196350E-01   1.654635639E-09
     5      10.134001   4.552966E-01   7.706436E+14    9.82942E+34   1.689080140E-09  -4.196350E-01   1.671237197E-09
     6      10.167781   4.552966E-01   7.706436E+14    9.82942E+34   1.706027291E-09  -4.196350E-01   1.688005324E-09
     7      10.201674   4.552966E-01   7.706436E+14    9.82942E+34   1.723144478E-09  -4.196350E-01   1.704941693E-09
     8      10.235679   4.552966E-01   7.706436E+14    9.82942E+34   1.740433408E-09  -4.196350E-01   1.722047989E-09
     9      10.269798   4.552966E-01   7.706436E+14    9.82942E+34   1.757895804E-09  -4.196350E-01   1.739325920E-09
    10      10.304031   4.552966E-01   7.706436E+14    9.82942E+34   1.775533406E-09  -4.196350E-01   1.756777206E-09
    11      10.338378   4.552966E-01   7.706436E+14    9.82942E+34   1.793347973E-09  -4.196350E-01   1.774403587E-09
    12      10.372839   4.552966E-01   7.706436E+14    9.82942E+34   1.811341280E-09  -4.196350E-01   1.792206820E-09
    13      10.407415   4.552966E-01   7.706435E+14    9.82942E+34   1.829515119E-09  -4.196350E-01   1.810188678E-09
    14      10.442106   4.552966E-01   7.706435E+14    9.82942E+34   1.847871304E-09  -4.196350E-01   1.828350956E-09
    15      10.476913   4.552966E-01   7.706435E+14    9.82942E+34   1.866411662E-09  -4.196350E-01   1.846695462E-09
    16      10.511836   4.552966E-01   7.706435E+14    9.82942E+34   1.885138043E-09  -4.196350E-01   1.865224025E-09
    17      10.546876   4.552966E-01   7.706435E+14    9.82942E+34   1.904052311E-09  -4.196350E-01   1.883938491E-09
    18      10.582032   4.552966E-01   7.706435E+14    9.82942E+34   1.923156354E-09  -4.196350E-01   1.902840726E-09
    19      10.617305   4.552966E-01   7.706435E+14    9.82942E+34   1.942452074E-09  -4.196350E-01   1.921932615E-09
    20      10.652696   4.552966E-01   7.706435E+14    9.82942E+34   1.961941394E-09  -4.196350E-01   1.941216059E-09
    21      10.688205   4.552966E-01   7.706435E+14    9.82942E+34   1.981626258E-09  -4.196350E-01   1.960692980E-09
    22      10.723833   4.552966E-01   7.706435E+14    9.82942E+34   2.001508628E-09  -4.196350E-01   1.980365321E-09
    23      10.759579   4.552966E-01   7.706435E+14    9.82942E+34   2.021590484E-09  -4.196350E-01   2.000235041E-09
    24      10.795444   4.552966E-01   7.706435E+14    9.82942E+34   2.041873828E-09  -4.196350E-01   2.020304121E-09
    25      10.831429   4.552966E-01   7.706435E+14    9.82942E+34   2.062360682E-09  -4.196350E-01   2.040574561E-09
    26      10.867533   4.552966E-01   7.706435E+14    9.82942E+34   2.083053088E-09  -4.196350E-01   2.061048382E-09
    27      10.903759   4.552966E-01   7.706435E+14    9.82942E+34   2.103953108E-09  -4.196350E-01   2.081727624E-09
    28      10.940104   4.552966E-01   7.706435E+14    9.82942E+34   2.125062826E-09  -4.196350E-01   2.102614348E-09
    29      10.976571   4.552966E-01   7.706435E+14    9.82942E+34   2.146384345E-09  -4.196350E-01   2.123710636E-09
    30      11.013160   4.552966E-01   7.706435E+14    9.82942E+34   2.167919790E-09  -4.196350E-01   2.145018590E-09
    31      11.049870   4.552966E-01   7.706435E+14    9.82942E+34   2.189671307E-09  -4.196350E-01   2.166540335E-09
    32      11.086703   4.552966E-01   7.706435E+14    9.82942E+34   2.211641066E-09  -4.196350E-01   2.188278015E-09
    33      11.123659   4.552966E-01   7.706435E+14    9.82942E+34   2.233831254E-09  -4.196350E-01   2.210233797E-09
    34      11.160738   4.552966E-01   7.706435E+14    9.82942E+34   2.256244085E-09  -4.196349E-01   2.232409869E-09
    35      11.197940   4.552966E-01   7.706435E+14    9.82942E+34   2.278881791E-09  -4.196349E-01   2.254808441E-09
    36      11.235267   4.552966E-01   7.706435E+14    9.82942E+34   2.301746630E-09  -4.196349E-01   2.277431746E-09
    37      11.272717   4.552966E-01   7.706435E+14    9.82942E+34   2.324840879E-09  -4.196349E-01   2.300282039E-09
    38      11.310293   4.552966E-01   7.706434E+14    9.82942E+34   2.348166842E-09  -4.196349E-01   2.323361597E-09
    39      11.347994   4.552966E-01   7.706434E+14    9.82942E+34   2.371726841E-09  -4.196349E-01   2.346672720E-09
    40      11.385821   4.552966E-01   7.706434E+14    9.82942E+34   2.395523227E-09  -4.196349E-01   2.370217732E-09
    41      11.423773   4.552966E-01   7.706434E+14    9.82942E+34   2.419558369E-09  -4.196349E-01   2.393998979E-09
    42      11.461853   4.552966E-01   7.706434E+14    9.82942E+34   2.443834665E-09  -4.196349E-01   2.418018832E-09
    43      11.500059   4.552966E-01   7.706434E+14    9.82942E+34   2.468354534E-09  -4.196349E-01   2.442279685E-09
    44      11.538392   4.552966E-01   7.706434E+14    9.82942E+34   2.493120419E-09  -4.196349E-01   2.466783955E-09
    45      11.576853   4.552966E-01   7.706434E+14    9.82942E+34   2.518134788E-09  -4.196349E-01   2.491534085E-09
    46      11.615443   4.552966E-01   7.706434E+14    9.82942E+34   2.543400136E-09  -4.196349E-01   2.516532542E-09
    47      11.654161   4.552966E-01   7.706434E+14    9.82942E+34   2.568918980E-09  -4.196349E-01   2.541781818E-09
    48      11.693008   4.552966E-01   7.706434E+14    9.82942E+34   2.594693863E-09  -4.196349E-01   2.567284428E-09
    49      11.731985   4.552966E-01   7.706434E+14    9.82942E+34   2.620727354E-09  -4.196349E-01   2.593042915E-09
    50      11.771091   4.552966E-01   7.706434E+14    9.82942E+34   2.647022049E-09  -4.196349E-01   2.619059846E-09
    51      11.810328   4.552965E-01   7.706434E+14    9.82942E+34   2.673580568E-09  -4.196349E-01   2.645337814E-09
    52      11.849696   4.552965E-01   7.706434E+14    9.82942E+34   2.700405557E-09  -4.196349E-01   2.671879438E-09
    53      11.889195   4.552965E-01   7.706434E+14    9.82942E+34   2.727499691E-09  -4.196349E-01   2.698687364E-09
    54      11.928826   4.552965E-01   7.706434E+14    9.82942E+34   2.754865670E-09  -4.196349E-01   2.725764263E-09
    55      11.968588   4.552965E-01   7.706434E+14    9.82941E+34   2.782506221E-09  -4.196349E-01   2.753112834E-09
    56      12.008484   4.552965E-01   7.706434E+14    9.82941E+34   2.810424099E-09  -4.196349E-01   2.780735802E-09
    57      12.048512   4.552965E-01   7.706434E+14    9.82941E+34   2.838622087E-09  -4.196349E-01   2.808635922E-09
    58      12.088673   4.552965E-01   7.706434E+14    9.82941E+34   2.867102996E-09  -4.196349E-01   2.836815973E-09
    59      12.128969   4.552965E-01   7.706434E+14    9.82941E+34   2.895869663E-09  -4.196349E-01   2.865278765E-09
    60      12.169399   4.552965E-01   7.706433E+14    9.82941E+34   2.924924956E-09  -4.196349E-01   2.894027134E-09
    61      12.209963   4.552965E-01   7.706433E+14    9.82941E+34   2.954271771E-09  -4.196349E-01   2.923063945E-09
    62      12.250663   4.552965E-01   7.706433E+14    9.82941E+34   2.983913033E-09  -4.196349E-01   2.952392093E-09
    63      12.291499   4.552965E-01   7.706433E+14    9.82941E+34   3.013851696E-09  -4.196349E-01   2.982014501E-09
    64      12.332470   4.552965E-01   7.706433E+14    9.82941E+34   3.044090744E-09  -4.196349E-01   3.011934120E-09
    65      12.373579   4.552965E-01   7.706433E+14    9.82941E+34   3.074633191E-09  -4.196349E-01   3.042153934E-09
    66      12.414824   4.552965E-01   7.706433E+14    9.82941E+34   3.105482081E-09  -4.196349E-01   3.072676953E-09
    67      12.456206   4.552965E-01   7.706433E+14    9.82941E+34   3.136640488E-09  -4.196349E-01   3.103506221E-09
    68      12.497727   4.552965E-01   7.706433E+14    9.82941E+34   3.168111519E-09  -4.196349E-01   3.134644809E-09
    69      12.539386   4.552965E-01   7.706433E+14    9.82941E+34   3.199898309E-09  -4.196349E-01   3.166095822E-09
    70      12.581184   4.552965E-01   7.706433E+14    9.82941E+34   3.232004027E-09  -4.196349E-01   3.197862394E-09
    71      12.623121   4.552965E-01   7.706433E+14    9.82941E+34   3.264431873E-09  -4.196349E-01   3.229947691E-09
    72      12.665198   4.552965E-01   7.706433E+14    9.82941E+34   3.297185079E-09  -4.196349E-01   3.262354911E-09
    73      12.707416   4.552965E-01   7.706433E+14    9.82941E+34   3.330266909E-09  -4.196349E-01   3.295087283E-09
    74      12.749774   4.552965E-01   7.706433E+14    9.82941E+34   3.363680660E-09  -4.196349E-01   3.328148071E-09
    75      12.792273   4.552965E-01   7.706433E+14    9.82941E+34   3.397429663E-09  -4.196349E-01   3.361540570E-09
    76      12.834914   4.552965E-01   7.706433E+14    9.82941E+34   3.431517282E-09  -4.196349E-01   3.395268107E-09
    77      12.877697   4.552965E-01   7.706433E+14    9.82941E+34   3.465946913E-09  -4.196349E-01   3.429334044E-09
