       6    6275    3387    3387

     EOS file :  StrangeEOS_03_140_200_Acc-Pd.dat                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.937643E-01   1.264795E+15    2.35273E+35   0.000000000E+00  -6.362489E-01   0.000000000E+00
     1      10.000000   6.937635E-01   1.264793E+15    2.35272E+35   2.663626524E-09  -6.362485E-01   2.446877733E-09
     2      10.033333   6.937635E-01   1.264793E+15    2.35272E+35   2.690351642E-09  -6.362485E-01   2.471428137E-09
     3      10.066778   6.937635E-01   1.264793E+15    2.35272E+35   2.717344902E-09  -6.362485E-01   2.496224864E-09
     4      10.100334   6.937635E-01   1.264793E+15    2.35272E+35   2.744608995E-09  -6.362485E-01   2.521270385E-09
     5      10.134001   6.937635E-01   1.264793E+15    2.35272E+35   2.772146639E-09  -6.362485E-01   2.546567197E-09
     6      10.167781   6.937635E-01   1.264793E+15    2.35272E+35   2.799960577E-09  -6.362485E-01   2.572117821E-09
     7      10.201674   6.937635E-01   1.264793E+15    2.35272E+35   2.828053582E-09  -6.362485E-01   2.597924803E-09
     8      10.235679   6.937635E-01   1.264793E+15    2.35272E+35   2.856428454E-09  -6.362485E-01   2.623990715E-09
     9      10.269798   6.937635E-01   1.264793E+15    2.35272E+35   2.885088021E-09  -6.362485E-01   2.650318156E-09
    10      10.304031   6.937635E-01   1.264793E+15    2.35272E+35   2.914035139E-09  -6.362485E-01   2.676909750E-09
    11      10.338378   6.937635E-01   1.264793E+15    2.35272E+35   2.943272694E-09  -6.362485E-01   2.703768146E-09
    12      10.372839   6.937635E-01   1.264793E+15    2.35272E+35   2.972803599E-09  -6.362485E-01   2.730896022E-09
    13      10.407415   6.937635E-01   1.264793E+15    2.35272E+35   3.002630799E-09  -6.362485E-01   2.758296082E-09
    14      10.442106   6.937635E-01   1.264793E+15    2.35272E+35   3.032757265E-09  -6.362485E-01   2.785971056E-09
    15      10.476913   6.937635E-01   1.264793E+15    2.35272E+35   3.063186000E-09  -6.362485E-01   2.813923703E-09
    16      10.511836   6.937634E-01   1.264793E+15    2.35272E+35   3.093920037E-09  -6.362485E-01   2.842156809E-09
    17      10.546876   6.937634E-01   1.264793E+15    2.35272E+35   3.124962440E-09  -6.362485E-01   2.870673187E-09
    18      10.582032   6.937634E-01   1.264793E+15    2.35272E+35   3.156316302E-09  -6.362485E-01   2.899475680E-09
    19      10.617305   6.937634E-01   1.264793E+15    2.35272E+35   3.187984748E-09  -6.362485E-01   2.928567159E-09
    20      10.652696   6.937634E-01   1.264793E+15    2.35272E+35   3.219970934E-09  -6.362485E-01   2.957950523E-09
    21      10.688205   6.937634E-01   1.264793E+15    2.35272E+35   3.252278049E-09  -6.362485E-01   2.987628700E-09
    22      10.723832   6.937634E-01   1.264793E+15    2.35272E+35   3.284909313E-09  -6.362485E-01   3.017604649E-09
    23      10.759579   6.937634E-01   1.264793E+15    2.35272E+35   3.317867977E-09  -6.362485E-01   3.047881357E-09
    24      10.795444   6.937634E-01   1.264793E+15    2.35272E+35   3.351157327E-09  -6.362485E-01   3.078461842E-09
    25      10.831428   6.937634E-01   1.264793E+15    2.35272E+35   3.384780680E-09  -6.362485E-01   3.109349152E-09
    26      10.867533   6.937634E-01   1.264793E+15    2.35272E+35   3.418741388E-09  -6.362485E-01   3.140546365E-09
    27      10.903758   6.937634E-01   1.264793E+15    2.35272E+35   3.453042836E-09  -6.362485E-01   3.172056591E-09
    28      10.940104   6.937634E-01   1.264793E+15    2.35272E+35   3.487688442E-09  -6.362485E-01   3.203882969E-09
    29      10.976571   6.937634E-01   1.264793E+15    2.35272E+35   3.522681660E-09  -6.362485E-01   3.236028673E-09
    30      11.013160   6.937634E-01   1.264793E+15    2.35272E+35   3.558025976E-09  -6.362484E-01   3.268496906E-09
    31      11.049870   6.937634E-01   1.264793E+15    2.35272E+35   3.593724914E-09  -6.362484E-01   3.301290904E-09
    32      11.086703   6.937634E-01   1.264793E+15    2.35272E+35   3.629782032E-09  -6.362484E-01   3.334413936E-09
    33      11.123659   6.937634E-01   1.264793E+15    2.35272E+35   3.666200923E-09  -6.362484E-01   3.367869303E-09
    34      11.160737   6.937633E-01   1.264793E+15    2.35272E+35   3.702985218E-09  -6.362484E-01   3.401660339E-09
    35      11.197940   6.937633E-01   1.264793E+15    2.35272E+35   3.740138582E-09  -6.362484E-01   3.435790412E-09
    36      11.235266   6.937633E-01   1.264793E+15    2.35272E+35   3.777664719E-09  -6.362484E-01   3.470262925E-09
    37      11.272717   6.937633E-01   1.264793E+15    2.35272E+35   3.815567368E-09  -6.362484E-01   3.505081312E-09
    38      11.310293   6.937633E-01   1.264793E+15    2.35272E+35   3.853850307E-09  -6.362484E-01   3.540249044E-09
    39      11.347994   6.937633E-01   1.264793E+15    2.35272E+35   3.892517353E-09  -6.362484E-01   3.575769626E-09
    40      11.385820   6.937633E-01   1.264793E+15    2.35272E+35   3.931572358E-09  -6.362484E-01   3.611646599E-09
    41      11.423773   6.937633E-01   1.264793E+15    2.35272E+35   3.971019216E-09  -6.362484E-01   3.647883538E-09
    42      11.461852   6.937633E-01   1.264793E+15    2.35272E+35   4.010861857E-09  -6.362484E-01   3.684484054E-09
    43      11.500058   6.937633E-01   1.264793E+15    2.35272E+35   4.051104253E-09  -6.362484E-01   3.721451797E-09
    44      11.538392   6.937633E-01   1.264793E+15    2.35272E+35   4.091750415E-09  -6.362484E-01   3.758790449E-09
    45      11.576853   6.937633E-01   1.264793E+15    2.35272E+35   4.132804394E-09  -6.362484E-01   3.796503734E-09
    46      11.615442   6.937633E-01   1.264793E+15    2.35272E+35   4.174270282E-09  -6.362484E-01   3.834595408E-09
    47      11.654161   6.937633E-01   1.264793E+15    2.35272E+35   4.216152210E-09  -6.362484E-01   3.873069270E-09
    48      11.693008   6.937633E-01   1.264793E+15    2.35272E+35   4.258454355E-09  -6.362484E-01   3.911929154E-09
    49      11.731984   6.937633E-01   1.264793E+15    2.35272E+35   4.301180932E-09  -6.362484E-01   3.951178932E-09
    50      11.771091   6.937632E-01   1.264793E+15    2.35272E+35   4.344336198E-09  -6.362484E-01   3.990822517E-09
    51      11.810328   6.937632E-01   1.264793E+15    2.35272E+35   4.387924457E-09  -6.362484E-01   4.030863859E-09
    52      11.849695   6.937632E-01   1.264793E+15    2.35272E+35   4.431950051E-09  -6.362484E-01   4.071306951E-09
    53      11.889194   6.937632E-01   1.264793E+15    2.35272E+35   4.476417369E-09  -6.362484E-01   4.112155822E-09
    54      11.928825   6.937632E-01   1.264792E+15    2.35272E+35   4.521330843E-09  -6.362484E-01   4.153414544E-09
    55      11.968588   6.937632E-01   1.264792E+15    2.35272E+35   4.566694949E-09  -6.362484E-01   4.195087228E-09
    56      12.008483   6.937632E-01   1.264792E+15    2.35272E+35   4.612514208E-09  -6.362484E-01   4.237178030E-09
    57      12.048511   6.937632E-01   1.264792E+15    2.35272E+35   4.658793188E-09  -6.362484E-01   4.279691143E-09
    58      12.088673   6.937632E-01   1.264792E+15    2.35272E+35   4.705536501E-09  -6.362484E-01   4.322630804E-09
    59      12.128968   6.937632E-01   1.264792E+15    2.35272E+35   4.752748805E-09  -6.362484E-01   4.366001294E-09
    60      12.169398   6.937632E-01   1.264792E+15    2.35272E+35   4.800434806E-09  -6.362484E-01   4.409806936E-09
    61      12.209963   6.937632E-01   1.264792E+15    2.35272E+35   4.848599257E-09  -6.362484E-01   4.454052094E-09
    62      12.250663   6.937632E-01   1.264792E+15    2.35272E+35   4.897246958E-09  -6.362484E-01   4.498741180E-09
    63      12.291498   6.937632E-01   1.264792E+15    2.35272E+35   4.946382758E-09  -6.362484E-01   4.543878646E-09
    64      12.332470   6.937631E-01   1.264792E+15    2.35272E+35   4.996011554E-09  -6.362484E-01   4.589468992E-09
    65      12.373578   6.937631E-01   1.264792E+15    2.35272E+35   5.046138293E-09  -6.362483E-01   4.635516762E-09
    66      12.414823   6.937631E-01   1.264792E+15    2.35272E+35   5.096767970E-09  -6.362483E-01   4.682026545E-09
    67      12.456206   6.937631E-01   1.264792E+15    2.35272E+35   5.147905632E-09  -6.362483E-01   4.729002977E-09
    68      12.497726   6.937631E-01   1.264792E+15    2.35272E+35   5.199556376E-09  -6.362483E-01   4.776450739E-09
    69      12.539385   6.937631E-01   1.264792E+15    2.35272E+35   5.251725348E-09  -6.362483E-01   4.824374561E-09
    70      12.581183   6.937631E-01   1.264792E+15    2.35272E+35   5.304417750E-09  -6.362483E-01   4.872779219E-09
    71      12.623120   6.937631E-01   1.264792E+15    2.35272E+35   5.357638832E-09  -6.362483E-01   4.921669538E-09
    72      12.665198   6.937631E-01   1.264792E+15    2.35272E+35   5.411393900E-09  -6.362483E-01   4.971050390E-09
    73      12.707415   6.937631E-01   1.264792E+15    2.35272E+35   5.465688310E-09  -6.362483E-01   5.020926698E-09
    74      12.749773   6.937631E-01   1.264792E+15    2.35272E+35   5.520527474E-09  -6.362483E-01   5.071303431E-09
    75      12.792272   6.937631E-01   1.264792E+15    2.35272E+35   5.575916858E-09  -6.362483E-01   5.122185611E-09
    76      12.834913   6.937631E-01   1.264792E+15    2.35272E+35   5.631861982E-09  -6.362483E-01   5.173578310E-09
    77      12.877696   6.937630E-01   1.264792E+15    2.35272E+35   5.688368422E-09  -6.362483E-01   5.225486650E-09
