       6    6076    3864    3864

     EOS file :  StrangeEOS_03_140_100_Acc-Fe.dat                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.056646E-01   6.476894E+14    7.87190E+34   0.000000000E+00  -3.932841E-01   0.000000000E+00
     1      10.000000   4.056643E-01   6.476890E+14    7.87189E+34   1.364018828E-09  -3.932839E-01   1.430762618E-09
     2      10.033333   4.056643E-01   6.476890E+14    7.87189E+34   1.377704523E-09  -3.932839E-01   1.445117979E-09
     3      10.066778   4.056643E-01   6.476890E+14    7.87189E+34   1.391527531E-09  -3.932839E-01   1.459617373E-09
     4      10.100334   4.056643E-01   6.476890E+14    7.87189E+34   1.405489231E-09  -3.932839E-01   1.474262244E-09
     5      10.134001   4.056643E-01   6.476890E+14    7.87189E+34   1.419591014E-09  -3.932839E-01   1.489054052E-09
     6      10.167781   4.056643E-01   6.476890E+14    7.87189E+34   1.433834284E-09  -3.932839E-01   1.503994272E-09
     7      10.201674   4.056643E-01   6.476890E+14    7.87189E+34   1.448220463E-09  -3.932839E-01   1.519084393E-09
     8      10.235679   4.056643E-01   6.476890E+14    7.87189E+34   1.462750983E-09  -3.932839E-01   1.534325918E-09
     9      10.269798   4.056643E-01   6.476890E+14    7.87189E+34   1.477427293E-09  -3.932839E-01   1.549720366E-09
    10      10.304031   4.056643E-01   6.476890E+14    7.87189E+34   1.492250856E-09  -3.932839E-01   1.565269273E-09
    11      10.338378   4.056643E-01   6.476890E+14    7.87188E+34   1.507223148E-09  -3.932839E-01   1.580974187E-09
    12      10.372839   4.056643E-01   6.476890E+14    7.87188E+34   1.522345664E-09  -3.932839E-01   1.596836675E-09
    13      10.407415   4.056643E-01   6.476890E+14    7.87188E+34   1.537619908E-09  -3.932839E-01   1.612858316E-09
    14      10.442106   4.056643E-01   6.476890E+14    7.87188E+34   1.553047405E-09  -3.932839E-01   1.629040709E-09
    15      10.476913   4.056643E-01   6.476890E+14    7.87188E+34   1.568629691E-09  -3.932839E-01   1.645385465E-09
    16      10.511836   4.056643E-01   6.476890E+14    7.87188E+34   1.584368320E-09  -3.932839E-01   1.661894214E-09
    17      10.546876   4.056643E-01   6.476890E+14    7.87188E+34   1.600264860E-09  -3.932839E-01   1.678568601E-09
    18      10.582032   4.056643E-01   6.476890E+14    7.87188E+34   1.616320896E-09  -3.932839E-01   1.695410288E-09
    19      10.617305   4.056643E-01   6.476890E+14    7.87188E+34   1.632538027E-09  -3.932839E-01   1.712420954E-09
    20      10.652696   4.056643E-01   6.476890E+14    7.87188E+34   1.648917871E-09  -3.932839E-01   1.729602294E-09
    21      10.688205   4.056643E-01   6.476890E+14    7.87188E+34   1.665462060E-09  -3.932839E-01   1.746956020E-09
    22      10.723833   4.056643E-01   6.476890E+14    7.87188E+34   1.682172242E-09  -3.932839E-01   1.764483863E-09
    23      10.759579   4.056643E-01   6.476890E+14    7.87188E+34   1.699050084E-09  -3.932839E-01   1.782187568E-09
    24      10.795444   4.056643E-01   6.476890E+14    7.87188E+34   1.716097267E-09  -3.932839E-01   1.800068901E-09
    25      10.831429   4.056643E-01   6.476890E+14    7.87188E+34   1.733315490E-09  -3.932839E-01   1.818129645E-09
    26      10.867534   4.056643E-01   6.476890E+14    7.87188E+34   1.750706470E-09  -3.932839E-01   1.836371597E-09
    27      10.903759   4.056643E-01   6.476890E+14    7.87188E+34   1.768271940E-09  -3.932839E-01   1.854796578E-09
    28      10.940104   4.056643E-01   6.476890E+14    7.87188E+34   1.786013650E-09  -3.932839E-01   1.873406424E-09
    29      10.976571   4.056643E-01   6.476890E+14    7.87188E+34   1.803933370E-09  -3.932839E-01   1.892202988E-09
    30      11.013160   4.056643E-01   6.476890E+14    7.87188E+34   1.822032884E-09  -3.932839E-01   1.911188146E-09
    31      11.049871   4.056643E-01   6.476890E+14    7.87188E+34   1.840313997E-09  -3.932839E-01   1.930363788E-09
    32      11.086703   4.056643E-01   6.476890E+14    7.87188E+34   1.858778531E-09  -3.932839E-01   1.949731826E-09
    33      11.123659   4.056643E-01   6.476890E+14    7.87188E+34   1.877428326E-09  -3.932839E-01   1.969294190E-09
    34      11.160738   4.056643E-01   6.476890E+14    7.87188E+34   1.896265241E-09  -3.932839E-01   1.989052831E-09
    35      11.197940   4.056643E-01   6.476890E+14    7.87188E+34   1.915291153E-09  -3.932839E-01   2.009009717E-09
    36      11.235267   4.056643E-01   6.476890E+14    7.87188E+34   1.934507960E-09  -3.932839E-01   2.029166838E-09
    37      11.272718   4.056643E-01   6.476890E+14    7.87188E+34   1.953917575E-09  -3.932839E-01   2.049526202E-09
    38      11.310293   4.056643E-01   6.476890E+14    7.87188E+34   1.973521933E-09  -3.932839E-01   2.070089839E-09
    39      11.347994   4.056643E-01   6.476890E+14    7.87188E+34   1.993322990E-09  -3.932839E-01   2.090859798E-09
    40      11.385821   4.056643E-01   6.476889E+14    7.87188E+34   2.013322717E-09  -3.932839E-01   2.111838150E-09
    41      11.423774   4.056643E-01   6.476889E+14    7.87188E+34   2.033523108E-09  -3.932839E-01   2.133026985E-09
    42      11.461853   4.056643E-01   6.476889E+14    7.87188E+34   2.053926178E-09  -3.932839E-01   2.154428415E-09
    43      11.500059   4.056643E-01   6.476889E+14    7.87188E+34   2.074533958E-09  -3.932839E-01   2.176044573E-09
    44      11.538392   4.056643E-01   6.476889E+14    7.87188E+34   2.095348503E-09  -3.932839E-01   2.197877614E-09
    45      11.576854   4.056643E-01   6.476889E+14    7.87188E+34   2.116371889E-09  -3.932839E-01   2.219929713E-09
    46      11.615443   4.056643E-01   6.476889E+14    7.87188E+34   2.137606209E-09  -3.932839E-01   2.242203069E-09
    47      11.654161   4.056643E-01   6.476889E+14    7.87188E+34   2.159053580E-09  -3.932839E-01   2.264699902E-09
    48      11.693008   4.056643E-01   6.476889E+14    7.87188E+34   2.180716141E-09  -3.932839E-01   2.287422453E-09
    49      11.731985   4.056643E-01   6.476889E+14    7.87188E+34   2.202596050E-09  -3.932839E-01   2.310372988E-09
    50      11.771092   4.056643E-01   6.476889E+14    7.87188E+34   2.224695487E-09  -3.932839E-01   2.333553793E-09
    51      11.810329   4.056643E-01   6.476889E+14    7.87188E+34   2.247016656E-09  -3.932839E-01   2.356967180E-09
    52      11.849696   4.056643E-01   6.476889E+14    7.87188E+34   2.269561782E-09  -3.932839E-01   2.380615481E-09
    53      11.889195   4.056643E-01   6.476889E+14    7.87188E+34   2.292333110E-09  -3.932839E-01   2.404501054E-09
    54      11.928826   4.056643E-01   6.476889E+14    7.87188E+34   2.315332911E-09  -3.932839E-01   2.428626280E-09
    55      11.968589   4.056643E-01   6.476889E+14    7.87188E+34   2.338563477E-09  -3.932839E-01   2.452993562E-09
    56      12.008484   4.056643E-01   6.476889E+14    7.87188E+34   2.362027124E-09  -3.932839E-01   2.477605331E-09
    57      12.048512   4.056643E-01   6.476889E+14    7.87188E+34   2.385726189E-09  -3.932838E-01   2.502464037E-09
    58      12.088674   4.056643E-01   6.476889E+14    7.87188E+34   2.409663036E-09  -3.932838E-01   2.527572160E-09
    59      12.128969   4.056643E-01   6.476889E+14    7.87188E+34   2.433840049E-09  -3.932838E-01   2.552932202E-09
    60      12.169399   4.056643E-01   6.476889E+14    7.87188E+34   2.458259639E-09  -3.932838E-01   2.578546690E-09
    61      12.209964   4.056643E-01   6.476889E+14    7.87188E+34   2.482924239E-09  -3.932838E-01   2.604418177E-09
    62      12.250664   4.056642E-01   6.476889E+14    7.87188E+34   2.507836308E-09  -3.932838E-01   2.630549241E-09
    63      12.291499   4.056642E-01   6.476889E+14    7.87188E+34   2.532998328E-09  -3.932838E-01   2.656942488E-09
    64      12.332471   4.056642E-01   6.476889E+14    7.87188E+34   2.558412808E-09  -3.932838E-01   2.683600548E-09
    65      12.373579   4.056642E-01   6.476889E+14    7.87188E+34   2.584082280E-09  -3.932838E-01   2.710526078E-09
    66      12.414824   4.056642E-01   6.476889E+14    7.87188E+34   2.610009303E-09  -3.932838E-01   2.737721761E-09
    67      12.456207   4.056642E-01   6.476889E+14    7.87188E+34   2.636196461E-09  -3.932838E-01   2.765190307E-09
    68      12.497727   4.056642E-01   6.476889E+14    7.87188E+34   2.662646363E-09  -3.932838E-01   2.792934456E-09
    69      12.539387   4.056642E-01   6.476889E+14    7.87188E+34   2.689361647E-09  -3.932838E-01   2.820956971E-09
    70      12.581184   4.056642E-01   6.476889E+14    7.87188E+34   2.716344974E-09  -3.932838E-01   2.849260645E-09
    71      12.623122   4.056642E-01   6.476889E+14    7.87188E+34   2.743599035E-09  -3.932838E-01   2.877848301E-09
    72      12.665199   4.056642E-01   6.476888E+14    7.87188E+34   2.771126545E-09  -3.932838E-01   2.906722787E-09
    73      12.707416   4.056642E-01   6.476888E+14    7.87188E+34   2.798930248E-09  -3.932838E-01   2.935886980E-09
    74      12.749774   4.056642E-01   6.476888E+14    7.87188E+34   2.827012916E-09  -3.932838E-01   2.965343788E-09
    75      12.792273   4.056642E-01   6.476888E+14    7.87188E+34   2.855377347E-09  -3.932838E-01   2.995096147E-09
    76      12.834914   4.056642E-01   6.476888E+14    7.87188E+34   2.884026367E-09  -3.932838E-01   3.025147021E-09
    77      12.877697   4.056642E-01   6.476888E+14    7.87188E+34   2.912962834E-09  -3.932838E-01   3.055499407E-09
